RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,28089,Jason Day,65.56,90,59
2,0,30911,Tommy Fleetwood,64.55,110,71
3,0,34466,Peter Malnati,63.40,153,97
4,0,25364,Paul Casey,62.79,86,54
4,0,24781,Hunter Mahan,62.79,86,54
6,0,26329,Louis Oosthuizen,62.50,80,50
7,0,46501,Ollie Schniederjans,61.60,125,77
8,0,24024,Zach Johnson,61.38,145,89
9,0,47993,Denny McCarthy,61.04,77,47
10,0,39954,Cody Gribble,60.64,94,57
11,0,22405,Justin Rose,60.55,109,66
12,0,28252,Seamus Power,60.40,101,61
13,0,28775,Nate Lashley,59.68,62,37
14,0,49964,Aaron Wise,59.57,141,84
15,0,23541,Ben Crane,59.55,89,53
16,0,25804,Bubba Watson,59.44,143,85
17,0,25396,Kevin Na,59.42,138,82
18,0,47959,Bryson DeChambeau,59.33,150,89
19,0,46435,Austin Cook,59.26,162,96
20,0,34563,Chesson Hadley,58.86,175,103
21,0,35461,Beau Hossler,58.70,184,108
22,0,28132,Tyrone Van Aswegen,58.11,148,86
23,0,40009,Dominic Bozzelli,58.10,105,61
24,0,36699,Patrick Rodgers,58.06,124,72
24,0,47287,Ethan Tracy,58.06,93,54
26,0,46970,Jon Rahm,58.00,100,58
27,0,29478,Kevin Kisner,57.89,95,55
28,0,29221,Webb Simpson,57.79,154,89
29,0,19846,Brian Gay,57.78,180,104
30,0,27895,Jonas Blixt,57.65,85,49
31,0,26758,David Hearn,57.58,99,57
31,0,46601,Trey Mullinax,57.58,99,57
33,0,26851,Marc Leishman,57.14,140,80
34,0,30925,Dustin Johnson,56.94,144,82
35,0,46402,Talor Gooch,56.90,116,66
36,0,31416,Derek Fathauer,56.86,102,58
37,0,27349,Alex Noren,56.79,81,46
38,0,26951,Johnson Wagner,56.60,106,60
39,0,40026,Daniel Berger,56.52,115,65
40,0,33418,Shawn Stefani,56.36,110,62
41,0,32839,Hideki Matsuyama,55.83,120,67
42,0,25818,Scott Piercy,55.81,129,72
43,0,34021,Bud Cauley,55.71,70,39
44,0,20472,Alex Cejka,55.67,97,54
45,0,49771,J.T. Poston,55.56,108,60
46,0,33410,Andrew Landry,55.47,137,76
47,0,25572,Graeme McDowell,55.41,74,41
48,0,37454,Whee Kim,55.32,141,78
49,0,37455,Si Woo Kim,55.26,152,84
50,0,32816,Satoshi Kodaira,55.22,67,37
51,0,29974,Branden Grace,55.17,87,48
52,0,19803,Ryan Armour,55.05,198,109
53,0,27644,Brian Harman,55.04,129,71
54,0,27556,Ted Potter Jr.,55.03,149,82
55,0,24846,Ricky Barnes,55.00,80,44
56,0,35376,Roberto Díaz,54.95,91,50
57,0,35421,Brandon Harkins,54.91,173,95
58,0,28679,Fabián Gómez,54.84,124,68
59,0,27974,Sung Kang,54.55,121,66
59,0,48081,Xander Schauffele,54.55,132,72
61,0,47128,Richy Werenski,54.41,136,74
62,0,35545,Blayne Barber,54.39,114,62
63,0,24502,Adam Scott,54.31,116,63
64,0,01810,Phil Mickelson,54.27,164,89
65,0,24138,Ian Poulter,54.26,94,51
65,0,08793,Tiger Woods,54.26,129,70
67,0,32757,Patton Kizzire,54.09,159,86
68,0,37189,Harold Varner III,54.07,135,73
69,0,34360,Patrick Reed,54.05,111,60
70,0,33448,Justin Thomas,53.91,128,69
71,0,27095,Nick Watney,53.79,145,78
72,0,34046,Jordan Spieth,53.68,136,73
73,0,25493,Nick Taylor,53.60,125,67
74,0,29484,Peter Uihlein,53.57,112,60
75,0,29223,Sam Saunders,53.54,127,68
76,0,29461,Jamie Lovemark,53.42,161,86
77,0,29479,Scott Brown,53.33,150,80
77,0,27936,Martin Laird,53.33,105,56
79,0,27963,Chris Stroud,53.27,107,57
80,0,45609,Tyler Duncan,53.25,169,90
81,0,37278,Nicholas Lindheim,53.19,94,50
82,0,32448,James Hahn,53.13,128,68
83,0,29485,Brett Stegmaier,53.09,81,43
84,0,25632,Jimmy Walker,53.08,130,69
85,0,29926,Danny Lee,53.03,132,70
86,0,40058,Zac Blair,52.94,85,45
86,0,26331,Charl Schwartzel,52.94,68,36
86,0,35891,Cameron Smith,52.94,119,63
89,0,31323,Gary Woodland,52.85,123,65
90,0,32366,Kevin Chappell,52.80,125,66
91,0,12716,Charley Hoffman,52.71,129,68
92,0,34264,Hudson Swafford,52.69,93,49
93,0,34409,David Lingmerth,52.55,137,72
94,0,32102,Rickie Fowler,52.54,118,62
94,0,27064,Jhonattan Vegas,52.54,118,62
96,0,47347,Adam Schenk,52.48,101,53
97,0,24358,Robert Garrigus,52.45,143,75
98,0,32333,Kevin Tway,52.41,166,87
99,0,34174,John Huh,52.32,151,79
99,0,23621,Rory Sabbatini,52.32,151,79
101,0,37338,Zecheng Dou,52.31,65,34
102,0,31202,William McGirt,52.29,109,57
103,0,29535,Brice Garnett,52.23,157,82
104,0,23108,Matt Kuchar,52.21,113,59
105,0,23325,Vaughn Taylor,52.14,140,73
106,0,29725,Tony Finau,52.00,175,91
107,0,34256,Andrew Putnam,51.97,152,79
108,0,39975,Michael Kim,51.96,102,53
109,0,20593,Greg Chalmers,51.85,54,28
109,0,33122,Russell Knox,51.85,108,56
109,0,29908,C.T. Pan,51.85,162,84
112,0,27141,J.B. Holmes,51.82,137,71
113,0,27942,Rob Oppenheim,51.72,87,45
113,0,31560,Brian Stuard,51.72,145,75
115,0,33141,Keegan Bradley,51.68,149,77
116,0,45526,Abraham Ancer,51.66,151,78
117,0,22371,Aaron Baddeley,51.64,122,63
118,0,27214,Kevin Streelman,51.63,153,79
119,0,31646,Emiliano Grillo,51.61,155,80
120,0,30978,Kiradech Aphibarnrat,51.56,64,33
121,0,22582,Kyle Thompson,51.52,66,34
122,0,27649,Brandt Snedeker,51.41,142,73
123,0,35310,Lanto Griffin,51.28,117,60
124,0,28500,Martin Flores,51.24,121,62
125,0,26499,Rafa Cabrera Bello,51.19,84,43
126,0,48084,Wesley Bryan,51.16,86,44
127,0,27958,Ryan Blaum,51.11,135,69
128,0,25686,Jason Dufner,50.98,102,52
129,0,29268,Bronson Burgoon,50.86,116,59
130,0,12510,Chad Campbell,50.79,126,64
130,0,25900,Lucas Glover,50.79,63,32
132,0,25240,D.A. Points,50.67,75,38
133,0,30926,Chris Kirk,50.53,190,96
134,0,33413,Ben Martin,50.45,111,56
135,0,31420,Anirban Lahiri,50.43,117,59
136,0,30110,Kyle Stanley,50.38,133,67
137,0,21961,Charles Howell III,50.00,152,76
137,0,36799,Stephan Jaeger,50.00,116,58
137,0,35879,Kelly Kraft,50.00,128,64
137,0,25198,Francesco Molinari,50.00,110,55
137,0,24361,Pat Perez,50.00,96,48
137,0,26476,Chez Reavie,50.00,112,56
137,0,37275,Sam Ryder,50.00,132,66
137,0,39324,J.J. Spaun,50.00,150,75
137,0,35544,Andrew Yun,50.00,56,28
146,0,50526,Tom Lovelady,49.59,123,61
147,0,23353,J.J. Henry,49.58,119,59
148,0,32254,Xinjun Zhang,49.48,97,48
149,0,39997,Corey Conners,49.39,164,81
150,0,34363,Tyrrell Hatton,49.18,61,30
151,0,34098,Russell Henley,49.17,120,59
152,0,27129,Luke List,48.94,141,69
153,0,32876,Martin Piller,48.62,109,53
154,0,10809,Jim Furyk,48.19,83,40
155,0,24140,Sean O'Hair,48.18,110,53
156,0,25834,Daniel Summerhays,48.15,54,26
157,0,34358,Jonathan Randolph,48.04,102,49
158,0,28237,Rory McIlroy,47.79,113,54
159,0,32150,Michael Thompson,47.73,88,42
160,0,36689,Brooks Koepka,47.50,120,57
161,0,24925,Jonathan Byrd,47.44,78,37
162,0,39546,Keith Mitchell,47.43,175,83
163,0,29222,Billy Hurley III,47.37,95,45
164,0,32640,Troy Merritt,47.30,148,70
165,0,33204,Shane Lowry,47.25,91,43
166,0,34099,Harris English,47.15,123,58
167,0,30692,Scott Stallings,46.85,143,67
168,0,35450,Patrick Cantlay,46.40,125,58
169,0,26596,Ryan Moore,46.27,134,62
170,0,35532,Tom Hoge,46.25,160,74
171,0,30944,Jason Kokrak,46.15,143,66
172,0,26300,Matt Jones,45.45,77,35
173,0,29420,Billy Horschel,45.39,152,69
174,0,29518,Brendan Steele,45.13,113,51
175,0,20229,Stewart Cink,45.04,131,59
176,0,22056,Cameron Percy,44.94,89,40
177,0,33948,Byeong Hun An,44.91,167,75
178,0,39328,Conrad Shindler,44.87,78,35
179,0,25892,Steve Wheatcroft,44.83,87,39
180,0,34076,Joel Dahmen,44.78,134,60
181,0,34213,Grayson Murray,44.44,117,52
182,0,47125,Matt Atkins,44.16,77,34
183,0,34431,Robert Streb,43.97,116,51
184,0,33399,Adam Hadwin,43.93,107,47
185,0,28307,Matt Every,43.33,120,52
186,0,39327,Ben Silverman,43.26,141,61
187,0,23320,Ryan Palmer,42.98,121,52
188,0,33419,Cameron Tringale,42.25,71,30
189,0,35506,Mackenzie Hughes,42.22,135,57
190,0,20572,Rod Pampling,41.98,81,34
191,0,24924,Bill Haas,41.38,116,48
192,0,20157,Retief Goosen,39.73,73,29
193,0,21528,Henrik Stenson,36.26,91,33
