RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
1,0,01132,Mark Brooks,1.480,42.927,29,1.491,1.469
1,0,26360,Bubba Dickerson,1.480,39.966,27,1.505,1.455
3,0,06251,Chris DiMarco,1.479,69.529,47,1.522,1.451
3,0,12705,Cliff Kresge,1.479,106.479,72,1.510,1.383
3,0,01766,Billy Mayfair,1.479,96.130,65,1.506,1.433
3,0,23621,Rory Sabbatini,1.479,65.096,44,1.499,1.465
7,0,07363,Craig Bowden,1.478,76.866,52,1.509,1.453
7,0,25273,Andrew Buckle,1.478,78.341,53,1.530,1.451
7,0,10117,Bob Heintz,1.478,69.480,47,1.491,1.467
7,0,12195,Tom Johnson,1.478,68.002,46,1.522,1.413
7,0,01706,Davis Love III,1.478,63.534,43,1.522,1.453
7,0,28158,Steve Marino,1.478,82.741,56,1.508,1.427
7,0,24138,Ian Poulter,1.478,51.718,35,1.504,1.456
7,0,06527,Steve Stricker,1.478,85.723,58,1.516,1.447
7,0,23325,Vaughn Taylor,1.478,85.699,58,1.500,1.449
7,0,02206,David Toms,1.478,78.312,53,1.532,1.439
7,0,10425,Jay Williamson,1.478,44.343,30,1.510,1.457
18,0,01035,Tommy Armour III,1.477,82.734,56,1.518,1.433
18,0,23614,Rich Beem,1.477,87.119,59,1.512,1.368
18,0,20472,Alex Cejka,1.477,70.897,48,1.510,1.435
18,0,23135,Tim Clark,1.477,75.315,51,1.512,1.455
18,0,25686,Jason Dufner,1.477,79.759,54,1.512,1.463
18,0,01473,Todd Hamilton,1.477,60.548,41,1.500,1.437
18,0,08537,J.P. Hayes,1.477,84.162,57,1.502,1.435
18,0,29718,Anthony Kim,1.477,81.222,55,1.502,1.425
18,0,20382,Stephen Leaney,1.477,73.835,50,1.508,1.453
18,0,22212,Craig Lile,1.477,69.401,47,1.520,1.435
18,0,22348,Nick O'Hern,1.477,66.445,45,1.493,1.411
18,0,20628,Arron Oberholser,1.477,72.387,49,1.489,1.459
18,0,22046,Geoff Ogilvy,1.477,76.802,52,1.493,1.459
18,0,28475,Jeff Overton,1.477,56.116,38,1.516,1.415
18,0,08375,Paul Stankowski,1.477,36.934,25,1.502,1.428
18,0,06595,Kevin Sutherland,1.477,81.220,55,1.500,1.455
18,0,02214,Kirk Triplett,1.477,88.600,60,1.522,1.447
18,0,23623,Bo Van Pelt,1.477,97.460,66,1.538,1.427
36,0,21633,Steve Allan,1.476,56.094,38,1.510,1.447
36,0,07867,Woody Austin,1.476,97.419,66,1.518,1.419
36,0,19824,Craig Barlow,1.476,38.388,26,1.491,1.439
36,0,01249,John Daly,1.476,36.907,25,1.495,1.407
36,0,07457,Steve Flesch,1.476,84.112,57,1.516,1.447
36,0,21806,Paul Gow,1.476,63.452,43,1.493,1.445
36,0,20634,Peter Lonard,1.476,78.203,53,1.495,1.409
36,0,01724,Jeff Maggert,1.476,84.104,57,1.510,1.449
36,0,01797,Rocco Mediate,1.476,84.109,57,1.504,1.368
36,0,23800,Bryce Molder,1.476,42.809,29,1.520,1.453
36,0,23497,Tag Ridings,1.476,38.363,26,1.500,1.453
36,0,06567,Vijay Singh,1.476,100.399,68,1.524,1.435
36,0,27649,Brandt Snedeker,1.476,92.985,63,1.504,1.431
36,0,10423,Mike Weir,1.476,69.362,47,1.506,1.453
50,0,10885,Robert Allenby,1.475,78.159,53,1.491,1.435
50,0,20098,Stuart Appleby,1.475,87.042,59,1.510,1.437
50,0,20498,Briny Baird,1.475,110.610,75,1.514,1.391
50,0,24507,Jason Bohn,1.475,51.608,35,1.500,1.423
50,0,24290,D.J. Brigman,1.475,57.534,39,1.514,1.453
50,0,24357,K.J. Choi,1.475,79.648,54,1.512,1.411
50,0,01313,Steve Elkington,1.475,72.278,49,1.493,1.429
50,0,01388,Robert Gamez,1.475,81.124,55,1.512,1.423
50,0,20766,Padraig Harrington,1.475,50.146,34,1.491,1.431
50,0,20433,Mark Hensby,1.475,84.080,57,1.502,1.401
50,0,07547,Craig Kanada,1.475,104.719,71,1.502,1.457
50,0,01677,Tom Lehman,1.475,56.058,38,1.514,1.395
50,0,26881,Jarrod Lyle,1.475,70.790,48,1.510,1.435
50,0,25345,Carl Pettersson,1.475,112.085,76,1.508,1.437
50,0,20127,Chris Riley,1.475,48.660,33,1.502,1.425
50,0,02036,Jim Rutledge,1.475,39.827,27,1.487,1.449
50,0,12714,Chris Tidland,1.475,63.417,43,1.495,1.417
50,0,23788,D.J. Trahan,1.475,84.089,57,1.518,1.425
50,0,21878,Mark Wilson,1.475,94.407,64,1.512,1.433
69,0,19803,Ryan Armour,1.474,104.629,71,1.500,1.411
69,0,23933,Michael Boyd,1.474,51.573,35,1.485,1.407
69,0,21753,Brian Davis,1.474,91.373,62,1.500,1.403
69,0,08931,Glen Day,1.474,78.132,53,1.514,1.415
69,0,23983,Luke Donald,1.474,61.928,42,1.489,1.435
69,0,06522,Ernie Els,1.474,48.637,33,1.495,1.425
69,0,20574,Mathew Goggin,1.474,91.418,62,1.491,1.381
69,0,23353,J.J. Henry,1.474,70.758,48,1.514,1.407
69,0,12782,Tim Herron,1.474,92.892,63,1.500,1.409
69,0,27141,J.B. Holmes,1.474,53.069,36,1.495,1.398
69,0,21961,Charles Howell III,1.474,78.144,53,1.506,1.425
69,0,22378,Trevor Immelman,1.474,55.995,38,1.518,1.397
69,0,24024,Zach Johnson,1.474,82.571,56,1.489,1.427
69,0,08075,Jerry Kelly,1.474,94.330,64,1.493,1.427
69,0,24781,Hunter Mahan,1.474,75.174,51,1.497,1.431
69,0,27060,John Mallinger,1.474,97.286,66,1.497,1.401
69,0,21949,Joe Ogilvie,1.474,101.700,69,1.514,1.409
69,0,23320,Ryan Palmer,1.474,78.119,53,1.500,1.431
69,0,12660,Jesper Parnevik,1.474,84.013,57,1.514,1.421
69,0,07749,Brett Quigley,1.474,57.470,39,1.500,1.395
69,0,22913,John Rollins,1.474,94.350,64,1.514,1.405
69,0,02104,Jeff Sluman,1.474,44.206,30,1.510,1.443
69,0,27095,Nick Watney,1.474,78.105,53,1.510,1.431
92,0,23613,Rich Barcelo,1.473,69.208,47,1.508,1.417
92,0,12652,Cameron Beckman,1.473,82.504,56,1.493,1.423
92,0,20229,Stewart Cink,1.473,95.763,65,1.493,1.405
92,0,21805,Harrison Frazar,1.473,63.318,43,1.520,1.387
92,0,24358,Robert Garrigus,1.473,85.445,58,1.493,1.423
92,0,20105,Jeff Gove,1.473,104.582,71,1.504,1.421
92,0,12716,Charley Hoffman,1.473,95.769,65,1.522,1.421
92,0,21731,Freddie Jacobson,1.473,64.809,44,1.522,1.435
92,0,10860,Justin Leonard,1.473,97.215,66,1.494,1.391
92,0,24449,Parker McLachlin,1.473,63.344,43,1.512,1.437
92,0,27933,John Merrick,1.473,85.424,58,1.500,1.413
92,0,26596,Ryan Moore,1.473,92.778,63,1.506,1.377
92,0,24140,Sean O'Hair,1.473,94.292,64,1.493,1.431
92,0,01928,Corey Pavin,1.473,73.644,50,1.497,1.421
92,0,29476,Kyle Reifers,1.473,44.181,30,1.495,1.435
92,0,22293,Heath Slocum,1.473,107.554,73,1.508,1.413
92,0,02239,Scott Verplank,1.473,75.138,51,1.500,1.443
92,0,25804,Bubba Watson,1.473,51.542,35,1.518,1.348
110,0,01024,Billy Andrade,1.472,86.859,59,1.500,1.413
110,0,23048,Eric Axley,1.472,98.633,67,1.524,1.364
110,0,24925,Jonathan Byrd,1.472,72.133,49,1.495,1.415
110,0,22621,Ben Curtis,1.472,78.010,53,1.508,1.399
110,0,23638,Brendon de Jonge,1.472,61.808,42,1.512,1.413
110,0,06643,Paul Goydos,1.472,58.876,40,1.493,1.439
110,0,27702,Matt Hendrix,1.472,54.479,37,1.491,1.417
110,0,12680,Shigeki Maruyama,1.472,80.985,55,1.508,1.427
110,0,25396,Kevin Na,1.472,79.463,54,1.508,1.377
110,0,01941,Tom Pernice Jr.,1.472,91.260,62,1.516,1.383
110,0,24502,Adam Scott,1.472,66.237,45,1.510,1.364
110,0,22295,Darron Stiles,1.472,51.530,35,1.493,1.370
110,0,27963,Chris Stroud,1.472,55.947,38,1.498,1.449
110,0,24457,Jaco Van Zyl,1.472,48.589,33,1.491,1.379
110,0,23349,Charles Warren,1.472,97.167,66,1.518,1.411
125,0,25900,Lucas Glover,1.471,79.456,54,1.512,1.366
125,0,24924,Bill Haas,1.471,77.941,53,1.500,1.435
125,0,26420,Richard Johnson,1.471,69.142,47,1.493,1.425
125,0,23108,Matt Kuchar,1.471,72.102,49,1.493,1.425
125,0,21470,Daisuke Maruyama,1.471,79.440,54,1.500,1.431
125,0,02246,Duffy Waldorf,1.471,58.825,40,1.522,1.397
125,0,23322,Brett Wetterich,1.471,72.069,49,1.497,1.403
132,0,10809,Jim Furyk,1.470,83.774,57,1.514,1.415
132,0,20378,Mathias Grönberg,1.470,91.130,62,1.518,1.417
132,0,21350,Ryuji Imada,1.470,113.176,77,1.500,1.391
132,0,01707,Steve Lowery,1.470,73.510,50,1.495,1.419
132,0,21660,Jason Schultz,1.470,42.626,29,1.520,1.314
132,0,27770,Camilo Villegas,1.470,63.192,43,1.502,1.395
138,0,01381,Fred Funk,1.469,60.229,41,1.489,1.405
138,0,20859,Anders Hansen,1.469,44.062,30,1.493,1.421
138,0,10733,Kent Jones,1.469,96.938,66,1.518,1.399
138,0,24490,George McNeill,1.469,82.246,56,1.504,1.381
138,0,21959,Ted Purdy,1.469,80.779,55,1.493,1.397
138,0,08793,Tiger Woods,1.469,48.475,33,1.495,1.425
144,0,21646,David Branshaw,1.468,79.286,54,1.508,1.354
144,0,12510,Chad Campbell,1.468,83.701,57,1.493,1.397
