RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
1,0,25804,Bubba Watson,300.3,5104.5,17
2,0,27141,J.B. Holmes,300.2,8105.9,27
3,0,01249,John Daly,298.2,3577.9,12
4,0,24358,Robert Garrigus,293.2,13485.2,46
5,0,08793,Tiger Woods,289.8,7535.5,26
6,0,11123,Chris Couch,288.5,10097.9,35
7,0,12716,Charley Hoffman,286.6,15191.5,53
8,0,22046,Geoff Ogilvy,285.5,9136.8,32
9,0,01706,Davis Love III,285.1,9692.0,34
9,0,27095,Nick Watney,285.1,10548.7,37
11,0,24924,Bill Haas,285.0,10828.7,38
12,0,24980,Scott Gutschewski,284.9,7407.2,26
13,0,21805,Harrison Frazar,284.3,9949.2,35
14,0,23349,Charles Warren,284.1,16193.6,57
15,0,29718,Anthony Kim,283.9,12206.4,43
16,0,22892,Jason Gore,283.7,11346.8,40
17,0,29476,Kyle Reifers,282.3,5646.8,20
18,0,06522,Ernie Els,282.2,5644.0,20
19,0,23322,Brett Wetterich,281.9,9020.8,32
20,0,20157,Retief Goosen,281.3,5062.7,18
21,0,10885,Robert Allenby,281.2,12092.8,43
22,0,24502,Adam Scott,280.3,10090.9,36
23,0,20766,Padraig Harrington,280.0,8960.9,32
24,0,27120,Troy Matteson,279.6,10063.8,36
25,0,23497,Tag Ridings,279.5,5310.3,19
26,0,25900,Lucas Glover,279.4,11455.1,41
26,0,23320,Ryan Palmer,279.4,10618.0,38
28,0,21528,Henrik Stenson,279.3,6703.6,24
29,0,24361,Pat Perez,278.5,8632.0,31
30,0,21961,Charles Howell III,278.3,10298.4,37
31,0,19824,Craig Barlow,278.1,6118.1,22
32,0,27770,Camilo Villegas,277.7,9162.8,33
33,0,20574,Mathew Goggin,277.1,15797.4,57
34,0,27702,Matt Hendrix,276.9,7752.0,28
35,0,24781,Hunter Mahan,276.7,9129.6,33
36,0,06567,Vijay Singh,275.4,12946.0,47
37,0,24140,Sean O'Hair,275.1,15682.0,57
38,0,08375,Paul Stankowski,275.0,5225.3,19
39,0,23623,Bo Van Pelt,274.8,10717.3,39
40,0,20645,John Senden,274.6,12082.0,44
41,0,26679,Kevin Stadler,274.5,11529.5,42
42,0,20229,Stewart Cink,274.4,15091.1,55
43,0,20378,Mathias Grönberg,274.2,13709.5,50
43,0,01473,Todd Hamilton,274.2,8773.4,32
45,0,23788,D.J. Trahan,274.1,10962.1,40
46,0,25273,Andrew Buckle,274.0,10412.8,38
47,0,20098,Stuart Appleby,273.7,10946.4,40
47,0,22371,Aaron Baddeley,273.7,6021.7,22
47,0,20850,Daniel Chopra,273.7,15055.8,55
50,0,23638,Brendon de Jonge,273.2,8196.3,30
50,0,20691,Greg Owen,273.2,9287.8,34
50,0,22913,John Rollins,273.2,12019.2,44
53,0,23614,Rich Beem,273.0,12285.8,45
54,0,21959,Ted Purdy,272.9,12552.9,46
54,0,07749,Brett Quigley,272.9,9007.3,33
56,0,28475,Jeff Overton,272.5,8446.2,31
57,0,23800,Bryce Molder,272.3,5990.2,22
58,0,28158,Steve Marino,272.2,11976.9,44
59,0,21660,Jason Schultz,271.7,7064.5,26
60,0,21633,Steve Allan,271.4,8142.3,30
61,0,12782,Tim Herron,271.3,14919.5,55
62,0,23353,J.J. Henry,271.1,9761.1,36
63,0,24912,Will MacKenzie,271.0,12735.7,47
64,0,01810,Phil Mickelson,270.8,5415.4,20
65,0,01945,Kenny Perry,270.4,11087.3,41
66,0,20634,Peter Lonard,270.3,11891.3,44
66,0,25345,Carl Pettersson,270.3,16489.3,61
66,0,06595,Kevin Sutherland,270.3,12432.0,46
69,0,01161,Mark Calcavecchia,270.2,11350.0,42
70,0,28486,Michael Putnam,270.1,10262.1,38
70,0,26882,Michael Sim,270.1,5671.7,21
72,0,23983,Luke Donald,270.0,8641.5,32
73,0,08537,J.P. Hayes,269.9,11877.7,44
74,0,01024,Billy Andrade,269.8,14569.8,54
75,0,26360,Bubba Dickerson,269.6,4853.5,18
75,0,24490,George McNeill,269.6,12670.3,47
77,0,20472,Alex Cejka,268.9,11563.1,43
78,0,27933,John Merrick,268.8,12903.1,48
79,0,21209,Sergio Garcia,268.7,9942.2,37
80,0,02101,Joey Sindelar,268.5,11545.9,43
80,0,27963,Chris Stroud,268.5,6713.0,25
82,0,12714,Chris Tidland,268.3,9122.3,34
83,0,24507,Jason Bohn,268.2,8582.4,32
84,0,01577,Lee Janzen,268.1,8312.3,31
85,0,06621,Joe Durant,268.0,12061.0,45
86,0,07223,Brian Bateman,267.8,6426.3,24
86,0,24290,D.J. Brigman,267.8,8300.5,31
88,0,24357,K.J. Choi,267.6,12845.9,48
89,0,26596,Ryan Moore,267.4,11767.0,44
89,0,26289,Boo Weekley,267.4,8558.0,32
91,0,24925,Jonathan Byrd,267.1,8813.2,33
92,0,20628,Arron Oberholser,267.0,8542.6,32
93,0,11032,Frank Lickliter II,266.9,15214.2,57
94,0,20105,Jeff Gove,266.8,12806.5,48
95,0,12510,Chad Campbell,266.6,10397.1,39
95,0,21949,Joe Ogilvie,266.6,13330.3,50
97,0,22378,Trevor Immelman,266.5,8794.5,33
98,0,23048,Eric Axley,266.4,11720.4,44
99,0,26881,Jarrod Lyle,266.1,11444.0,43
100,0,06527,Steve Stricker,266.0,12501.1,47
101,0,23621,Rory Sabbatini,265.8,7177.6,27
102,0,20498,Briny Baird,265.7,14349.1,54
103,0,20572,Rod Pampling,265.6,12217.0,46
103,0,22295,Darron Stiles,265.6,8233.8,31
105,0,22405,Justin Rose,265.4,6635.4,25
106,0,10733,Kent Jones,265.3,14592.3,55
107,0,06034,Marco Dawson,264.9,7417.4,28
107,0,01724,Jeff Maggert,264.9,10332.7,39
107,0,10423,Mike Weir,264.9,8476.2,32
107,0,21878,Mark Wilson,264.9,14832.2,56
111,0,06004,Stephen Ames,264.8,6620.1,25
112,0,24457,Jaco Van Zyl,264.7,6089.0,23
113,0,06373,José María Olazábal,264.4,5287.1,20
114,0,12705,Cliff Kresge,264.2,16646.2,63
115,0,27649,Brandt Snedeker,264.1,14522.8,55
116,0,23613,Rich Barcelo,264.0,10294.9,39
116,0,12652,Cameron Beckman,264.0,11880.7,45
116,0,08123,Jeff Brehaut,264.0,8185.5,31
116,0,23325,Vaughn Taylor,264.0,11086.1,42
120,0,12660,Jesper Parnevik,263.6,10807.7,41
121,0,07867,Woody Austin,263.5,12119.0,46
122,0,01797,Rocco Mediate,263.4,10797.4,41
123,0,12195,Tom Johnson,263.1,8156.4,31
124,0,20433,Mark Hensby,262.8,12086.8,46
124,0,02214,Kirk Triplett,262.8,14455.0,55
126,0,01766,Billy Mayfair,262.7,13662.6,52
126,0,02246,Duffy Waldorf,262.7,8144.5,31
128,0,21646,David Branshaw,262.3,10491.6,40
129,0,02036,Jim Rutledge,262.1,3932.2,15
130,0,26951,Johnson Wagner,261.9,11784.1,45
130,0,10425,Jay Williamson,261.9,6809.0,26
132,0,10117,Bob Heintz,261.7,10206.8,39
132,0,02206,David Toms,261.7,13084.4,50
134,0,21731,Freddie Jacobson,261.5,7059.7,27
134,0,01677,Tom Lehman,261.5,8630.6,33
134,0,25892,Steve Wheatcroft,261.5,8107.4,31
137,0,21350,Ryuji Imada,261.4,15944.7,61
138,0,25686,Jason Dufner,261.3,11759.9,45
138,0,06515,Shaun Micheel,261.3,8623.7,33
140,0,19803,Ryan Armour,261.1,14621.3,56
141,0,20859,Anders Hansen,260.7,6517.0,25
142,0,01035,Tommy Armour III,260.6,10162.3,39
142,0,01707,Steve Lowery,260.6,11205.6,43
144,0,06197,Michael Allen,260.0,10140.0,39
144,0,06251,Chris DiMarco,260.0,8318.5,32
146,0,10809,Jim Furyk,259.9,12993.8,50
147,0,24138,Ian Poulter,259.7,7012.6,27
148,0,22212,Craig Lile,259.5,10900.8,42
149,0,10213,Dicky Pride,259.3,10113.0,39
150,0,20104,Ken Duke,259.1,10622.4,41
151,0,01948,Tim Petrovic,259.0,12173.6,47
152,0,24449,Parker McLachlin,258.9,8804.3,34
153,0,21753,Brian Davis,258.7,13969.6,54
153,0,07457,Steve Flesch,258.7,10867.1,42
153,0,25396,Kevin Na,258.7,10346.8,40
153,0,20160,Charlie Wi,258.7,13194.5,51
157,0,23718,Nathan Green,258.5,13181.5,51
158,0,25190,Jeff Quinney,258.4,12659.6,49
159,0,08075,Jerry Kelly,258.1,13420.2,52
159,0,12602,Dean Wilson,258.1,9548.1,37
161,0,21470,Daisuke Maruyama,257.7,12628.0,49
162,0,22348,Nick O'Hern,257.6,9530.0,37
163,0,10860,Justin Leonard,257.4,15188.2,59
164,0,27060,John Mallinger,257.3,12867.0,50
165,0,01941,Tom Pernice Jr.,257.0,14133.4,55
166,0,08881,Tripp Isenhour,256.8,8988.3,35
167,0,22621,Ben Curtis,256.7,10269.1,40
168,0,02223,Bob Tway,256.6,11547.2,45
169,0,01388,Robert Gamez,256.3,10253.4,40
170,0,24024,Zach Johnson,256.0,11519.1,45
171,0,22293,Heath Slocum,255.9,15096.7,59
172,0,20382,Stephen Leaney,255.8,8953.7,35
173,0,20127,Chris Riley,253.8,5076.9,20
174,0,23135,Tim Clark,253.3,10383.4,41
175,0,23108,Matt Kuchar,253.2,8355.3,33
176,0,01320,Bob Estes,252.9,10117.5,40
177,0,01132,Mark Brooks,252.8,6066.3,24
178,0,26420,Richard Johnson,252.6,8336.8,33
179,0,22806,Doug LaBelle II,252.2,13116.9,52
180,0,12680,Shigeki Maruyama,252.0,9325.4,37
181,0,02239,Scott Verplank,251.3,9550.6,38
182,0,08931,Glen Day,251.0,9787.5,39
183,0,02104,Jeff Sluman,250.4,5259.1,21
184,0,01142,Bart Bryant,249.3,11965.9,48
185,0,21806,Paul Gow,249.2,6977.3,28
186,0,01313,Steve Elkington,249.0,8466.0,34
187,0,23933,Michael Boyd,247.9,7435.6,30
188,0,07547,Craig Kanada,247.7,15359.6,62
189,0,01157,Tom Byrum,247.4,6184.6,25
190,0,01381,Fred Funk,246.1,9353.4,38
191,0,06643,Paul Goydos,245.8,9093.7,37
192,0,07363,Craig Bowden,245.7,9829.6,40
193,0,01928,Corey Pavin,244.4,7577.5,31
194,0,19846,Brian Gay,244.3,12949.8,53
195,0,19972,José Coceres,243.7,8043.0,33
196,0,20623,Gavin Coles,242.6,9460.0,39
