RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,56762,Will Gordon,88.89,8,9
2,0,29518,Brendan Steele,75.00,6,8
2,0,32333,Kevin Tway,75.00,3,4
4,0,34046,Jordan Spieth,71.43,5,7
5,0,24357,K.J. Choi,66.67,4,6
5,0,48119,Ben Taylor,66.67,2,3
5,0,27770,Camilo Villegas,66.67,6,9
8,0,36871,Matthew NeSmith,63.64,7,11
9,0,46717,Viktor Hovland,62.50,5,8
9,0,35230,Nelson Ledesma,62.50,5,8
9,0,50525,Collin Morikawa,62.50,5,8
9,0,26329,Louis Oosthuizen,62.50,5,8
9,0,22056,Cameron Percy,62.50,5,8
9,0,40006,Erik van Rooyen,62.50,5,8
15,0,34099,Harris English,60.00,6,10
15,0,49298,Kramer Hickok,60.00,3,5
15,0,36689,Brooks Koepka,60.00,3,5
18,0,27141,J.B. Holmes,57.14,4,7
18,0,35461,Beau Hossler,57.14,8,14
20,0,35532,Tom Hoge,55.56,5,9
20,0,48081,Xander Schauffele,55.56,5,9
22,0,25493,Nick Taylor,54.55,6,11
23,0,46046,Scottie Scheffler,52.63,10,19
24,0,28420,Ryan Brehm,50.00,2,4
24,0,25364,Paul Casey,50.00,3,6
24,0,51766,Wyndham Clark,50.00,9,18
24,0,39997,Corey Conners,50.00,5,10
24,0,45157,Cam Davis,50.00,6,12
24,0,29535,Brice Garnett,50.00,7,14
24,0,48045,Michael Gellerman,50.00,2,4
24,0,32662,Michael Gligic,50.00,4,8
24,0,24924,Bill Haas,50.00,4,8
24,0,34363,Tyrrell Hatton,50.00,2,4
24,0,33413,Ben Martin,50.00,1,2
24,0,46442,Maverick McNealy,50.00,7,14
24,0,32640,Troy Merritt,50.00,4,8
24,0,48822,Sebastián Muñoz,50.00,9,18
24,0,34213,Grayson Murray,50.00,1,2
24,0,24361,Pat Perez,50.00,4,8
24,0,34256,Andrew Putnam,50.00,9,18
24,0,47347,Adam Schenk,50.00,5,10
24,0,39953,Chase Seiffert,50.00,3,6
24,0,29221,Webb Simpson,50.00,5,10
24,0,32139,Danny Willett,50.00,4,8
24,0,56278,Matthew Wolff,50.00,3,6
46,0,29268,Bronson Burgoon,46.15,6,13
46,0,25396,Kevin Na,46.15,6,13
48,0,19846,Brian Gay,45.45,5,11
48,0,28775,Nate Lashley,45.45,5,11
48,0,24140,Sean O'Hair,45.45,5,11
