RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
71,0,31560,Brian Stuard,9' 11",2471.250,250,51,6"
71,0,29425,Andrew Svoboda,9' 11",2106.250,213,47,3"
71,0,21878,Mark Wilson,9' 11",1463.083,148,49,2"
81,0,20229,Stewart Cink,9' 10",2276.667,231,49,3"
81,0,23135,Tim Clark,9' 10",2018.083,205,70,5"
81,0,21753,Brian Davis,9' 10",2560.917,261,53,5"
81,0,01706,Davis Love III,9' 10",1888.500,192,52,3"
81,0,24361,Pat Perez,9' 10",2275.333,232,53,2"
81,0,25240,D.A. Points,9' 10",1597.333,163,49,4"
81,0,22913,John Rollins,9' 10",1801.750,184,72,3"
81,0,25349,Tim Wilkinson,9' 10",2086.500,213,53,2"
89,0,22371,Aaron Baddeley,9' 9",1971.917,202,39,4"
89,0,24494,Erik Compton,9' 9",2290.917,235,49,2"
89,0,23638,Brendon de Jonge,9' 9",2832.083,291,61,4"
89,0,23409,James Driscoll,9' 9",1682.500,173,65,1"
89,0,21961,Charles Howell III,9' 9",3119.083,319,53,2"
89,0,30926,Chris Kirk,9' 9",2955.250,304,63,1"
89,0,29478,Kevin Kisner,9' 9",2302.333,237,52,1"
89,0,24912,Will MacKenzie,9' 9",2367.417,242,61,3"
89,0,33413,Ben Martin,9' 9",2031.833,209,47,2"
89,0,31193,Jim Renner,9' 9",1516.917,156,45,7"
89,0,20160,Charlie Wi,9' 9",1810.333,186,55,2"
100,0,33141,Keegan Bradley,9' 8",2271.000,234,47,2"
100,0,25364,Paul Casey,9' 8",1582.583,164,50,2"
100,0,33122,Russell Knox,9' 8",2501.083,259,44,2"
100,0,36689,Brooks Koepka,9' 8",1503.083,156,45,7"
100,0,35139,Richard Lee,9' 8",1712.083,177,60,8"
100,0,31202,William McGirt,9' 8",2640.250,272,49,7"
100,0,23800,Bryce Molder,9' 8",1847.000,191,56,2"
100,0,22405,Justin Rose,9' 8",1778.250,184,61,5"
108,0,10885,Robert Allenby,9' 7",2129.667,222,63,2"
108,0,27895,Jonas Blixt,9' 7",1339.083,140,53,7"
108,0,32448,James Hahn,9' 7",2061.000,216,51,2"
108,0,26329,Louis Oosthuizen,9' 7",978.667,102,47,10"
108,0,34046,Jordan Spieth,9' 7",2806.917,293,51,1"
113,0,28500,Martin Flores,9' 6",2055.667,217,49,2"
113,0,35732,Wes Roach,9' 6",1608.833,170,56,2"
113,0,25562,Andres Romero,9' 6",2215.917,234,42,3"
113,0,30692,Scott Stallings,9' 6",1723.333,182,54,4"
113,0,27214,Kevin Streelman,9' 6",2121.083,224,41,7"
118,0,07867,Woody Austin,9' 5",1671.833,177,53,1
118,0,24925,Jonathan Byrd,9' 5",1856.000,197,76,2"
118,0,20848,Ángel Cabrera,9' 5",2003.167,213,40,3"
118,0,32366,Kevin Chappell,9' 5",2971.500,316,56,3"
118,0,26851,Marc Leishman,9' 5",2115.500,225,54,3"
118,0,28237,Rory McIlroy,9' 5",2099.583,222,60,1"
118,0,29221,Webb Simpson,9' 5",2575.583,274,47,3"
118,0,34264,Hudson Swafford,9' 5",1702.417,180,47,3"
118,0,26289,Boo Weekley,9' 5",1501.333,160,53,6"
127,0,20498,Briny Baird,9' 4",1217.833,131,44,3"
127,0,29535,Brice Garnett,9' 4",2335.500,251,64,3"
127,0,24924,Bill Haas,9' 4",2624.750,280,44,2"
127,0,12716,Charley Hoffman,9' 4",2658.000,286,42,2"
127,0,29420,Billy Horschel,9' 4",2188.000,235,57,3"
127,0,30925,Dustin Johnson,9' 4",1509.500,162,48,3"
127,0,30944,Jason Kokrak,9' 4",2060.917,220,72,4"
127,0,01810,Phil Mickelson,9' 4",1701.500,182,38,7"
127,0,24140,Sean O'Hair,9' 4",1882.250,202,51,3"
127,0,23320,Ryan Palmer,9' 4",2423.917,260,77,2"
127,0,24502,Adam Scott,9' 4",2180.000,234,60,3"
138,0,25191,Gonzalo Fernandez-Castaño,9' 3",2064.167,224,49,3"
138,0,34563,Chesson Hadley,9' 3",2298.250,248,39,7"
138,0,30852,Ryo Ishikawa,9' 3",2118.083,229,58,4"
138,0,33419,Cameron Tringale,9' 3",2892.500,314,35,3"
142,0,20104,Ken Duke,9' 2",1974.917,215,61,1"
142,0,25345,Carl Pettersson,9' 2",2528.833,276,58,2"
142,0,26331,Charl Schwartzel,9' 2",1858.083,202,43,6"
142,0,27095,Nick Watney,9' 2",1820.000,199,44,4"
142,0,34265,Will Wilcox,9' 2",1116.833,122,62,3"
147,0,29740,Brad Fritsch,9' 1",1138.167,125,57,1"
147,0,24358,Robert Garrigus,9' 1",2382.750,263,37,3"
147,0,25900,Lucas Glover,9' 1",1309.083,144,46,1"
147,0,34409,David Lingmerth,9' 1",1961.583,215,48,3"
147,0,35300,Andrew Loupe,9' 1",1559.750,172,42,2"
147,0,25632,Jimmy Walker,9' 1",2696.417,296,43,3"
147,0,10423,Mike Weir,9' 1",1295.583,143,49,2"
154,0,34099,Harris English,9' 0",2353.917,262,66,5"
154,0,26956,Bronson La'Cassie,9' 0",882.250,98,35,5"
154,0,27120,Troy Matteson,9' 0",1330.917,148,43,3"
154,0,28780,Nicholas Thompson,9' 0",1833.083,203,50,3"
154,0,31323,Gary Woodland,9' 0",2247.833,250,54,6"
159,0,25274,Steven Bowditch,8' 11",2243.750,251,40,1"
159,0,28089,Jason Day,8' 11",1051.083,118,57,3"
159,0,37273,Derek Ernst,8' 11",1662.583,186,42,2"
159,0,27141,J.B. Holmes,8' 11",2448.833,274,68,2"
159,0,26679,Kevin Stadler,8' 11",2008.083,226,47,1"
159,0,27330,Josh Teater,8' 11",2001.750,225,54,3"
159,0,27064,Jhonattan Vegas,8' 11",1820.917,205,69,3"
166,0,28132,Tyrone Van Aswegen,8' 10",1880.667,213,41,4"
167,0,30750,Tommy Gainey,8' 9",1753.583,200,39,6"
168,0,25686,Jason Dufner,8' 8",1298.583,150,40,4"
169,0,32102,Rickie Fowler,8' 6",1956.250,230,38,3"
169,0,32839,Hideki Matsuyama,8' 6",1996.333,234,45,3"
169,0,25804,Bubba Watson,8' 6",1859.917,219,59,1"
172,0,27936,Martin Laird,8' 5",1488.667,177,47,1"
173,0,34360,Patrick Reed,8' 4",2023.417,242,55,2"
173,0,30110,Kyle Stanley,8' 4",1828.417,219,44,1"
175,0,29461,Jamie Lovemark,8' 2",1251.583,153,61,2"
176,0,28486,Michael Putnam,8' 0",2330.250,292,45,4"
177,0,35541,John Peterson,7' 8",1229.083,161,33,4"
