RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,01810,Phil Mickelson,23.08,21,91
2,0,06621,Joe Durant,21.55,25,116
3,0,22405,Justin Rose,20.78,32,154
4,0,21951,Joey Snyder III,20.55,30,146
5,0,08793,Tiger Woods,20.53,31,151
6,0,02214,Kirk Triplett,20.51,16,78
7,0,25396,Kevin Na,20.41,30,147
8,0,22046,Geoff Ogilvy,20.37,33,162
9,0,23497,Tag Ridings,19.62,31,158
10,0,01127,Danny Briggs,19.57,18,92
11,0,01766,Billy Mayfair,19.51,32,164
12,0,24980,Scott Gutschewski,19.31,28,145
13,0,01226,Fred Couples,19.05,20,105
14,0,24290,D.J. Brigman,18.92,21,111
14,0,01361,Dan Forsman,18.92,14,74
16,0,21407,Arjun Atwal,18.81,19,101
17,0,26287,Roland Thatcher,18.69,20,107
18,0,21633,Steve Allan,18.64,33,177
19,0,08993,Franklin Langham,18.60,24,129
20,0,12454,Mario Tiziani,18.49,22,119
21,0,20663,Brenden Pappas,18.48,17,92
22,0,21959,Ted Purdy,18.13,29,160
23,0,01707,Steve Lowery,18.11,23,127
24,0,23320,Ryan Palmer,17.86,25,140
25,0,06527,Steve Stricker,17.74,22,124
26,0,06567,Vijay Singh,17.71,31,175
27,0,01161,Mark Calcavecchia,17.69,23,130
27,0,12782,Tim Herron,17.69,23,130
29,0,23614,Rich Beem,17.59,19,108
30,0,23788,D.J. Trahan,17.32,22,127
31,0,21209,Sergio Garcia,17.17,17,99
32,0,21350,Ryuji Imada,16.95,20,118
33,0,06599,John Elliott,16.91,23,136
34,0,08931,Glen Day,16.81,20,119
34,0,20548,Hidemichi Tanaka,16.81,20,119
36,0,24604,Hunter Haas,16.79,22,131
37,0,01042,Paul Azinger,16.67,19,114
37,0,20378,Mathias Grönberg,16.67,18,108
39,0,23322,Brett Wetterich,16.55,24,145
40,0,25900,Lucas Glover,16.54,22,133
41,0,25345,Carl Pettersson,16.47,28,170
42,0,20474,Phillip Price,16.22,18,111
43,0,10733,Kent Jones,16.20,23,142
43,0,23623,Bo Van Pelt,16.20,29,179
45,0,21961,Charles Howell III,16.18,28,173
46,0,22548,Patrick Sheehan,16.07,27,168
47,0,20099,Doug Barron,16.00,16,100
48,0,20498,Briny Baird,15.94,22,138
48,0,12645,Brent Geiberger,15.94,11,69
48,0,01724,Jeff Maggert,15.94,11,69
48,0,20572,Rod Pampling,15.94,22,138
52,0,24912,Will MacKenzie,15.93,18,113
53,0,22371,Aaron Baddeley,15.92,32,201
54,0,06034,Marco Dawson,15.91,21,132
54,0,01945,Kenny Perry,15.91,14,88
56,0,20623,Gavin Coles,15.89,17,107
57,0,20634,Peter Lonard,15.84,16,101
58,0,25240,D.A. Points,15.83,19,120
59,0,20850,Daniel Chopra,15.74,31,197
60,0,06197,Michael Allen,15.70,27,172
61,0,12602,Dean Wilson,15.67,21,134
62,0,20098,Stuart Appleby,15.63,20,128
63,0,26758,David Hearn,15.53,16,103
64,0,01948,Tim Petrovic,15.38,28,182
