RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,08793,Tiger Woods,-.072
2,0,22046,Geoff Ogilvy,-.041
3,0,06567,Vijay Singh,-.040
4,0,24502,Adam Scott,-.029
5,0,01810,Phil Mickelson,-.022
6,0,06373,José María Olazábal,-.018
7,0,20850,Daniel Chopra,+.005
8,0,22405,Justin Rose,+.006
9,0,21951,Joey Snyder III,+.011
10,0,21209,Sergio Garcia,+.017
11,0,21961,Charles Howell III,+.025
12,0,08123,Jeff Brehaut,+.027
13,0,21350,Ryuji Imada,+.036
14,0,23497,Tag Ridings,+.038
14,0,20548,Hidemichi Tanaka,+.038
16,0,06575,Dudley Hart,+.049
17,0,12454,Mario Tiziani,+.051
18,0,06527,Steve Stricker,+.053
19,0,23788,D.J. Trahan,+.054
20,0,20634,Peter Lonard,+.055
21,0,06197,Michael Allen,+.059
21,0,01226,Fred Couples,+.059
21,0,12660,Jesper Parnevik,+.059
24,0,01361,Dan Forsman,+.060
24,0,01707,Steve Lowery,+.060
26,0,23322,Brett Wetterich,+.061
27,0,26420,Richard Johnson,+.063
27,0,01706,Davis Love III,+.063
29,0,08931,Glen Day,+.069
29,0,12823,Carlos Franco,+.069
31,0,23541,Ben Crane,+.070
32,0,20498,Briny Baird,+.073
33,0,01685,J.L. Lewis,+.075
34,0,20099,Doug Barron,+.077
35,0,02223,Bob Tway,+.078
36,0,01042,Paul Azinger,+.079
36,0,06034,Marco Dawson,+.079
38,0,24507,Jason Bohn,+.080
39,0,06621,Joe Durant,+.081
39,0,24604,Hunter Haas,+.081
39,0,21949,Joe Ogilvie,+.081
42,0,20766,Padraig Harrington,+.082
43,0,06332,Neal Lancaster,+.083
43,0,25345,Carl Pettersson,+.083
45,0,01161,Mark Calcavecchia,+.084
46,0,10201,Matt Gogel,+.086
46,0,23623,Bo Van Pelt,+.086
48,0,23725,Brendan Jones,+.087
49,0,06595,Kevin Sutherland,+.088
50,0,12602,Dean Wilson,+.090
51,0,01127,Danny Briggs,+.093
51,0,23135,Tim Clark,+.093
51,0,12680,Shigeki Maruyama,+.093
51,0,01945,Kenny Perry,+.093
55,0,25240,D.A. Points,+.095
55,0,02106,Chris Smith,+.095
57,0,20098,Stuart Appleby,+.096
57,0,12782,Tim Herron,+.096
57,0,20474,Phillip Price,+.096
57,0,22913,John Rollins,+.096
61,0,21959,Ted Purdy,+.097
62,0,01666,Bernhard Langer,+.098
63,0,08075,Jerry Kelly,+.100
64,0,01723,Andrew Magee,+.104
65,0,21633,Steve Allan,+.106
65,0,23353,J.J. Henry,+.106
67,0,01797,Rocco Mediate,+.107
68,0,01035,Tommy Armour III,+.108
68,0,01927,Dennis Paulson,+.108
70,0,01329,Brad Faxon,+.109
71,0,01381,Fred Funk,+.110
71,0,01457,Jay Haas,+.110
73,0,07867,Woody Austin,+.111
73,0,10585,Scott McCarron,+.111
75,0,01887,Mark O'Meara,+.112
75,0,02101,Joey Sindelar,+.112
75,0,02206,David Toms,+.112
78,0,20121,Todd Fischer,+.113
78,0,01724,Jeff Maggert,+.113
78,0,20572,Rod Pampling,+.113
78,0,02104,Jeff Sluman,+.113
82,0,20094,Jonathan Kaye,+.115
83,0,12510,Chad Campbell,+.116
83,0,08537,J.P. Hayes,+.116
85,0,20378,Mathias Grönberg,+.118
85,0,26758,David Hearn,+.118
87,0,01320,Bob Estes,+.119
88,0,24290,D.J. Brigman,+.120
88,0,21805,Harrison Frazar,+.120
88,0,23552,Hank Kuehne,+.120
91,0,08993,Franklin Langham,+.121
92,0,23036,Chris Anderson,+.122
92,0,06251,Chris DiMarco,+.122
94,0,24925,Jonathan Byrd,+.123
94,0,24024,Zach Johnson,+.123
94,0,25396,Kevin Na,+.123
97,0,19846,Brian Gay,+.124
97,0,24912,Will MacKenzie,+.124
99,0,25900,Lucas Glover,+.126
99,0,24980,Scott Gutschewski,+.126
101,0,20382,Stephen Leaney,+.127
102,0,23063,Scott Hend,+.128
102,0,24781,Hunter Mahan,+.128
104,0,20157,Retief Goosen,+.131
105,0,21731,Freddie Jacobson,+.133
105,0,23325,Vaughn Taylor,+.133
107,0,21407,Arjun Atwal,+.134
107,0,20623,Gavin Coles,+.134
109,0,22295,Darron Stiles,+.135
110,0,21753,Brian Davis,+.136
110,0,20502,Michael Long,+.136
110,0,24140,Sean O'Hair,+.136
113,0,10733,Kent Jones,+.137
113,0,02214,Kirk Triplett,+.137
115,0,01766,Billy Mayfair,+.140
115,0,20691,Greg Owen,+.140
117,0,08725,Tom Gillis,+.141
117,0,23320,Ryan Palmer,+.141
117,0,22293,Heath Slocum,+.141
120,0,20628,Arron Oberholser,+.143
121,0,20472,Alex Cejka,+.144
121,0,01928,Corey Pavin,+.144
123,0,02239,Scott Verplank,+.145
124,0,25847,Rob Rashell,+.146
125,0,27095,Nick Watney,+.148
126,0,06515,Shaun Micheel,+.149
126,0,24138,Ian Poulter,+.149
128,0,01761,Len Mattiace,+.151
128,0,01948,Tim Petrovic,+.151
130,0,01142,Bart Bryant,+.157
130,0,01553,John Huston,+.157
130,0,20127,Chris Riley,+.157
130,0,26287,Roland Thatcher,+.157
130,0,10425,Jay Williamson,+.157
135,0,23409,James Driscoll,+.162
135,0,20396,Lee Westwood,+.162
137,0,07749,Brett Quigley,+.163
138,0,11032,Frank Lickliter II,+.164
138,0,23621,Rory Sabbatini,+.164
140,0,20663,Brenden Pappas,+.165
140,0,20812,Tjaart van der Walt,+.165
140,0,21878,Mark Wilson,+.165
143,0,06573,Brandt Jobe,+.166
144,0,08545,Glen Hnatiuk,+.170
145,0,01941,Tom Pernice Jr.,+.171
146,0,12652,Cameron Beckman,+.172
147,0,10885,Robert Allenby,+.173
148,0,08385,Omar Uresti,+.175
148,0,20160,Charlie Wi,+.175
150,0,23108,Matt Kuchar,+.176
150,0,20645,John Senden,+.176
152,0,06004,Stephen Ames,+.179
152,0,23349,Charles Warren,+.179
154,0,22371,Aaron Baddeley,+.180
155,0,19972,José Coceres,+.184
156,0,22621,Ben Curtis,+.185
157,0,01418,Bill Glasson,+.189
158,0,01313,Steve Elkington,+.194
159,0,06599,John Elliott,+.195
