RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
1,0,08385,Omar Uresti,2.06,23,1117,+0.09
2,0,19972,José Coceres,2.25,17,754,+0.82
3,0,01487,Jeff Hart,2.36,20,849,+0.65
4,0,02214,Kirk Triplett,2.38,16,671,+0.31
5,0,24502,Adam Scott,2.47,18,728,+0.94
6,0,01381,Fred Funk,2.66,33,1239,+0.21
7,0,01142,Bart Bryant,2.76,32,1158,+0.06
8,0,01157,Tom Byrum,2.83,32,1129,+0.50
9,0,06621,Joe Durant,2.87,30,1046,+0.27
10,0,01139,Olin Browne,2.93,37,1263,+0.27
11,0,22293,Heath Slocum,3.09,41,1325,+0.37
11,0,02206,David Toms,3.09,29,938,+0.76
13,0,20628,Arron Oberholser,3.14,24,765,+0.17
14,0,12680,Shigeki Maruyama,3.18,39,1228,+0.31
15,0,10809,Jim Furyk,3.35,37,1103,-0.16
16,0,01823,Larry Mize,3.44,23,669,+0.57
17,0,02239,Scott Verplank,3.59,36,1002,-0.06
18,0,24357,K.J. Choi,3.64,29,796,+0.28
19,0,01457,Jay Haas,3.67,22,600,+0.59
20,0,20623,Gavin Coles,3.68,36,979,+0.64
21,0,24024,Zach Johnson,3.69,44,1192,+0.30
22,0,21753,Brian Davis,3.75,37,987,+0.27
23,0,08123,Jeff Brehaut,3.76,35,931,+0.60
24,0,12510,Chad Campbell,3.77,41,1088,+0.54
25,0,01766,Billy Mayfair,3.78,57,1506,-0.09
25,0,20396,Lee Westwood,3.78,19,503,+0.21
27,0,12823,Carlos Franco,3.79,36,950,+0.61
28,0,19846,Brian Gay,3.92,54,1379,+0.28
29,0,02010,Loren Roberts,3.93,28,712,+0.32
30,0,21407,Arjun Atwal,3.99,35,877,+0.40
30,0,02104,Jeff Sluman,3.99,51,1279,+0.45
32,0,02101,Joey Sindelar,4.00,58,1450,+0.43
33,0,01320,Bob Estes,4.02,47,1168,+0.40
34,0,20498,Briny Baird,4.04,54,1336,+0.24
34,0,23135,Tim Clark,4.04,40,989,+0.38
34,0,01724,Jeff Maggert,4.04,36,892,+0.42
37,0,01677,Tom Lehman,4.05,31,765,+0.29
38,0,01035,Tommy Armour III,4.07,56,1376,+0.41
39,0,20548,Hidemichi Tanaka,4.08,58,1420,+0.41
40,0,10962,Bradley Hughes,4.15,30,723,+0.40
41,0,10425,Jay Williamson,4.19,31,739,+0.52
42,0,21878,Mark Wilson,4.21,41,973,+0.17
43,0,01175,Jim Carter,4.30,36,837,+0.33
43,0,01599,Steve Jones,4.30,30,697,+0.47
45,0,20098,Stuart Appleby,4.33,40,924,+0.28
46,0,21209,Sergio Garcia,4.34,33,760,+0.09
46,0,10860,Justin Leonard,4.34,37,852,+0.32
48,0,26420,Richard Johnson,4.35,29,667,+0.62
49,0,01388,Robert Gamez,4.37,54,1235,+0.35
50,0,01161,Mark Calcavecchia,4.39,50,1140,+0.36
50,0,23983,Luke Donald,4.39,27,615,+0.22
52,0,20099,Doug Barron,4.50,44,977,+0.41
53,0,23036,Chris Anderson,4.51,39,865,+0.41
54,0,21806,Paul Gow,4.55,47,1033,+0.64
55,0,01619,Skip Kendall,4.60,50,1086,+0.32
56,0,22295,Darron Stiles,4.62,49,1061,+0.31
57,0,20572,Rod Pampling,4.65,47,1010,+0.36
58,0,06373,José María Olazábal,4.66,28,601,+0.29
59,0,02246,Duffy Waldorf,4.69,51,1088,+0.53
60,0,20378,Mathias Grönberg,4.71,38,807,+0.53
60,0,01945,Kenny Perry,4.71,42,891,+0.05
62,0,12454,Mario Tiziani,4.75,43,905,+0.30
63,0,01219,John Cook,4.79,44,919,+0.23
63,0,01473,Todd Hamilton,4.79,53,1107,+0.32
63,0,25396,Kevin Na,4.79,56,1170,+0.52
66,0,20691,Greg Owen,4.82,51,1059,+0.10
67,0,23108,Matt Kuchar,4.83,39,807,+0.41
67,0,21951,Joey Snyder III,4.83,66,1367,+0.11
69,0,19881,Robert Damron,4.84,60,1239,+0.17
70,0,06004,Stephen Ames,4.85,44,908,+0.41
70,0,01127,Danny Briggs,4.85,46,949,+0.28
72,0,23349,Charles Warren,4.87,59,1211,+0.31
73,0,01797,Rocco Mediate,4.91,47,957,+0.43
74,0,08075,Jerry Kelly,4.92,58,1179,+0.16
75,0,06251,Chris DiMarco,5.00,44,880,+0.30
76,0,01313,Steve Elkington,5.01,41,818,+0.15
77,0,28088,Matt Davidson,5.02,37,737,+0.62
77,0,12602,Dean Wilson,5.02,60,1195,+0.25
79,0,20382,Stephen Leaney,5.06,59,1166,+0.22
80,0,20812,Tjaart van der Walt,5.13,40,780,+0.50
81,0,06034,Marco Dawson,5.18,59,1140,+0.39
82,0,24138,Ian Poulter,5.20,29,558,+0.17
83,0,20766,Padraig Harrington,5.27,31,588,+0.68
84,0,06567,Vijay Singh,5.30,69,1303,+0.32
85,0,20094,Jonathan Kaye,5.34,51,955,+0.29
86,0,07867,Woody Austin,5.44,73,1341,+0.34
86,0,26758,David Hearn,5.44,50,919,+0.30
88,0,08725,Tom Gillis,5.45,57,1045,+0.11
89,0,12652,Cameron Beckman,5.47,70,1279,+0.33
90,0,24290,D.J. Brigman,5.48,52,949,+0.31
91,0,23325,Vaughn Taylor,5.50,73,1327,+0.34
92,0,01928,Corey Pavin,5.51,53,962,+0.40
92,0,20645,John Senden,5.51,76,1379,+0.22
94,0,24140,Sean O'Hair,5.52,70,1269,+0.26
95,0,01418,Bill Glasson,5.53,37,669,+0.41
96,0,22913,John Rollins,5.55,69,1243,+0.51
97,0,20229,Stewart Cink,5.56,59,1062,+0.32
98,0,23788,D.J. Trahan,5.58,60,1075,+0.28
99,0,10423,Mike Weir,5.63,41,728,+0.17
100,0,24781,Hunter Mahan,5.66,78,1377,+0.47
101,0,12782,Tim Herron,5.68,67,1179,+0.19
102,0,20634,Peter Lonard,5.69,57,1002,+0.32
103,0,08931,Glen Day,5.70,62,1087,+0.32
104,0,08537,J.P. Hayes,5.72,47,821,+0.57
105,0,21959,Ted Purdy,5.77,87,1507,+0.13
106,0,23541,Ben Crane,5.88,57,970,+0.23
107,0,07457,Steve Flesch,5.92,57,963,+0.44
107,0,01685,J.L. Lewis,5.92,74,1250,+0.24
107,0,21949,Joe Ogilvie,5.92,70,1183,+0.31
107,0,01941,Tom Pernice Jr.,5.92,80,1351,+0.19
111,0,01024,Billy Andrade,5.94,67,1127,+0.16
112,0,06595,Kevin Sutherland,5.95,69,1159,+0.25
113,0,22405,Justin Rose,5.97,79,1324,+0.33
114,0,01553,John Huston,6.03,72,1195,+0.35
115,0,25900,Lucas Glover,6.06,71,1171,+0.35
115,0,23623,Bo Van Pelt,6.06,86,1418,+0.37
117,0,23614,Rich Beem,6.11,46,753,+0.39
117,0,20474,Phillip Price,6.11,62,1015,+0.48
119,0,01329,Brad Faxon,6.19,56,904,+0.30
119,0,06573,Brandt Jobe,6.19,76,1227,+0.17
119,0,02223,Bob Tway,6.19,63,1017,+0.30
122,0,24507,Jason Bohn,6.20,75,1209,+0.27
123,0,07749,Brett Quigley,6.23,78,1253,+0.29
124,0,08545,Glen Hnatiuk,6.27,48,765,+0.42
125,0,21498,Hideto Tanihara,6.30,42,667,+0.90
126,0,12826,Paul Claxton,6.31,66,1046,+0.45
126,0,01761,Len Mattiace,6.31,72,1141,+0.56
128,0,11032,Frank Lickliter II,6.33,81,1280,+0.60
129,0,06515,Shaun Micheel,6.38,63,987,+0.33
130,0,21805,Harrison Frazar,6.39,90,1408,+0.39
131,0,20433,Mark Hensby,6.42,47,732,+0.64
132,0,24925,Jonathan Byrd,6.43,89,1385,+0.43
133,0,20121,Todd Fischer,6.44,87,1351,+0.20
133,0,06575,Dudley Hart,6.44,72,1118,+0.26
133,0,23353,J.J. Henry,6.44,86,1335,+0.40
133,0,21961,Charles Howell III,6.44,70,1087,+0.27
137,0,21731,Freddie Jacobson,6.46,55,852,+0.44
138,0,01042,Paul Azinger,6.49,58,893,+0.59
138,0,26287,Roland Thatcher,6.49,66,1017,+0.29
140,0,07223,Brian Bateman,6.51,85,1305,+0.41
140,0,10201,Matt Gogel,6.51,69,1060,+0.39
142,0,20472,Alex Cejka,6.55,70,1069,+0.37
143,0,01132,Mark Brooks,6.58,64,972,+0.34
144,0,24912,Will MacKenzie,6.59,67,1017,+0.54
145,0,12662,Thomas Levet,6.61,36,545,+0.92
146,0,10885,Robert Allenby,6.62,73,1103,+0.07
147,0,12645,Brent Geiberger,6.68,53,794,+0.62
148,0,25240,D.A. Points,6.69,84,1255,+0.38
149,0,24361,Pat Perez,6.72,76,1131,+0.28
150,0,10733,Kent Jones,6.75,91,1349,+0.37
151,0,21350,Ryuji Imada,6.96,72,1034,+0.07
152,0,22046,Geoff Ogilvy,6.99,79,1130,+0.28
153,0,01706,Davis Love III,7.09,62,875,+0.15
153,0,01707,Steve Lowery,7.09,93,1311,+0.43
155,0,21633,Steve Allan,7.12,93,1307,+0.48
155,0,22548,Patrick Sheehan,7.12,105,1474,+0.38
157,0,23621,Rory Sabbatini,7.17,66,921,+0.48
158,0,25847,Rob Rashell,7.29,62,850,+0.47
159,0,23320,Ryan Palmer,7.30,91,1246,+0.32
160,0,20157,Retief Goosen,7.46,47,630,+0.57
161,0,25345,Carl Pettersson,7.47,107,1432,+0.25
162,0,20502,Michael Long,7.49,73,975,+0.36
163,0,08993,Franklin Langham,7.50,89,1186,+0.26
164,0,12660,Jesper Parnevik,7.57,80,1057,+0.35
164,0,23322,Brett Wetterich,7.57,78,1031,+0.37
166,0,19824,Craig Barlow,7.59,77,1015,+0.26
167,0,22621,Ben Curtis,7.83,60,766,+0.27
168,0,06197,Michael Allen,7.84,92,1173,+0.48
169,0,01887,Mark O'Meara,7.89,66,836,+0.29
170,0,10117,Bob Heintz,7.91,74,935,+0.43
171,0,20850,Daniel Chopra,8.04,114,1418,+0.23
171,0,20127,Chris Riley,8.04,58,721,+0.02
173,0,20160,Charlie Wi,8.05,73,907,+0.25
174,0,01361,Dan Forsman,8.10,56,691,+0.38
175,0,24604,Hunter Haas,8.16,90,1103,+0.34
176,0,06599,John Elliott,8.22,64,779,+0.56
177,0,08793,Tiger Woods,8.33,68,816,+0.29
