RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,20502,Michael Long,41.03,39,16
2,0,01203,Russ Cochran,40.00,35,14
3,0,01666,Bernhard Langer,38.46,13,5
4,0,12652,Cameron Beckman,38.10,42,16
5,0,23541,Ben Crane,37.50,32,12
6,0,01249,John Daly,35.71,14,5
7,0,21259,Jason Hill,33.33,24,8
7,0,02257,Brian Watts,33.33,18,6
9,0,23800,Bryce Molder,32.43,37,12
10,0,01161,Mark Calcavecchia,32.14,28,9
11,0,20229,Stewart Cink,31.37,51,16
12,0,19824,Craig Barlow,31.25,32,10
13,0,12645,Brent Geiberger,30.77,39,12
14,0,12680,Shigeki Maruyama,30.56,36,11
15,0,12663,Phil Tataurangi,30.23,43,13
16,0,10733,Kent Jones,29.69,64,19
17,0,02133,Craig Stadler,29.63,27,8
18,0,02245,Grant Waite,29.55,44,13
19,0,12782,Tim Herron,29.17,48,14
20,0,23125,Brad Elder,29.03,31,9
21,0,08993,Franklin Langham,28.89,45,13
22,0,20572,Rod Pampling,28.85,52,15
23,0,01042,Paul Azinger,28.57,28,8
23,0,01219,John Cook,28.57,35,10
23,0,08537,J.P. Hayes,28.57,42,12
23,0,06613,Tommy Tolles,28.57,35,10
27,0,01599,Steve Jones,28.13,32,9
28,0,01361,Dan Forsman,27.78,36,10
29,0,01945,Kenny Perry,27.27,44,12
29,0,02170,Hal Sutton,27.27,22,6
31,0,06809,Bob Burns,26.83,41,11
32,0,08553,Lee Porter,26.67,45,12
33,0,06373,José María Olazábal,26.09,23,6
34,0,08793,Tiger Woods,25.64,39,10
35,0,01766,Billy Mayfair,25.58,43,11
36,0,02206,David Toms,25.42,59,15
37,0,01139,Olin Browne,25.00,56,14
37,0,20593,Greg Chalmers,25.00,36,9
37,0,21209,Sergio Garcia,25.00,36,9
37,0,01797,Rocco Mediate,25.00,36,9
37,0,02214,Kirk Triplett,25.00,28,7
37,0,02246,Duffy Waldorf,25.00,44,11
43,0,20127,Chris Riley,24.56,57,14
44,0,01388,Robert Gamez,24.39,41,10
45,0,01706,Davis Love III,24.32,37,9
46,0,20043,Edward Fryatt,24.24,33,8
46,0,20566,Kaname Yokoo,24.24,33,8
48,0,23903,Stephen Gangluff,23.91,46,11
49,0,01527,Scott Hoch,23.81,42,10
49,0,01810,Phil Mickelson,23.81,42,10
51,0,20574,Mathew Goggin,23.53,34,8
51,0,06575,Dudley Hart,23.53,34,8
53,0,24925,Jonathan Byrd,23.40,47,11
53,0,01685,J.L. Lewis,23.40,47,11
55,0,08545,Glen Hnatiuk,23.26,43,10
56,0,01677,Tom Lehman,23.08,39,9
56,0,01707,Steve Lowery,23.08,39,9
58,0,08123,Jeff Brehaut,22.95,61,14
59,0,01157,Tom Byrum,22.92,48,11
60,0,01024,Billy Andrade,22.86,35,8
60,0,01329,Brad Faxon,22.86,35,8
60,0,23108,Matt Kuchar,22.86,35,8
63,0,10117,Bob Heintz,22.58,31,7
64,0,06036,Scott Dunlap,22.50,40,9
65,0,01226,Fred Couples,22.22,27,6
65,0,01553,John Huston,22.22,54,12
65,0,10912,Craig Perks,22.22,36,8
68,0,01619,Skip Kendall,22.00,50,11
68,0,02002,John Riegger,22.00,50,11
70,0,23135,Tim Clark,21.95,41,9
70,0,20095,Carl Paulson,21.95,41,9
72,0,10213,Dicky Pride,21.62,37,8
73,0,21633,Steve Allan,21.57,51,11
73,0,01948,Tim Petrovic,21.57,51,11
75,0,02099,Scott Simpson,21.43,28,6
76,0,12510,Chad Campbell,21.31,61,13
76,0,19846,Brian Gay,21.31,61,13
78,0,01098,Jay Don Blake,21.28,47,10
78,0,20634,Peter Lonard,21.28,47,10
80,0,01313,Steve Elkington,21.21,33,7
80,0,06522,Ernie Els,21.21,33,7
80,0,01457,Jay Haas,21.21,33,7
83,0,12823,Carlos Franco,21.15,52,11
83,0,06078,Esteban Toledo,21.15,52,11
85,0,01185,Brandel Chamblee,21.05,38,8
85,0,08375,Paul Stankowski,21.05,38,8
87,0,06332,Neal Lancaster,20.93,43,9
88,0,10457,Frank Nobilo,20.83,48,10
88,0,01920,Craig Parry,20.83,48,10
88,0,06527,Steve Stricker,20.83,24,5
91,0,10885,Robert Allenby,20.75,53,11
91,0,01320,Bob Estes,20.75,53,11
93,0,09011,David Duval,20.69,29,6
94,0,21805,Harrison Frazar,20.59,34,7
94,0,01887,Mark O'Meara,20.59,34,7
96,0,10107,Deane Pappas,20.51,39,8
97,0,02010,Loren Roberts,20.41,49,10
98,0,10860,Justin Leonard,20.37,54,11
99,0,01761,Len Mattiace,20.31,64,13
100,0,19881,Robert Damron,20.00,45,9
100,0,06643,Paul Goydos,20.00,40,8
100,0,19958,Miguel Angel Jiménez,20.00,15,3
100,0,06573,Brandt Jobe,20.00,60,12
100,0,02223,Bob Tway,20.00,50,10
100,0,23322,Brett Wetterich,20.00,45,9
106,0,20098,Stuart Appleby,19.61,51,10
107,0,20498,Briny Baird,19.57,46,9
108,0,01928,Corey Pavin,19.44,36,7
109,0,01014,Fulton Allem,19.35,31,6
109,0,24361,Pat Perez,19.35,31,6
111,0,20548,Hidemichi Tanaka,19.30,57,11
112,0,23983,Luke Donald,19.23,52,10
112,0,08535,Gary Nicklaus,19.23,26,5
114,0,12388,Michael Clark II,19.15,47,9
114,0,07749,Brett Quigley,19.15,47,9
114,0,20645,John Senden,19.15,47,9
117,0,12753,David Morland IV,18.92,37,7
118,0,20157,Retief Goosen,18.75,32,6
118,0,21949,Joe Ogilvie,18.75,32,6
120,0,01549,Mike Hulbert,18.52,27,5
121,0,08931,Glen Day,18.33,60,11
122,0,07223,Brian Bateman,18.18,44,8
122,0,20663,Brenden Pappas,18.18,33,6
122,0,23177,Kenneth Staton,18.18,55,10
125,0,01927,Dennis Paulson,18.00,50,9
126,0,01175,Jim Carter,17.95,39,7
126,0,10201,Matt Gogel,17.95,39,7
128,0,02101,Joey Sindelar,17.91,67,12
129,0,10809,Jim Furyk,17.86,56,10
129,0,06617,Brian Henninger,17.86,28,5
131,0,23353,J.J. Henry,17.81,73,13
132,0,19817,Michael Muehr,17.65,34,6
133,0,01378,David Frost,17.50,40,7
134,0,02322,Richard Zokol,17.39,23,4
135,0,07457,Steve Flesch,17.31,52,9
135,0,10585,Scott McCarron,17.31,52,9
137,0,06004,Stephen Ames,17.07,41,7
138,0,06515,Shaun Micheel,17.02,47,8
139,0,24357,K.J. Choi,16.98,53,9
139,0,21961,Charles Howell III,16.98,53,9
139,0,01771,Blaine McCallister,16.98,53,9
142,0,12826,Paul Claxton,16.67,48,8
142,0,20094,Jonathan Kaye,16.67,42,7
144,0,06350,Bob May,16.28,43,7
145,0,06016,Brad Lardon,16.22,37,6
146,0,08633,Per-Ulrik Johansson,16.13,31,5
146,0,12660,Jesper Parnevik,16.13,31,5
148,0,23338,David Gossett,16.00,50,8
148,0,06567,Vijay Singh,16.00,50,8
150,0,01941,Tom Pernice Jr.,15.69,51,8
150,0,10425,Jay Williamson,15.69,51,8
152,0,26289,Boo Weekley,15.63,32,5
153,0,10565,Ian Leggatt,15.22,46,7
154,0,06595,Kevin Sutherland,15.09,53,8
155,0,23623,Bo Van Pelt,15.00,40,6
156,0,07003,David Berganio Jr.,14.81,54,8
156,0,06498,Matt Peterson,14.81,54,8
158,0,01475,Donnie Hammond,14.71,34,5
159,0,01577,Lee Janzen,14.55,55,8
160,0,01374,Robin Freeman,14.29,49,7
160,0,21806,Paul Gow,14.29,56,8
160,0,01569,Peter Jacobsen,14.29,35,5
160,0,06012,Greg Kraft,14.29,42,6
160,0,01926,Steve Pate,14.29,28,4
160,0,01938,David Peoples,14.29,63,9
160,0,02104,Jeff Sluman,14.29,77,11
160,0,20436,Garrett Willis,14.29,35,5
168,0,20105,Jeff Gove,13.56,59,8
169,0,22913,John Rollins,13.43,67,9
170,0,11011,Mike Sposa,13.33,60,8
171,0,02110,Jerry Smith,13.04,46,6
171,0,02239,Scott Verplank,13.04,46,6
173,0,23621,Rory Sabbatini,12.90,31,4
174,0,01307,Joel Edwards,12.73,55,7
174,0,22293,Heath Slocum,12.73,55,7
176,0,01142,Bart Bryant,12.50,48,6
176,0,01968,Nick Price,12.50,24,3
178,0,23614,Rich Beem,12.12,66,8
179,0,01132,Mark Brooks,12.00,50,6
179,0,01724,Jeff Maggert,12.00,25,3
181,0,08075,Jerry Kelly,11.90,42,5
181,0,22046,Geoff Ogilvy,11.90,42,5
183,0,20029,Notah Begay III,11.36,44,5
184,0,07721,Pat Bates,11.32,53,6
185,0,07867,Woody Austin,11.11,63,7
185,0,08339,Spike McRoy,11.11,36,4
187,0,24937,Jess Daley,10.91,55,6
188,0,10423,Mike Weir,10.81,37,4
189,0,10962,Bradley Hughes,10.71,28,3
190,0,06251,Chris DiMarco,10.00,50,5
190,0,06315,Pete Jordan,10.00,30,3
190,0,11032,Frank Lickliter II,10.00,50,5
190,0,02106,Chris Smith,10.00,50,5
194,0,06197,Michael Allen,9.68,31,3
195,0,19972,José Coceres,9.52,21,2
196,0,10649,Tom Scherrer,8.77,57,5
197,0,06621,Joe Durant,8.33,48,4
198,0,01514,Eduardo Herrera,7.69,26,2
198,0,01723,Andrew Magee,7.69,39,3
200,0,01381,Fred Funk,7.58,66,5
201,0,08881,Tripp Isenhour,6.52,46,3
202,0,01035,Tommy Armour III,4.76,42,2
