RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,21753,Brian Davis,203,691,29.4
2,0,29221,Webb Simpson,198,691,28.7
3,0,23718,Nathan Green,197,688,28.6
4,0,21878,Mark Wilson,187,635,29.4
5,0,19846,Brian Gay,184,658,28.0
6,0,23623,Bo Van Pelt,179,621,28.8
7,0,20850,Daniel Chopra,170,639,26.6
7,0,21949,Joe Ogilvie,170,618,27.5
9,0,26851,Marc Leishman,168,583,28.8
9,0,27214,Kevin Streelman,168,597,28.1
11,0,23541,Ben Crane,167,596,28.0
11,0,20160,Charlie Wi,167,598,27.9
13,0,07867,Woody Austin,166,548,30.3
13,0,21805,Harrison Frazar,166,625,26.6
15,0,12716,Charley Hoffman,165,640,25.8
16,0,27120,Troy Matteson,164,580,28.3
16,0,21959,Ted Purdy,164,622,26.4
18,0,25900,Lucas Glover,163,574,28.4
18,0,21961,Charles Howell III,163,559,29.2
18,0,22348,Nick O'Hern,163,601,27.1
18,0,28475,Jeff Overton,163,588,27.7
18,0,20691,Greg Owen,163,518,31.5
23,0,01948,Tim Petrovic,162,649,25.0
24,0,24924,Bill Haas,161,585,27.5
24,0,24024,Zach Johnson,161,581,27.7
26,0,26596,Ryan Moore,160,546,29.3
26,0,25396,Kevin Na,160,605,26.4
28,0,24449,Parker McLachlin,159,529,30.1
29,0,08075,Jerry Kelly,157,589,26.7
29,0,23108,Matt Kuchar,157,556,28.2
29,0,22293,Heath Slocum,157,565,27.8
32,0,01707,Steve Lowery,156,557,28.0
32,0,22961,David Mathis,156,512,30.5
32,0,10585,Scott McCarron,156,590,26.4
32,0,24490,George McNeill,156,569,27.4
36,0,10423,Mike Weir,155,534,29.0
37,0,20070,Matt Bettencourt,153,634,24.1
37,0,28780,Nicholas Thompson,153,590,25.9
39,0,12782,Tim Herron,152,576,26.4
39,0,20645,John Senden,152,594,25.6
41,0,24503,Jeff Klauk,151,610,24.8
41,0,24781,Hunter Mahan,151,543,27.8
41,0,06595,Kevin Sutherland,151,522,28.9
44,0,26420,Richard Johnson,150,513,29.2
45,0,24507,Jason Bohn,149,542,27.5
45,0,01941,Tom Pernice Jr.,149,545,27.3
47,0,21731,Freddie Jacobson,148,550,26.9
47,0,23325,Vaughn Taylor,148,568,26.1
47,0,02239,Scott Verplank,148,559,26.5
50,0,25686,Jason Dufner,145,555,26.1
50,0,23353,J.J. Henry,145,528,27.5
52,0,26695,Michael Letzig,144,633,22.7
52,0,22913,John Rollins,144,565,25.5
52,0,02206,David Toms,144,560,25.7
55,0,20593,Greg Chalmers,143,534,26.8
55,0,28158,Steve Marino,143,585,24.4
55,0,27649,Brandt Snedeker,143,503,28.4
58,0,12652,Cameron Beckman,142,512,27.7
