RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,30927,Brendon Todd,50.00,54,108
2,0,12716,Charley Hoffman,47.98,190,396
3,0,29718,Anthony Kim,47.22,136,288
4,0,01329,Brad Faxon,46.83,59,126
5,0,23108,Matt Kuchar,46.73,143,306
6,0,21949,Joe Ogilvie,46.67,126,270
7,0,23320,Ryan Palmer,46.58,109,234
8,0,22371,Aaron Baddeley,46.30,100,216
8,0,23983,Luke Donald,46.30,150,324
10,0,10423,Mike Weir,46.20,158,342
11,0,27683,Leif Olson,45.37,49,108
12,0,25190,Jeff Quinney,45.24,114,252
13,0,25396,Kevin Na,44.97,170,378
14,0,09011,David Duval,44.44,56,126
14,0,21731,Freddie Jacobson,44.44,136,306
16,0,23541,Ben Crane,44.17,159,360
17,0,19846,Brian Gay,43.92,166,378
18,0,20850,Daniel Chopra,43.83,142,324
19,0,29221,Webb Simpson,43.79,134,306
20,0,10585,Scott McCarron,43.61,157,360
21,0,20160,Charlie Wi,43.52,141,324
22,0,06527,Steve Stricker,43.21,140,324
23,0,24490,George McNeill,42.96,116,270
24,0,24449,Parker McLachlin,42.93,85,198
25,0,22295,Darron Stiles,42.86,54,126
26,0,02214,Kirk Triplett,42.78,77,180
27,0,22913,John Rollins,42.69,146,342
28,0,28475,Jeff Overton,42.50,153,360
29,0,22046,Geoff Ogilvy,42.48,130,306
30,0,21350,Ryuji Imada,42.16,129,306
31,0,24024,Zach Johnson,42.06,159,378
32,0,01320,Bob Estes,41.83,128,306
33,0,23135,Tim Clark,41.67,135,324
34,0,01810,Phil Mickelson,41.48,112,270
35,0,22621,Ben Curtis,41.27,104,252
36,0,12705,Cliff Kresge,41.20,89,216
37,0,01577,Lee Janzen,41.11,111,270
37,0,23623,Bo Van Pelt,41.11,148,360
37,0,08793,Tiger Woods,41.11,111,270
40,0,31416,Derek Fathauer,40.97,59,144
41,0,20766,Padraig Harrington,40.87,103,252
42,0,26420,Richard Johnson,40.85,125,306
43,0,25919,Brian Vranesh,40.74,44,108
44,0,20070,Matt Bettencourt,40.64,139,342
45,0,24924,Bill Haas,40.63,117,288
46,0,20574,Mathew Goggin,40.60,95,234
47,0,21753,Brian Davis,40.48,153,378
47,0,26695,Michael Letzig,40.48,153,378
47,0,22961,David Mathis,40.48,102,252
50,0,07867,Woody Austin,40.43,131,324
51,0,23778,Brad Adamonis,40.40,80,198
52,0,27649,Brandt Snedeker,40.37,109,270
53,0,24138,Ian Poulter,40.28,87,216
53,0,23621,Rory Sabbatini,40.28,116,288
55,0,23788,D.J. Trahan,40.12,130,324
56,0,20104,Ken Duke,40.00,108,270
56,0,10117,Bob Heintz,40.00,72,180
58,0,26498,Matt Weibring,39.90,79,198
59,0,27060,John Mallinger,39.81,129,324
60,0,07749,Brett Quigley,39.77,136,342
61,0,10860,Justin Leonard,39.72,143,360
61,0,27214,Kevin Streelman,39.72,143,360
63,0,22405,Justin Rose,39.68,100,252
64,0,25345,Carl Pettersson,39.63,107,270
65,0,22348,Nick O'Hern,39.51,128,324
66,0,27466,Spencer Levin,39.32,92,234
67,0,06643,Paul Goydos,39.26,106,270
67,0,24361,Pat Perez,39.26,106,270
69,0,01948,Tim Petrovic,39.20,127,324
70,0,30925,Dustin Johnson,39.18,134,342
70,0,27095,Nick Watney,39.18,134,342
72,0,10809,Jim Furyk,39.17,141,360
73,0,06595,Kevin Sutherland,39.14,155,396
74,0,20848,Ángel Cabrera,38.89,77,198
74,0,20157,Retief Goosen,38.89,126,324
74,0,24781,Hunter Mahan,38.89,161,414
74,0,01941,Tom Pernice Jr.,38.89,105,270
