RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,25240,D.A. Points,44,608,7.2
2,0,06004,Stephen Ames,38,414,9.2
3,0,21805,Harrison Frazar,37,625,5.9
4,0,12716,Charley Hoffman,36,640,5.6
4,0,25396,Kevin Na,36,605,6.0
6,0,20593,Greg Chalmers,35,534,6.6
6,0,01707,Steve Lowery,35,557,6.3
6,0,27963,Chris Stroud,35,500,7.0
9,0,19846,Brian Gay,34,658,5.2
9,0,01706,Davis Love III,34,511,6.7
9,0,27120,Troy Matteson,34,580,5.9
9,0,20645,John Senden,34,594,5.7
13,0,20070,Matt Bettencourt,33,634,5.2
13,0,23638,Brendon de Jonge,33,533,6.2
13,0,25900,Lucas Glover,33,574,5.7
13,0,28780,Nicholas Thompson,33,590,5.6
17,0,23108,Matt Kuchar,32,556,5.8
17,0,28158,Steve Marino,32,585,5.5
17,0,24490,George McNeill,32,569,5.6
17,0,26301,James Nitties,32,550,5.8
17,0,21949,Joe Ogilvie,32,618,5.2
17,0,25818,Scott Piercy,32,515,6.2
17,0,29221,Webb Simpson,32,691,4.6
17,0,02206,David Toms,32,560,5.7
17,0,12602,Dean Wilson,32,511,6.3
26,0,12652,Cameron Beckman,31,512,6.1
26,0,23718,Nathan Green,31,688,4.5
26,0,23353,J.J. Henry,31,528,5.9
26,0,21731,Freddie Jacobson,31,550,5.6
26,0,24503,Jeff Klauk,31,610,5.1
26,0,10585,Scott McCarron,31,590,5.3
26,0,28620,Aron Price,31,529,5.9
26,0,27214,Kevin Streelman,31,597,5.2
34,0,20850,Daniel Chopra,30,639,4.7
34,0,23541,Ben Crane,30,596,5.0
34,0,08075,Jerry Kelly,30,589,5.1
34,0,26851,Marc Leishman,30,583,5.1
34,0,26695,Michael Letzig,30,633,4.7
34,0,20572,Rod Pampling,30,464,6.5
34,0,25345,Carl Pettersson,30,534,5.6
34,0,22293,Heath Slocum,30,565,5.3
34,0,26668,Marc Turnesa,30,460,6.5
43,0,06197,Michael Allen,29,394,7.4
43,0,21753,Brian Davis,29,691,4.2
43,0,01473,Todd Hamilton,29,443,6.5
43,0,12782,Tim Herron,29,576,5.0
43,0,30925,Dustin Johnson,29,445,6.5
43,0,20691,Greg Owen,29,518,5.6
43,0,01948,Tim Petrovic,29,649,4.5
43,0,06595,Kevin Sutherland,29,522,5.6
43,0,26951,Johnson Wagner,29,499,5.8
43,0,27095,Nick Watney,29,491,5.9
43,0,21878,Mark Wilson,29,635,4.6
54,0,12510,Chad Campbell,28,493,5.7
54,0,20229,Stewart Cink,28,421,6.7
