RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
1,0,40058,Zac Blair,.06,4,66
1,0,31420,Anirban Lahiri,.06,2,35
3,0,24924,Bill Haas,.05,2,44
4,0,32757,Patton Kizzire,.04,2,55
4,0,32791,K.H. Lee,.04,3,72
4,0,25396,Kevin Na,.04,3,71
7,0,40026,Daniel Berger,.03,2,64
7,0,40009,Dominic Bozzelli,.03,1,36
7,0,39997,Corey Conners,.03,2,74
7,0,29420,Billy Horschel,.03,2,79
7,0,35461,Beau Hossler,.03,2,67
7,0,27936,Martin Laird,.03,1,39
7,0,33413,Ben Martin,.03,1,36
7,0,46442,Maverick McNealy,.03,2,76
7,0,50525,Collin Morikawa,.03,2,80
7,0,27942,Rob Oppenheim,.03,2,61
7,0,28252,Seamus Power,.03,1,32
7,0,24502,Adam Scott,.03,1,38
7,0,33419,Cameron Tringale,.03,2,63
20,3,19803,Ryan Armour,.02,1,58
20,3,29268,Bronson Burgoon,.02,1,53
20,3,32366,Kevin Chappell,.02,1,41
20,3,51766,Wyndham Clark,.02,1,61
20,3,25686,Jason Dufner,.02,1,62
20,3,21209,Sergio Garcia,.02,1,44
20,3,34563,Chesson Hadley,.02,1,58
20,3,33399,Adam Hadwin,.02,1,65
20,3,34098,Russell Henley,.02,1,63
20,3,12716,Charley Hoffman,.02,1,59
20,3,30925,Dustin Johnson,.02,1,49
20,3,24024,Zach Johnson,.02,1,61
20,3,49766,Hank Lebioda,.02,1,55
20,3,26851,Marc Leishman,.02,1,61
20,3,35449,Adam Long,.02,2,88
20,3,34466,Peter Malnati,.02,1,57
20,3,39546,Keith Mitchell,.02,1,64
20,-13,48822,Sebastián Muñoz,.02,2,84
20,3,22056,Cameron Percy,.02,1,45
20,3,46970,Jon Rahm,.02,1,58
20,3,53165,Doc Redman,.02,2,82
20,3,36699,Patrick Rodgers,.02,2,91
20,3,23621,Rory Sabbatini,.02,1,66
20,3,27649,Brandt Snedeker,.02,1,53
20,3,39324,J.J. Spaun,.02,1,58
20,3,34046,Jordan Spieth,.02,1,62
20,3,27963,Chris Stroud,.02,1,46
20,3,27330,Josh Teater,.02,1,41
20,3,27064,Jhonattan Vegas,.02,1,50
20,3,35658,Kris Ventura,.02,1,44
20,3,25632,Jimmy Walker,.02,1,46
20,3,27095,Nick Watney,.02,1,44
52,2,33948,Byeong Hun An,.01,1,75
52,2,34099,Harris English,.01,1,76
52,2,29970,Dylan Frittelli,.01,1,82
52,2,25900,Lucas Glover,.01,1,67
52,2,35310,Lanto Griffin,.01,1,92
52,2,33597,Harry Higgs,.01,1,83
52,2,35532,Tom Hoge,.01,1,74
52,2,46717,Viktor Hovland,.01,1,74
52,2,39971,Sungjae Im,.01,1,94
52,2,27974,Sung Kang,.01,1,73
52,2,37455,Si Woo Kim,.01,1,74
52,2,29478,Kevin Kisner,.01,1,73
52,2,33667,Carlos Ortiz,.01,1,72
52,2,46046,Scottie Scheffler,.01,1,82
52,2,27214,Kevin Streelman,.01,1,73
52,2,32254,Xinjun Zhang,.01,1,77
