RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,55789,Taylor Montgomery,90.69%,827,750
2,0,51894,Vince Whaley,90.63%,960,870
3,0,48081,Xander Schauffele,90.44%,1224,1107
4,0,29420,Billy Horschel,90.33%,1179,1065
5,0,22371,Aaron Baddeley,90.31%,1073,969
6,0,40098,Matt Fitzpatrick,90.25%,1108,1000
7,0,27644,Brian Harman,90.17%,1424,1284
7,0,34256,Andrew Putnam,90.17%,1343,1211
9,0,52372,Cameron Champ,90.16%,884,797
10,0,56630,Akshay Bhatia,90.12%,1417,1277
11,0,47993,Denny McCarthy,90.01%,1382,1244
12,0,39327,Ben Silverman,89.76%,1260,1131
13,0,35506,Mackenzie Hughes,89.72%,1498,1344
14,0,34563,Chesson Hadley,89.70%,1097,984
15,0,45522,Christiaan Bezuidenhout,89.64%,1284,1151
16,0,28237,Rory McIlroy,89.57%,1112,996
17,0,40250,Taylor Pendrith,89.55%,1273,1140
18,0,60004,Jacob Bridgeman,89.51%,1068,956
19,0,30911,Tommy Fleetwood,89.50%,1162,1040
20,0,46414,Aaron Rai,89.45%,1375,1230
21,0,28089,Jason Day,89.42%,1059,947
22,0,55893,Sam Stevens,89.39%,1414,1264
23,0,52514,Trace Crowe,89.32%,955,853
23,0,47995,Davis Riley,89.32%,1255,1121
23,0,49960,Sepp Straka,89.32%,1199,1071
26,0,49771,J.T. Poston,89.29%,1391,1242
27,0,48153,Matthieu Pavon,89.25%,958,855
28,0,36699,Patrick Rodgers,89.23%,1616,1442
29,0,24502,Adam Scott,89.22%,1122,1001
30,0,47504,Sam Burns,89.21%,1177,1050
31,0,50188,S.H. Kim,89.20%,1630,1454
32,0,31646,Emiliano Grillo,89.17%,1394,1243
33,0,50493,Justin Suh,89.15%,1106,986
34,0,34098,Russell Henley,89.02%,1148,1022
34,0,52215,Robert MacIntyre,89.02%,1138,1013
36,0,46442,Maverick McNealy,89.01%,1410,1255
37,0,23108,Matt Kuchar,88.97%,1224,1089
38,0,47591,Eric Cole,88.96%,1757,1563
39,0,47347,Adam Schenk,88.90%,1469,1306
40,0,36871,Matt NeSmith,88.86%,1131,1005
41,0,40006,Erik van Rooyen,88.84%,1246,1107
42,0,29908,C.T. Pan,88.83%,1030,915
43,0,34099,Harris English,88.80%,1411,1253
44,0,30927,Brendon Todd,88.79%,1605,1425
45,0,31323,Gary Woodland,88.78%,1328,1179
46,0,35461,Beau Hossler,88.76%,1415,1256
47,0,50525,Collin Morikawa,88.75%,1262,1120
48,0,47679,Victor Perez,88.72%,1108,983
49,0,51977,Max Greyserman,88.71%,1125,998
50,0,48119,Ben Taylor,88.70%,991,879
51,0,51997,Andrew Novak,88.68%,1413,1253
52,0,54576,Patrick Fishburn,88.63%,1020,904
53,0,27936,Martin Laird,88.61%,1054,934
54,0,37378,Min Woo Lee,88.59%,1078,955
55,0,27349,Alex Noren,88.58%,1086,962
56,0,33653,Thomas Detry,88.57%,1164,1031
57,0,51287,Ryo Hisatsune,88.54%,1265,1120
58,0,28420,Ryan Brehm,88.52%,862,763
58,0,52375,Doug Ghim,88.52%,1455,1288
60,0,39324,J.J. Spaun,88.51%,1349,1194
61,0,57975,Harry Hall,88.48%,1293,1144
61,0,28775,Nate Lashley,88.48%,1128,998
61,0,47983,Chad Ramey,88.48%,1250,1106
61,0,32333,Kevin Tway,88.48%,816,722
65,0,51766,Wyndham Clark,88.47%,1110,982
65,0,49947,Taylor Moore,88.47%,1605,1420
67,0,40162,Justin Lower,88.43%,1478,1307
68,0,37212,Paul Barjon,88.42%,812,718
68,0,33399,Adam Hadwin,88.42%,1287,1138
70,0,54628,Lee Hodges,88.40%,1604,1418
71,0,35450,Patrick Cantlay,88.39%,982,868
71,0,32102,Rickie Fowler,88.39%,1240,1096
71,0,34466,Peter Malnati,88.39%,1257,1111
71,0,57900,Chandler Phillips,88.39%,1361,1203
75,0,58168,Davis Thompson,88.37%,1462,1292
76,0,32366,Kevin Chappell,88.36%,739,653
77,0,54591,Ben Griffin,88.32%,1661,1467
77,0,51634,Sahith Theegala,88.32%,1532,1353
79,0,34046,Jordan Spieth,88.30%,1145,1011
80,0,33968,Thorbjørn Olesen,88.28%,734,648
81,0,36799,Stephan Jaeger,88.27%,1339,1182
82,0,39975,Michael Kim,88.25%,1149,1014
83,0,39977,Max Homa,88.24%,1267,1118
84,0,39971,Sungjae Im,88.19%,1431,1262
85,0,45609,Tyler Duncan,88.17%,1048,924
86,0,56149,Wilson Furr,88.15%,844,744
87,0,46717,Viktor Hovland,88.14%,936,825
88,0,59095,Chris Gotterup,88.11%,1228,1082
89,0,28252,Seamus Power,88.09%,1621,1428
89,0,48867,Matti Schmid,88.09%,1142,1006
91,0,59836,Pierceson Coody,88.08%,1116,983
91,0,22405,Justin Rose,88.08%,965,850
93,0,33408,Tyson Alexander,88.05%,1121,987
93,0,36801,Mark Hubbard,88.05%,1624,1430
95,0,30163,Henrik Norlander,88.04%,911,802
95,0,52374,Brandon Wu,88.04%,1162,1023
97,0,59866,Nick Dunlap,88.01%,1168,1028
97,0,54783,Dylan Wu,88.01%,1293,1138
99,0,24024,Zach Johnson,88.00%,775,682
