RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,51977,Max Greyserman,2.5
2,0,46717,Viktor Hovland,2.4
3,0,33204,Shane Lowry,2.3
3,0,48153,Matthieu Pavon,2.3
5,0,35450,Patrick Cantlay,2.1
5,0,51766,Wyndham Clark,2.1
5,0,28237,Rory McIlroy,2.1
5,0,55893,Sam Stevens,2.1
9,0,40098,Matt Fitzpatrick,2.0
9,0,29936,Ryan Fox,2.0
9,0,47993,Denny McCarthy,2.0
9,0,39327,Ben Silverman,2.0
9,0,51634,Sahith Theegala,2.0
14,0,33653,Thomas Detry,1.9
14,0,34098,Russell Henley,1.9
14,0,24024,Zach Johnson,1.9
14,0,40162,Justin Lower,1.9
14,0,24502,Adam Scott,1.9
19,0,34099,Harris English,1.8
19,0,54576,Patrick Fishburn,1.8
19,0,27644,Brian Harman,1.8
19,0,51696,Rico Hoey,1.8
19,0,39971,Sungjae Im,1.8
19,0,39975,Michael Kim,1.8
19,0,37455,Si Woo Kim,1.8
19,0,51997,Andrew Novak,1.8
19,0,40250,Taylor Pendrith,1.8
19,0,40006,Erik van Rooyen,1.8
29,0,52955,Ludvig Åberg,1.7
29,0,29420,Billy Horschel,1.7
29,0,49771,J.T. Poston,1.7
29,0,28252,Seamus Power,1.7
29,0,48081,Xander Schauffele,1.7
29,0,48867,Matti Schmid,1.7
29,0,48887,Matt Wallace,1.7
36,0,39997,Corey Conners,1.6
36,0,28089,Jason Day,1.6
36,0,29725,Tony Finau,1.6
36,0,30911,Tommy Fleetwood,1.6
36,0,32102,Rickie Fowler,1.6
36,0,51287,Ryo Hisatsune,1.6
36,0,35461,Beau Hossler,1.6
36,0,36801,Mark Hubbard,1.6
36,0,36884,Ben Kohles,1.6
36,0,32839,Hideki Matsuyama,1.6
36,0,59143,Mac Meissner,1.6
36,0,49947,Taylor Moore,1.6
36,0,27349,Alex Noren,1.6
36,0,36699,Patrick Rodgers,1.6
36,0,46046,Scottie Scheffler,1.6
36,0,46441,Robby Shelton,1.6
36,0,32333,Kevin Tway,1.6
36,0,51894,Vince Whaley,1.6
36,0,52513,Carson Young,1.6
55,0,32366,Kevin Chappell,1.5
55,0,35532,Tom Hoge,1.5
55,0,39977,Max Homa,1.5
55,0,35506,Mackenzie Hughes,1.5
55,0,55182,Tom Kim,1.5
55,0,27936,Martin Laird,1.5
55,0,28775,Nate Lashley,1.5
55,0,22405,Justin Rose,1.5
55,0,37275,Sam Ryder,1.5
55,0,50095,Austin Smotherman,1.5
55,0,34046,Jordan Spieth,1.5
55,0,27214,Kevin Streelman,1.5
55,0,25493,Nick Taylor,1.5
55,0,57366,Cameron Young,1.5
69,0,33408,Tyson Alexander,1.4
69,0,45522,Christiaan Bezuidenhout,1.4
69,0,40058,Zac Blair,1.4
