RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
84,0,26881,Jarrod Lyle,259.1,764957.000,82
84,0,07749,Brett Quigley,259.1,1240412.000,133
86,0,24140,Sean O'Hair,259.2,1194600.000,128
87,0,01329,Brad Faxon,259.6,579450.000,62
87,0,01677,Tom Lehman,259.6,327043.000,35
87,0,10860,Justin Leonard,259.6,1009177.000,108
87,0,10425,Jay Williamson,259.6,831912.000,89
91,0,12782,Tim Herron,259.7,1402583.000,150
91,0,21350,Ryuji Imada,259.7,1103335.000,118
93,0,26851,Marc Leishman,259.8,1571374.000,168
94,0,08075,Jerry Kelly,259.9,1141454.000,122
94,0,01766,Billy Mayfair,259.9,1188254.000,127
96,0,10809,Jim Furyk,260.0,870601.000,93
96,0,01810,Phil Mickelson,260.0,1160687.000,124
98,0,24357,K.J. Choi,260.1,824074.000,88
98,0,08931,Glen Day,260.1,720990.000,77
98,0,23353,J.J. Henry,260.1,1441791.000,154
98,0,24912,Will MacKenzie,260.1,1245263.000,133
98,0,24449,Parker McLachlin,260.1,1076934.000,115
103,0,26668,Marc Turnesa,260.2,824166.000,88
104,0,01313,Steve Elkington,260.3,1012092.000,108
104,0,26476,Chez Reavie,260.3,890116.000,95
106,0,06522,Ernie Els,260.4,1134264.000,121
107,0,28089,Jason Day,260.5,1003365.000,107
108,0,22961,David Mathis,260.6,919298.000,98
108,0,20160,Charlie Wi,260.6,1163253.000,124
108,0,21878,Mark Wilson,260.6,1275994.000,136
111,0,10117,Bob Heintz,260.8,591502.000,63
111,0,20127,Chris Riley,260.8,845064.000,90
113,0,12510,Chad Campbell,260.9,1268008.000,135
113,0,19846,Brian Gay,260.9,685561.000,73
115,0,21949,Joe Ogilvie,261.1,1259606.000,134
116,0,12716,Charley Hoffman,261.3,2060053.000,219
117,0,25190,Jeff Quinney,261.4,922183.000,98
118,0,24503,Jeff Klauk,261.6,1205448.000,128
118,0,22405,Justin Rose,261.6,960685.000,102
120,0,07223,Brian Bateman,261.7,687835.000,73
120,0,31323,Gary Woodland,261.7,876286.000,93
122,0,25396,Kevin Na,261.8,1262918.000,134
122,0,28780,Nicholas Thompson,261.8,1913210.000,203
124,0,20098,Stuart Appleby,261.9,1112590.000,118
125,0,20691,Greg Owen,262.0,1659833.000,176
126,0,25240,D.A. Points,262.1,1443761.000,153
126,0,26679,Kevin Stadler,262.1,887050.000,94
128,0,01707,Steve Lowery,262.2,1623787.000,172
129,0,12602,Dean Wilson,262.3,765005.000,81
130,0,07457,Steve Flesch,262.4,878373.000,93
130,0,26951,Johnson Wagner,262.4,1445320.000,153
132,0,01161,Mark Calcavecchia,262.5,1134045.000,120
132,0,26596,Ryan Moore,262.5,1663105.000,176
134,0,06251,Chris DiMarco,262.7,1097105.000,116
135,0,28118,Peter Tomasulo,262.9,984361.000,104
136,0,01928,Corey Pavin,263.0,397711.000,42
137,0,24924,Bill Haas,263.1,1695102.000,179
138,0,02214,Kirk Triplett,263.2,909661.000,96
139,0,23718,Nathan Green,263.5,1603339.000,169
139,0,22348,Nick O'Hern,263.5,986429.000,104
141,0,23497,Tag Ridings,263.6,1015421.000,107
142,0,07867,Woody Austin,263.7,1234103.000,130
142,0,20070,Matt Bettencourt,263.7,1841936.000,194
142,0,01132,Mark Brooks,263.7,398721.000,42
145,0,23638,Brendon de Jonge,263.8,1576274.000,166
145,0,31416,Derek Fathauer,263.8,702719.000,74
145,0,23325,Vaughn Taylor,263.8,1291420.000,136
148,0,01948,Tim Petrovic,263.9,1577091.000,166
149,0,23614,Rich Beem,264.1,960117.000,101
150,0,20634,Peter Lonard,264.2,894044.000,94
151,0,25345,Carl Pettersson,264.3,1341497.000,141
152,0,21731,Freddie Jacobson,264.4,1294636.000,136
153,0,21753,Brian Davis,264.5,1466649.000,154
154,0,20593,Greg Chalmers,264.6,1219355.000,128
154,0,21959,Ted Purdy,264.6,1809890.000,190
156,0,23320,Ryan Palmer,264.7,1562546.000,164
157,0,10585,Scott McCarron,264.9,1516238.000,159
158,0,26300,Matt Jones,265.0,944417.000,99
158,0,23621,Rory Sabbatini,265.0,1592988.000,167
158,0,22548,Patrick Sheehan,265.0,515164.000,54
161,0,22892,Jason Gore,265.2,1222219.000,128
162,0,01797,Rocco Mediate,265.6,1003819.000,105
162,0,01941,Tom Pernice Jr.,265.6,1118852.000,117
164,0,27683,Leif Olson,265.7,755591.000,79
165,0,24925,Jonathan Byrd,265.8,1980673.000,207
166,0,30711,Colt Knost,265.9,660496.000,69
166,0,23548,Bill Lunde,265.9,1435749.000,150
168,0,06539,Rick Price,266.1,660886.000,69
169,0,23048,Eric Axley,266.4,805501.000,84
170,0,06012,Greg Kraft,266.6,451073.000,47
171,0,22621,Ben Curtis,266.9,768590.000,80
172,0,10733,Kent Jones,267.0,778521.000,81
173,0,09011,David Duval,267.1,855652.000,89
174,0,22913,John Rollins,267.2,1789243.000,186
175,0,24846,Ricky Barnes,268.6,937990.000,97
176,0,27466,Spencer Levin,268.9,1016271.000,105
177,0,26497,Casey Wittenberg,269.3,901615.000,93
178,0,29718,Anthony Kim,269.5,1571803.000,162
178,0,01724,Jeff Maggert,269.5,1300187.000,134
180,0,23349,Charles Warren,269.8,1330419.000,137
181,0,06643,Paul Goydos,270.7,925650.000,95
182,0,26301,James Nitties,271.0,1453492.000,149
183,0,25919,Brian Vranesh,271.1,780875.000,80
184,0,25562,Andres Romero,272.2,1381477.000,141
