RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,24140,Sean O'Hair,48' 11",1321.500,27,-21
2,0,20157,Retief Goosen,50' 6",403.750,8,-3
3,0,25562,Andres Romero,51' 5",976.167,19,-5
3,0,25804,Bubba Watson,51' 5",1336.917,26,-18
5,0,09011,David Duval,51' 10",777.000,15,-1
6,0,24912,Will MacKenzie,52' 10",1110.250,21,-15
7,0,12510,Chad Campbell,53' 4",1761.250,33,-22
8,0,06573,Brandt Jobe,53' 11",1294.417,24,-11
9,0,26289,Boo Weekley,54' 8",875.167,16,-12
10,0,01226,Fred Couples,55' 1",1047.333,19,-15
11,0,01797,Rocco Mediate,56' 0",784.250,14,-11
12,0,02002,John Riegger,56' 1",1177.417,21,-16
13,0,20572,Rod Pampling,56' 4",2084.333,37,-26
14,0,25594,Travis Perkins,56' 9",397.083,7,-3
15,0,12716,Charley Hoffman,56' 10",1705.083,30,-13
15,0,23320,Ryan Palmer,56' 10",1592.333,28,-15
15,0,23621,Rory Sabbatini,56' 10",1251.000,22,-17
18,0,01473,Todd Hamilton,56' 11",1365.917,24,-14
19,0,24227,Justin Bolli,57' 1",1540.583,27,-15
20,0,28158,Steve Marino,57' 4",2521.250,44,-29
20,0,22582,Kyle Thompson,57' 4",631.083,11,-7
22,0,20850,Daniel Chopra,57' 7",1496.500,26,-17
23,0,06522,Ernie Els,57' 8",576.667,10,-6
24,0,06034,Marco Dawson,57' 10",1330.583,23,-18
25,0,23409,James Driscoll,58' 2",1861.583,32,-25
25,0,27214,Kevin Streelman,58' 2",1976.500,34,-18
27,0,10885,Robert Allenby,58' 6",1988.833,34,-21
28,0,24361,Pat Perez,58' 7",1757.500,30,-25
29,0,27120,Troy Matteson,58' 8",2286.750,39,-28
30,0,21209,Sergio Garcia,58' 9",1057.500,18,-15
31,0,21961,Charles Howell III,59' 0",1771.083,30,-22
32,0,01577,Lee Janzen,59' 2",1537.417,26,-10
33,0,23788,D.J. Trahan,59' 3",2311.167,39,-21
33,0,27095,Nick Watney,59' 3",2250.750,38,-27
35,0,20433,Mark Hensby,59' 4",1246.833,21,-16
35,0,20663,Brenden Pappas,59' 4",1601.250,27,-18
