RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
95,0,01797,Rocco Mediate,35' 4",43666.833,1235,Over
95,0,21878,Mark Wilson,35' 4",65895.917,1863,Under
99,0,21209,Sergio Garcia,35' 5",35624.250,1005,Under
99,0,12705,Cliff Kresge,35' 5",46192.917,1304,Over
99,0,25804,Bubba Watson,35' 5",50532.417,1426,Under
102,0,06251,Chris DiMarco,35' 6",48290.833,1361,Over
102,0,20157,Retief Goosen,35' 6",26736.750,754,Over
102,0,01766,Billy Mayfair,35' 6",60524.833,1705,Under
102,0,24490,George McNeill,35' 6",57207.250,1611,Under
102,0,24361,Pat Perez,35' 6",50229.333,1415,Under
102,0,25345,Carl Pettersson,35' 6",61517.333,1734,Under
102,0,26679,Kevin Stadler,35' 6",46180.750,1302,Over
109,0,21753,Brian Davis,35' 7",64819.667,1822,Under
109,0,20104,Ken Duke,35' 7",66830.500,1879,Under
109,0,30750,Tommy Gainey,35' 7",29131.167,819,Over
109,0,29718,Anthony Kim,35' 7",41563.083,1168,Under
109,0,27214,Kevin Streelman,35' 7",61685.667,1733,Under
114,0,26695,Michael Letzig,35' 8",47304.083,1327,Under
114,0,25562,Andres Romero,35' 8",31147.083,874,Over
114,0,25349,Tim Wilkinson,35' 8",51022.667,1432,Under
117,0,26631,Cody Freeman,35' 9",35172.250,984,Over
117,0,26420,Richard Johnson,35' 9",31370.583,877,Over
119,0,01706,Davis Love III,35' 10",41740.500,1165,Under
119,0,25842,Jon Mills,35' 10",50208.333,1400,Over
119,0,24138,Ian Poulter,35' 10",23065.167,644,Over
122,0,20433,Mark Hensby,35' 11",41204.167,1146,Over
122,0,20634,Peter Lonard,35' 11",51731.583,1439,Under
122,0,27933,John Merrick,35' 11",49467.333,1377,Under
122,0,01948,Tim Petrovic,35' 11",51949.667,1445,Under
122,0,22582,Kyle Thompson,35' 11",36772.167,1023,Over
127,0,20098,Stuart Appleby,36' 0",43347.667,1203,Under
127,0,01473,Todd Hamilton,36' 0",47898.667,1329,Over
127,0,25396,Kevin Na,36' 0",58729.417,1632,Under
130,0,01810,Phil Mickelson,36' 1",38042.167,1055,Under
130,0,24502,Adam Scott,36' 1",22614.083,626,Under
132,0,23353,J.J. Henry,36' 2",64200.750,1775,Under
132,0,01724,Jeff Maggert,36' 2",51123.667,1412,Over
132,0,22913,John Rollins,36' 2",51124.417,1415,Under
132,0,23623,Bo Van Pelt,36' 2",60351.667,1667,Under
132,0,23349,Charles Warren,36' 2",47826.417,1322,Over
137,0,06575,Dudley Hart,36' 3",43617.417,1204,Under
137,0,27936,Martin Laird,36' 3",55195.917,1522,Under
137,0,21949,Joe Ogilvie,36' 3",56501.167,1557,Under
137,0,20663,Brenden Pappas,36' 3",36174.500,999,Under
137,0,06595,Kevin Sutherland,36' 3",57256.667,1580,Under
142,0,24357,K.J. Choi,36' 4",37022.083,1019,Under
142,0,01677,Tom Lehman,36' 4",24704.500,680,Over
142,0,10585,Scott McCarron,36' 4",34810.333,959,Under
142,0,21959,Ted Purdy,36' 4",38380.833,1057,Over
146,0,25594,Travis Perkins,36' 5",25870.083,710,Over
147,0,26500,Alejandro Cañizares,36' 6",26706.000,732,Over
147,0,24924,Bill Haas,36' 6",58862.250,1613,Under
147,0,26668,Marc Turnesa,36' 6",49657.000,1360,Under
150,0,21961,Charles Howell III,36' 7",56947.250,1557,Under
151,0,21350,Ryuji Imada,36' 8",44810.833,1221,Under
151,0,23797,Brett Rumford,36' 8",39885.583,1087,Over
153,0,20572,Rod Pampling,36' 9",44807.083,1219,Under
154,0,24925,Jonathan Byrd,36' 10",50649.167,1374,Under
154,0,27561,Nick Flanagan,36' 10",52593.750,1428,Over
154,0,27120,Troy Matteson,36' 10",58694.000,1593,Over
154,0,24449,Parker McLachlin,36' 10",52040.000,1413,Under
158,0,12823,Carlos Franco,36' 11",41506.583,1125,Under
158,0,20127,Chris Riley,36' 11",26445.500,716,Under
160,0,12826,Paul Claxton,37' 0",33076.000,894,Over
160,0,27613,David Lutterus,37' 0",33046.917,893,Over
162,0,07749,Brett Quigley,37' 1",48490.250,1309,Under
162,0,12309,Bob Sowards,37' 1",34458.833,930,Over
164,0,20848,Ángel Cabrera,37' 3",25971.917,697,Under
164,0,09011,David Duval,37' 3",27024.083,726,Over
164,0,24358,Robert Garrigus,37' 3",57423.833,1541,Under
167,0,23048,Eric Axley,37' 4",65252.250,1746,Over
167,0,27141,J.B. Holmes,37' 4",45932.417,1231,Under
167,0,30925,Dustin Johnson,37' 4",54073.167,1449,Over
170,0,23778,Brad Adamonis,37' 6",50991.667,1360,Over
170,0,12782,Tim Herron,37' 6",58290.500,1556,Under
170,0,28780,Nicholas Thompson,37' 6",64241.833,1714,Over
173,0,20574,Mathew Goggin,37' 7",55077.333,1465,Under
173,0,28475,Jeff Overton,37' 7",61233.417,1629,Under
175,0,23497,Tag Ridings,37' 9",54433.167,1443,Under
175,0,27095,Nick Watney,37' 9",56637.917,1501,Under
177,0,23125,Brad Elder,37' 10",36613.750,968,Over
177,0,25632,Jimmy Walker,37' 10",41931.417,1108,Over
179,0,12680,Shigeki Maruyama,37' 11",28570.000,753,Over
180,0,01707,Steve Lowery,38' 0",45600.167,1201,Over
181,0,22371,Aaron Baddeley,38' 2",40871.500,1070,Under
181,0,08537,J.P. Hayes,38' 2",43132.333,1129,Over
181,0,26951,Johnson Wagner,38' 2",46400.500,1217,Over
184,0,25720,Chad Collins,38' 3",43176.417,1128,Over
184,0,21461,Kenneth Ferrie,38' 3",40892.917,1070,Over
186,0,21633,Steve Allan,38' 5",32757.417,853,Over
187,0,20850,Daniel Chopra,38' 6",47353.167,1230,Under
188,0,26596,Ryan Moore,38' 8",43642.333,1128,Over
189,0,28089,Jason Day,38' 9",53493.583,1381,Under
189,0,10875,Todd Demsey,38' 9",49162.750,1269,Under
191,0,23409,James Driscoll,38' 10",52847.833,1361,Over
191,0,23718,Nathan Green,38' 10",63155.333,1626,Over
193,0,20378,Mathias Grönberg,38' 11",55194.667,1418,Over
194,0,23540,Jason Allred,39' 3",35124.917,894,Over
194,0,23157,Richard Johnson,39' 3",47509.833,1210,Over
196,0,26300,Matt Jones,39' 6",59208.083,1498,Over
197,0,12660,Jesper Parnevik,39' 7",53231.083,1345,Over
