RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
1,0,06527,Steve Stricker,68.893,3252,- 14.042,47
2,0,08793,Tiger Woods,68.944,4193,- 56.376,60
3,0,22405,Justin Rose,69.225,4198,- 44.511,60
4,0,21528,Henrik Stenson,69.248,4476,- 44.104,64
5,0,24502,Adam Scott,69.300,4215,- 57.011,60
6,0,21209,Sergio Garcia,69.543,4435,- 53.761,63
7,0,23108,Matt Kuchar,69.561,6091,- 39.200,87
8,0,26331,Charl Schwartzel,69.651,4791,- 54.726,68
9,0,34046,Jordan Spieth,69.668,5738,- 25.220,82
10,0,33141,Keegan Bradley,69.724,6091,- 25.013,87
11,0,28089,Jason Day,69.732,5634,- 55.453,80
12,0,01810,Phil Mickelson,69.742,5467,- 27.152,78
13,0,29221,Webb Simpson,69.783,6183,- 42.076,88
14,0,27649,Brandt Snedeker,69.791,5545,- 31.497,79
15,0,23983,Luke Donald,69.793,4097,- 48.984,58
16,0,10809,Jim Furyk,69.828,5497,- 50.441,78
17,0,25686,Jason Dufner,69.912,5432,- 48.797,77
18,0,24924,Bill Haas,70.023,5912,- 30.058,84
19,0,24024,Zach Johnson,70.073,5845,- 28.937,83
20,0,27436,Graham DeLaet,70.089,6599,- 10.604,94
21,0,24781,Hunter Mahan,70.106,6003,- 44.004,85
22,0,21731,Freddie Jacobson,70.108,4252,- 45.509,60
23,0,30925,Dustin Johnson,70.115,4953,- 44.971,70
24,0,23638,Brendon de Jonge,70.154,7701,15.926,110
25,0,20396,Lee Westwood,70.158,4899,- 58.114,69
26,0,23320,Ryan Palmer,70.167,5555,- 11.823,79
27,0,30926,Chris Kirk,70.206,6231,17.375,89
28,0,32102,Rickie Fowler,70.212,5245,- 49.294,74
29,0,29420,Billy Horschel,70.244,6767,- 23.566,96
30,0,26300,Matt Jones,70.245,5824,6.343,83
31,0,27214,Kevin Streelman,70.267,6072,- 29.056,86
32,0,21961,Charles Howell III,70.272,5956,17.151,85
33,0,25804,Bubba Watson,70.276,5161,- 30.820,73
34,0,28237,Rory McIlroy,70.288,3911,- 45.148,55
35,0,24357,K.J. Choi,70.322,5946,- 38.979,84
36,0,25632,Jimmy Walker,70.332,5914,- 6.143,84
37,0,01320,Bob Estes,70.361,4648,- 4.150,66
38,0,22792,Peter Hanson,70.368,3066,- 40.167,43
39,0,24138,Ian Poulter,70.382,3772,- 41.729,53
40,0,34099,Harris English,70.438,6694,- 2.362,95
41,0,06522,Ernie Els,70.491,4416,- 45.539,62
42,0,32200,Roberto Castro,70.494,6824,13.895,97
43,0,12716,Charley Hoffman,70.497,5947,- 25.274,84
44,0,25572,Graeme McDowell,70.503,3496,- 41.360,49
45,0,23621,Rory Sabbatini,70.511,5761,20.879,82
46,0,23800,Bryce Molder,70.520,5621,20.597,80
47,0,08075,Jerry Kelly,70.522,5291,- 1.868,75
48,0,26851,Marc Leishman,70.532,5477,- 46.006,77
49,0,27963,Chris Stroud,70.546,6206,2.036,88
50,0,27408,Martin Kaymer,70.559,4148,- 55.551,58
51,0,34098,Russell Henley,70.570,5531,- 26.561,78
52,0,27770,Camilo Villegas,70.586,5291,2.921,75
53,0,26476,Chez Reavie,70.600,5081,2.230,72
54,0,26289,Boo Weekley,70.611,7071,- 9.949,100
55,0,33461,Morgan Hoffmann,70.613,4506,13.201,64
56,0,27556,Ted Potter Jr.,70.615,4332,- 24.457,61
57,0,26679,Kevin Stadler,70.632,5558,21.944,79
58,0,20229,Stewart Cink,70.633,5052,- 37.080,71
59,0,28500,Martin Flores,70.676,5847,19.119,83
60,0,21753,Brian Davis,70.690,6440,- 7.182,91
61,0,23135,Tim Clark,70.693,4330,- 17.754,61
62,0,33419,Cameron Tringale,70.724,5651,6.897,80
63,0,31323,Gary Woodland,70.733,6372,- 6.013,90
64,0,27933,John Merrick,70.736,5587,1.116,79
65,0,26758,David Hearn,70.738,6226,- 1.052,88
66,0,34174,John Huh,70.758,6264,- 37.316,88
67,0,22913,John Rollins,70.779,5155,11.876,73
68,0,27095,Nick Watney,70.780,6103,- 15.925,86
69,0,34360,Patrick Reed,70.807,5870,6.991,83
70,0,25834,Daniel Summerhays,70.813,5863,14.441,83
71,0,26596,Ryan Moore,70.825,5058,- 29.410,71
72,0,20098,Stuart Appleby,70.834,5938,12.053,84
73,0,24361,Pat Perez,70.835,4888,- .370,69
74,0,10860,Justin Leonard,70.863,6089,5.225,86
74,0,28475,Jeff Overton,70.863,5514,13.287,78
76,0,23541,Ben Crane,70.864,4114,- 3.898,58
77,0,31560,Brian Stuard,70.869,5244,.329,74
78,0,24490,George McNeill,70.876,4823,- 3.417,68
79,0,23409,James Driscoll,70.888,5110,- 6.090,72
80,0,20848,Ángel Cabrera,70.897,5206,- 30.550,73
80,0,23325,Vaughn Taylor,70.897,3260,1.257,46
82,0,27330,Josh Teater,70.904,5840,- 25.838,82
83,0,35139,Richard Lee,70.912,5452,8.231,77
84,0,21878,Mark Wilson,70.916,3696,- 8.374,52
85,0,28780,Nicholas Thompson,70.920,7020,1.109,99
86,0,30944,Jason Kokrak,70.924,5522,10.079,78
87,0,32366,Kevin Chappell,70.927,5685,- 10.820,80
88,0,20645,John Senden,70.970,5574,- 38.313,78
89,0,23353,J.J. Henry,70.992,5757,- 6.622,81
90,0,06567,Vijay Singh,70.995,4366,- 35.278,61
91,0,34409,David Lingmerth,70.996,4848,- 20.285,68
92,0,31202,William McGirt,71.000,5315,10.010,75
93,0,24494,Erik Compton,71.011,5251,3.777,74
94,0,21099,David Lynn,71.016,4927,- 26.862,69
95,0,20766,Padraig Harrington,71.017,3522,- 42.165,49
96,0,28307,Matt Every,71.023,6306,15.013,89
97,0,20104,Ken Duke,71.025,6198,- 18.811,87
98,0,27936,Martin Laird,71.029,4880,- 49.995,68
99,0,31557,Jim Herman,71.045,3912,- 4.510,55
100,0,29518,Brendan Steele,71.053,5825,1.343,82
101,0,24358,Robert Garrigus,71.058,4636,- 17.225,65
102,0,23623,Bo Van Pelt,71.080,5009,- 33.374,70
103,0,29740,Brad Fritsch,71.085,5465,8.560,77
104,0,23452,Nicolas Colsaerts,71.088,3387,- 45.886,47
105,0,34431,Robert Streb,71.089,5033,14.333,71
106,0,24507,Jason Bohn,71.101,4967,10.064,70
107,0,22056,Cameron Percy,71.106,4678,14.991,66
108,0,27895,Jonas Blixt,71.110,5425,- 20.675,76
109,0,28259,Sangmoon Bae,71.111,5909,- 6.789,83
110,0,33418,Shawn Stefani,71.114,4483,- 2.796,63
111,0,25240,D.A. Points,71.116,6216,- 28.940,87
112,0,02206,David Toms,71.134,3132,- 2.106,44
113,0,30692,Scott Stallings,71.135,5644,- 24.308,79
114,0,25444,Justin Hicks,71.138,5350,- 14.614,75
115,0,35539,Luke Guthrie,71.139,5855,- 21.578,82
116,0,19846,Brian Gay,71.160,5615,6.642,79
117,0,23497,Tag Ridings,71.162,4619,6.537,65
118,0,20160,Charlie Wi,71.174,5045,8.355,71
119,0,06573,Brandt Jobe,71.175,4142,- 13.827,58
120,0,28092,D.H. Lee,71.187,4608,19.174,65
121,0,01724,Jeff Maggert,71.208,4465,21.135,63
122,0,32448,James Hahn,71.222,5261,9.404,74
123,0,20593,Greg Chalmers,71.228,5186,13.632,73
124,0,12510,Chad Campbell,71.234,5387,26.784,76
125,0,29479,Scott Brown,71.250,4645,- 13.740,65
126,0,25562,Andres Romero,71.256,4200,4.079,59
127,0,34261,Scott Langley,71.269,5351,- 5.800,75
128,0,25345,Carl Pettersson,71.273,5726,- 24.142,80
128,0,25818,Scott Piercy,71.273,5366,- 20.515,75
130,0,27644,Brian Harman,71.290,6051,8.673,85
131,0,10213,Dicky Pride,71.293,4758,18.664,67
132,0,32150,Michael Thompson,71.298,4744,- 38.343,66
133,0,22806,Doug LaBelle II,71.317,4984,8.186,70
134,0,28679,Fabián Gómez,71.330,4620,16.434,65
135,0,25274,Steven Bowditch,71.335,4613,23.802,65
136,0,24846,Ricky Barnes,71.341,4980,13.876,70
137,0,24663,Y.E. Yang,71.348,4013,- 17.512,56
138,0,30163,Henrik Norlander,71.360,4834,18.467,68
139,0,23788,D.J. Trahan,71.429,3263,22.738,46
140,0,34021,Bud Cauley,71.445,4513,- 11.966,63
141,0,06004,Stephen Ames,71.454,3483,18.251,49
142,0,12782,Tim Herron,71.479,3224,- 7.444,45
143,0,19970,Robert Karlsson,71.482,3737,- 19.929,52
144,0,36884,Ben Kohles,71.488,5070,5.675,71
145,0,22378,Trevor Immelman,71.491,4949,- 16.102,69
146,0,22371,Aaron Baddeley,71.503,4724,- 4.822,66
147,0,30852,Ryo Ishikawa,71.515,5015,- 8.961,70
148,0,22621,Ben Curtis,71.531,4120,- 42.761,57
149,0,27503,Steve LeBrun,71.551,4410,26.147,62
150,0,20691,Greg Owen,71.554,5070,10.369,71
151,0,08725,Tom Gillis,71.559,4660,- 8.664,65
152,0,25900,Lucas Glover,71.577,4676,- 23.497,65
153,0,22046,Geoff Ogilvy,71.588,4120,- 39.468,57
154,0,29289,S.Y. Noh,71.625,4803,- 4.095,67
155,0,10423,Mike Weir,71.643,4166,- 10.729,58
156,0,26497,Casey Wittenberg,71.659,5024,- 7.897,70
157,0,29425,Andrew Svoboda,71.747,3140,16.878,44
158,0,28135,Aaron Watkins,71.770,3137,20.887,44
159,0,20443,Jin Park,71.777,3580,8.834,50
160,0,28310,Lee Williams,71.792,4275,32.534,60
161,0,32334,Charlie Beljan,71.839,4457,- 2.955,62
162,0,30110,Kyle Stanley,71.842,5119,- 18.200,71
163,0,28455,Will Claxton,71.889,4519,9.991,63
163,0,27120,Troy Matteson,71.889,4720,24.695,66
165,0,30750,Tommy Gainey,71.892,6047,- 8.105,84
166,0,20572,Rod Pampling,71.943,3007,14.618,42
167,0,22295,Darron Stiles,71.947,3509,16.415,49
168,0,25336,Alistair Presnell,71.951,4095,6.185,57
169,0,26951,Johnson Wagner,72.013,4333,- 12.196,60
170,0,24227,Justin Bolli,72.034,3961,.845,55
171,0,10885,Robert Allenby,72.056,4043,- 7.883,56
172,0,24399,Scott Gardiner,72.082,4239,13.832,59
173,0,24140,Sean O'Hair,72.107,4042,- 4.009,56
174,0,22961,David Mathis,72.222,4812,26.868,67
175,0,30711,Colt Knost,72.264,4671,26.131,65
176,0,37273,Derek Ernst,72.271,4189,2.710,58
177,0,01116,Michael Bradley,72.345,3745,16.933,52
178,0,33869,Eric Meierdierks,72.414,3313,18.031,46
179,0,27129,Luke List,72.444,4396,23.094,61
180,0,32698,Bobby Gates,72.590,3249,17.564,45
