RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,23638,Brendon de Jonge,48
2,0,29420,Billy Horschel,42
3,0,34046,Jordan Spieth,41
4,0,30926,Chris Kirk,40
5,0,33141,Keegan Bradley,39
5,0,34099,Harris English,39
5,0,24024,Zach Johnson,39
8,0,32200,Roberto Castro,38
8,0,23621,Rory Sabbatini,38
10,0,27436,Graham DeLaet,37
10,0,21961,Charles Howell III,37
12,0,26300,Matt Jones,36
12,0,24781,Hunter Mahan,36
12,0,23800,Bryce Molder,36
15,0,23108,Matt Kuchar,35
15,0,25632,Jimmy Walker,35
15,0,26289,Boo Weekley,35
18,0,27963,Chris Stroud,34
18,0,25834,Daniel Summerhays,34
18,0,28780,Nicholas Thompson,34
21,0,21753,Brian Davis,33
21,0,10809,Jim Furyk,33
21,0,24924,Bill Haas,33
21,0,27649,Brandt Snedeker,33
21,0,26679,Kevin Stadler,33
26,0,28307,Matt Every,32
26,0,26758,David Hearn,32
26,0,29221,Webb Simpson,32
26,0,27095,Nick Watney,32
30,0,27214,Kevin Streelman,31
31,0,20098,Stuart Appleby,30
31,0,01810,Phil Mickelson,30
31,0,28475,Jeff Overton,30
31,0,27770,Camilo Villegas,30
31,0,31323,Gary Woodland,30
36,0,28089,Jason Day,29
36,0,01320,Bob Estes,29
36,0,12716,Charley Hoffman,29
36,0,30925,Dustin Johnson,29
36,0,27933,John Merrick,29
36,0,21528,Henrik Stenson,29
36,0,31560,Brian Stuard,29
43,0,25274,Steven Bowditch,28
43,0,32366,Kevin Chappell,28
43,0,28500,Martin Flores,28
43,0,35139,Richard Lee,28
43,0,23320,Ryan Palmer,28
43,0,34360,Patrick Reed,28
43,0,22913,John Rollins,28
50,0,25686,Jason Dufner,27
50,0,35539,Luke Guthrie,27
50,0,33461,Morgan Hoffmann,27
50,0,08075,Jerry Kelly,27
50,0,22405,Justin Rose,27
50,0,29518,Brendan Steele,27
50,0,33419,Cameron Tringale,27
57,0,20593,Greg Chalmers,26
57,0,24357,K.J. Choi,26
57,0,23409,James Driscoll,26
57,0,21209,Sergio Garcia,26
57,0,27644,Brian Harman,26
57,0,25444,Justin Hicks,26
57,0,34174,John Huh,26
57,0,30944,Jason Kokrak,26
57,0,26331,Charl Schwartzel,26
57,0,06527,Steve Stricker,26
67,0,27895,Jonas Blixt,25
67,0,20104,Ken Duke,25
67,0,34098,Russell Henley,25
67,0,23353,J.J. Henry,25
67,0,10860,Justin Leonard,25
67,0,24490,George McNeill,25
67,0,26596,Ryan Moore,25
67,0,24502,Adam Scott,25
75,0,28259,Sangmoon Bae,24
75,0,32102,Rickie Fowler,24
75,0,31202,William McGirt,24
75,0,25818,Scott Piercy,24
75,0,25240,D.A. Points,24
75,0,26476,Chez Reavie,24
75,0,25804,Bubba Watson,24
75,0,08793,Tiger Woods,24
83,0,20848,Ángel Cabrera,23
83,0,12510,Chad Campbell,23
83,0,24494,Erik Compton,23
83,0,29740,Brad Fritsch,23
83,0,19846,Brian Gay,23
83,0,36884,Ben Kohles,23
83,0,28092,D.H. Lee,23
83,0,20691,Greg Owen,23
83,0,34431,Robert Streb,23
83,0,27330,Josh Teater,23
83,0,23623,Bo Van Pelt,23
83,0,20396,Lee Westwood,23
95,0,22371,Aaron Baddeley,22
95,0,24507,Jason Bohn,22
95,0,23135,Tim Clark,22
95,0,31557,Jim Herman,22
95,0,27408,Martin Kaymer,22
95,0,26851,Marc Leishman,22
95,0,34409,David Lingmerth,22
95,0,24361,Pat Perez,22
95,0,30692,Scott Stallings,22
104,0,24846,Ricky Barnes,21
104,0,23541,Ben Crane,21
104,0,24358,Robert Garrigus,21
104,0,28679,Fabián Gómez,21
104,0,27503,Steve LeBrun,21
109,0,20229,Stewart Cink,20
109,0,08725,Tom Gillis,20
109,0,32448,James Hahn,20
109,0,30852,Ryo Ishikawa,20
109,0,21731,Freddie Jacobson,20
109,0,22806,Doug LaBelle II,20
109,0,22056,Cameron Percy,20
109,0,27556,Ted Potter Jr.,20
109,0,30110,Kyle Stanley,20
109,0,33418,Shawn Stefani,20
109,0,20160,Charlie Wi,20
120,0,23983,Luke Donald,19
120,0,01724,Jeff Maggert,19
120,0,10213,Dicky Pride,19
123,0,29479,Scott Brown,18
123,0,06573,Brandt Jobe,18
123,0,21099,David Lynn,18
123,0,25345,Carl Pettersson,18
123,0,24138,Ian Poulter,18
123,0,23497,Tag Ridings,18
123,0,25562,Andres Romero,18
123,0,20645,John Senden,18
123,0,26497,Casey Wittenberg,18
132,0,06004,Stephen Ames,17
132,0,28455,Will Claxton,17
132,0,30750,Tommy Gainey,17
132,0,30711,Colt Knost,17
132,0,29289,S.Y. Noh,17
132,0,22348,Nick O'Hern,17
132,0,32150,Michael Thompson,17
139,0,32334,Charlie Beljan,16
139,0,24227,Justin Bolli,16
139,0,06522,Ernie Els,16
139,0,25900,Lucas Glover,16
139,0,19970,Robert Karlsson,16
139,0,34261,Scott Langley,16
139,0,30163,Henrik Norlander,16
139,0,06567,Vijay Singh,16
139,0,23325,Vaughn Taylor,16
139,0,30927,Brendon Todd,16
139,0,28310,Lee Williams,16
139,0,21878,Mark Wilson,16
151,0,34021,Bud Cauley,15
151,0,33122,Russell Knox,15
151,0,27120,Troy Matteson,15
151,0,28237,Rory McIlroy,15
151,0,25336,Alistair Presnell,15
151,0,02206,David Toms,15
157,0,24399,Scott Gardiner,14
157,0,27936,Martin Laird,14
157,0,22961,David Mathis,14
157,0,25572,Graeme McDowell,14
157,0,23788,D.J. Trahan,14
157,0,10423,Mike Weir,14
163,0,27129,Luke List,13
163,0,24663,Y.E. Yang,13
165,0,22792,Peter Hanson,12
165,0,12782,Tim Herron,12
165,0,26695,Michael Letzig,12
165,0,01948,Tim Petrovic,12
165,0,28118,Peter Tomasulo,12
170,0,37273,Derek Ernst,11
170,0,27896,Ross Fisher,11
170,0,01706,Davis Love III,11
170,0,24140,Sean O'Hair,11
170,0,22295,Darron Stiles,11
170,0,28135,Aaron Watkins,11
176,0,23452,Nicolas Colsaerts,10
176,0,29720,Andres Gonzales,10
176,0,22378,Trevor Immelman,10
176,0,27060,John Mallinger,10
176,0,22046,Geoff Ogilvy,10
176,0,26329,Louis Oosthuizen,10
176,0,20443,Jin Park,10
176,0,06595,Kevin Sutherland,10
176,0,29425,Andrew Svoboda,10
176,0,26951,Johnson Wagner,10
186,0,01116,Michael Bradley,9
186,0,24925,Jonathan Byrd,9
186,0,06251,Chris DiMarco,9
186,0,20766,Padraig Harrington,9
186,0,28158,Steve Marino,9
186,0,32839,Hideki Matsuyama,9
186,0,33869,Eric Meierdierks,9
186,0,20572,Rod Pampling,9
186,0,22293,Heath Slocum,9
186,0,21951,Joey Snyder III,9
196,0,07867,Woody Austin,8
196,0,07457,Steve Flesch,8
196,0,20157,Retief Goosen,8
196,0,23718,Nathan Green,8
196,0,35901,Paul Haley II,8
196,0,24503,Jeff Klauk,8
196,0,21949,Joe Ogilvie,8
196,0,23481,Marcel Siem,8
196,0,02239,Scott Verplank,8
205,0,27796,Joe Affrunti,7
205,0,10885,Robert Allenby,7
205,0,23204,Gary Christian,7
205,0,22621,Ben Curtis,7
205,0,23548,Bill Lunde,7
205,0,25396,Kevin Na,7
205,0,07013,Wes Short Jr.,7
212,0,20070,Matt Bettencourt,6
212,0,28937,George Coetzee,6
212,0,01249,John Daly,6
212,0,19958,Miguel Angel Jiménez,6
212,0,01766,Billy Mayfair,6
212,0,33968,Thorbjørn Olesen,6
212,0,29476,Kyle Reifers,6
219,0,35450,Patrick Cantlay,5
219,0,37450,Donald Constable,5
219,0,08931,Glen Day,5
219,0,20376,Stephen Gallacher,5
219,0,20105,Jeff Gove,5
219,0,39531,Ken Looper,5
219,0,01945,Kenny Perry,5
