RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,34360,Patrick Reed,8.12,633,78
2,0,24138,Ian Poulter,8.08,582,72
3,0,35891,Cameron Smith,8.07,662,82
4,0,35532,Tom Hoge,7.83,752,96
5,0,34046,Jordan Spieth,7.78,685,88
6,0,25396,Kevin Na,7.76,675,87
6,0,33448,Justin Thomas,7.76,652,84
8,0,34099,Harris English,7.74,712,92
9,0,33597,Harry Higgs,7.69,615,80
9,0,28237,Rory McIlroy,7.69,569,74
11,0,32757,Patton Kizzire,7.65,780,102
12,0,31420,Anirban Lahiri,7.63,519,68
12,0,34466,Peter Malnati,7.63,610,80
12,0,27349,Alex Noren,7.63,626,82
15,0,27644,Brian Harman,7.59,759,100
15,0,39977,Max Homa,7.59,653,86
15,0,23320,Ryan Palmer,7.59,562,74
18,0,33419,Cameron Tringale,7.58,697,92
19,0,35617,Martin Trainer,7.56,446,59
20,0,45526,Abraham Ancer,7.55,740,98
20,0,32618,Rhein Gibson,7.55,423,56
20,0,29221,Webb Simpson,7.55,559,74
23,0,30925,Dustin Johnson,7.54,543,72
24,0,22371,Aaron Baddeley,7.52,406,54
24,0,36689,Brooks Koepka,7.52,496,66
26,0,45157,Cam Davis,7.50,705,94
26,0,23325,Vaughn Taylor,7.50,585,78
28,0,34363,Tyrrell Hatton,7.48,419,56
28,0,49771,J.T. Poston,7.48,628,84
28,0,46441,Robby Shelton,7.48,598,80
28,0,30927,Brendon Todd,7.48,643,86
32,0,19846,Brian Gay,7.46,522,70
32,0,27942,Rob Oppenheim,7.46,552,74
34,0,27141,J.B. Holmes,7.44,357,48
34,0,25818,Scott Piercy,7.44,588,79
34,0,27556,Ted Potter Jr.,7.44,506,68
37,0,34314,Sebastian Cappelen,7.43,401,54
37,0,35310,Lanto Griffin,7.43,669,90
39,0,33399,Adam Hadwin,7.42,653,88
39,0,12716,Charley Hoffman,7.42,735,99
39,0,24781,Hunter Mahan,7.42,423,57
42,0,29479,Scott Brown,7.41,593,80
42,0,48822,Sebastián Muñoz,7.41,756,102
44,0,27649,Brandt Snedeker,7.40,622,84
45,0,22405,Justin Rose,7.39,399,54
46,0,47959,Bryson DeChambeau,7.38,590,80
46,0,34563,Chesson Hadley,7.38,531,72
46,0,32139,Danny Willett,7.38,347,47
49,0,46442,Maverick McNealy,7.37,575,78
50,0,51766,Wyndham Clark,7.36,574,78
50,0,37455,Si Woo Kim,7.36,692,94
50,0,25493,Nick Taylor,7.36,662,90
53,0,35450,Patrick Cantlay,7.35,573,78
54,0,48081,Xander Schauffele,7.34,558,76
