RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,48045,Michael Gellerman,11.21,527,47
2,0,30110,Kyle Stanley,10.89,980,90
3,0,29268,Bronson Burgoon,10.85,781,72
4,0,27095,Nick Watney,10.83,585,54
5,0,34255,Joseph Bramlett,10.82,844,78
6,0,33404,Chris Baker,10.81,584,54
6,0,22056,Cameron Percy,10.81,832,77
8,0,36871,Matthew NeSmith,10.80,950,88
9,0,30163,Henrik Norlander,10.76,904,84
10,0,26476,Chez Reavie,10.75,903,84
11,0,23983,Luke Donald,10.73,601,56
12,0,25804,Bubba Watson,10.70,738,69
13,0,33141,Keegan Bradley,10.67,918,86
13,0,31557,Jim Herman,10.67,704,66
15,0,28420,Ryan Brehm,10.66,618,58
16,0,33490,Bo Hoag,10.62,924,87
17,0,52372,Cameron Champ,10.60,795,75
18,0,37275,Sam Ryder,10.58,910,86
19,0,20229,Stewart Cink,10.57,951,90
20,0,35104,Tom Lewis,10.56,845,80
21,0,33120,Mark Anderson,10.55,591,56
22,0,37189,Harold Varner III,10.54,949,90
23,0,31646,Emiliano Grillo,10.52,1010,96
23,0,33413,Ben Martin,10.52,526,50
25,0,28089,Jason Day,10.51,683,65
25,0,33122,Russell Knox,10.51,967,92
25,0,34264,Hudson Swafford,10.51,862,82
25,0,47483,Will Zalatoris,10.51,914,87
29,0,34213,Grayson Murray,10.49,514,49
29,0,27214,Kevin Streelman,10.49,1007,96
31,0,56762,Will Gordon,10.47,921,88
31,0,36699,Patrick Rodgers,10.47,1068,102
33,0,21961,Charles Howell III,10.46,732,70
34,0,27936,Martin Laird,10.45,836,80
35,0,32662,Michael Gligic,10.44,835,80
35,0,39324,J.J. Spaun,10.44,752,72
35,0,27064,Jhonattan Vegas,10.44,919,88
38,0,49298,Kramer Hickok,10.43,720,69
39,0,24140,Sean O'Hair,10.41,531,51
40,0,20396,Lee Westwood,10.40,645,62
40,0,56278,Matthew Wolff,10.40,572,55
42,0,34098,Russell Henley,10.39,873,84
42,0,23108,Matt Kuchar,10.39,686,66
42,0,28775,Nate Lashley,10.39,790,76
42,0,46970,Jon Rahm,10.39,800,77
42,0,32333,Kevin Tway,10.39,644,62
47,0,46435,Austin Cook,10.38,747,72
47,0,23788,D.J. Trahan,10.38,685,66
49,0,26851,Marc Leishman,10.37,788,76
50,0,50525,Collin Morikawa,10.36,808,78
51,0,25364,Paul Casey,10.35,745,72
51,0,39997,Corey Conners,10.35,1076,104
51,0,24024,Zach Johnson,10.35,869,84
51,0,30944,Jason Kokrak,10.35,911,88
51,0,27330,Josh Teater,10.35,497,48
56,0,36801,Mark Hubbard,10.34,993,96
57,0,29908,C.T. Pan,10.33,826,80
57,0,33486,Roger Sloan,10.33,847,82
57,0,23623,Bo Van Pelt,10.33,744,72
60,0,45486,Joaquin Niemann,10.32,1053,102
61,0,32448,James Hahn,10.31,722,70
61,0,35506,Mackenzie Hughes,10.31,928,90
63,0,26499,Rafa Cabrera Bello,10.30,762,74
63,0,29420,Billy Horschel,10.30,886,86
63,0,27974,Sung Kang,10.30,886,86
66,0,30926,Chris Kirk,10.29,885,86
66,0,53165,Doc Redman,10.29,782,76
68,0,45609,Tyler Duncan,10.27,924,90
68,0,27129,Luke List,10.27,914,89
70,0,40026,Daniel Berger,10.26,862,84
71,0,33204,Shane Lowry,10.25,779,76
71,0,51894,Vince Whaley,10.25,820,80
73,0,19803,Ryan Armour,10.24,799,78
73,0,40042,Tyler McCumber,10.24,696,68
73,0,39953,Chase Seiffert,10.24,799,78
76,0,35449,Adam Long,10.23,859,84
77,0,30911,Tommy Fleetwood,10.22,613,60
77,0,29970,Dylan Frittelli,10.22,736,72
77,0,29535,Brice Garnett,10.22,940,92
77,0,33667,Carlos Ortiz,10.22,940,92
77,0,34256,Andrew Putnam,10.22,910,89
77,0,31560,Brian Stuard,10.22,1063,104
83,0,29974,Branden Grace,10.21,827,81
83,0,24502,Adam Scott,10.21,735,72
85,0,35461,Beau Hossler,10.20,898,88
86,0,26331,Charl Schwartzel,10.19,876,86
87,0,29926,Danny Lee,10.17,600,59
87,0,31323,Gary Woodland,10.17,712,70
89,0,25686,Jason Dufner,10.16,874,86
89,0,48119,Ben Taylor,10.16,508,50
89,0,47128,Richy Werenski,10.16,874,86
92,0,33948,Byeong Hun An,10.15,853,84
92,0,48887,Matt Wallace,10.15,538,53
94,0,46550,Brandon Hagy,10.14,750,74
94,0,29478,Kevin Kisner,10.14,791,78
94,0,47347,Adam Schenk,10.14,1034,102
94,0,30692,Scott Stallings,10.14,771,76
98,0,47504,Sam Burns,10.13,851,84
98,0,35230,Nelson Ledesma,10.13,486,48
98,0,49964,Aaron Wise,10.13,810,80
101,0,48081,Xander Schauffele,10.11,768,76
101,0,32150,Michael Thompson,10.11,748,74
101,0,35658,Kris Ventura,10.11,708,70
104,0,34174,John Huh,10.10,586,58
105,0,32102,Rickie Fowler,10.09,787,78
105,0,26329,Louis Oosthuizen,10.09,747,74
107,0,51766,Wyndham Clark,10.08,786,78
107,0,24361,Pat Perez,10.08,968,96
109,0,29518,Brendan Steele,10.07,765,76
110,0,39971,Sungjae Im,10.06,1227,122
110,0,26300,Matt Jones,10.06,1026,102
110,0,33410,Andrew Landry,10.06,664,66
110,0,32254,Xinjun Zhang,10.06,684,68
114,0,40098,Matt Fitzpatrick,10.05,663,66
115,0,21209,Sergio Garcia,10.04,743,74
115,0,28679,Fabián Gómez,10.04,542,54
115,0,47993,Denny McCarthy,10.04,944,94
115,0,49960,Sepp Straka,10.04,964,96
115,0,25632,Jimmy Walker,10.04,743,74
120,0,34431,Robert Streb,10.02,822,82
121,0,34076,Joel Dahmen,10.01,821,82
121,0,29725,Tony Finau,10.01,901,90
121,0,27554,Scott Harrington,10.01,791,79
121,0,01810,Phil Mickelson,10.01,741,74
121,0,46046,Scottie Scheffler,10.01,981,98
126,0,35310,Lanto Griffin,9.99,899,90
127,0,24924,Bill Haas,9.98,439,44
128,0,49766,Hank Lebioda,9.97,718,72
128,0,25493,Nick Taylor,9.97,897,90
128,0,40006,Erik van Rooyen,9.97,728,73
131,0,39975,Michael Kim,9.96,687,69
132,0,23621,Rory Sabbatini,9.95,746,75
133,0,25900,Lucas Glover,9.94,954,96
133,0,32839,Hideki Matsuyama,9.94,924,93
135,0,34314,Sebastian Cappelen,9.93,536,54
135,0,32618,Rhein Gibson,9.93,556,56
135,0,46402,Talor Gooch,9.93,894,90
135,0,46717,Viktor Hovland,9.93,824,83
135,0,49771,J.T. Poston,9.93,834,84
135,0,22405,Justin Rose,9.93,536,54
141,0,32816,Satoshi Kodaira,9.92,754,76
141,0,27770,Camilo Villegas,9.92,764,77
143,0,22371,Aaron Baddeley,9.91,535,54
143,0,47959,Bryson DeChambeau,9.91,793,80
143,0,34363,Tyrrell Hatton,9.91,555,56
143,0,32791,K.H. Lee,9.91,1050,106
143,0,32640,Troy Merritt,9.91,971,98
148,0,52375,Doug Ghim,9.90,851,86
148,0,30927,Brendon Todd,9.90,851,86
150,0,26758,David Hearn,9.89,633,64
150,0,27349,Alex Noren,9.89,811,82
152,0,24357,K.J. Choi,9.88,514,52
152,0,34563,Chesson Hadley,9.88,711,72
154,0,32070,Rafael Campos,9.87,592,60
154,0,37455,Si Woo Kim,9.87,928,94
156,0,29479,Scott Brown,9.86,789,80
156,0,35450,Patrick Cantlay,9.86,769,78
156,0,39546,Keith Mitchell,9.86,828,84
156,0,33419,Cameron Tringale,9.86,907,92
160,0,45526,Abraham Ancer,9.84,964,98
160,0,33399,Adam Hadwin,9.84,866,88
162,0,12716,Charley Hoffman,9.81,971,99
163,0,27644,Brian Harman,9.80,980,100
163,0,27649,Brandt Snedeker,9.80,823,84
165,0,23325,Vaughn Taylor,9.79,764,78
166,0,46442,Maverick McNealy,9.77,762,78
167,0,48822,Sebastián Muñoz,9.76,996,102
167,0,28252,Seamus Power,9.76,566,58
169,0,30925,Dustin Johnson,9.75,702,72
170,0,19846,Brian Gay,9.74,682,70
170,0,31420,Anirban Lahiri,9.74,662,68
172,0,29221,Webb Simpson,9.73,720,74
173,0,32757,Patton Kizzire,9.72,991,102
173,0,32139,Danny Willett,9.72,457,47
175,0,27141,J.B. Holmes,9.71,466,48
175,0,35617,Martin Trainer,9.71,573,59
177,0,33597,Harry Higgs,9.70,776,80
177,0,36689,Brooks Koepka,9.70,640,66
179,0,27942,Rob Oppenheim,9.69,717,74
180,0,34466,Peter Malnati,9.68,774,80
181,0,39977,Max Homa,9.66,831,86
182,0,33448,Justin Thomas,9.65,811,84
183,0,45157,Cam Davis,9.64,906,94
184,0,25818,Scott Piercy,9.63,761,79
184,0,46441,Robby Shelton,9.63,770,80
186,0,23320,Ryan Palmer,9.61,711,74
187,0,28237,Rory McIlroy,9.59,710,74
188,0,34099,Harris English,9.52,876,92
189,0,24781,Hunter Mahan,9.51,542,57
190,0,35532,Tom Hoge,9.46,908,96
191,0,34360,Patrick Reed,9.42,735,78
192,0,34046,Jordan Spieth,9.41,828,88
193,0,25396,Kevin Na,9.40,818,87
193,0,27556,Ted Potter Jr.,9.40,639,68
193,0,35891,Cameron Smith,9.40,771,82
196,0,24138,Ian Poulter,9.24,665,72
