RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,12660,Jesper Parnevik,24.00,24,1
2,0,01093,Ronnie Black,25.00,25,1
2,0,01143,Brad Bryant,25.00,25,1
2,0,01457,Jay Haas,25.00,25,1
2,0,01682,Wayne Levi,25.00,25,1
2,0,02279,Mark Wiebe,25.00,25,1
7,0,01334,Keith Fergus,26.00,26,1
7,0,01444,Ken Green,26.00,26,1
7,0,01823,Larry Mize,26.00,26,1
7,0,02099,Scott Simpson,26.00,52,2
7,0,06613,Tommy Tolles,26.00,26,1
7,0,02218,Ted Tryba,26.00,26,1
13,0,01577,Lee Janzen,26.50,53,2
14,0,06214,Guy Boros,27.00,27,1
14,0,01161,Mark Calcavecchia,27.00,54,2
14,0,01203,Russ Cochran,27.00,27,1
14,0,01219,John Cook,27.00,54,2
14,0,12645,Brent Geiberger,27.00,27,1
14,0,06643,Paul Goydos,27.00,54,2
14,0,01553,John Huston,27.00,27,1
14,0,06315,Pete Jordan,27.00,27,1
14,0,01761,Len Mattiace,27.00,27,1
14,0,10585,Scott McCarron,27.00,27,1
14,0,01887,Mark O'Meara,27.00,27,1
14,0,02007,Larry Rinker,27.00,54,2
14,0,02049,Gene Sauers,27.00,27,1
14,0,02159,Curtis Strange,27.00,27,1
14,0,02206,David Toms,27.00,27,1
29,0,01226,Fred Couples,27.50,55,2
29,0,02294,Willie Wood,27.50,55,2
31,0,01006,John Adams,28.00,28,1
31,0,07003,David Berganio Jr.,28.00,56,2
31,0,06124,Patrick Burke,28.00,28,1
31,0,01306,David Edwards,28.00,56,2
31,0,01307,Joel Edwards,28.00,28,1
31,0,01374,Robin Freeman,28.00,28,1
31,0,10809,Jim Furyk,28.00,56,2
31,0,01418,Bill Glasson,28.00,28,1
31,0,21007,Gabriel Hjertstedt,28.00,28,1
31,0,10962,Bradley Hughes,28.00,28,1
31,0,06012,Greg Kraft,28.00,28,1
31,0,01717,Sandy Lyle,28.00,28,1
31,0,01766,Billy Mayfair,28.00,28,1
31,0,02101,Joey Sindelar,28.00,28,1
31,0,02166,Chip Sullivan,28.00,28,1
46,0,01035,Tommy Armour III,28.50,57,2
46,0,01132,Mark Brooks,28.50,57,2
46,0,01599,Steve Jones,28.50,57,2
46,0,01619,Skip Kendall,28.50,57,2
50,0,01024,Billy Andrade,29.00,29,1
50,0,20099,Doug Barron,29.00,58,2
50,0,10505,Shane Bertsch,29.00,29,1
50,0,01175,Jim Carter,29.00,58,2
50,0,20229,Stewart Cink,29.00,29,1
50,0,01249,John Daly,29.00,29,1
50,0,01331,Rick Fehr,29.00,29,1
50,0,01378,David Frost,29.00,29,1
50,0,06044,Scott Gump,29.00,29,1
50,0,08537,J.P. Hayes,29.00,29,1
50,0,01510,Nolan Henke,29.00,29,1
50,0,01569,Peter Jacobsen,29.00,29,1
50,0,06332,Neal Lancaster,29.00,29,1
50,0,01723,Andrew Magee,29.00,29,1
50,0,01771,Blaine McCallister,29.00,58,2
50,0,01797,Rocco Mediate,29.00,29,1
50,0,05466,Jack O'Keefe,29.00,29,1
50,0,01905,Joe Ozaki,29.00,29,1
50,0,01928,Corey Pavin,29.00,29,1
50,0,01943,Chris Perry,29.00,29,1
50,0,01960,Don Pooley,29.00,29,1
50,0,12663,Phil Tataurangi,29.00,29,1
72,0,01139,Olin Browne,29.50,59,2
72,0,01385,Jim Gallagher Jr.,29.50,59,2
74,0,12387,Michael Christie,30.00,30,1
74,0,19881,Robert Damron,30.00,30,1
74,0,01323,Brad Fabel,30.00,30,1
74,0,01527,Scott Hoch,30.00,30,1
74,0,08265,Eric Johnson,30.00,30,1
74,0,01706,Davis Love III,30.00,30,1
74,0,01748,Doug Martin,30.00,60,2
74,0,01996,Mike Reid,30.00,30,1
74,0,02133,Craig Stadler,30.00,30,1
74,0,02170,Hal Sutton,30.00,60,2
74,0,08793,Tiger Woods,30.00,30,1
85,0,01098,Jay Don Blake,30.50,61,2
85,0,01707,Steve Lowery,30.50,61,2
85,0,01926,Steve Pate,30.50,61,2
85,0,08553,Lee Porter,30.50,61,2
89,0,06034,Marco Dawson,31.00,31,1
89,0,08931,Glen Day,31.00,31,1
89,0,06036,Scott Dunlap,31.00,31,1
89,0,06621,Joe Durant,31.00,31,1
89,0,10963,Jimmy Green,31.00,31,1
89,0,12782,Tim Herron,31.00,31,1
89,0,08075,Jerry Kelly,31.00,31,1
89,0,01724,Jeff Maggert,31.00,31,1
89,0,01810,Phil Mickelson,31.00,31,1
89,0,02008,Lee Rinker,31.00,31,1
89,0,02146,Payne Stewart,31.00,31,1
89,0,02321,Fuzzy Zoeller,31.00,31,1
101,0,02223,Bob Tway,31.50,63,2
101,0,02245,Grant Waite,31.50,63,2
103,0,01096,Phil Blackmar,32.00,32,1
103,0,09011,David Duval,32.00,32,1
103,0,02095,Larry Silveira,32.00,32,1
103,0,06595,Kevin Sutherland,32.00,32,1
103,0,02246,Duffy Waldorf,32.00,64,2
108,0,02214,Kirk Triplett,32.50,65,2
109,0,07749,Brett Quigley,33.00,33,1
110,0,01157,Tom Byrum,34.00,34,1
110,0,01549,Mike Hulbert,34.00,34,1
110,0,02023,Clarence Rose,34.00,34,1
110,0,02226,Tray Tyner,34.00,34,1
114,0,01408,Kelly Gibson,36.00,36,1
