RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,01487,Jeff Hart,11.06,874,79
2,0,02321,Fuzzy Zoeller,11.04,574,52
3,0,10962,Bradley Hughes,11.03,860,78
4,0,10505,Shane Bertsch,10.98,911,83
5,0,07363,Craig Bowden,10.91,600,55
6,0,07267,Allen Doyle,10.85,922,85
6,0,01797,Rocco Mediate,10.85,868,80
8,0,01771,Blaine McCallister,10.82,920,85
8,0,02246,Duffy Waldorf,10.82,963,89
10,0,07465,Hideki Kase,10.74,913,85
11,0,10207,Jimmy Johnston,10.73,912,85
12,0,06144,John Dowdall,10.72,654,61
13,0,10213,Dicky Pride,10.70,813,76
14,0,06132,Sonny Skinner,10.68,758,71
14,0,02226,Tray Tyner,10.68,790,74
16,0,06621,Joe Durant,10.66,1045,98
16,0,06515,Shaun Micheel,10.66,565,53
18,0,01677,Tom Lehman,10.64,766,72
19,0,02023,Clarence Rose,10.60,975,92
20,0,05466,Jack O'Keefe,10.57,793,75
21,0,01261,Jay Delsing,10.56,887,84
21,0,06044,Scott Gump,10.56,1141,108
21,0,01569,Peter Jacobsen,10.56,919,87
24,0,01334,Keith Fergus,10.53,611,58
25,0,01996,Mike Reid,10.51,851,81
25,0,02292,Bob Wolcott,10.51,746,71
27,0,01139,Olin Browne,10.50,1061,101
28,0,12826,Paul Claxton,10.48,692,66
29,0,01619,Skip Kendall,10.46,1067,102
30,0,02101,Joey Sindelar,10.45,1066,102
31,0,10963,Jimmy Green,10.41,854,82
31,0,01926,Steve Pate,10.41,864,83
33,0,01035,Tommy Armour III,10.40,978,94
33,0,01133,Billy Ray Brown,10.40,728,70
35,0,06617,Brian Henninger,10.38,799,77
35,0,08339,Spike McRoy,10.38,706,68
35,0,06595,Kevin Sutherland,10.38,882,85
38,0,02245,Grant Waite,10.36,1057,102
39,0,01823,Larry Mize,10.35,714,69
40,0,01761,Len Mattiace,10.34,1106,107
40,0,01941,Tom Pernice Jr.,10.34,879,85
42,0,02100,Tim Simpson,10.32,650,63
43,0,01006,John Adams,10.30,834,81
43,0,01549,Mike Hulbert,10.30,1009,98
45,0,01203,Russ Cochran,10.28,1059,103
45,0,12645,Brent Geiberger,10.28,956,93
45,0,01408,Kelly Gibson,10.28,1244,121
45,0,07547,Craig Kanada,10.28,555,54
45,0,07101,Dave Stockton Jr.,10.28,1018,99
50,0,02170,Hal Sutton,10.27,986,96
51,0,01766,Billy Mayfair,10.26,923,90
51,0,02166,Chip Sullivan,10.26,790,77
53,0,01288,Ed Dougherty,10.25,666,65
53,0,01385,Jim Gallagher Jr.,10.25,892,87
53,0,01748,Doug Martin,10.25,1046,102
56,0,02135,Mike Standly,10.24,881,86
57,0,10837,Kevin Burton,10.23,757,74
57,0,20158,Anthony Rodriguez,10.23,624,61
57,0,02099,Scott Simpson,10.23,818,80
60,0,01098,Jay Don Blake,10.22,930,91
61,0,01388,Robert Gamez,10.21,837,82
62,0,01553,John Huston,10.20,765,75
62,0,02095,Larry Silveira,10.20,602,59
64,0,01707,Steve Lowery,10.19,1009,99
64,0,10585,Scott McCarron,10.19,825,81
66,0,06124,Patrick Burke,10.18,662,65
66,0,02104,Jeff Sluman,10.18,998,98
68,0,01306,David Edwards,10.17,712,70
68,0,02214,Kirk Triplett,10.17,895,88
70,0,01724,Jeff Maggert,10.16,945,93
71,0,01945,Kenny Perry,10.15,822,81
71,0,02049,Gene Sauers,10.15,538,53
