RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,08931,Glen Day,27.38,356,13
2,0,01320,Bob Estes,27.56,441,16
3,0,20098,Stuart Appleby,27.63,442,16
3,0,01444,Ken Green,27.63,221,8
5,0,01196,Brian Claar,27.67,332,12
6,0,01096,Phil Blackmar,27.72,499,18
7,0,01329,Brad Faxon,27.73,416,15
7,0,02131,Mike Springer,27.73,305,11
9,0,11032,Frank Lickliter II,27.79,389,14
10,0,01926,Steve Pate,27.86,390,14
11,0,01374,Robin Freeman,27.92,335,12
12,0,02115,Taylor Smith,27.93,419,15
13,0,01960,Don Pooley,27.94,475,17
14,0,01024,Billy Andrade,28.00,616,22
14,0,01905,Joe Ozaki,28.00,364,13
14,0,12660,Jesper Parnevik,28.00,392,14
17,0,08075,Jerry Kelly,28.08,337,12
18,0,01891,David Ogrin,28.09,618,22
19,0,10860,Justin Leonard,28.13,647,23
19,0,06581,David Sutherland,28.13,422,15
21,0,01723,Andrew Magee,28.14,619,22
22,0,06527,Steve Stricker,28.18,310,11
23,0,07003,David Berganio Jr.,28.25,339,12
23,0,01306,David Edwards,28.25,339,12
25,0,01941,Tom Pernice Jr.,28.27,424,15
26,0,10809,Jim Furyk,28.29,594,21
26,0,12782,Tim Herron,28.29,594,21
28,0,01761,Len Mattiace,28.30,566,20
29,0,10585,Scott McCarron,28.31,453,16
30,0,01098,Jay Don Blake,28.32,538,19
31,0,10963,Jimmy Green,28.33,340,12
32,0,01006,John Adams,28.36,397,14
33,0,12663,Phil Tataurangi,28.38,369,13
34,0,01489,Steve Hart,28.40,284,10
34,0,07547,Craig Kanada,28.40,142,5
34,0,06090,Jim McGovern,28.40,426,15
34,0,02239,Scott Verplank,28.40,284,10
38,0,01577,Lee Janzen,28.43,654,23
39,0,02008,Lee Rinker,28.44,512,18
39,0,06595,Kevin Sutherland,28.44,455,16
41,0,09011,David Duval,28.47,541,19
41,0,06332,Neal Lancaster,28.47,484,17
43,0,06034,Marco Dawson,28.50,399,14
43,0,02226,Tray Tyner,28.50,285,10
45,0,01527,Scott Hoch,28.52,599,21
46,0,06522,Ernie Els,28.54,371,13
47,0,06214,Guy Boros,28.56,457,16
48,0,02146,Payne Stewart,28.63,544,19
49,0,01943,Chris Perry,28.64,630,22
50,0,01457,Jay Haas,28.67,430,15
51,0,01157,Tom Byrum,28.68,631,22
52,0,01928,Corey Pavin,28.70,287,10
53,0,02294,Willie Wood,28.71,488,17
54,0,19881,Robert Damron,28.72,517,18
55,0,01143,Brad Bryant,28.73,431,15
55,0,06575,Dudley Hart,28.73,431,15
57,0,01175,Jim Carter,28.74,546,19
58,0,06012,Greg Kraft,28.79,547,19
59,0,06577,John Wilson,28.82,490,17
59,0,02292,Bob Wolcott,28.82,317,11
61,0,06315,Pete Jordan,28.83,519,18
62,0,01346,Ed Fiori,28.86,202,7
62,0,01475,Donnie Hammond,28.86,404,14
64,0,01093,Ronnie Black,28.87,433,15
64,0,01185,Brandel Chamblee,28.87,433,15
64,0,01599,Steve Jones,28.87,433,15
64,0,07235,John Morse,28.87,433,15
68,0,08375,Paul Stankowski,28.88,693,24
68,0,02225,Howard Twitty,28.88,231,8
70,0,01249,John Daly,28.89,260,9
70,0,01326,Nick Faldo,28.89,260,9
70,0,02010,Loren Roberts,28.89,520,18
73,0,01378,David Frost,28.91,318,11
74,0,01132,Mark Brooks,28.93,434,15
75,0,12645,Brent Geiberger,28.95,550,19
75,0,08793,Tiger Woods,28.95,550,19
77,0,01133,Billy Ray Brown,29.00,377,13
77,0,01307,Joel Edwards,29.00,464,16
77,0,06643,Paul Goydos,29.00,580,20
77,0,06617,Brian Henninger,29.00,464,16
77,0,10962,Bradley Hughes,29.00,406,14
77,0,08339,Spike McRoy,29.00,261,9
77,0,07101,Dave Stockton Jr.,29.00,580,20
84,0,08537,J.P. Hayes,29.05,581,20
84,0,01707,Steve Lowery,29.05,552,19
86,0,02133,Craig Stadler,29.07,407,14
87,0,01040,Emlyn Aubrey,29.09,320,11
88,0,12387,Michael Christie,29.13,466,16
89,0,06144,John Dowdall,29.14,204,7
90,0,01042,Paul Azinger,29.17,350,12
90,0,12826,Paul Claxton,29.17,350,12
92,0,02007,Larry Rinker,29.19,467,16
92,0,02242,Lanny Wadkins,29.19,467,16
94,0,10569,Mike Brisky,29.20,584,20
95,0,01510,Nolan Henke,29.22,526,18
96,0,10505,Shane Bertsch,29.23,380,13
97,0,01533,P.H. Horgan III,29.24,497,17
98,0,01810,Phil Mickelson,29.25,468,16
98,0,02166,Chip Sullivan,29.25,351,12
100,0,20229,Stewart Cink,29.26,556,19
101,0,01385,Jim Gallagher Jr.,29.27,439,15
101,0,10207,Jimmy Johnston,29.27,439,15
101,0,07087,Hugh Royer III,29.27,322,11
101,0,02279,Mark Wiebe,29.27,439,15
105,0,01072,Chip Beck,29.29,205,7
105,0,08385,Omar Uresti,29.29,615,21
107,0,01876,Greg Norman,29.30,293,10
108,0,01887,Mark O'Meara,29.31,469,16
108,0,02206,David Toms,29.31,469,16
110,0,01724,Jeff Maggert,29.32,557,19
111,0,01331,Rick Fehr,29.33,440,15
111,0,01706,Davis Love III,29.33,616,21
111,0,01771,Blaine McCallister,29.33,352,12
111,0,01920,Craig Parry,29.33,440,15
115,0,01549,Mike Hulbert,29.35,587,20
116,0,01381,Fred Funk,29.37,793,27
116,0,02246,Duffy Waldorf,29.37,558,19
118,0,01487,Jeff Hart,29.43,412,14
118,0,07749,Brett Quigley,29.43,618,21
120,0,01408,Kelly Gibson,29.44,736,25
121,0,01203,Russ Cochran,29.45,648,22
122,0,01035,Tommy Armour III,29.47,501,17
122,0,01996,Mike Reid,29.47,501,17
124,0,07363,Craig Bowden,29.50,236,8
124,0,01388,Robert Gamez,29.50,413,14
124,0,02049,Gene Sauers,29.50,295,10
124,0,02104,Jeff Sluman,29.50,590,20
128,0,01219,John Cook,29.52,620,21
129,0,01139,Olin Browne,29.53,561,19
129,0,07465,Hideki Kase,29.53,443,15
129,0,06567,Vijay Singh,29.53,561,19
129,0,02214,Kirk Triplett,29.53,561,19
133,0,01968,Nick Price,29.54,384,13
134,0,02099,Scott Simpson,29.56,473,16
134,0,02135,Mike Standly,29.56,473,16
136,0,01418,Bill Glasson,29.60,444,15
136,0,01717,Sandy Lyle,29.60,296,10
136,0,08553,Lee Porter,29.60,296,10
136,0,02223,Bob Tway,29.60,592,20
136,0,02245,Grant Waite,29.60,592,20
