RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,30925,Dustin Johnson,27.61,37,134
2,0,25804,Bubba Watson,23.03,35,152
3,0,24358,Robert Garrigus,21.12,34,161
4,0,22046,Geoff Ogilvy,20.35,35,172
5,0,26331,Charl Schwartzel,20.34,24,118
6,0,27064,Jhonattan Vegas,19.70,39,198
7,0,20645,John Senden,19.49,53,272
8,0,28089,Jason Day,18.54,33,178
9,0,22371,Aaron Baddeley,18.18,32,176
10,0,20848,Ángel Cabrera,18.00,18,100
11,0,32102,Rickie Fowler,17.77,35,197
12,0,27936,Martin Laird,17.72,28,158
13,0,27095,Nick Watney,17.71,31,175
14,0,31323,Gary Woodland,17.70,37,209
15,0,27141,J.B. Holmes,17.65,18,102
16,0,24502,Adam Scott,17.59,19,108
17,0,26596,Ryan Moore,17.35,34,196
18,0,26476,Chez Reavie,17.06,43,252
19,0,12716,Charley Hoffman,17.02,32,188
20,0,31193,Jim Renner,16.67,25,150
21,0,29221,Webb Simpson,16.33,40,245
22,0,26851,Marc Leishman,16.23,43,265
23,0,21209,Sergio Garcia,16.13,20,124
24,0,21805,Harrison Frazar,15.87,20,126
24,0,12782,Tim Herron,15.87,40,252
26,0,20229,Stewart Cink,15.82,28,177
27,0,28158,Steve Marino,15.63,30,192
28,0,02206,David Toms,15.58,31,199
29,0,30946,Alex Prugh,15.54,30,193
30,0,33141,Keegan Bradley,15.53,34,219
30,0,01810,Phil Mickelson,15.53,25,161
32,0,25274,Steven Bowditch,15.50,31,200
33,0,30110,Kyle Stanley,15.42,37,240
34,0,29420,Billy Horschel,15.34,29,189
35,0,24980,Scott Gutschewski,15.29,24,157
36,0,27974,Sung Kang,15.13,23,152
37,0,24925,Jonathan Byrd,15.11,34,225
38,0,35087,Bio Kim,15.05,28,186
39,0,06527,Steve Stricker,15.00,24,160
40,0,25562,Andres Romero,14.97,28,187
41,0,23108,Matt Kuchar,14.94,36,241
41,0,27939,Matt McQuillan,14.94,23,154
43,0,29720,Andres Gonzales,14.93,20,134
44,0,01706,Davis Love III,14.91,24,161
45,0,33413,Ben Martin,14.80,29,196
46,0,27120,Troy Matteson,14.76,31,210
47,0,30750,Tommy Gainey,14.74,37,251
48,0,06573,Brandt Jobe,14.73,38,258
48,0,24024,Zach Johnson,14.73,33,224
50,0,10809,Jim Furyk,14.72,34,231
51,0,25396,Kevin Na,14.66,34,232
52,0,01797,Rocco Mediate,14.58,21,144
53,0,06567,Vijay Singh,14.54,33,227
54,0,20157,Retief Goosen,14.50,19,131
54,0,25632,Jimmy Walker,14.50,39,269
56,0,22293,Heath Slocum,14.46,35,242
57,0,24490,George McNeill,14.44,27,187
58,0,21731,Freddie Jacobson,14.41,34,236
58,0,30711,Colt Knost,14.41,32,222
60,0,23983,Luke Donald,14.36,28,195
61,0,27933,John Merrick,14.29,26,182
61,0,06515,Shaun Micheel,14.29,30,210
61,0,31401,Zack Miller,14.29,31,217
61,0,20127,Chris Riley,14.29,32,224
61,0,24663,Y.E. Yang,14.29,18,126
66,0,33419,Cameron Tringale,14.18,40,282
67,0,32150,Michael Thompson,14.15,30,212
68,0,23673,Michael Connell,14.12,36,255
69,0,31557,Jim Herman,14.10,22,156
69,0,22961,David Mathis,14.10,33,234
71,0,06522,Ernie Els,14.05,26,185
71,0,30926,Chris Kirk,14.05,34,242
73,0,08725,Tom Gillis,14.00,21,150
74,0,27466,Spencer Levin,13.95,41,294
75,0,24507,Jason Bohn,13.94,29,208
76,0,19970,Robert Karlsson,13.91,21,151
77,0,26300,Matt Jones,13.85,27,195
78,0,25818,Scott Piercy,13.83,26,188
79,0,08537,J.P. Hayes,13.79,20,145
80,0,10585,Scott McCarron,13.77,23,167
81,0,25345,Carl Pettersson,13.52,38,281
82,0,24140,Sean O'Hair,13.51,25,185
83,0,24361,Pat Perez,13.46,28,208
84,0,23409,James Driscoll,13.44,25,186
85,0,25900,Lucas Glover,13.40,26,194
86,0,10505,Shane Bertsch,13.38,21,157
87,0,30692,Scott Stallings,13.33,26,195
88,0,08375,Paul Stankowski,13.30,27,203
89,0,24924,Bill Haas,13.27,28,211
90,0,21753,Brian Davis,13.23,41,310
91,0,01766,Billy Mayfair,13.22,39,295
92,0,22405,Justin Rose,13.21,28,212
93,0,25240,D.A. Points,13.14,31,236
93,0,27770,Camilo Villegas,13.14,23,175
95,0,28679,Fabián Gómez,13.13,26,198
95,0,01577,Lee Janzen,13.13,21,160
97,0,23621,Rory Sabbatini,13.09,25,191
98,0,26758,David Hearn,13.04,30,230
99,0,20472,Alex Cejka,13.02,22,169
100,0,28620,Aron Price,13.01,19,146
101,0,20572,Rod Pampling,12.92,23,178
102,0,27330,Josh Teater,12.84,33,257
103,0,07457,Steve Flesch,12.83,34,265
104,0,22913,John Rollins,12.82,25,195
105,0,11123,Chris Couch,12.77,24,188
106,0,28087,Kris Blanks,12.74,33,259
107,0,27649,Brandt Snedeker,12.72,29,228
108,0,24604,Hunter Haas,12.65,32,253
109,0,26668,Marc Turnesa,12.57,21,167
110,0,24138,Ian Poulter,12.50,16,128
111,0,09011,David Duval,12.43,22,177
112,0,01313,Steve Elkington,12.39,14,113
113,0,23325,Vaughn Taylor,12.35,30,243
113,0,23788,D.J. Trahan,12.35,30,243
115,0,25457,Alexandre Rocha,12.34,19,154
116,0,24846,Ricky Barnes,12.31,24,195
117,0,21878,Mark Wilson,12.29,29,236
118,0,23497,Tag Ridings,12.25,25,204
119,0,29718,Anthony Kim,12.20,20,164
120,0,12510,Chad Campbell,12.19,34,279
121,0,21961,Charles Howell III,12.15,35,288
122,0,24357,K.J. Choi,12.11,23,190
123,0,26679,Kevin Stadler,12.09,26,215
124,0,28475,Jeff Overton,12.08,25,207
125,0,25686,Jason Dufner,12.04,26,216
125,0,25572,Graeme McDowell,12.04,13,108
125,0,31202,William McGirt,12.04,33,274
128,0,27214,Kevin Streelman,11.98,23,192
129,0,20593,Greg Chalmers,11.97,31,259
130,0,01116,Michael Bradley,11.93,21,176
131,0,21350,Ryuji Imada,11.86,28,236
132,0,29518,Brendan Steele,11.84,29,245
133,0,20436,Garrett Willis,11.82,24,203
134,0,23320,Ryan Palmer,11.80,19,161
135,0,06251,Chris DiMarco,11.72,34,290
136,0,20498,Briny Baird,11.69,18,154
137,0,23623,Bo Van Pelt,11.68,23,197
138,0,22378,Trevor Immelman,11.61,26,224
139,0,01948,Tim Petrovic,11.60,29,250
140,0,26289,Boo Weekley,11.59,19,164
141,0,34072,Will Strickler,11.54,15,130
142,0,34255,Joseph Bramlett,11.45,19,166
143,0,26420,Richard Johnson,11.44,23,201
144,0,06621,Joe Durant,11.37,24,211
145,0,12652,Cameron Beckman,11.17,20,179
146,0,27797,Derek Lamely,11.04,18,163
147,0,29910,Blake Adams,10.98,37,337
148,0,19846,Brian Gay,10.89,28,257
149,0,20098,Stuart Appleby,10.82,21,194
150,0,26287,Roland Thatcher,10.75,20,186
151,0,29478,Kevin Kisner,10.69,17,159
152,0,06004,Stephen Ames,10.58,20,189
153,0,23353,J.J. Henry,10.57,24,227
154,0,23800,Bryce Molder,10.55,25,237
155,0,08075,Jerry Kelly,10.51,27,257
156,0,21407,Arjun Atwal,10.47,29,277
157,0,22348,Nick O'Hern,10.34,27,261
158,0,20160,Charlie Wi,10.31,27,262
159,0,10885,Robert Allenby,10.28,22,214
160,0,21949,Joe Ogilvie,10.06,17,169
161,0,20766,Padraig Harrington,10.00,14,140
162,0,22621,Ben Curtis,9.95,22,221
163,0,23718,Nathan Green,9.84,24,244
163,0,23548,Bill Lunde,9.84,19,193
165,0,23638,Brendon de Jonge,9.80,29,296
166,0,33911,Nate Smith,9.78,18,184
167,0,10860,Justin Leonard,9.35,23,246
168,0,26881,Jarrod Lyle,9.32,22,236
169,0,23541,Ben Crane,9.29,17,183
170,0,10733,Kent Jones,9.17,21,229
171,0,25444,Justin Hicks,9.03,14,155
172,0,06643,Paul Goydos,8.94,22,246
173,0,26951,Johnson Wagner,8.91,23,258
174,0,27963,Chris Stroud,8.87,22,248
175,0,20070,Matt Bettencourt,8.58,20,233
176,0,24781,Hunter Mahan,8.29,18,217
177,0,07867,Woody Austin,8.22,12,146
178,0,12602,Dean Wilson,8.00,16,200
179,0,32698,Bobby Gates,7.77,16,206
180,0,23614,Rich Beem,7.69,11,143
181,0,25834,Daniel Summerhays,7.50,18,240
182,0,24290,D.J. Brigman,7.43,13,175
182,0,28486,Michael Putnam,7.43,13,175
184,0,32876,Martin Piller,6.88,11,160
185,0,32366,Kevin Chappell,5.92,9,152
186,0,32640,Troy Merritt,4.71,8,170
