RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,24357,K.J. Choi,88.61,249,281,-0.41
2,0,32200,Roberto Castro,87.66,341,389,-0.43
3,0,24507,Jason Bohn,87.58,268,306,-0.40
4,0,25834,Daniel Summerhays,86.72,320,369,-0.38
5,0,28455,Will Claxton,86.70,404,466,-0.45
6,0,27095,Nick Watney,86.62,343,396,-0.49
7,0,35139,Richard Lee,86.28,239,277,-0.38
8,0,32102,Rickie Fowler,86.09,291,338,-0.48
9,0,01797,Rocco Mediate,85.96,251,292,-0.41
10,0,23541,Ben Crane,85.88,292,340,-0.51
11,0,23718,Nathan Green,85.82,236,275,-0.46
12,0,26758,David Hearn,85.68,353,412,-0.41
13,0,06522,Ernie Els,85.67,281,328,-0.42
14,0,31323,Gary Woodland,85.58,279,326,-0.41
15,0,21753,Brian Davis,85.53,331,387,-0.44
16,0,22582,Kyle Thompson,85.41,158,185,-0.30
17,0,31202,William McGirt,85.31,331,388,-0.44
18,0,24781,Hunter Mahan,85.29,290,340,-0.39
19,0,23800,Bryce Molder,85.27,272,319,-0.45
19,0,23788,D.J. Trahan,85.27,272,319,-0.39
21,0,25686,Jason Dufner,85.25,289,339,-0.47
22,0,20396,Lee Westwood,85.19,184,216,-0.48
23,0,24358,Robert Garrigus,85.16,373,438,-0.40
24,0,30692,Scott Stallings,85.10,337,396,-0.44
25,0,27933,John Merrick,85.00,289,340,-0.45
26,0,20574,Mathew Goggin,84.97,243,286,-0.48
27,0,27770,Camilo Villegas,84.94,327,385,-0.44
28,0,20572,Rod Pampling,84.92,304,358,-0.41
29,0,22621,Ben Curtis,84.90,208,245,-0.44
29,0,12716,Charley Hoffman,84.90,371,437,-0.45
31,0,29420,Billy Horschel,84.85,224,264,-0.42
31,0,10860,Justin Leonard,84.85,252,297,-0.37
31,0,27060,John Mallinger,84.85,224,264,-0.40
34,0,02206,David Toms,84.82,190,224,-0.38
35,0,22293,Heath Slocum,84.76,306,361,-0.37
36,0,33141,Keegan Bradley,84.73,333,393,-0.49
37,0,22913,John Rollins,84.71,338,399,-0.42
38,0,26289,Boo Weekley,84.69,271,320,-0.37
39,0,24140,Sean O'Hair,84.67,370,437,-0.47
40,0,29221,Webb Simpson,84.57,307,363,-0.49
41,0,26951,Johnson Wagner,84.55,323,382,-0.44
42,0,23325,Vaughn Taylor,84.52,273,323,-0.41
43,0,08793,Tiger Woods,84.51,191,226,-0.53
44,0,29479,Scott Brown,84.39,227,269,-0.39
45,0,28475,Jeff Overton,84.37,448,531,-0.44
46,0,22348,Nick O'Hern,84.36,232,275,-0.34
47,0,25240,D.A. Points,84.31,344,408,-0.40
47,0,30927,Brendon Todd,84.31,231,274,-0.41
49,0,20098,Stuart Appleby,84.16,271,322,-0.42
50,0,23548,Bill Lunde,84.13,318,378,-0.41
51,0,29926,Danny Lee,84.11,254,302,-0.44
52,0,30110,Kyle Stanley,83.94,324,386,-0.48
53,0,23638,Brendon de Jonge,83.84,410,489,-0.49
54,0,26329,Louis Oosthuizen,83.77,222,265,-0.51
55,0,27895,Jonas Blixt,83.75,268,320,-0.55
55,0,20691,Greg Owen,83.75,335,400,-0.45
55,0,06527,Steve Stricker,83.75,232,277,-0.48
58,0,33122,Russell Knox,83.70,231,276,-0.47
59,0,20160,Charlie Wi,83.68,282,337,-0.48
60,0,12782,Tim Herron,83.67,328,392,-0.40
61,0,29476,Kyle Reifers,83.54,335,401,-0.41
62,0,24846,Ricky Barnes,83.51,314,376,-0.43
63,0,25632,Jimmy Walker,83.45,373,447,-0.51
64,0,20593,Greg Chalmers,83.43,277,332,-0.48
65,0,23542,Tommy Biershenk,83.39,246,295,-0.44
66,0,23353,J.J. Henry,83.29,289,347,-0.34
67,0,19970,Robert Karlsson,83.27,204,245,-0.46
68,0,06567,Vijay Singh,83.19,376,452,-0.45
69,0,29910,Blake Adams,83.18,366,440,-0.46
70,0,21209,Sergio Garcia,83.17,173,208,-0.55
71,0,01724,Jeff Maggert,83.12,325,391,-0.41
72,0,34174,John Huh,82.95,326,393,-0.48
73,0,34021,Bud Cauley,82.93,408,492,-0.42
73,0,32366,Kevin Chappell,82.93,311,375,-0.41
75,0,30711,Colt Knost,82.92,233,281,-0.38
76,0,21961,Charles Howell III,82.84,333,402,-0.48
77,0,24024,Zach Johnson,82.83,299,361,-0.51
78,0,10809,Jim Furyk,82.82,241,291,-0.42
79,0,29289,S.Y. Noh,82.81,366,442,-0.45
80,0,22405,Justin Rose,82.76,216,261,-0.48
81,0,32698,Bobby Gates,82.73,345,417,-0.43
81,0,33419,Cameron Tringale,82.73,345,417,-0.45
83,0,08075,Jerry Kelly,82.65,262,317,-0.41
84,0,20623,Gavin Coles,82.56,213,258,-0.38
85,0,27330,Josh Teater,82.55,421,510,-0.47
86,0,23409,James Driscoll,82.49,278,337,-0.51
87,0,10213,Dicky Pride,82.41,178,216,-0.39
88,0,23204,Gary Christian,82.40,295,358,-0.43
89,0,28089,Jason Day,82.38,201,244,-0.51
90,0,10885,Robert Allenby,82.35,238,289,-0.31
90,0,01810,Phil Mickelson,82.35,266,323,-0.51
90,0,22548,Patrick Sheehan,82.35,168,204,-0.34
93,0,23135,Tim Clark,82.31,214,260,-0.39
94,0,06251,Chris DiMarco,82.26,255,310,-0.44
95,0,25457,Alexandre Rocha,82.20,194,236,-0.35
96,0,27302,Garth Mulroy,82.17,212,258,-0.43
97,0,25892,Steve Wheatcroft,82.14,184,224,-0.37
98,0,01941,Tom Pernice Jr.,82.11,179,218,-0.45
99,0,20645,John Senden,82.10,266,324,-0.50
100,0,25562,Andres Romero,82.06,215,262,-0.45
101,0,20766,Padraig Harrington,81.99,173,211,-0.51
102,0,32150,Michael Thompson,81.85,221,270,-0.51
103,0,12510,Chad Campbell,81.82,270,330,-0.40
103,0,20229,Stewart Cink,81.82,198,242,-0.45
103,0,28237,Rory McIlroy,81.82,189,231,-0.54
106,0,01320,Bob Estes,81.79,229,280,-0.38
107,0,26476,Chez Reavie,81.76,269,329,-0.33
108,0,26300,Matt Jones,81.74,197,241,-0.37
109,0,27214,Kevin Streelman,81.67,343,420,-0.37
110,0,24924,Bill Haas,81.66,285,349,-0.44
111,0,20104,Ken Duke,81.62,342,419,-0.46
111,0,01766,Billy Mayfair,81.62,293,359,-0.44
111,0,25345,Carl Pettersson,81.62,333,408,-0.47
114,0,34099,Harris English,81.60,399,489,-0.42
115,0,28500,Martin Flores,81.57,363,445,-0.44
115,0,24361,Pat Perez,81.57,270,331,-0.51
117,0,12652,Cameron Beckman,81.54,265,325,-0.41
