RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,22582,Kyle Thompson,97.10,67,69,-0.45
2,0,35139,Richard Lee,95.00,114,120,-0.53
3,0,24357,K.J. Choi,94.92,112,118,-0.59
4,0,32200,Roberto Castro,94.51,172,182,-0.55
5,0,23800,Bryce Molder,93.64,103,110,-0.59
6,0,01320,Bob Estes,93.46,100,107,-0.59
7,0,31323,Gary Woodland,93.29,153,164,-0.65
8,0,30692,Scott Stallings,92.78,180,194,-0.59
9,0,24358,Robert Garrigus,92.76,205,221,-0.58
10,0,26329,Louis Oosthuizen,92.74,115,124,-0.74
10,0,27095,Nick Watney,92.74,166,179,-0.67
12,0,21528,Henrik Stenson,92.66,101,109,-0.54
13,0,22405,Justin Rose,92.25,119,129,-0.61
14,0,24140,Sean O'Hair,92.13,199,216,-0.61
15,0,08793,Tiger Woods,92.04,104,113,-0.71
16,0,21878,Mark Wilson,92.03,127,138,-0.58
17,0,27895,Jonas Blixt,92.00,138,150,-0.72
18,0,27933,John Merrick,91.88,147,160,-0.59
19,0,28455,Will Claxton,91.84,180,196,-0.56
19,0,27060,John Mallinger,91.84,90,98,-0.63
21,0,12782,Tim Herron,91.56,141,154,-0.62
22,0,23548,Bill Lunde,91.50,140,153,-0.62
23,0,25240,D.A. Points,91.40,170,186,-0.55
24,0,06522,Ernie Els,91.30,126,138,-0.64
25,0,23621,Rory Sabbatini,91.28,178,195,-0.59
26,0,34021,Bud Cauley,91.16,196,215,-0.64
27,0,30110,Kyle Stanley,91.13,185,203,-0.64
28,0,01941,Tom Pernice Jr.,91.11,82,90,-0.63
29,0,28500,Martin Flores,91.01,172,189,-0.62
30,0,24024,Zach Johnson,90.97,131,144,-0.66
31,0,23204,Gary Christian,90.91,120,132,-0.58
31,0,28237,Rory McIlroy,90.91,100,110,-0.75
31,0,10213,Dicky Pride,90.91,80,88,-0.60
34,0,32102,Rickie Fowler,90.80,158,174,-0.65
34,0,22913,John Rollins,90.80,158,174,-0.59
36,0,29221,Webb Simpson,90.66,165,182,-0.62
37,0,12510,Chad Campbell,90.60,135,149,-0.50
37,0,22378,Trevor Immelman,90.60,106,117,-0.57
39,0,20098,Stuart Appleby,90.55,115,127,-0.62
40,0,23788,D.J. Trahan,90.51,124,137,-0.56
41,0,26758,David Hearn,90.48,133,147,-0.64
42,0,34099,Harris English,90.43,189,209,-0.60
43,0,20691,Greg Owen,90.37,169,187,-0.60
44,0,22621,Ben Curtis,90.36,75,83,-0.65
45,0,23718,Nathan Green,90.30,121,134,-0.60
46,0,28475,Jeff Overton,90.28,223,247,-0.58
47,0,19970,Robert Karlsson,90.27,102,113,-0.62
48,0,24781,Hunter Mahan,90.24,148,164,-0.48
49,0,10809,Jim Furyk,90.20,92,102,-0.62
50,0,27330,Josh Teater,90.17,211,234,-0.62
51,0,29479,Scott Brown,90.16,110,122,-0.50
