RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,11123,Chris Couch,62.50,65,104,-0.15
2,0,32334,Charlie Beljan,59.46,44,74,-0.07
3,0,34099,Harris English,59.12,107,181,-0.05
4,0,26329,Louis Oosthuizen,57.43,58,101,-0.16
5,0,22405,Justin Rose,56.82,75,132,-0.20
6,0,29221,Webb Simpson,55.63,89,160,-0.21
7,0,06036,Scott Dunlap,54.31,63,116,E
8,0,30925,Dustin Johnson,54.29,57,105,-0.11
9,0,06527,Steve Stricker,54.11,79,146,-0.05
10,0,01706,Davis Love III,53.85,63,117,-0.17
10,0,25804,Bubba Watson,53.85,56,104,+0.04
12,0,33122,Russell Knox,53.52,76,142,-0.04
13,0,23204,Gary Christian,53.51,99,185,-0.08
14,0,12716,Charley Hoffman,53.22,91,171,-0.10
15,0,23548,Bill Lunde,53.06,78,147,-0.04
16,0,26289,Boo Weekley,53.04,61,115,-0.07
17,0,34174,John Huh,52.86,111,210,-0.10
18,0,25457,Alexandre Rocha,52.10,62,119,-0.03
19,0,25834,Daniel Summerhays,52.07,88,169,-0.10
20,0,27214,Kevin Streelman,52.02,90,173,-0.09
21,0,25818,Scott Piercy,51.58,98,190,-0.11
22,0,01249,John Daly,51.32,39,76,-0.15
23,0,30944,Jason Kokrak,51.08,71,139,-0.03
24,0,28307,Matt Every,51.02,75,147,-0.03
25,0,26596,Ryan Moore,51.00,102,200,-0.14
26,0,21528,Henrik Stenson,50.96,53,104,-0.08
27,0,12782,Tim Herron,50.88,87,171,-0.16
28,0,24925,Jonathan Byrd,50.76,67,132,+0.09
29,0,24358,Robert Garrigus,50.65,78,154,-0.17
30,0,20691,Greg Owen,50.51,99,196,E
31,0,23638,Brendon de Jonge,50.44,115,228,-0.15
32,0,08793,Tiger Woods,50.42,60,119,-0.23
33,0,33419,Cameron Tringale,50.27,93,185,-0.08
34,0,33141,Keegan Bradley,50.00,73,146,-0.11
34,0,20645,John Senden,50.00,73,146,-0.19
34,0,26287,Roland Thatcher,50.00,50,100,-0.10
37,0,32366,Kevin Chappell,49.70,82,165,+0.01
37,0,24140,Sean O'Hair,49.70,82,165,-0.09
39,0,25686,Jason Dufner,49.66,74,149,-0.07
40,0,26331,Charl Schwartzel,49.48,48,97,-0.02
41,0,23108,Matt Kuchar,49.41,84,170,-0.19
42,0,20848,Ángel Cabrera,49.40,41,83,E
43,0,27330,Josh Teater,49.13,85,173,-0.13
44,0,27064,Jhonattan Vegas,49.03,76,155,-0.07
45,0,25572,Graeme McDowell,49.02,50,102,-0.14
46,0,27095,Nick Watney,48.95,93,190,-0.01
47,0,26679,Kevin Stadler,48.94,69,141,-0.13
48,0,23623,Bo Van Pelt,48.87,65,133,-0.14
49,0,32150,Michael Thompson,48.81,82,168,-0.13
50,0,29479,Scott Brown,48.62,53,109,-0.09
51,0,06573,Brandt Jobe,48.60,52,107,-0.06
51,0,27302,Garth Mulroy,48.60,52,107,-0.17
53,0,29420,Billy Horschel,48.54,50,103,-0.08
53,0,30852,Ryo Ishikawa,48.54,50,103,-0.12
55,0,32200,Roberto Castro,48.50,81,167,-0.07
56,0,22046,Geoff Ogilvy,48.33,58,120,-0.14
57,0,24502,Adam Scott,48.28,42,87,-0.10
58,0,28087,Kris Blanks,48.20,67,139,-0.13
59,0,25892,Steve Wheatcroft,48.15,52,108,-0.10
60,0,29289,S.Y. Noh,47.98,83,173,-0.07
61,0,25562,Andres Romero,47.73,63,132,-0.13
62,0,20572,Rod Pampling,47.57,88,185,-0.03
63,0,08075,Jerry Kelly,47.52,96,202,-0.07
64,0,01810,Phil Mickelson,47.47,75,158,-0.13
65,0,31323,Gary Woodland,47.37,63,133,-0.16
66,0,12510,Chad Campbell,47.34,80,169,-0.19
67,0,23788,D.J. Trahan,47.30,70,148,E
68,0,27141,J.B. Holmes,47.19,84,178,E
69,0,01766,Billy Mayfair,47.15,91,193,-0.14
70,0,22293,Heath Slocum,46.99,86,183,+0.06
71,0,10809,Jim Furyk,46.93,84,179,-0.05
72,0,21878,Mark Wilson,46.70,92,197,-0.05
73,0,28237,Rory McIlroy,46.67,35,75,-0.14
74,0,24490,George McNeill,46.60,89,191,-0.07
75,0,27120,Troy Matteson,46.33,82,177,-0.13
76,0,24781,Hunter Mahan,46.20,79,171,-0.10
77,0,27936,Martin Laird,46.15,54,117,-0.17
77,0,29476,Kyle Reifers,46.15,78,169,-0.04
79,0,30110,Kyle Stanley,46.10,65,141,-0.05
79,0,02206,David Toms,46.10,65,141,-0.11
81,0,29518,Brendan Steele,46.04,64,139,-0.06
82,0,24357,K.J. Choi,46.00,69,150,E
83,0,23983,Luke Donald,45.90,56,122,-0.13
84,0,25240,D.A. Points,45.77,92,201,-0.05
85,0,24024,Zach Johnson,45.73,91,199,-0.09
86,0,24846,Ricky Barnes,45.67,95,208,-0.02
87,0,28500,Martin Flores,45.64,89,195,-0.13
87,0,22913,John Rollins,45.64,68,149,E
89,0,28455,Will Claxton,45.56,82,180,-0.11
90,0,26758,David Hearn,45.54,97,213,-0.08
91,0,23320,Ryan Palmer,45.52,66,145,-0.14
92,0,20104,Ken Duke,45.45,105,231,-0.12
92,0,32698,Bobby Gates,45.45,80,176,E
94,0,22621,Ben Curtis,45.39,69,152,-0.09
94,0,27436,Graham DeLaet,45.39,69,152,-0.04
96,0,21961,Charles Howell III,45.30,82,181,-0.05
97,0,24361,Pat Perez,45.28,72,159,-0.06
98,0,20574,Mathew Goggin,45.16,56,124,-0.07
99,0,27933,John Merrick,45.00,81,180,-0.09
100,0,28475,Jeff Overton,44.70,97,217,-0.13
101,0,24507,Jason Bohn,44.65,71,159,-0.03
102,0,12652,Cameron Beckman,44.58,74,166,-0.15
103,0,23800,Bryce Molder,44.44,92,207,-0.03
104,0,01724,Jeff Maggert,44.21,84,190,-0.04
105,0,32102,Rickie Fowler,44.14,64,145,-0.16
106,0,30711,Colt Knost,44.02,92,209,-0.14
107,0,21209,Sergio Garcia,43.93,47,107,-0.04
108,0,26476,Chez Reavie,43.75,70,160,+0.01
109,0,23718,Nathan Green,43.64,72,165,-0.07
110,0,19970,Robert Karlsson,43.59,34,78,-0.03
110,0,29478,Kevin Kisner,43.59,51,117,-0.18
112,0,25396,Kevin Na,43.58,78,179,-0.23
113,0,08725,Tom Gillis,43.43,76,175,-0.13
113,0,26951,Johnson Wagner,43.43,86,198,-0.13
115,0,27770,Camilo Villegas,43.09,78,181,-0.17
116,0,34021,Bud Cauley,43.08,84,195,-0.11
116,0,30750,Tommy Gainey,43.08,84,195,-0.06
118,0,27060,John Mallinger,43.02,77,179,-0.06
119,0,21731,Freddie Jacobson,43.00,43,100,+0.02
120,0,30692,Scott Stallings,42.96,61,142,-0.07
121,0,22378,Trevor Immelman,42.76,65,152,-0.05
122,0,29926,Danny Lee,42.75,59,138,-0.08
123,0,24138,Ian Poulter,42.71,41,96,-0.17
124,0,06522,Ernie Els,42.70,76,178,-0.09
125,0,28093,Miguel Angel Carballo,42.65,58,136,-0.07
126,0,27644,Brian Harman,42.64,84,197,-0.08
127,0,21805,Harrison Frazar,42.57,43,101,-0.21
128,0,35139,Richard Lee,42.47,62,146,-0.10
129,0,31202,William McGirt,42.42,84,198,-0.11
130,0,20098,Stuart Appleby,42.36,61,144,-0.08
131,0,28089,Jason Day,42.34,47,111,-0.15
132,0,01797,Rocco Mediate,42.31,66,156,-0.05
133,0,20229,Stewart Cink,42.22,57,135,-0.04
134,0,23325,Vaughn Taylor,42.21,65,154,-0.11
135,0,24924,Bill Haas,42.14,59,140,-0.05
136,0,27649,Brandt Snedeker,41.94,78,186,-0.17
137,0,23353,J.J. Henry,41.82,69,165,-0.06
138,0,30926,Chris Kirk,41.80,79,189,-0.04
139,0,23541,Ben Crane,41.77,66,158,-0.08
140,0,26300,Matt Jones,41.67,40,96,-0.13
141,0,20160,Charlie Wi,41.62,77,185,-0.09
142,0,25632,Jimmy Walker,41.38,96,232,-0.11
143,0,21407,Arjun Atwal,41.32,69,167,-0.06
144,0,28308,Troy Kelly,41.07,46,112,-0.11
145,0,20593,Greg Chalmers,40.83,89,218,-0.17
146,0,25345,Carl Pettersson,40.80,71,174,-0.11
147,0,29910,Blake Adams,40.72,90,221,-0.04
148,0,20623,Gavin Coles,40.64,76,187,-0.07
148,0,21350,Ryuji Imada,40.64,89,219,-0.08
150,0,06034,Marco Dawson,40.57,43,106,-0.09
151,0,06567,Vijay Singh,40.11,75,187,-0.12
152,0,23621,Rory Sabbatini,40.00,66,165,-0.17
153,0,10213,Dicky Pride,39.84,51,128,-0.29
154,0,20850,Daniel Chopra,39.81,41,103,-0.05
155,0,23409,James Driscoll,39.77,68,171,-0.13
156,0,19846,Brian Gay,39.47,90,228,-0.10
157,0,23903,Stephen Gangluff,39.42,41,104,-0.15
158,0,22582,Kyle Thompson,39.39,39,99,+0.05
159,0,26851,Marc Leishman,39.32,81,206,-0.12
160,0,22961,David Mathis,39.27,75,191,-0.08
161,0,27963,Chris Stroud,39.22,80,204,-0.05
162,0,20766,Padraig Harrington,39.18,38,97,-0.05
163,0,10885,Robert Allenby,39.08,68,174,-0.13
163,0,27556,Ted Potter Jr.,39.08,68,174,-0.03
165,0,06004,Stephen Ames,38.95,37,95,-0.05
166,0,23135,Tim Clark,38.85,54,139,-0.13
167,0,01116,Michael Bradley,38.71,60,155,-0.10
168,0,01941,Tom Pernice Jr.,38.55,69,179,-0.13
169,0,20396,Lee Westwood,38.46,35,91,-0.09
170,0,24940,Edward Loar,38.37,33,86,-0.03
171,0,27797,Derek Lamely,38.24,52,136,-0.12
172,0,06251,Chris DiMarco,38.12,85,223,-0.07
173,0,21753,Brian Davis,37.96,93,245,-0.25
174,0,23542,Tommy Biershenk,37.86,53,140,-0.08
175,0,27895,Jonas Blixt,37.80,62,164,-0.11
175,0,24604,Hunter Haas,37.80,48,127,+0.04
177,0,24494,Erik Compton,37.50,57,152,-0.09
178,0,01320,Bob Estes,36.63,63,172,-0.17
179,0,29222,Billy Hurley III,36.46,66,181,+0.02
180,0,33120,Mark Anderson,36.36,52,143,-0.12
181,0,31558,J.J. Killeen,35.86,71,198,-0.06
182,0,22371,Aaron Baddeley,35.25,43,122,-0.05
183,0,10860,Justin Leonard,35.16,64,182,-0.05
184,0,27466,Spencer Levin,34.36,56,163,-0.11
184,0,22348,Nick O'Hern,34.36,78,227,E
186,0,30927,Brendon Todd,34.30,59,172,-0.05
187,0,27974,Sung Kang,33.94,56,165,E
188,0,28259,Sangmoon Bae,33.33,49,147,-0.22
188,0,20070,Matt Bettencourt,33.33,48,144,-0.04
190,0,22548,Patrick Sheehan,33.05,39,118,-0.05
191,0,24663,Y.E. Yang,31.78,41,129,-0.10
