RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
146,0,02111,Mike Smith,47.66,51,107,+50.00
147,0,01619,Skip Kendall,47.62,80,168,+58.00
148,0,01156,Curt Byrum,47.59,69,145,+42.00
149,0,01226,Fred Couples,47.56,39,82,+26.00
150,0,06641,Jeff Leonard,47.41,55,116,+48.00
151,0,01706,Davis Love III,47.31,79,167,+54.00
152,0,08931,Glen Day,47.10,73,155,+59.00
152,0,06527,Steve Stricker,47.10,65,138,+50.00
154,0,06617,Brian Henninger,46.99,78,166,+81.00
155,0,01887,Mark O'Meara,46.81,66,141,+44.00
156,0,01361,Dan Forsman,46.72,57,122,+46.00
157,0,08537,J.P. Hayes,46.53,67,144,+64.00
158,0,01599,Steve Jones,46.46,59,127,+40.00
159,0,01986,Joey Rassett,46.43,39,84,+27.00
160,0,01975,Tom Purtzer,46.34,38,82,+26.00
161,0,02148,Ray Stewart,46.24,43,93,+35.00
162,0,02008,Lee Rinker,46.15,66,143,+58.00
163,0,01550,Ed Humenik,46.10,71,154,+56.00
164,0,01925,Jerry Pate,45.97,57,124,+62.00
165,0,01943,Chris Perry,45.93,62,135,+61.00
166,0,08337,Mike Heinen,45.71,80,175,+72.00
167,0,01468,Gary Hallberg,45.68,74,162,+68.00
168,0,08563,Bruce Vaughan,45.45,55,121,+41.00
169,0,01690,Bruce Lietzke,45.07,32,71,+31.00
170,0,01331,Rick Fehr,44.83,65,145,+45.00
170,0,01960,Don Pooley,44.83,52,116,+59.00
172,0,02131,Mike Springer,44.80,56,125,+56.00
173,0,06315,Pete Jordan,44.68,42,94,+36.00
174,0,10213,Dicky Pride,44.25,77,174,+80.00
175,0,20095,Carl Paulson,44.14,49,111,+44.00
176,0,06124,Patrick Burke,43.93,47,107,+49.00
177,0,06251,Chris DiMarco,43.75,63,144,+66.00
178,0,10215,Charlie Rymer,43.70,59,135,+54.00
179,0,01926,Steve Pate,43.24,64,148,+77.00
180,0,10145,Tom Hearn,43.21,35,81,+45.00
181,0,07569,Mark Carnevale,42.86,54,126,+63.00
181,0,02101,Joey Sindelar,42.86,39,91,+48.00
181,0,02279,Mark Wiebe,42.86,48,112,+59.00
184,0,06643,Paul Goydos,42.55,80,188,+77.00
185,0,01142,Bart Bryant,41.79,56,134,+50.00
186,0,02170,Hal Sutton,39.74,62,156,+59.00
187,0,01219,John Cook,38.46,40,104,+46.00
188,0,06386,Bill Porter,32.32,32,99,+62.00
