RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,23983,Luke Donald,3.480,87,25
2,0,06527,Steve Stricker,3.522,81,23
3,0,26596,Ryan Moore,3.531,113,32
4,0,20848,Ángel Cabrera,3.545,39,11
4,0,25240,D.A. Points,3.545,117,33
6,0,21878,Mark Wilson,3.567,107,30
7,0,29221,Webb Simpson,3.575,143,40
8,0,20593,Greg Chalmers,3.585,147,41
9,0,24781,Hunter Mahan,3.590,140,39
10,0,27064,Jhonattan Vegas,3.618,123,34
11,0,27141,J.B. Holmes,3.625,116,32
11,0,24502,Adam Scott,3.625,58,16
13,0,20229,Stewart Cink,3.640,91,25
14,0,20157,Retief Goosen,3.647,62,17
14,0,27933,John Merrick,3.647,124,34
16,0,24490,George McNeill,3.652,84,23
17,0,12652,Cameron Beckman,3.654,95,26
17,0,10505,Shane Bertsch,3.654,95,26
17,0,22405,Justin Rose,3.654,95,26
20,0,19846,Brian Gay,3.658,139,38
21,0,28087,Kris Blanks,3.659,161,44
22,0,06643,Paul Goydos,3.667,165,45
22,0,26951,Johnson Wagner,3.667,121,33
24,0,20498,Briny Baird,3.679,103,28
25,0,24663,Y.E. Yang,3.688,59,16
26,0,21350,Ryuji Imada,3.690,155,42
27,0,08075,Jerry Kelly,3.697,122,33
28,0,23409,James Driscoll,3.698,159,43
28,0,23718,Nathan Green,3.698,159,43
30,0,09011,David Duval,3.700,111,30
30,0,24924,Bill Haas,3.700,111,30
30,0,12716,Charley Hoffman,3.700,148,40
30,0,23621,Rory Sabbatini,3.700,111,30
34,0,07867,Woody Austin,3.704,100,27
34,0,20766,Padraig Harrington,3.704,100,27
36,0,21731,Freddie Jacobson,3.706,126,34
37,0,22046,Geoff Ogilvy,3.708,89,24
38,0,27095,Nick Watney,3.710,115,31
39,0,10885,Robert Allenby,3.714,130,35
39,0,23614,Rich Beem,3.714,104,28
41,0,23800,Bryce Molder,3.717,171,46
42,0,24925,Jonathan Byrd,3.719,119,32
42,0,23541,Ben Crane,3.719,119,32
44,0,25686,Jason Dufner,3.724,108,29
45,0,21753,Brian Davis,3.731,194,52
45,0,27649,Brandt Snedeker,3.731,97,26
47,0,25818,Scott Piercy,3.735,127,34
47,0,31323,Gary Woodland,3.735,127,34
49,0,21209,Sergio Garcia,3.737,71,19
50,0,29518,Brendan Steele,3.738,157,42
51,0,12510,Chad Campbell,3.739,172,46
51,0,27770,Camilo Villegas,3.739,86,23
53,0,33911,Nate Smith,3.741,101,27
54,0,10733,Kent Jones,3.743,131,35
55,0,22348,Nick O'Hern,3.744,146,39
55,0,24361,Pat Perez,3.744,161,43
57,0,21949,Joe Ogilvie,3.757,139,37
58,0,10809,Jim Furyk,3.758,124,33
59,0,24024,Zach Johnson,3.759,109,29
60,0,29910,Blake Adams,3.760,188,50
61,0,23353,J.J. Henry,3.761,173,46
62,0,23673,Michael Connell,3.763,143,38
63,0,01810,Phil Mickelson,3.767,113,30
64,0,30925,Dustin Johnson,3.769,98,26
64,0,27120,Troy Matteson,3.769,147,39
66,0,26668,Marc Turnesa,3.773,83,22
67,0,23108,Matt Kuchar,3.774,117,31
67,0,27936,Martin Laird,3.774,117,31
69,0,25562,Andres Romero,3.775,151,40
69,0,27963,Chris Stroud,3.775,151,40
71,0,06567,Vijay Singh,3.778,136,36
72,0,10585,Scott McCarron,3.783,87,23
72,0,02206,David Toms,3.783,87,23
74,0,26851,Marc Leishman,3.784,140,37
74,0,27466,Spencer Levin,3.784,140,37
76,0,26331,Charl Schwartzel,3.786,53,14
76,0,20160,Charlie Wi,3.786,159,42
78,0,24507,Jason Bohn,3.789,144,38
78,0,24138,Ian Poulter,3.789,72,19
80,0,23638,Brendon de Jonge,3.791,163,43
81,0,20098,Stuart Appleby,3.792,91,24
