RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
61,0,21805,Harrison Frazar,28.04,106,378,-0.104
62,0,06527,Steve Stricker,27.98,61,218,-0.033
63,0,01374,Robin Freeman,27.93,105,376,-0.076
64,0,10213,Dicky Pride,27.84,81,291,-0.062
65,0,24937,Jess Daley,27.79,107,385,-0.028
66,0,20029,Notah Begay III,27.71,115,415,-0.183
67,0,12782,Tim Herron,27.69,121,437,-0.190
68,0,23621,Rory Sabbatini,27.57,67,243,-0.194
69,0,08793,Tiger Woods,27.56,70,254,-0.171
70,0,01553,John Huston,27.55,116,421,-0.198
71,0,12652,Cameron Beckman,27.43,96,350,-0.063
72,0,06522,Ernie Els,27.41,74,270,-0.135
73,0,20498,Briny Baird,27.29,134,491,-0.209
74,0,01042,Paul Azinger,27.27,60,220,-0.133
75,0,01203,Russ Cochran,27.24,85,312,+0.012
76,0,10423,Mike Weir,27.22,98,360,-0.143
77,0,10649,Tom Scherrer,27.21,120,441,-0.142
78,0,24925,Jonathan Byrd,26.97,120,445,-0.150
79,0,06617,Brian Henninger,26.96,86,319,-0.140
80,0,09011,David Duval,26.95,83,308,-0.169
81,0,23338,David Gossett,26.94,118,438,-0.068
82,0,02206,David Toms,26.92,130,483,-0.200
83,0,06197,Michael Allen,26.91,88,327,-0.136
84,0,19824,Craig Barlow,26.77,87,325,-0.092
85,0,08537,J.P. Hayes,26.71,86,322,-0.140
86,0,10860,Justin Leonard,26.65,105,394,-0.114
86,0,02246,Duffy Waldorf,26.65,105,394,-0.114
88,0,07749,Brett Quigley,26.59,121,455,-0.107
89,0,01948,Tim Petrovic,26.57,106,399,-0.179
90,0,20095,Carl Paulson,26.49,111,419,-0.081
91,0,01926,Steve Pate,26.48,67,253,-0.015
92,0,02133,Craig Stadler,26.34,64,243,-0.219
93,0,08633,Per-Ulrik Johansson,26.27,98,373,-0.082
94,0,01361,Dan Forsman,26.26,104,396,-0.250
95,0,01771,Blaine McCallister,26.18,89,340,-0.034
96,0,12510,Chad Campbell,26.13,133,509,-0.143
96,0,20094,Jonathan Kaye,26.13,110,421,-0.127
98,0,01761,Len Mattiace,26.10,130,498,-0.077
99,0,23125,Brad Elder,26.09,84,322,-0.143
100,0,10912,Craig Perks,26.06,86,330,-0.070
101,0,12680,Shigeki Maruyama,26.04,88,338,-0.261
102,0,08993,Franklin Langham,25.91,93,359,-0.075
103,0,20566,Kaname Yokoo,25.88,81,313,-0.123
104,0,02223,Bob Tway,25.78,107,415,-0.131
105,0,20574,Mathew Goggin,25.63,81,316,+0.111
106,0,06004,Stephen Ames,25.60,86,336,-0.233
107,0,10565,Ian Leggatt,25.59,109,426,-0.028
108,0,02245,Grant Waite,25.32,119,470,-0.143
109,0,01307,Joel Edwards,25.25,125,495,-0.216
110,0,20436,Garrett Willis,25.20,94,373,-0.053
111,0,02101,Joey Sindelar,25.10,124,494,-0.185
112,0,01569,Peter Jacobsen,25.08,74,295,-0.108
113,0,01249,John Daly,25.00,47,188,E
113,0,20157,Retief Goosen,25.00,65,260,-0.215
113,0,12660,Jesper Parnevik,25.00,59,236,-0.034
113,0,24361,Pat Perez,25.00,88,352,-0.136
117,0,12388,Michael Clark II,24.94,112,449,-0.170
118,0,06251,Chris DiMarco,24.83,108,435,-0.148
119,0,06573,Brandt Jobe,24.78,115,464,-0.087
120,0,06332,Neal Lancaster,24.70,103,417,-0.049
120,0,22913,John Rollins,24.70,145,587,-0.145
122,0,06809,Bob Burns,24.46,101,413,-0.149
123,0,20663,Brenden Pappas,24.44,77,315,-0.065
124,0,01938,David Peoples,24.43,117,479,-0.222
125,0,19958,Miguel Angel Jiménez,24.12,55,228,-0.018
126,0,08535,Gary Nicklaus,24.07,71,295,-0.155
127,0,01707,Steve Lowery,24.05,101,420,-0.158
128,0,01024,Billy Andrade,24.04,106,441,-0.142
129,0,01941,Tom Pernice Jr.,23.92,100,418,-0.060
130,0,08123,Jeff Brehaut,23.85,109,457,-0.147
131,0,07867,Woody Austin,23.81,115,483,-0.261
132,0,01320,Bob Estes,23.60,93,394,-0.097
133,0,19881,Robert Damron,23.57,99,420,+0.020
134,0,20593,Greg Chalmers,23.56,94,399,-0.117
135,0,23800,Bryce Molder,23.48,85,362,-0.082
136,0,11011,Mike Sposa,23.39,120,513,-0.158
137,0,06016,Brad Lardon,23.33,63,270,-0.111
138,0,01887,Mark O'Meara,23.29,51,219,-0.078
139,0,01098,Jay Don Blake,23.26,110,473,-0.200
140,0,08339,Spike McRoy,23.18,67,289,-0.149
141,0,06036,Scott Dunlap,23.17,79,341,-0.076
142,0,01175,Jim Carter,23.06,89,386,-0.247
143,0,10733,Kent Jones,23.03,117,508,-0.103
144,0,20127,Chris Riley,22.61,109,482,-0.193
145,0,23108,Matt Kuchar,22.41,78,348,-0.128
146,0,23135,Tim Clark,22.05,84,381,-0.250
147,0,06621,Joe Durant,21.93,75,342,-0.200
148,0,10425,Jay Williamson,21.85,99,453,-0.121
149,0,01142,Bart Bryant,21.84,76,348,-0.250
150,0,01132,Mark Brooks,21.80,87,399,-0.195
151,0,10457,Frank Nobilo,21.48,96,447,-0.146
152,0,08931,Glen Day,21.47,114,531,-0.079
153,0,12753,David Morland IV,21.43,66,308,-0.091
154,0,01381,Fred Funk,21.41,112,523,-0.277
155,0,01549,Mike Hulbert,21.40,49,229,+0.020
156,0,01920,Craig Parry,21.39,77,360,-0.325
157,0,01457,Jay Haas,21.36,69,323,-0.072
158,0,01797,Rocco Mediate,21.27,67,315,-0.194
159,0,19817,Michael Muehr,21.15,59,279,+0.068
160,0,23983,Luke Donald,21.07,102,484,-0.137
160,0,22293,Heath Slocum,21.07,83,394,-0.072
162,0,06350,Bob May,21.06,91,432,-0.077
163,0,08545,Glen Hnatiuk,20.99,102,486,-0.235
164,0,08075,Jerry Kelly,20.83,90,432,-0.322
165,0,02257,Brian Watts,20.73,51,246,-0.039
166,0,20229,Stewart Cink,20.69,72,348,-0.167
167,0,01378,David Frost,20.67,86,416,-0.012
168,0,19846,Brian Gay,20.58,106,515,-0.245
169,0,01968,Nick Price,20.57,58,282,-0.259
170,0,01766,Billy Mayfair,20.53,78,380,-0.115
171,0,01599,Steve Jones,20.28,57,281,-0.088
172,0,01157,Tom Byrum,20.11,72,358,-0.111
173,0,01724,Jeff Maggert,19.38,63,325,-0.206
174,0,02110,Jerry Smith,19.34,82,424,-0.012
175,0,12826,Paul Claxton,19.20,82,427,-0.134
176,0,01527,Scott Hoch,18.84,55,292,-0.109
177,0,06498,Matt Peterson,18.76,79,421,-0.076
178,0,02214,Kirk Triplett,18.73,56,299,-0.268
179,0,01185,Brandel Chamblee,18.69,74,396,+0.014
180,0,02322,Richard Zokol,18.49,44,238,-0.091
181,0,02239,Scott Verplank,18.44,64,347,-0.141
182,0,01619,Skip Kendall,18.20,83,456,-0.096
183,0,02104,Jeff Sluman,17.84,96,538,-0.167
184,0,10809,Jim Furyk,17.65,60,340,-0.333
185,0,01666,Bernhard Langer,17.05,30,176,-0.400
186,0,06595,Kevin Sutherland,16.77,55,328,-0.145
187,0,07721,Pat Bates,16.33,73,447,-0.151
188,0,01139,Olin Browne,16.21,83,512,-0.096
189,0,06078,Esteban Toledo,16.18,66,408,-0.121
190,0,10201,Matt Gogel,16.16,53,328,-0.132
191,0,06643,Paul Goydos,16.10,52,323,-0.192
192,0,06012,Greg Kraft,16.09,65,404,-0.031
193,0,01329,Brad Faxon,15.67,55,351,-0.345
194,0,01219,John Cook,15.38,46,299,-0.457
195,0,08553,Lee Porter,15.35,66,430,-0.045
196,0,02010,Loren Roberts,14.96,67,448,-0.045
197,0,06373,José María Olazábal,13.46,35,260,-0.257
198,0,02099,Scott Simpson,13.10,38,290,-0.053
199,0,06315,Pete Jordan,12.40,46,371,-0.043
200,0,19972,José Coceres,11.65,24,206,-0.250
201,0,01014,Fulton Allem,9.90,29,293,-0.172
202,0,01928,Corey Pavin,9.72,31,319,-0.258
