RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,08793,Tiger Woods,69.10,4146,60
2,0,28475,Jeff Overton,70.10,4206,60
3,0,22293,Heath Slocum,70.13,7083,101
4,0,06527,Steve Stricker,70.19,5615,80
5,0,10809,Jim Furyk,70.21,5757,82
6,0,22405,Justin Rose,70.24,4144,59
7,0,23623,Bo Van Pelt,70.27,7308,104
8,0,20472,Alex Cejka,70.29,5623,80
9,0,21731,Freddie Jacobson,70.30,4921,70
10,0,01810,Phil Mickelson,70.39,4998,71
10,0,06567,Vijay Singh,70.39,7039,100
12,0,24357,K.J. Choi,70.40,5984,85
13,0,21209,Sergio Garcia,70.45,4650,66
14,0,23621,Rory Sabbatini,70.49,5569,79
15,0,06522,Ernie Els,70.50,4089,58
15,0,27649,Brandt Snedeker,70.50,7402,105
17,0,23135,Tim Clark,70.55,4515,64
18,0,24925,Jonathan Byrd,70.56,5151,73
18,0,02239,Scott Verplank,70.56,5715,81
20,0,01945,Kenny Perry,70.60,5860,83
21,0,24140,Sean O'Hair,70.64,6923,98
21,0,10425,Jay Williamson,70.64,3532,50
23,0,20498,Briny Baird,70.66,8126,115
24,0,29718,Anthony Kim,70.69,6574,93
24,0,01766,Billy Mayfair,70.69,6928,98
26,0,25396,Kevin Na,70.70,5939,84
26,0,12660,Jesper Parnevik,70.70,6222,88
28,0,24361,Pat Perez,70.76,5944,84
29,0,12652,Cameron Beckman,70.78,6795,96
29,0,24781,Hunter Mahan,70.78,6441,91
31,0,23108,Matt Kuchar,70.79,6017,85
32,0,20229,Stewart Cink,70.80,6230,88
33,0,23718,Nathan Green,70.81,7293,103
34,0,01142,Bart Bryant,70.83,6091,86
34,0,24924,Bill Haas,70.83,6587,93
36,0,07867,Woody Austin,70.84,6730,95
36,0,20850,Daniel Chopra,70.84,7509,106
38,0,25900,Lucas Glover,70.85,6872,97
38,0,20127,Chris Riley,70.85,4180,59
40,0,01035,Tommy Armour III,70.86,5740,81
40,0,20160,Charlie Wi,70.86,6377,90
42,0,12705,Cliff Kresge,70.88,7584,107
42,0,02206,David Toms,70.88,5458,77
44,0,19846,Brian Gay,70.89,7585,107
44,0,23349,Charles Warren,70.89,7160,101
46,0,21753,Brian Davis,70.90,7161,101
46,0,21949,Joe Ogilvie,70.90,7232,102
48,0,01948,Tim Petrovic,70.92,7518,106
49,0,20104,Ken Duke,70.93,7944,112
49,0,20634,Peter Lonard,70.93,6029,85
49,0,20645,John Senden,70.93,6880,97
49,0,27770,Camilo Villegas,70.93,5816,82
53,0,20382,Stephen Leaney,70.94,5817,82
53,0,26882,Michael Sim,70.94,3689,52
55,0,24024,Zach Johnson,70.95,5321,75
55,0,26289,Boo Weekley,70.95,7166,101
57,0,22371,Aaron Baddeley,70.96,5677,80
57,0,24502,Adam Scott,70.96,4825,68
59,0,21350,Ryuji Imada,70.97,7381,104
59,0,25345,Carl Pettersson,70.97,7807,110
59,0,22913,John Rollins,70.97,7168,101
62,0,01313,Steve Elkington,71.00,6177,87
63,0,26596,Ryan Moore,71.01,6533,92
64,0,22892,Jason Gore,71.02,6108,86
64,0,24912,Will MacKenzie,71.02,7102,100
66,0,21633,Steve Allan,71.03,4475,63
66,0,28158,Steve Marino,71.03,7529,106
68,0,20574,Mathew Goggin,71.04,6891,97
68,0,20628,Arron Oberholser,71.04,4831,68
70,0,20766,Padraig Harrington,71.05,4405,62
70,0,10860,Justin Leonard,71.05,6750,95
70,0,27933,John Merrick,71.05,6537,92
73,0,21878,Mark Wilson,71.07,6183,87
74,0,10117,Bob Heintz,71.08,6042,85
74,0,08075,Jerry Kelly,71.08,7179,101
74,0,01677,Tom Lehman,71.08,4407,62
74,0,20572,Rod Pampling,71.08,6397,90
78,0,12782,Tim Herron,71.10,6968,98
78,0,26881,Jarrod Lyle,71.10,5475,77
80,0,01161,Mark Calcavecchia,71.11,6613,93
81,0,06197,Michael Allen,71.12,5263,74
81,0,10885,Robert Allenby,71.12,6330,89
81,0,24490,George McNeill,71.12,6756,95
84,0,07547,Craig Kanada,71.13,7753,109
84,0,27095,Nick Watney,71.13,6188,87
86,0,01320,Bob Estes,71.14,6260,88
87,0,23497,Tag Ridings,71.15,3700,52
88,0,10733,Kent Jones,71.16,6903,97
88,0,06595,Kevin Sutherland,71.16,6049,85
88,0,10423,Mike Weir,71.16,5764,81
91,0,06004,Stephen Ames,71.17,5480,77
91,0,22046,Geoff Ogilvy,71.17,5551,78
93,0,08537,J.P. Hayes,71.18,6335,89
94,0,19803,Ryan Armour,71.19,7617,107
94,0,20105,Jeff Gove,71.19,7333,103
94,0,20378,Mathias Grönberg,71.19,6763,95
94,0,01797,Rocco Mediate,71.19,5126,72
98,0,23325,Vaughn Taylor,71.20,6479,91
99,0,06034,Marco Dawson,71.21,5198,73
100,0,07363,Craig Bowden,71.22,5555,78
100,0,19972,José Coceres,71.22,3561,50
102,0,25190,Jeff Quinney,71.23,6767,95
103,0,25804,Bubba Watson,71.24,5699,80
104,0,19824,Craig Barlow,71.25,3705,52
104,0,08931,Glen Day,71.25,6056,85
104,0,07457,Steve Flesch,71.25,7125,100
104,0,27060,John Mallinger,71.25,6840,96
104,0,02223,Bob Tway,71.25,7339,103
109,0,24507,Jason Bohn,71.26,4062,57
110,0,27963,Chris Stroud,71.27,4704,66
110,0,26951,Johnson Wagner,71.27,6913,97
112,0,24358,Robert Garrigus,71.28,6772,95
112,0,12602,Dean Wilson,71.28,6558,92
114,0,22212,Craig Lile,71.29,5489,77
114,0,12680,Shigeki Maruyama,71.29,5988,84
114,0,01941,Tom Pernice Jr.,71.29,7414,104
117,0,01724,Jeff Maggert,71.30,5633,79
118,0,20623,Gavin Coles,71.32,6205,87
118,0,22806,Doug LaBelle II,71.32,7417,104
118,0,11032,Frank Lickliter II,71.32,6775,95
118,0,21959,Ted Purdy,71.32,7275,102
122,0,01707,Steve Lowery,71.35,5280,74
122,0,24138,Ian Poulter,71.35,4281,60
124,0,23983,Luke Donald,71.36,4781,67
125,0,10213,Dicky Pride,71.38,5068,71
126,0,23353,J.J. Henry,71.39,6068,85
126,0,23788,D.J. Trahan,71.39,7068,99
128,0,27120,Troy Matteson,71.41,6213,87
129,0,23638,Brendon de Jonge,71.45,5430,76
129,0,25686,Jason Dufner,71.45,7145,100
131,0,21961,Charles Howell III,71.47,6146,86
132,0,20433,Mark Hensby,71.48,5790,81
133,0,01381,Fred Funk,71.51,4648,65
134,0,24449,Parker McLachlin,71.52,5936,83
135,0,25273,Andrew Buckle,71.53,5508,77
136,0,12716,Charley Hoffman,71.54,6939,97
137,0,28486,Michael Putnam,71.55,6869,96
137,0,02246,Duffy Waldorf,71.55,4937,69
139,0,23614,Rich Beem,71.57,6370,89
