RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
63,0,27095,Nick Watney,42
63,0,12602,Dean Wilson,42
74,0,23614,Rich Beem,41
74,0,24781,Hunter Mahan,41
74,0,20572,Rod Pampling,41
74,0,26679,Kevin Stadler,41
78,0,24925,Jonathan Byrd,40
78,0,22892,Jason Gore,40
78,0,10117,Bob Heintz,40
78,0,10860,Justin Leonard,40
78,0,21878,Mark Wilson,40
83,0,01161,Mark Calcavecchia,39
83,0,20623,Gavin Coles,39
83,0,08537,J.P. Hayes,39
83,0,01810,Phil Mickelson,39
83,0,22046,Geoff Ogilvy,39
83,0,23325,Vaughn Taylor,39
83,0,02239,Scott Verplank,39
83,0,27770,Camilo Villegas,39
83,0,25804,Bubba Watson,39
92,0,07363,Craig Bowden,38
92,0,25686,Jason Dufner,38
92,0,21805,Harrison Frazar,38
92,0,12782,Tim Herron,38
92,0,21470,Daisuke Maruyama,38
92,0,06515,Shaun Micheel,38
92,0,08793,Tiger Woods,38
99,0,08931,Glen Day,37
99,0,20433,Mark Hensby,37
99,0,20634,Peter Lonard,37
99,0,01707,Steve Lowery,37
99,0,26881,Jarrod Lyle,37
99,0,27120,Troy Matteson,37
99,0,23320,Ryan Palmer,37
99,0,01945,Kenny Perry,37
99,0,10423,Mike Weir,37
108,0,23135,Tim Clark,36
108,0,21961,Charles Howell III,36
108,0,26420,Richard Johnson,36
108,0,28475,Jeff Overton,36
108,0,02206,David Toms,36
113,0,01024,Billy Andrade,35
113,0,01388,Robert Gamez,35
113,0,01724,Jeff Maggert,35
113,0,28486,Michael Putnam,35
117,0,06197,Michael Allen,34
117,0,23048,Eric Axley,34
117,0,06034,Marco Dawson,34
117,0,23638,Brendon de Jonge,34
117,0,21209,Sergio Garcia,34
117,0,23353,J.J. Henry,34
117,0,08881,Tripp Isenhour,34
117,0,22212,Craig Lile,34
117,0,20628,Arron Oberholser,34
117,0,23322,Brett Wetterich,34
127,0,06004,Stephen Ames,33
127,0,06522,Ernie Els,33
127,0,24024,Zach Johnson,33
127,0,22405,Justin Rose,33
127,0,24502,Adam Scott,33
132,0,06621,Joe Durant,32
132,0,27963,Chris Stroud,32
132,0,25892,Steve Wheatcroft,32
135,0,01797,Rocco Mediate,31
135,0,20691,Greg Owen,31
137,0,23983,Luke Donald,30
137,0,27141,J.B. Holmes,30
137,0,12680,Shigeki Maruyama,30
137,0,10213,Dicky Pride,30
137,0,20127,Chris Riley,30
137,0,02101,Joey Sindelar,30
137,0,02214,Kirk Triplett,30
137,0,10425,Jay Williamson,30
145,0,20098,Stuart Appleby,29
145,0,23613,Rich Barcelo,29
145,0,25273,Andrew Buckle,29
145,0,12510,Chad Campbell,29
145,0,21806,Paul Gow,29
145,0,26882,Michael Sim,29
151,0,21633,Steve Allan,28
151,0,24290,D.J. Brigman,28
151,0,24980,Scott Gutschewski,28
151,0,01677,Tom Lehman,28
151,0,01928,Corey Pavin,28
151,0,12714,Chris Tidland,28
157,0,21646,David Branshaw,27
157,0,11123,Chris Couch,27
157,0,01381,Fred Funk,27
157,0,22378,Trevor Immelman,27
157,0,12195,Tom Johnson,27
157,0,02246,Duffy Waldorf,27
163,0,24507,Jason Bohn,26
163,0,20766,Padraig Harrington,26
163,0,07749,Brett Quigley,26
163,0,08375,Paul Stankowski,26
167,0,23933,Michael Boyd,25
167,0,22621,Ben Curtis,25
167,0,23497,Tag Ridings,25
167,0,21660,Jason Schultz,25
171,0,06251,Chris DiMarco,24
171,0,01666,Bernhard Langer,24
171,0,24138,Ian Poulter,24
171,0,29476,Kyle Reifers,24
171,0,22295,Darron Stiles,24
176,0,01132,Mark Brooks,23
176,0,01706,Davis Love III,23
178,0,19824,Craig Barlow,22
178,0,01577,Lee Janzen,22
178,0,23800,Bryce Molder,22
181,0,08123,Jeff Brehaut,21
181,0,12645,Brent Geiberger,21
181,0,06643,Paul Goydos,21
181,0,06350,Bob May,21
181,0,22348,Nick O'Hern,21
181,0,02104,Jeff Sluman,21
181,0,20436,Garrett Willis,21
188,0,27702,Matt Hendrix,20
188,0,06332,Neal Lancaster,20
190,0,26360,Bubba Dickerson,19
190,0,01473,Todd Hamilton,19
190,0,20859,Anders Hansen,19
190,0,06373,José María Olazábal,19
190,0,02110,Jerry Smith,19
195,0,07223,Brian Bateman,18
195,0,01157,Tom Byrum,18
195,0,19972,José Coceres,18
195,0,01249,John Daly,18
195,0,01261,Jay Delsing,18
195,0,01553,John Huston,18
201,0,21407,Arjun Atwal,17
202,0,01042,Paul Azinger,16
202,0,01139,Olin Browne,16
204,0,20848,Ángel Cabrera,15
204,0,20157,Retief Goosen,15
204,0,06012,Greg Kraft,15
204,0,02036,Jim Rutledge,15
204,0,24457,Jaco Van Zyl,15
209,0,01219,John Cook,14
209,0,01361,Dan Forsman,14
209,0,12823,Carlos Franco,14
209,0,06575,Dudley Hart,14
213,0,01329,Brad Faxon,12
213,0,21528,Henrik Stenson,12
213,0,12755,Vance Veazey,12
216,0,23541,Ben Crane,11
216,0,01599,Steve Jones,11
216,0,02245,Grant Waite,11
219,0,25364,Paul Casey,10
220,0,01116,Michael Bradley,9
220,0,26500,Alejandro Cañizares,9
220,0,19970,Robert Karlsson,9
223,0,09011,David Duval,8
223,0,01823,Larry Mize,8
223,0,07013,Wes Short Jr.,8
223,0,02106,Chris Smith,8
223,0,12663,Phil Tataurangi,8
228,0,20585,Niclas Fasth,7
228,0,20121,Todd Fischer,7
228,0,01385,Jim Gallagher Jr.,7
228,0,08339,Spike McRoy,7
228,0,25679,B.J. Staten,7
233,0,27561,Nick Flanagan,6
233,0,06044,Scott Gump,6
233,0,01619,Skip Kendall,6
233,0,30711,Colt Knost,6
233,0,12461,Paul McGinley,6
233,0,20396,Lee Westwood,6
239,0,10505,Shane Bertsch,5
239,0,19825,Darren Clarke,5
239,0,19881,Robert Damron,5
239,0,20608,David Howell,5
239,0,01761,Len Mattiace,5
239,0,06090,Jim McGovern,5
239,0,08385,Omar Uresti,5
239,0,02294,Willie Wood,5
247,0,29416,Andy Bare,4
247,0,20945,Markus Brier,4
247,0,08835,Kris Cox,4
247,0,29419,Tadd Fujikawa,4
247,0,08725,Tom Gillis,4
247,0,20569,Richard Green,4
247,0,01887,Mark O'Meara,4
247,0,25562,Andres Romero,4
247,0,28456,Andrew Ruthkoski,4
247,0,23043,Paul Sheehan,4
257,0,07003,David Berganio Jr.,3
257,0,10944,Thomas Bjørn,3
257,0,06809,Bob Burns,3
257,0,01203,Russ Cochran,3
257,0,12760,Danny Ellis,3
257,0,19958,Miguel Angel Jiménez,3
257,0,08993,Franklin Langham,3
257,0,27129,Luke List,3
257,0,23548,Bill Lunde,3
257,0,25972,Pablo Martin Benavides,3
257,0,19795,Kelly Mitchum,3
257,0,30786,Brady Schnell,3
257,0,26331,Charl Schwartzel,3
257,0,22582,Kyle Thompson,3
257,0,02256,Tom Watson,3
257,0,28310,Lee Williams,3
273,0,20029,Notah Begay III,2
273,0,27958,Ryan Blaum,2
273,0,06214,Guy Boros,2
273,0,08191,Paul Broadhurst,2
273,0,01226,Fred Couples,2
273,0,24236,Nick Dougherty,2
273,0,27776,Pelle Edberg,2
273,0,27088,Johan Edfors,2
273,0,28307,Matt Every,2
273,0,01334,Keith Fergus,2
273,0,22379,Mark Foster,2
273,0,29720,Andres Gonzales,2
273,0,07941,Mike Grob,2
273,0,01468,Gary Hallberg,2
273,0,01475,Donnie Hammond,2
273,0,22792,Peter Hanson,2
273,0,21007,Gabriel Hjertstedt,2
273,0,06799,Tim Hogarth,2
273,0,06573,Brandt Jobe,2
273,0,30926,Chris Kirk,2
273,0,26956,Bronson La'Cassie,2
273,0,12662,Thomas Levet,2
273,0,01685,J.L. Lewis,2
273,0,29461,Jamie Lovemark,2
273,0,29422,Jonathan Moore,2
273,0,01927,Dennis Paulson,2
273,0,25818,Scott Piercy,2
273,0,29531,Richie Ramsay,2
273,0,20686,Jeev Milkha Singh,2
302,0,23778,Brad Adamonis,1
302,0,27676,Lonny Alexander,1
302,0,25936,Alex Aragon,1
302,0,24846,Ricky Barnes,1
302,0,27124,Chris Baryla,1
302,0,01093,Ronnie Black,1
302,0,26525,Grégory Bourdy,1
302,0,25274,Steven Bowditch,1
302,0,20400,Michael Campbell,1
302,0,01197,Bobby Clampett,1
302,0,12388,Michael Clark II,1
302,0,19883,Joe Daley,1
302,0,24610,Stuart Deane,1
302,0,27436,Graham DeLaet,1
302,0,22983,Bradley Dredge,1
302,0,23409,James Driscoll,1
302,0,24512,Simon Dyson,1
302,0,31416,Derek Fathauer,1
302,0,29725,Tony Finau,1
302,0,24184,Alastair Forsyth,1
302,0,28785,Philip Francis,1
302,0,31433,Ryan Garrity,1
302,0,25052,Derek Gillespie,1
302,0,01418,Bill Glasson,1
302,0,27576,Anton Haig,1
302,0,26758,David Hearn,1
302,0,23477,Scott Hebert,1
302,0,08337,Mike Heinen,1
302,0,01510,Nolan Henke,1
302,0,29222,Billy Hurley III,1
302,0,20832,Raphael Jacquelin,1
302,0,24511,Thongchai Jaidee,1
302,0,20218,Shingo Katayama,1
302,0,30258,Corbin King,1
302,0,27833,Danny King,1
302,0,22624,Joel Kribel,1
302,0,21207,José Manuel Lara,1
302,0,06016,Brad Lardon,1
302,0,24218,Han Lee,1
302,0,28670,Wonjoon Lee,1
302,0,10565,Ian Leggatt,1
302,0,12603,Jim Lemon,1
302,0,26770,James Lepp,1
302,0,27391,James Love,1
302,0,01717,Sandy Lyle,1
302,0,01723,Andrew Magee,1
302,0,06080,Eric Manning,1
302,0,25572,Graeme McDowell,1
302,0,31202,William McGirt,1
302,0,28237,Rory McIlroy,1
302,0,24039,Prom Meesawat,1
302,0,27985,Brian Miller,1
302,0,23821,Yusaku Miyazato,1
302,0,31108,Brock Mulder,1
302,0,26329,Louis Oosthuizen,1
302,0,31007,Andrew Parr,1
302,0,10912,Craig Perks,1
302,0,07187,Ron Philo Jr.,1
302,0,02010,Loren Roberts,1
302,0,25074,Martin Rominger,1
302,0,27441,Adam Rubinson,1
302,0,23633,Phil Schmitt,1
302,0,23969,Graeme Storm,1
302,0,31203,Chris Taylor,1
302,0,23824,Oliver Thomson,1
302,0,06078,Esteban Toledo,1
302,0,02215,Paul Trittler,1
302,0,26675,Jon Turcott,1
302,0,02230,Stan Utley,1
302,0,24663,Y.E. Yang,1
302,0,22951,Azuma Yano,1
302,0,20566,Kaname Yokoo,1
302,0,27730,Eli Zackheim,1
302,0,29939,Fabrizio Zanotti,1
