RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,22293,Heath Slocum,43
2,0,01948,Tim Petrovic,42
2,0,06567,Vijay Singh,42
4,0,23623,Bo Van Pelt,41
5,0,20498,Briny Baird,40
5,0,24140,Sean O'Hair,40
5,0,27649,Brandt Snedeker,40
5,0,06527,Steve Stricker,40
9,0,12705,Cliff Kresge,37
9,0,28158,Steve Marino,37
9,0,01766,Billy Mayfair,37
9,0,21949,Joe Ogilvie,37
9,0,25345,Carl Pettersson,37
9,0,23349,Charles Warren,37
15,0,25900,Lucas Glover,36
15,0,22913,John Rollins,36
17,0,12652,Cameron Beckman,35
17,0,08075,Jerry Kelly,35
17,0,12660,Jesper Parnevik,35
17,0,24361,Pat Perez,35
21,0,10809,Jim Furyk,34
21,0,26289,Boo Weekley,34
23,0,10885,Robert Allenby,33
23,0,07867,Woody Austin,33
23,0,24357,K.J. Choi,33
23,0,20850,Daniel Chopra,33
23,0,21753,Brian Davis,33
23,0,19846,Brian Gay,33
23,0,12716,Charley Hoffman,33
23,0,21350,Ryuji Imada,33
23,0,29718,Anthony Kim,33
23,0,24781,Hunter Mahan,33
23,0,23621,Rory Sabbatini,33
23,0,08793,Tiger Woods,33
35,0,19803,Ryan Armour,32
35,0,20472,Alex Cejka,32
35,0,20104,Ken Duke,32
35,0,20574,Mathew Goggin,32
35,0,23718,Nathan Green,32
35,0,24924,Bill Haas,32
35,0,07547,Craig Kanada,32
35,0,23108,Matt Kuchar,32
35,0,21959,Ted Purdy,32
44,0,24358,Robert Garrigus,31
44,0,20105,Jeff Gove,31
44,0,22806,Doug LaBelle II,31
44,0,24912,Will MacKenzie,31
44,0,02223,Bob Tway,31
44,0,27770,Camilo Villegas,31
44,0,20160,Charlie Wi,31
51,0,23048,Eric Axley,30
51,0,01142,Bart Bryant,30
51,0,20229,Stewart Cink,30
51,0,12782,Tim Herron,30
51,0,27060,John Mallinger,30
51,0,01810,Phil Mickelson,30
51,0,20628,Arron Oberholser,30
