RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
1,0,01014,Fulton Allem,.0,0,32,E
1,0,06004,Stephen Ames,.0,0,33,E
1,0,25083,Jeremy Anderson,.0,0,12,E
1,0,01024,Billy Andrade,.0,0,16,E
1,0,20098,Stuart Appleby,.0,0,55,E
1,0,01035,Tommy Armour III,.0,0,45,E
1,0,23614,Rich Beem,.0,0,4,E
1,0,01139,Olin Browne,.0,0,42,E
1,0,06809,Bob Burns,.0,0,42,E
1,0,01157,Tom Byrum,.0,0,34,E
1,0,20593,Greg Chalmers,.0,0,20,E
1,0,24357,K.J. Choi,.0,0,12,E
1,0,12388,Michael Clark II,.0,0,35,E
1,0,01200,Keith Clearwater,.0,0,9,E
1,0,01203,Russ Cochran,.0,0,42,E
1,0,01219,John Cook,.0,0,44,E
1,0,19881,Robert Damron,.0,0,40,E
1,0,07763,Doug Dunakey,.0,0,22,E
1,0,06036,Scott Dunlap,.0,0,17,E
1,0,09011,David Duval,.0,0,52,E
1,0,23125,Brad Elder,.0,0,29,E
1,0,01313,Steve Elkington,.0,0,24,E
1,0,06522,Ernie Els,.0,0,39,E
1,0,22051,Ben Ferguson,.0,0,12,E
1,0,07457,Steve Flesch,.0,0,56,E
1,0,12823,Carlos Franco,.0,0,24,E
1,0,21805,Harrison Frazar,.0,0,22,E
1,0,01374,Robin Freeman,.0,0,23,E
1,0,20043,Edward Fryatt,.0,0,15,E
1,0,10809,Jim Furyk,.0,0,42,E
1,0,01388,Robert Gamez,.0,0,4,E
1,0,12645,Brent Geiberger,.0,0,34,E
1,0,10201,Matt Gogel,.0,0,23,E
1,0,20574,Mathew Goggin,.0,0,42,E
1,0,22892,Jason Gore,.0,0,21,E
1,0,21806,Paul Gow,.0,0,15,E
1,0,24604,Hunter Haas,.0,0,6,E
1,0,01487,Jeff Hart,.0,0,32,E
1,0,06617,Brian Henninger,.0,0,57,E
1,0,23353,J.J. Henry,.0,0,37,E
1,0,20433,Mark Hensby,.0,0,6,E
1,0,12782,Tim Herron,.0,0,4,E
1,0,21007,Gabriel Hjertstedt,.0,0,21,E
1,0,08545,Glen Hnatiuk,.0,0,33,E
1,0,01527,Scott Hoch,.0,0,37,E
1,0,21961,Charles Howell III,.0,0,55,E
1,0,10962,Bradley Hughes,.0,0,33,E
1,0,01553,John Huston,.0,0,19,E
1,0,08881,Tripp Isenhour,.0,0,22,E
1,0,01577,Lee Janzen,.0,0,56,E
1,0,06573,Brandt Jobe,.0,0,22,E
1,0,06514,Kevin Johnson,.0,0,11,E
1,0,10733,Kent Jones,.0,0,12,E
1,0,01599,Steve Jones,.0,0,16,E
1,0,06315,Pete Jordan,.0,0,32,E
1,0,07547,Craig Kanada,.0,0,17,E
1,0,08075,Jerry Kelly,.0,0,17,E
1,0,01619,Skip Kendall,.0,0,54,E
1,0,12705,Cliff Kresge,.0,0,12,E
1,0,06332,Neal Lancaster,.0,0,34,E
1,0,10565,Ian Leggatt,.0,0,32,E
1,0,01707,Steve Lowery,.0,0,75,E
1,0,12680,Shigeki Maruyama,.0,0,35,E
1,0,01761,Len Mattiace,.0,0,25,E
1,0,10585,Scott McCarron,.0,0,58,E
1,0,06090,Jim McGovern,.0,0,3,E
1,0,22122,Andrew McLardy,.0,0,20,E
1,0,08339,Spike McRoy,.0,0,34,E
1,0,01797,Rocco Mediate,.0,0,31,E
1,0,06515,Shaun Micheel,.0,0,44,E
1,0,01823,Larry Mize,.0,0,31,E
1,0,12753,David Morland IV,.0,0,32,E
1,0,06140,Sean Murphy,.0,0,8,E
1,0,08535,Gary Nicklaus,.0,0,19,E
1,0,10457,Frank Nobilo,.0,0,29,E
1,0,01887,Mark O'Meara,.0,0,32,E
1,0,22046,Geoff Ogilvy,.0,0,22,E
1,0,01920,Craig Parry,.0,0,19,E
1,0,01927,Dennis Paulson,.0,0,3,E
1,0,01928,Corey Pavin,.0,0,12,E
1,0,10912,Craig Perks,.0,0,33,E
1,0,08553,Lee Porter,.0,0,26,E
1,0,01968,Nick Price,.0,0,45,E
1,0,10213,Dicky Pride,.0,0,22,E
1,0,20127,Chris Riley,.0,0,29,E
1,0,10649,Tom Scherrer,.0,0,23,E
1,0,06567,Vijay Singh,.0,0,70,E
1,0,02106,Chris Smith,.0,0,23,E
1,0,11011,Mike Sposa,.0,0,44,E
1,0,08375,Paul Stankowski,.0,0,23,E
1,0,06527,Steve Stricker,.0,0,27,E
1,0,06595,Kevin Sutherland,.0,0,45,E
1,0,02170,Hal Sutton,.0,0,40,E
1,0,06613,Tommy Tolles,.0,0,9,E
1,0,02245,Grant Waite,.0,0,40,E
1,0,06591,Rocky Walcher,.0,0,21,E
1,0,02279,Mark Wiebe,.0,0,3,E
1,0,10425,Jay Williamson,.0,0,31,E
1,0,08057,Brian Wilson,.0,0,31,E
1,0,08793,Tiger Woods,.0,0,46,E
101,0,20229,Stewart Cink,1.2,1,85,E
101,0,01706,Davis Love III,1.2,1,82,E
103,0,06251,Chris DiMarco,1.3,1,79,+1.000
104,0,01766,Billy Mayfair,1.4,1,71,E
105,0,01945,Kenny Perry,1.5,1,68,E
105,0,02239,Scott Verplank,1.5,1,65,+1.000
107,0,01098,Jay Don Blake,1.7,1,58,E
107,0,11032,Frank Lickliter II,1.7,1,58,E
109,0,08931,Glen Day,1.8,1,55,E
109,0,06012,Greg Kraft,1.8,1,55,E
109,0,01677,Tom Lehman,1.8,1,56,+1.000
109,0,01938,David Peoples,1.8,1,56,E
113,0,01175,Jim Carter,1.9,1,52,+1.000
114,0,01329,Brad Faxon,2.0,1,50,+1.000
114,0,01685,J.L. Lewis,2.0,1,50,E
114,0,02206,David Toms,2.0,1,51,-1.000
117,0,01941,Tom Pernice Jr.,2.1,1,47,E
118,0,01042,Paul Azinger,2.2,1,46,E
118,0,01723,Andrew Magee,2.2,1,45,E
120,0,01307,Joel Edwards,2.3,1,43,-1.000
120,0,01381,Fred Funk,2.3,1,44,E
120,0,01771,Blaine McCallister,2.3,1,44,E
120,0,19817,Michael Muehr,2.3,1,43,-1.000
120,0,20095,Carl Paulson,2.3,1,44,-1.000
125,0,12652,Cameron Beckman,2.4,1,42,E
