RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
1,0,01527,Scott Hoch,.00,0,37,E
1,0,21961,Charles Howell III,.00,0,55,E
1,0,01553,John Huston,.00,0,19,E
1,0,01577,Lee Janzen,.00,0,56,E
1,0,06573,Brandt Jobe,.00,0,22,E
1,0,06514,Kevin Johnson,.00,0,11,E
1,0,10733,Kent Jones,.00,0,12,E
1,0,01599,Steve Jones,.00,0,16,E
1,0,20094,Jonathan Kaye,.00,0,33,E
1,0,12705,Cliff Kresge,.00,0,12,E
1,0,06332,Neal Lancaster,.00,0,34,E
1,0,10565,Ian Leggatt,.00,0,32,E
1,0,01685,J.L. Lewis,.00,0,50,E
1,0,01724,Jeff Maggert,.00,0,34,E
1,0,12680,Shigeki Maruyama,.00,0,35,E
1,0,01761,Len Mattiace,.00,0,25,E
1,0,06350,Bob May,.00,0,20,E
1,0,01771,Blaine McCallister,.00,0,44,E
1,0,06090,Jim McGovern,.00,0,3,E
1,0,08339,Spike McRoy,.00,0,34,E
1,0,01797,Rocco Mediate,.00,0,31,E
1,0,01823,Larry Mize,.00,0,31,E
1,0,12753,David Morland IV,.00,0,32,E
1,0,06140,Sean Murphy,.00,0,8,E
1,0,08535,Gary Nicklaus,.00,0,19,E
1,0,22046,Geoff Ogilvy,.00,0,22,E
1,0,01920,Craig Parry,.00,0,19,E
1,0,20095,Carl Paulson,.00,0,44,E
1,0,01927,Dennis Paulson,.00,0,3,E
1,0,10912,Craig Perks,.00,0,33,E
1,0,08553,Lee Porter,.00,0,26,E
1,0,01968,Nick Price,.00,0,45,E
1,0,10213,Dicky Pride,.00,0,22,E
1,0,02002,John Riegger,.00,0,48,E
1,0,20127,Chris Riley,.00,0,29,E
1,0,02010,Loren Roberts,.00,0,32,E
1,0,06567,Vijay Singh,.00,0,70,E
1,0,02106,Chris Smith,.00,0,23,E
1,0,02110,Jerry Smith,.00,0,37,E
1,0,11011,Mike Sposa,.00,0,44,E
1,0,06595,Kevin Sutherland,.00,0,45,E
1,0,02170,Hal Sutton,.00,0,40,E
1,0,12714,Chris Tidland,.00,0,11,E
1,0,06078,Esteban Toledo,.00,0,32,E
1,0,06613,Tommy Tolles,.00,0,9,E
1,0,02218,Ted Tryba,.00,0,41,E
1,0,02245,Grant Waite,.00,0,40,E
1,0,06591,Rocky Walcher,.00,0,21,E
1,0,02246,Duffy Waldorf,.00,0,17,E
1,0,02279,Mark Wiebe,.00,0,3,E
1,0,20436,Garrett Willis,.00,0,32,E
98,0,20229,Stewart Cink,1.18,1,85,+1.00
99,0,01766,Billy Mayfair,1.41,1,71,+1.00
100,0,01945,Kenny Perry,1.47,1,68,E
101,0,01320,Bob Estes,1.61,1,62,+1.00
102,0,11032,Frank Lickliter II,1.72,1,58,E
102,0,12660,Jesper Parnevik,1.72,1,58,E
104,0,06617,Brian Henninger,1.75,1,57,-1.00
105,0,07457,Steve Flesch,1.79,1,56,E
105,0,01938,David Peoples,1.79,1,56,E
107,0,06012,Greg Kraft,1.82,1,55,E
108,0,01619,Skip Kendall,1.85,1,54,+1.00
109,0,09011,David Duval,1.92,1,52,+1.00
110,0,02206,David Toms,1.96,1,51,+1.00
111,0,01666,Bernhard Langer,2.00,1,50,+1.00
112,0,10423,Mike Weir,2.08,1,48,-1.00
113,0,01941,Tom Pernice Jr.,2.13,1,47,-1.00
114,0,01723,Andrew Magee,2.22,1,45,E
115,0,01219,John Cook,2.27,1,44,E
115,0,12760,Danny Ellis,2.27,1,44,E
115,0,06515,Shaun Micheel,2.27,1,44,+1.00
115,0,20566,Kaname Yokoo,2.27,1,44,-1.00
119,0,06809,Bob Burns,2.38,1,42,E
119,0,01203,Russ Cochran,2.38,1,42,E
121,0,01706,Davis Love III,2.44,2,82,E
122,0,06251,Chris DiMarco,2.53,2,79,-0.50
123,0,01707,Steve Lowery,2.67,2,75,+0.50
124,0,12388,Michael Clark II,2.86,1,35,+1.00
125,0,08633,Per-Ulrik Johansson,2.94,1,34,+1.00
126,0,06004,Stephen Ames,3.03,1,33,+1.00
126,0,10962,Bradley Hughes,3.03,1,33,+1.00
128,0,02239,Scott Verplank,3.08,2,65,-0.50
129,0,06643,Paul Goydos,3.13,1,32,E
129,0,10963,Jimmy Green,3.13,1,32,E
129,0,06315,Pete Jordan,3.13,1,32,+1.00
129,0,01887,Mark O'Meara,3.13,1,32,-1.00
129,0,21949,Joe Ogilvie,3.13,1,32,E
134,0,01226,Fred Couples,3.23,1,31,E
134,0,10425,Jay Williamson,3.23,1,31,+1.00
136,0,07867,Woody Austin,3.33,1,30,-1.00
136,0,19846,Brian Gay,3.33,1,30,-1.00
138,0,02223,Bob Tway,3.39,2,59,-0.50
139,0,10457,Frank Nobilo,3.45,1,29,+1.00
140,0,01677,Tom Lehman,3.57,2,56,E
141,0,08931,Glen Day,3.64,2,55,E
142,0,06527,Steve Stricker,3.70,1,27,+1.00
143,0,01329,Brad Faxon,4.00,2,50,+1.00
144,0,01313,Steve Elkington,4.17,1,24,E
145,0,01042,Paul Azinger,4.35,2,46,E
145,0,01926,Steve Pate,4.35,1,23,E
145,0,10649,Tom Scherrer,4.35,1,23,E
145,0,08375,Paul Stankowski,4.35,1,23,-1.00
149,0,21805,Harrison Frazar,4.55,1,22,E
149,0,08881,Tripp Isenhour,4.55,1,22,E
151,0,19817,Michael Muehr,4.65,2,43,+0.50
152,0,12652,Cameron Beckman,4.76,2,42,-0.50
152,0,01139,Olin Browne,4.76,2,42,E
152,0,10860,Justin Leonard,4.76,3,63,-0.33
155,0,02104,Jeff Sluman,4.84,3,62,-0.33
156,0,20593,Greg Chalmers,5.00,1,20,E
156,0,22122,Andrew McLardy,5.00,1,20,E
158,0,21209,Sergio Garcia,5.13,2,39,+0.50
159,0,10885,Robert Allenby,5.17,3,58,+0.67
160,0,23621,Rory Sabbatini,5.36,3,56,E
161,0,07547,Craig Kanada,5.88,1,17,E
162,0,01487,Jeff Hart,6.25,2,32,-1.00
163,0,08057,Brian Wilson,6.45,2,31,E
164,0,02214,Kirk Triplett,8.00,2,25,-0.50
165,0,01928,Corey Pavin,8.33,1,12,E
166,0,10585,Scott McCarron,8.62,5,58,E
167,0,10201,Matt Gogel,8.70,2,23,+0.50
167,0,08793,Tiger Woods,8.70,4,46,+0.50
169,0,08063,Kelly Grunewald,9.09,1,11,E
170,0,23125,Brad Elder,10.34,3,29,+1.00
171,0,08075,Jerry Kelly,11.76,2,17,E
172,0,02099,Scott Simpson,12.00,3,25,E
173,0,24604,Hunter Haas,16.67,1,6,+5.00
173,0,01943,Chris Perry,16.67,2,12,+1.00
