RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,20229,Stewart Cink,147.500
2,0,08793,Tiger Woods,140.000
3,0,23320,Ryan Palmer,120.000
4,0,01677,Tom Lehman,117.500
5,0,01381,Fred Funk,110.000
6,0,07867,Woody Austin,90.000
7,0,24781,Hunter Mahan,87.500
8,0,02206,David Toms,76.667
9,0,23325,Vaughn Taylor,75.833
10,0,01142,Bart Bryant,75.000
10,0,12645,Brent Geiberger,75.000
12,0,24024,Zach Johnson,72.500
13,0,08075,Jerry Kelly,63.750
14,0,01941,Tom Pernice Jr.,55.000
15,0,06251,Chris DiMarco,52.500
15,0,23353,J.J. Henry,52.500
17,0,02214,Kirk Triplett,50.000
18,0,06197,Michael Allen,48.000
19,0,21949,Joe Ogilvie,46.750
20,0,24925,Jonathan Byrd,45.000
20,0,12782,Tim Herron,45.000
20,0,22548,Patrick Sheehan,45.000
23,0,01035,Tommy Armour III,42.500
23,0,20498,Briny Baird,42.500
25,0,20121,Todd Fischer,41.250
26,0,21805,Harrison Frazar,40.000
26,0,10585,Scott McCarron,40.000
26,0,23497,Tag Ridings,40.000
26,0,02106,Chris Smith,40.000
30,0,12602,Dean Wilson,37.500
31,0,06621,Joe Durant,35.000
32,0,12652,Cameron Beckman,32.500
32,0,08931,Glen Day,32.500
32,0,01706,Davis Love III,32.500
32,0,25396,Kevin Na,32.500
32,0,24361,Pat Perez,32.500
32,0,02010,Loren Roberts,32.500
32,0,22913,John Rollins,32.500
32,0,02101,Joey Sindelar,32.500
40,0,10213,Dicky Pride,27.500
41,0,26287,Roland Thatcher,25.000
41,0,21878,Mark Wilson,25.000
43,0,10201,Matt Gogel,23.750
43,0,21959,Ted Purdy,23.750
45,0,23552,Hank Kuehne,22.500
46,0,24507,Jason Bohn,20.000
46,0,01473,Todd Hamilton,20.000
46,0,01928,Corey Pavin,20.000
46,0,02223,Bob Tway,20.000
50,0,01161,Mark Calcavecchia,17.500
50,0,01457,Jay Haas,17.500
50,0,02239,Scott Verplank,17.500
50,0,02246,Duffy Waldorf,17.500
54,0,19881,Robert Damron,15.000
54,0,10425,Jay Williamson,15.000
56,0,12760,Danny Ellis,12.500
56,0,01577,Lee Janzen,12.500
56,0,01948,Tim Petrovic,12.500
59,0,08339,Spike McRoy,10.000
59,0,01945,Kenny Perry,10.000
61,0,21961,Charles Howell III,8.000
62,0,11032,Frank Lickliter II,7.500
63,0,01329,Brad Faxon,5.000
63,0,24924,Bill Haas,5.000
65,0,08123,Jeff Brehaut,3.750
65,0,01157,Tom Byrum,3.750
65,0,23541,Ben Crane,3.750
65,0,25686,Jason Dufner,3.750
65,0,02104,Jeff Sluman,3.750
65,0,06595,Kevin Sutherland,3.750
71,0,20104,Ken Duke,3.000
71,0,01927,Dennis Paulson,3.000
73,0,07721,Pat Bates,1.250
73,0,11123,Chris Couch,1.250
73,0,10860,Justin Leonard,1.250
73,0,01685,J.L. Lewis,1.250
73,0,02099,Scott Simpson,1.250
73,0,22293,Heath Slocum,1.250
79,0,25900,Lucas Glover,.833
79,0,01553,John Huston,.833
79,0,06332,Neal Lancaster,.833
