RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,06527,Steve Stricker,5' 11",1880.167,316,2
2,0,08385,Omar Uresti,6' 2",2165.500,350,7
2,0,02239,Scott Verplank,6' 2",2692.500,436,12
4,0,10860,Justin Leonard,6' 4",2676.833,425,77
5,0,20157,Retief Goosen,6' 6",2051.167,314,108
5,0,01928,Corey Pavin,6' 6",2425.500,375,1
7,0,23983,Luke Donald,6' 7",1792.417,273,3
7,0,12680,Shigeki Maruyama,6' 7",3827.667,582,21
7,0,22405,Justin Rose,6' 7",3682.500,558,84
10,0,06197,Michael Allen,6' 8",3353.500,505,70
10,0,20127,Chris Riley,6' 8",3505.583,525,26
10,0,06567,Vijay Singh,6' 8",3906.333,586,39
13,0,20382,Stephen Leaney,6' 9",3345.917,498,19
14,0,23135,Tim Clark,6' 10",2435.333,357,58
14,0,19881,Robert Damron,6' 10",3934.833,575,100
14,0,07457,Steve Flesch,6' 10",4843.417,711,22
14,0,10809,Jim Furyk,6' 10",2622.167,385,4
14,0,06643,Paul Goydos,6' 10",2961.083,432,25
14,0,20766,Padraig Harrington,6' 10",1764.417,257,36
14,0,08075,Jerry Kelly,6' 10",3791.500,553,17
21,0,01042,Paul Azinger,6' 11",4062.667,585,8
21,0,20099,Doug Barron,6' 11",3469.917,504,23
21,0,06034,Marco Dawson,6' 11",3877.083,562,121
21,0,20572,Rod Pampling,6' 11",3317.667,477,85
21,0,23621,Rory Sabbatini,6' 11",3110.917,449,50
26,0,01024,Billy Andrade,7' 0",2850.833,407,72
26,0,24925,Jonathan Byrd,7' 0",2579.000,368,20
26,0,06522,Ernie Els,7' 0",2525.250,361,53
26,0,19846,Brian Gay,7' 0",4779.833,683,5
26,0,24924,Bill Haas,7' 0",4547.667,653,48
26,0,12782,Tim Herron,7' 0",3095.833,440,148
26,0,20634,Peter Lonard,7' 0",3174.417,456,87
26,0,06350,Bob May,7' 0",2473.583,353,144
26,0,01941,Tom Pernice Jr.,7' 0",4372.417,621,80
26,0,02214,Kirk Triplett,7' 0",2287.250,325,133
36,0,22371,Aaron Baddeley,7' 1",3928.250,554,51
36,0,01381,Fred Funk,7' 1",3773.083,532,42
36,0,21350,Ryuji Imada,7' 1",4393.250,621,24
36,0,01707,Steve Lowery,7' 1",4268.167,603,111
36,0,01823,Larry Mize,7' 1",1984.083,281,33
36,0,02223,Bob Tway,7' 1",3299.583,465,147
36,0,10423,Mike Weir,7' 1",3153.417,443,79
43,0,20098,Stuart Appleby,7' 2",3353.167,470,56
43,0,01132,Mark Brooks,7' 2",3804.500,533,107
43,0,12510,Chad Campbell,7' 2",3072.000,430,93
43,0,21949,Joe Ogilvie,7' 2",3934.250,550,45
43,0,24138,Ian Poulter,7' 2",2116.583,294,36
43,0,11011,Mike Sposa,7' 2",3111.917,432,47
43,0,23623,Bo Van Pelt,7' 2",4469.000,623,99
50,0,07867,Woody Austin,7' 3",4996.417,691,43
50,0,24507,Jason Bohn,7' 3",4479.417,618,13
50,0,06575,Dudley Hart,7' 3",3577.833,495,64
50,0,27141,J.B. Holmes,7' 3",3261.167,451,188
50,0,20094,Jonathan Kaye,7' 3",4217.167,581,102
50,0,21470,Daisuke Maruyama,7' 3",3476.083,482,104
50,0,06595,Kevin Sutherland,7' 3",4242.167,582,30
57,0,01139,Olin Browne,7' 4",4348.333,596,152
57,0,20472,Alex Cejka,7' 4",4064.500,552,156
57,0,06251,Chris DiMarco,7' 4",2949.417,401,62
57,0,12760,Danny Ellis,7' 4",3218.833,439,90
57,0,01320,Bob Estes,7' 4",3552.000,482,40
57,0,20121,Todd Fischer,7' 4",4921.250,668,117
57,0,25900,Lucas Glover,7' 4",4380.500,594,129
57,0,24024,Zach Johnson,7' 4",3577.750,487,103
57,0,01619,Skip Kendall,7' 4",2696.333,368,73
57,0,24361,Pat Perez,7' 4",2335.583,320,166
57,0,27770,Camilo Villegas,7' 4",4215.333,576,123
57,0,27095,Nick Watney,7' 4",4807.417,656,15
57,0,21878,Mark Wilson,7' 4",3379.750,461,82
70,0,23541,Ben Crane,7' 5",3328.667,447,120
70,0,01887,Mark O'Meara,7' 5",2064.333,278,67
70,0,20628,Arron Oberholser,7' 5",2853.917,386,98
70,0,20691,Greg Owen,7' 5",3176.833,430,11
70,0,22548,Patrick Sheehan,7' 5",4751.917,640,60
70,0,23325,Vaughn Taylor,7' 5",3924.250,528,144
70,0,02206,David Toms,7' 5",2937.917,398,54
70,0,08793,Tiger Woods,7' 5",1432.917,194,10
78,0,01142,Bart Bryant,7' 6",3216.250,429,142
78,0,22621,Ben Curtis,7' 6",3226.667,428,116
78,0,21805,Harrison Frazar,7' 6",4223.833,566,96
78,0,20105,Jeff Gove,7' 6",3735.500,496,78
78,0,27943,Matt Hansen,7' 6",3086.083,411,89
78,0,08537,J.P. Hayes,7' 6",2556.833,341,75
78,0,22378,Trevor Immelman,7' 6",3351.500,447,32
78,0,21731,Freddie Jacobson,7' 6",2833.250,376,101
78,0,01577,Lee Janzen,7' 6",3659.000,490,184
78,0,10733,Kent Jones,7' 6",4445.417,590,136
78,0,01599,Steve Jones,7' 6",3692.333,494,92
78,0,12662,Thomas Levet,7' 6",2525.750,337,81
78,0,01810,Phil Mickelson,7' 6",2434.417,324,138
78,0,07749,Brett Quigley,7' 6",4566.917,612,14
78,0,22293,Heath Slocum,7' 6",3858.083,512,141
78,0,02104,Jeff Sluman,7' 6",4224.417,562,71
78,0,02246,Duffy Waldorf,7' 6",4185.833,559,61
78,0,25632,Jimmy Walker,7' 6",3181.167,424,175
78,0,23349,Charles Warren,7' 6",4013.583,537,64
97,0,01388,Robert Gamez,7' 7",4238.250,558,135
