RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,20766,Padraig Harrington,2' 5",172.417,72,36
2,0,01132,Mark Brooks,2' 8",373.583,139,107
2,0,10809,Jim Furyk,2' 8",268.583,102,4
4,0,12823,Carlos Franco,2' 10",360.083,126,163
5,0,10860,Justin Leonard,2' 11",321.917,111,77
5,0,01928,Corey Pavin,2' 11",304.667,105,1
5,0,22405,Justin Rose,2' 11",460.500,158,84
8,0,06575,Dudley Hart,3' 0",368.667,122,64
8,0,27770,Camilo Villegas,3' 0",413.667,137,123
10,0,20498,Briny Baird,3' 1",333.417,108,124
10,0,19881,Robert Damron,3' 1",460.500,148,100
10,0,23983,Luke Donald,3' 1",210.167,68,3
10,0,22378,Trevor Immelman,3' 1",277.917,91,32
10,0,08075,Jerry Kelly,3' 1",377.500,124,17
10,0,20645,John Senden,3' 1",343.000,112,86
10,0,06567,Vijay Singh,3' 1",482.250,155,39
10,0,02214,Kirk Triplett,3' 1",267.083,86,133
10,0,23349,Charles Warren,3' 1",476.833,153,64
19,0,01042,Paul Azinger,3' 2",464.917,148,8
19,0,07223,Brian Bateman,3' 2",312.917,99,94
19,0,23353,J.J. Henry,3' 2",320.000,102,157
19,0,27141,J.B. Holmes,3' 2",420.750,133,188
19,0,26420,Richard Johnson,3' 2",406.250,127,44
19,0,01619,Skip Kendall,3' 2",301.083,95,73
19,0,06515,Shaun Micheel,3' 2",370.417,116,127
19,0,25240,D.A. Points,3' 2",421.333,132,131
19,0,24138,Ian Poulter,3' 2",250.750,79,36
28,0,01139,Olin Browne,3' 3",529.500,162,152
28,0,06034,Marco Dawson,3' 3",446.250,136,121
28,0,20121,Todd Fischer,3' 3",519.167,158,117
28,0,20574,Mathew Goggin,3' 3",334.583,103,146
28,0,24924,Bill Haas,3' 3",511.583,156,48
28,0,21350,Ryuji Imada,3' 3",406.167,125,24
28,0,20631,David McKenzie,3' 3",352.250,109,112
28,0,20572,Rod Pampling,3' 3",369.917,113,85
28,0,01941,Tom Pernice Jr.,3' 3",430.833,134,80
28,0,20127,Chris Riley,3' 3",378.083,116,26
28,0,02110,Jerry Smith,3' 3",406.583,125,41
28,0,23788,D.J. Trahan,3' 3",450.167,140,128
28,0,08385,Omar Uresti,3' 3",336.417,104,7
41,0,06004,Stephen Ames,3' 4",225.750,68,58
41,0,20378,Mathias Grönberg,3' 4",495.167,149,125
41,0,20094,Jonathan Kaye,3' 4",534.167,162,102
41,0,01666,Bernhard Langer,3' 4",302.250,90,57
41,0,02239,Scott Verplank,3' 4",436.000,131,12
41,0,02246,Duffy Waldorf,3' 4",472.083,143,61
41,0,12602,Dean Wilson,3' 4",535.167,162,51
41,0,08793,Tiger Woods,3' 4",204.500,62,10
49,0,23048,Eric Axley,3' 5",470.000,137,121
49,0,01142,Bart Bryant,3' 5",425.833,125,142
49,0,12510,Chad Campbell,3' 5",401.667,119,93
49,0,21805,Harrison Frazar,3' 5",502.750,146,96
49,0,19846,Brian Gay,3' 5",580.500,169,5
49,0,20157,Retief Goosen,3' 5",327.500,97,108
49,0,06643,Paul Goydos,3' 5",437.250,128,25
49,0,23616,Ryan Hietala,3' 5",328.000,96,180
49,0,06573,Brandt Jobe,3' 5",390.417,115,154
49,0,01887,Mark O'Meara,3' 5",180.167,53,67
49,0,06373,José María Olazábal,3' 5",209.000,61,95
60,0,22371,Aaron Baddeley,3' 6",504.500,145,51
60,0,24925,Jonathan Byrd,3' 6",296.333,84,20
60,0,12760,Danny Ellis,3' 6",311.583,89,90
60,0,25900,Lucas Glover,3' 6",521.500,150,129
60,0,01577,Lee Janzen,3' 6",425.833,121,184
60,0,20382,Stephen Leaney,3' 6",426.917,122,19
60,0,11032,Frank Lickliter II,3' 6",477.083,136,16
60,0,20634,Peter Lonard,3' 6",385.167,111,87
60,0,01724,Jeff Maggert,3' 6",471.000,133,178
60,0,01948,Tim Petrovic,3' 6",511.417,145,31
60,0,06527,Steve Stricker,3' 6",298.917,86,2
60,0,23325,Vaughn Taylor,3' 6",515.500,149,144
60,0,10423,Mike Weir,3' 6",374.500,107,79
73,0,06197,Michael Allen,3' 7",469.917,130,70
73,0,07867,Woody Austin,3' 7",683.667,192,43
73,0,01320,Bob Estes,3' 7",423.417,119,40
73,0,07457,Steve Flesch,3' 7",660.500,186,22
73,0,20105,Jeff Gove,3' 7",387.000,108,78
73,0,21961,Charles Howell III,3' 7",423.333,119,115
73,0,24024,Zach Johnson,3' 7",449.667,125,103
73,0,01599,Steve Jones,3' 7",487.917,135,92
73,0,01685,J.L. Lewis,3' 7",352.750,98,76
73,0,12680,Shigeki Maruyama,3' 7",537.333,149,21
73,0,01823,Larry Mize,3' 7",286.250,79,33
73,0,20691,Greg Owen,3' 7",361.250,102,11
73,0,24361,Pat Perez,3' 7",294.917,83,166
73,0,21660,Jason Schultz,3' 7",361.167,101,119
73,0,22548,Patrick Sheehan,3' 7",692.917,192,60
88,0,10885,Robert Allenby,3' 8",364.833,99,131
88,0,01035,Tommy Armour III,3' 8",323.583,89,172
88,0,24507,Jason Bohn,3' 8",526.833,145,13
88,0,21646,David Branshaw,3' 8",504.167,136,38
88,0,12645,Brent Geiberger,3' 8",585.583,158,34
