RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
102,0,01975,Tom Purtzer,.67,187305,28050000
105,0,01682,Wayne Levi,.66,200472,30250000
106,0,06251,Chris DiMarco,.65,216838,33500000
107,0,10809,Jim Furyk,.64,236599,37200000
107,0,20003,Hiroshi Goda,.64,12750,2000000
107,0,01468,Gary Hallberg,.64,224964,35200000
110,0,01701,Bob Lohr,.63,225045,35900000
110,0,01978,Fran Quinn,.63,30364,4850000
112,0,06643,Paul Goydos,.62,241103,38700000
112,0,01797,Rocco Mediate,.62,45940,7450000
112,0,01943,Chris Perry,.62,14840,2400000
115,0,06809,Bob Burns,.61,178168,29200000
116,0,01197,Bobby Clampett,.60,105708,17650000
116,0,01425,Ernie Gonzalez,.60,16860,2800000
118,0,01200,Keith Clearwater,.59,203548,34350000
118,0,09011,David Duval,.59,44006,7450000
118,0,01346,Ed Fiori,.59,108257,18400000
121,0,06090,Jim McGovern,.58,227763,38950000
121,0,10501,Christian Pena,.58,6413,1100000
121,0,02218,Ted Tryba,.58,246477,42400000
124,0,19883,Joe Daley,.57,6238,1100000
124,0,01549,Mike Hulbert,.57,221002,38550000
124,0,01887,Mark O'Meara,.57,214066,37750000
124,0,02201,Jim Thorpe,.57,185712,32550000
128,0,01039,Perry Arthur,.56,6737,1200000
128,0,01891,David Ogrin,.56,199197,35550000
130,0,02226,Tray Tyner,.55,7193,1300000
131,0,01051,Seve Ballesteros,.54,49244,9150000
131,0,01361,Dan Forsman,.54,160803,29750000
131,0,01996,Mike Reid,.54,154438,28550000
131,0,02190,Doug Tewell,.54,177385,33000000
135,0,01374,Robin Freeman,.53,177040,33600000
135,0,08553,Lee Porter,.53,4256,800000
137,0,07569,Mark Carnevale,.51,192653,37500000
137,0,06657,Steve Rintoul,.51,157616,30700000
137,0,07101,Dave Stockton Jr.,.51,185205,36100000
137,0,02300,Ian Woosnam,.51,51895,10250000
141,0,01116,Michael Bradley,.49,175134,35650000
141,0,01185,Brandel Chamblee,.49,161015,32900000
141,0,01971,Dillard Pruitt,.49,171864,35050000
141,0,08375,Paul Stankowski,.49,170392,34500000
145,0,02135,Mike Standly,.48,179848,37350000
146,0,11158,Gordon Brand,.47,8005,1700000
146,0,06573,Brandt Jobe,.47,8005,1700000
146,0,02146,Payne Stewart,.47,145687,30850000
146,0,06577,John Wilson,.47,155054,33300000
150,0,01435,Wayne Grady,.46,120900,26450000
150,0,01599,Steve Jones,.46,8740,1900000
150,0,01607,Brian Kamm,.46,181882,39350000
150,0,07235,John Morse,.46,146135,32100000
154,0,01014,Fulton Allem,.45,166142,37000000
154,0,01414,Bob Gilder,.45,154864,34150000
154,0,01927,Dennis Paulson,.45,142511,31500000
157,0,01196,Brian Claar,.44,165368,37450000
157,0,01444,Ken Green,.44,155152,35550000
157,0,01550,Ed Humenik,.44,168329,38450000
157,0,01717,Sandy Lyle,.44,47537,10850000
161,0,01156,Curt Byrum,.43,137584,31900000
161,0,01261,Jay Delsing,.43,143735,33250000
163,0,01307,Joel Edwards,.41,139138,34050000
163,0,10823,Kiyoshi Murota,.41,18238,4450000
163,0,01858,Tommy Nakajima,.41,21200,5150000
163,0,02101,Joey Sindelar,.41,114561,28050000
163,0,02303,Robert Wrenn,.41,77277,18900000
168,0,01755,Dick Mast,.40,129821,32850000
169,0,06086,Russell Beiersdorf,.39,59441,15200000
169,0,02217,Dennis Trixler,.39,7609,1950000
169,0,02249,Don Walsworth,.39,6595,1700000
172,0,06315,Pete Jordan,.38,128959,33600000
172,0,01766,Billy Mayfair,.38,158158,41850000
174,0,01093,Ronnie Black,.37,123401,33000000
174,0,01938,David Peoples,.37,126915,34500000
176,0,10962,Bradley Hughes,.36,29890,8300000
176,0,02225,Howard Twitty,.36,131405,36850000
178,0,06020,Steve Brodie,.35,112079,31800000
178,0,06789,Mark Cato,.35,4435,1250000
178,0,01715,Mark Lye,.35,63391,18300000
181,0,06034,Marco Dawson,.34,121023,36050000
181,0,01408,Kelly Gibson,.34,134838,39400000
181,0,01736,Roger Maltbie,.34,67684,20050000
181,0,02100,Tim Simpson,.34,126859,37700000
181,0,02111,Mike Smith,.34,57850,17000000
181,0,06589,Jeff Woodland,.34,117624,34500000
187,0,01779,Gary McCord,.33,25601,7700000
187,0,02033,Dave Rummells,.33,122868,37600000
189,0,06575,Dudley Hart,.32,126311,39100000
190,0,06128,Steve Lamontagne,.31,91640,29300000
190,0,02223,Bob Tway,.31,114175,37050000
192,0,07529,Tim Dunlavey,.30,5105,1700000
192,0,12667,Mike Emery Jr.,.30,5105,1700000
192,0,01390,Buddy Gardner,.30,37608,12450000
192,0,09071,David Gilford,.30,5200,1750000
192,0,02095,Larry Silveira,.30,99669,32700000
192,0,06791,Mark Wurtz,.30,103251,34300000
198,0,06006,JC Anderson,.29,35022,12200000
198,0,01334,Keith Fergus,.29,16749,5800000
198,0,01864,Larry Nelson,.29,66830,23350000
198,0,02195,Leonard Thompson,.29,32990,11200000
202,0,01042,Paul Azinger,.28,13421,4750000
202,0,01049,Ian Baker-Finch,.28,81325,28550000
202,0,01139,Olin Browne,.28,101578,36000000
202,0,01495,Morris Hatalsky,.28,81899,29400000
202,0,01533,P.H. Horgan III,.28,53732,19200000
202,0,01906,Masashi Jumbo Ozaki,.28,25556,9150000
202,0,02294,Willie Wood,.28,87101,31550000
209,0,01006,John Adams,.27,106688,40050000
209,0,01129,Bill Britton,.27,68033,25450000
209,0,01557,John Inman,.27,117356,43300000
209,0,12389,Barry Lane,.27,18105,6650000
209,0,06140,Sean Murphy,.27,97594,36100000
214,0,10569,Mike Brisky,.26,38713,14750000
214,0,01282,Trevor Dodds,.26,92731,35600000
214,0,06088,Steve Gotsche,.26,59227,23200000
214,0,02215,Paul Trittler,.26,6580,2500000
218,0,01288,Ed Dougherty,.25,96984,39400000
218,0,01353,Bruce Fleisher,.25,88679,35600000
218,0,01501,Vance Heafner,.25,5297,2100000
218,0,07087,Hugh Royer III,.25,4324,1700000
218,0,02094,Tony Sills,.25,22805,9050000
218,0,02120,Ed Sneed,.25,7583,3050000
224,0,06609,Rob Boldt,.24,52991,21900000
224,0,06599,John Elliott,.24,4480,1900000
224,0,01323,Brad Fabel,.24,33811,14100000
224,0,06058,John Flannery,.24,94103,39650000
224,0,01946,Peter Persons,.24,10985,4600000
224,0,07327,Steven Richardson,.24,4105,1700000
224,0,02322,Richard Zokol,.24,78073,32200000
231,0,06197,Michael Allen,.23,91189,39750000
231,0,01416,Chad Ginn,.23,1618,700000
231,0,01861,Jim Nelford,.23,4435,1950000
231,0,01986,Joey Rassett,.23,62823,27800000
231,0,02206,David Toms,.23,87601,38350000
231,0,02222,Billy Tuten,.23,2732,1200000
237,0,01040,Emlyn Aubrey,.22,3802,1700000
237,0,08881,Tripp Isenhour,.22,2604,1200000
237,0,02245,Grant Waite,.22,71694,31950000
240,0,01276,Jon Diggetts,.21,1435,700000
240,0,01424,Ted Goin,.21,2575,1250000
240,0,01604,Steve Jurgensen,.21,2544,1200000
240,0,01748,Doug Martin,.21,81200,38850000
240,0,01803,Hajime Meshiai,.21,22123,10750000
240,0,12702,Costantino Rocca,.21,16349,7650000
240,0,02046,Tony Saraceno,.21,1908,900000
240,0,06078,Esteban Toledo,.21,66047,31800000
240,0,02210,John Traub,.21,2310,1100000
240,0,20025,Ben Walter,.21,2120,1000000
240,0,02254,Scott Watkins,.21,2508,1200000
251,0,01302,R.W. Eaks,.20,2352,1200000
251,0,01619,Skip Kendall,.20,8392,4100000
251,0,01725,John Mahaffey,.20,65378,32750000
251,0,06731,Jeff Roth,.20,15978,8050000
251,0,02110,Jerry Smith,.20,1990,1000000
256,0,08441,Dave Bishop,.19,2057,1100000
256,0,01114,Bob Boyd,.19,8458,4500000
256,0,01454,Roger Gunn,.19,2112,1100000
256,0,10145,Tom Hearn,.19,1710,900000
256,0,07939,Dan Olsen,.19,2101,1100000
256,0,11107,Dan Oschmann,.19,2123,1100000
256,0,01977,Dana Quigley,.19,1920,1000000
256,0,20026,Brook Schmitt,.19,1940,1000000
256,0,02230,Stan Utley,.19,63345,33700000
265,0,12669,Tom Dolby,.18,3158,1750000
265,0,12663,Phil Tataurangi,.18,47586,27100000
267,0,01571,Barry Jaeckel,.17,15750,9500000
268,0,08575,Ron McDougal,.16,2800,1750000
268,0,02090,Tom Sieckmann,.16,55303,35500000
268,0,02242,Lanny Wadkins,.16,54113,33250000
268,0,06591,Rocky Walcher,.16,41758,25500000
272,0,01469,Dan Halldorson,.15,7215,4700000
272,0,01639,Kenny Knox,.15,23870,15950000
272,0,01648,Billy Kratzert,.15,42127,28900000
272,0,01846,Jodie Mudd,.15,27867,18700000
272,0,07501,Todd Smith,.15,2600,1750000
272,0,02152,Dave Stockton,.15,3845,2650000
272,0,02279,Mark Wiebe,.15,16032,10650000
279,0,06044,Scott Gump,.14,4181,3000000
279,0,01629,Eddie Kirby,.14,26741,19550000
279,0,02007,Larry Rinker,.14,47433,33950000
282,0,12546,Peter Baker,.13,10597,7850000
282,0,12661,Todd Barranger,.13,40354,30050000
282,0,06062,Charles Raulerson,.13,33916,27100000
282,0,02106,Chris Smith,.13,3075,2400000
282,0,02180,Harry Taylor,.13,15481,11800000
287,0,07781,Ty Armstrong,.12,30181,25550000
287,0,07003,David Berganio Jr.,.12,5105,4300000
287,0,06218,Tommy Brannen,.12,2316,2000000
287,0,02298,Jim Woodward,.12,20995,18000000
291,0,01958,Dan Pohl,.11,21734,19450000
291,0,01992,Don Reese,.11,19759,18350000
293,0,01869,Jack Nicklaus,.10,11514,11800000
293,0,01884,Mac O'Grady,.10,2409,2300000
293,0,01984,Sam Randolph,.10,3512,3400000
293,0,02067,Ted Schulz,.10,37535,36650000
293,0,10217,Warren Schutte,.10,1990,2000000
293,0,02185,Lance Ten Broeck,.10,10843,11300000
299,0,07059,Tom Cleaver,.09,2954,3150000
299,0,01303,Bob Eastwood,.09,6737,7250000
299,0,01556,Joe Inman,.09,1618,1800000
299,0,06016,Brad Lardon,.09,21428,23050000
299,0,06350,Bob May,.09,31079,35900000
304,0,01096,Phil Blackmar,.08,28159,35850000
304,0,01214,Frank Conner,.08,1435,1800000
304,0,12665,Brad King,.08,14254,17250000
304,0,01685,J.L. Lewis,.08,3298,4050000
304,0,02035,D.A. Russell,.08,9535,12050000
304,0,06409,Brad Sherfy,.08,2200,2850000
310,0,01392,Tom Garner,.07,18903,26750000
310,0,01632,Chris Kite,.07,13982,21050000
310,0,01925,Jerry Pate,.07,6513,9750000
310,0,01998,Jack Renner,.07,2818,4000000
310,0,02023,Clarence Rose,.07,2992,4050000
315,0,01522,Lon Hinkle,.06,4411,7350000
315,0,06515,Shaun Micheel,.06,12252,21000000
315,0,01835,Tommy Moore,.06,12601,21700000
315,0,02160,Ron Streck,.06,2189,3800000
319,0,06124,Patrick Burke,.05,5033,10900000
319,0,01949,Mark Pfeil,.05,1435,2700000
321,0,01068,Andy Bean,.04,8810,22500000
321,0,01878,Andy North,.04,3165,7700000
321,0,02076,Peter Senior,.04,2512,5650000
321,0,02224,Greg Twiggs,.04,13675,34750000
325,0,01443,Hubert Green,.03,4854,19350000
326,0,12662,Thomas Levet,.02,2200,11150000
326,0,02255,Denis Watson,.02,4250,20300000
328,0,01133,Billy Ray Brown,.01,4254,33050000
