RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
53,0,23983,Luke Donald,1.774,1352,762,28.55
53,0,26881,Jarrod Lyle,1.774,1506,849,29.23
53,0,20628,Arron Oberholser,1.774,1352,762,27.20
56,0,25900,Lucas Glover,1.775,2054,1157,30.74
56,0,23623,Bo Van Pelt,1.775,2206,1243,28.95
58,0,06251,Chris DiMarco,1.776,1490,839,26.26
58,0,26882,Michael Sim,1.776,1073,604,27.57
60,0,01249,John Daly,1.777,1157,651,32.20
60,0,24024,Zach Johnson,1.777,1546,870,26.81
60,0,29718,Anthony Kim,1.777,1944,1094,30.10
60,0,26596,Ryan Moore,1.777,1932,1087,29.22
60,0,24361,Pat Perez,1.777,1676,943,28.72
60,0,10423,Mike Weir,1.777,1633,919,28.20
66,0,24357,K.J. Choi,1.778,1776,999,28.61
66,0,20104,Ken Duke,1.778,2351,1322,27.58
66,0,10809,Jim Furyk,1.778,1822,1025,27.83
66,0,02223,Bob Tway,1.778,2013,1132,27.76
70,0,06034,Marco Dawson,1.779,1446,813,28.33
70,0,22892,Jason Gore,1.779,1806,1015,30.21
70,0,12705,Cliff Kresge,1.779,2219,1247,27.54
70,0,24449,Parker McLachlin,1.779,1532,861,29.10
74,0,19803,Ryan Armour,1.780,2188,1229,28.01
74,0,01724,Jeff Maggert,1.780,1684,946,27.36
76,0,06197,Michael Allen,1.781,1494,839,28.11
76,0,08537,J.P. Hayes,1.781,1795,1008,29.92
76,0,20433,Mark Hensby,1.781,1646,924,27.74
79,0,01142,Bart Bryant,1.782,1830,1027,28.75
79,0,20378,Mathias Grönberg,1.782,1965,1103,30.09
79,0,08881,Tripp Isenhour,1.782,1593,894,27.10
82,0,23614,Rich Beem,1.783,1838,1031,30.87
82,0,07363,Craig Bowden,1.783,1583,888,28.15
82,0,28475,Jeff Overton,1.783,1282,719,28.59
85,0,20229,Stewart Cink,1.784,1870,1048,28.87
86,0,21528,Henrik Stenson,1.785,905,507,27.22
86,0,27770,Camilo Villegas,1.785,1731,970,29.31
86,0,02246,Duffy Waldorf,1.785,1485,832,26.96
86,0,25804,Bubba Watson,1.785,1683,943,31.28
90,0,07867,Woody Austin,1.786,2000,1120,28.92
90,0,12652,Cameron Beckman,1.786,2066,1157,28.29
90,0,08931,Glen Day,1.786,1675,938,26.89
90,0,01707,Steve Lowery,1.786,1577,883,29.69
90,0,24781,Hunter Mahan,1.786,1958,1096,28.55
95,0,01313,Steve Elkington,1.787,1683,942,27.07
95,0,24358,Robert Garrigus,1.787,2048,1146,30.51
95,0,23320,Ryan Palmer,1.787,1867,1045,28.05
95,0,22913,John Rollins,1.787,2068,1157,28.01
99,0,01388,Robert Gamez,1.788,1779,995,27.04
99,0,01941,Tom Pernice Jr.,1.788,2070,1158,29.00
99,0,24138,Ian Poulter,1.788,1191,666,27.26
102,0,01035,Tommy Armour III,1.789,1732,968,26.50
102,0,20623,Gavin Coles,1.789,1673,935,26.77
102,0,10733,Kent Jones,1.789,2091,1169,28.53
105,0,24912,Will MacKenzie,1.790,2132,1191,29.09
105,0,27120,Troy Matteson,1.790,1781,995,29.03
105,0,10213,Dicky Pride,1.790,1373,767,26.89
105,0,26951,Johnson Wagner,1.790,2117,1183,27.16
109,0,21806,Paul Gow,1.791,1356,757,26.92
109,0,27060,John Mallinger,1.791,1949,1088,27.74
111,0,20157,Retief Goosen,1.792,912,509,26.28
111,0,22348,Nick O'Hern,1.792,1321,737,25.92
111,0,06595,Kevin Sutherland,1.792,1796,1002,27.97
114,0,26360,Bubba Dickerson,1.793,900,502,28.34
114,0,27963,Chris Stroud,1.793,1366,762,27.11
116,0,23048,Eric Axley,1.794,2119,1181,26.64
116,0,12782,Tim Herron,1.794,1961,1093,27.68
116,0,23108,Matt Kuchar,1.794,1699,947,26.67
119,0,07457,Steve Flesch,1.795,2127,1185,27.12
119,0,10860,Justin Leonard,1.795,1989,1108,26.61
121,0,24290,D.J. Brigman,1.796,1345,749,27.14
121,0,27141,J.B. Holmes,1.796,1440,802,31.38
121,0,08075,Jerry Kelly,1.796,2033,1132,27.22
121,0,24140,Sean O'Hair,1.796,2126,1184,28.98
121,0,23349,Charles Warren,1.796,2232,1243,29.83
126,0,06004,Stephen Ames,1.797,1617,900,26.49
127,0,11123,Chris Couch,1.798,1577,877,28.69
127,0,28158,Steve Marino,1.798,2181,1213,29.37
129,0,01577,Lee Janzen,1.799,1333,741,26.79
129,0,21470,Daisuke Maruyama,1.799,1723,958,27.23
129,0,01766,Billy Mayfair,1.799,2161,1201,26.96
132,0,07749,Brett Quigley,1.800,1570,872,27.27
133,0,24507,Jason Bohn,1.801,1201,667,28.08
133,0,25273,Andrew Buckle,1.801,1520,844,29.10
133,0,21805,Harrison Frazar,1.801,1774,985,29.67
133,0,22806,Doug LaBelle II,1.801,2086,1158,24.65
133,0,20382,Stephen Leaney,1.801,1819,1010,24.60
133,0,28486,Michael Putnam,1.801,1999,1110,27.50
133,0,26289,Boo Weekley,1.801,2071,1150,27.81
133,0,25892,Steve Wheatcroft,1.801,1437,798,27.80
141,0,01024,Billy Andrade,1.802,1856,1030,28.79
141,0,20098,Stuart Appleby,1.802,1458,809,27.39
141,0,26420,Richard Johnson,1.802,1908,1059,23.56
141,0,01928,Corey Pavin,1.802,1597,886,25.71
145,0,12195,Tom Johnson,1.803,1507,836,27.58
146,0,20498,Briny Baird,1.804,2497,1384,28.39
146,0,23933,Michael Boyd,1.804,1167,647,25.97
146,0,24924,Bill Haas,1.804,1907,1057,28.63
146,0,27702,Matt Hendrix,1.804,1286,713,26.51
146,0,23800,Bryce Molder,1.804,1043,578,26.82
146,0,08375,Paul Stankowski,1.804,985,546,28.94
152,0,02214,Kirk Triplett,1.805,1641,909,26.41
153,0,20634,Peter Lonard,1.806,1701,942,26.94
153,0,01945,Kenny Perry,1.806,1822,1009,26.44
153,0,12714,Chris Tidland,1.806,1138,630,26.59
156,0,22621,Ben Curtis,1.807,1576,872,25.49
156,0,21961,Charles Howell III,1.807,1773,981,27.32
156,0,06515,Shaun Micheel,1.807,1890,1046,26.12
156,0,21878,Mark Wilson,1.807,1751,969,26.37
160,0,20859,Anders Hansen,1.808,1043,577,24.26
160,0,23353,J.J. Henry,1.808,1844,1020,26.82
162,0,12510,Chad Campbell,1.809,1869,1033,26.80
162,0,20572,Rod Pampling,1.809,1909,1055,26.57
164,0,25686,Jason Dufner,1.810,2119,1171,27.29
165,0,27933,John Merrick,1.811,1983,1095,27.58
166,0,19824,Craig Barlow,1.812,1140,629,29.14
166,0,24980,Scott Gutschewski,1.812,1288,711,29.58
166,0,01677,Tom Lehman,1.812,1379,761,25.30
169,0,23322,Brett Wetterich,1.813,1882,1038,29.25
170,0,10885,Robert Allenby,1.814,1985,1094,29.16
170,0,20574,Mathew Goggin,1.814,2181,1202,26.94
172,0,19972,José Coceres,1.815,931,513,25.39
172,0,27095,Nick Watney,1.815,1889,1041,28.54
174,0,08123,Jeff Brehaut,1.816,1213,668,25.94
174,0,01381,Fred Funk,1.816,1231,678,24.96
174,0,22295,Darron Stiles,1.816,1306,719,28.07
177,0,20105,Jeff Gove,1.820,2368,1301,25.83
177,0,01473,Todd Hamilton,1.820,1418,779,24.39
177,0,21959,Ted Purdy,1.820,2159,1186,26.24
177,0,21660,Jason Schultz,1.820,1203,661,26.52
177,0,02101,Joey Sindelar,1.820,1638,900,26.17
182,0,07223,Brian Bateman,1.822,1026,563,26.82
183,0,23788,D.J. Trahan,1.823,2175,1193,26.15
184,0,20691,Greg Owen,1.827,1770,969,26.40
185,0,20645,John Senden,1.830,2247,1228,26.89
186,0,01157,Tom Byrum,1.833,1032,563,22.36
187,0,21646,David Branshaw,1.835,1774,967,24.82
188,0,02104,Jeff Sluman,1.836,1129,615,24.55
189,0,01132,Mark Brooks,1.837,1051,572,21.85
190,0,26679,Kevin Stadler,1.839,1975,1074,25.54
191,0,29476,Kyle Reifers,1.846,1479,801,25.22
191,0,24457,Jaco Van Zyl,1.846,1041,564,25.00
193,0,22378,Trevor Immelman,1.847,1481,802,24.19
194,0,06621,Joe Durant,1.851,1986,1073,24.32
195,0,01706,Davis Love III,1.852,1387,749,26.03
196,0,02036,Jim Rutledge,1.871,1190,636,21.96
