RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
108,0,32698,Bobby Gates,25
108,0,24490,George McNeill,25
108,0,24502,Adam Scott,25
108,0,30692,Scott Stallings,25
116,0,24357,K.J. Choi,24
116,0,30925,Dustin Johnson,24
118,0,24846,Ricky Barnes,23
118,0,07457,Steve Flesch,23
118,0,20766,Padraig Harrington,23
118,0,29718,Anthony Kim,23
118,0,01706,Davis Love III,23
118,0,33413,Ben Martin,23
118,0,23320,Ryan Palmer,23
125,0,01577,Lee Janzen,22
125,0,26300,Matt Jones,22
125,0,35087,Bio Kim,22
125,0,26881,Jarrod Lyle,22
125,0,28158,Steve Marino,22
125,0,28620,Aron Price,22
125,0,30946,Alex Prugh,22
125,0,20436,Garrett Willis,22
133,0,07867,Woody Austin,21
133,0,27974,Sung Kang,21
133,0,27939,Matt McQuillan,21
133,0,01941,Tom Pernice Jr.,21
137,0,34255,Joseph Bramlett,20
137,0,34021,Bud Cauley,20
137,0,20229,Stewart Cink,20
137,0,06522,Ernie Els,20
137,0,08725,Tom Gillis,20
137,0,28679,Fabián Gómez,20
137,0,20157,Retief Goosen,20
137,0,31557,Jim Herman,20
137,0,29420,Billy Horschel,20
137,0,19970,Robert Karlsson,20
137,0,10860,Justin Leonard,20
148,0,20472,Alex Cejka,19
148,0,22621,Ben Curtis,19
148,0,06621,Joe Durant,19
148,0,27141,J.B. Holmes,19
148,0,29478,Kevin Kisner,19
148,0,30711,Colt Knost,19
148,0,10585,Scott McCarron,19
148,0,31401,Zack Miller,19
148,0,28486,Michael Putnam,19
148,0,26331,Charl Schwartzel,19
148,0,02239,Scott Verplank,19
148,0,27770,Camilo Villegas,19
148,0,12602,Dean Wilson,19
161,0,21805,Harrison Frazar,18
161,0,29720,Andres Gonzales,18
161,0,06515,Shaun Micheel,18
161,0,26289,Boo Weekley,18
165,0,24290,D.J. Brigman,17
165,0,23409,James Driscoll,17
165,0,01313,Steve Elkington,17
165,0,24980,Scott Gutschewski,17
165,0,24140,Sean O'Hair,17
165,0,24138,Ian Poulter,17
165,0,31193,Jim Renner,17
165,0,25457,Alexandre Rocha,17
165,0,25834,Daniel Summerhays,17
165,0,24663,Y.E. Yang,17
175,0,20098,Stuart Appleby,16
175,0,09011,David Duval,16
175,0,24912,Will MacKenzie,16
175,0,28237,Rory McIlroy,16
175,0,22056,Cameron Percy,16
180,0,08537,J.P. Hayes,15
180,0,25572,Graeme McDowell,15
180,0,33911,Nate Smith,15
180,0,20396,Lee Westwood,15
184,0,20848,Ángel Cabrera,14
184,0,26420,Richard Johnson,14
184,0,32640,Troy Merritt,14
184,0,23322,Brett Wetterich,14
188,0,25364,Paul Casey,13
188,0,27060,John Mallinger,13
190,0,01320,Bob Estes,12
191,0,01249,John Daly,11
191,0,27797,Derek Lamely,11
191,0,26329,Louis Oosthuizen,11
191,0,25190,Jeff Quinney,11
191,0,21528,Henrik Stenson,11
191,0,34072,Will Strickler,11
191,0,06595,Kevin Sutherland,11
191,0,28118,Peter Tomasulo,11
199,0,27124,Chris Baryla,10
199,0,25720,Chad Collins,10
199,0,25444,Justin Hicks,10
199,0,28258,K.T. Kim,10
199,0,26695,Michael Letzig,10
199,0,11032,Frank Lickliter II,10
199,0,25198,Francesco Molinari,10
199,0,02214,Kirk Triplett,10
199,0,08793,Tiger Woods,10
208,0,20859,Anders Hansen,9
208,0,01677,Tom Lehman,9
208,0,01724,Jeff Maggert,9
208,0,32876,Martin Piller,9
208,0,26668,Marc Turnesa,9
208,0,02246,Duffy Waldorf,9
208,0,23349,Charles Warren,9
215,0,35450,Patrick Cantlay,8
215,0,06034,Marco Dawson,8
215,0,33399,Adam Hadwin,8
215,0,27408,Martin Kaymer,8
219,0,23614,Rich Beem,7
219,0,01161,Mark Calcavecchia,7
219,0,22792,Peter Hanson,7
219,0,01797,Rocco Mediate,7
219,0,23814,Edoardo Molinari,7
219,0,01945,Kenny Perry,7
219,0,26882,Michael Sim,7
219,0,12714,Chris Tidland,7
227,0,23135,Tim Clark,6
227,0,01473,Todd Hamilton,6
227,0,33461,Morgan Hoffmann,6
227,0,30852,Ryo Ishikawa,6
227,0,20095,Carl Paulson,6
232,0,06197,Michael Allen,5
232,0,01226,Fred Couples,5
232,0,24512,Simon Dyson,5
232,0,27896,Ross Fisher,5
232,0,01388,Robert Gamez,5
232,0,24503,Jeff Klauk,5
232,0,29223,Sam Saunders,5
232,0,10425,Jay Williamson,5
240,0,19825,Darren Clarke,4
240,0,27990,Scott Gordon,4
240,0,20433,Mark Hensby,4
240,0,26908,Yuta Ikeda,4
240,0,29461,Jamie Lovemark,4
240,0,33199,Matteo Manassero,4
240,0,27349,Alex Noren,4
240,0,12660,Jesper Parnevik,4
240,0,01978,Fran Quinn,4
240,0,27072,Alvaro Quiros,4
240,0,08385,Omar Uresti,4
251,0,07363,Craig Bowden,3
251,0,24494,Erik Compton,3
251,0,01219,John Cook,3
251,0,28307,Matt Every,3
251,0,22892,Jason Gore,3
251,0,29670,Pablo Larrazabal,3
251,0,20634,Peter Lonard,3
251,0,12680,Shigeki Maruyama,3
251,0,22400,Hennie Otto,3
251,0,07749,Brett Quigley,3
251,0,20580,Andre Stolz,3
262,0,19824,Craig Barlow,2
262,0,20029,Notah Begay III,2
262,0,10944,Thomas Bjørn,2
262,0,06214,Guy Boros,2
262,0,26949,Josh Broadaway,2
262,0,01132,Mark Brooks,2
262,0,01157,Tom Byrum,2
262,0,26500,Alejandro Cañizares,2
262,0,28937,George Coetzee,2
262,0,19881,Robert Damron,2
262,0,01329,Brad Faxon,2
262,0,21284,Hiroyuki Fujita,2
262,0,01381,Fred Funk,2
262,0,20569,Richard Green,2
262,0,20378,Mathias Grönberg,2
262,0,22896,Grégory Havret,2
262,0,20832,Raphael Jacquelin,2
262,0,19958,Miguel Angel Jiménez,2
262,0,01707,Steve Lowery,2
262,0,01761,Len Mattiace,2
262,0,29289,S.Y. Noh,2
262,0,01928,Corey Pavin,2
262,0,10213,Dicky Pride,2
262,0,34358,Jonathan Randolph,2
262,0,34360,Patrick Reed,2
262,0,26539,Robert Rock,2
262,0,27399,Richard Scott,2
262,0,34046,Jordan Spieth,2
262,0,29484,Peter Uihlein,2
262,0,26498,Matt Weibring,2
292,0,27796,Joe Affrunti,1
292,0,24461,Thomas Aiken,1
292,0,21633,Steve Allan,1
292,0,20367,Fredrik Andersson Hed,1
292,0,28259,Sangmoon Bae,1
292,0,25290,Kurt Barnes,1
292,0,07223,Brian Bateman,1
292,0,35144,Alex Carpenter,1
292,0,35844,Phillip Choi,1
292,0,28455,Will Claxton,1
292,0,35444,Christopher DeForest,1
292,0,27436,Graham DeLaet,1
292,0,27088,Johan Edfors,1
292,0,30191,Julián Etulain,1
292,0,20121,Todd Fischer,1
292,0,24083,Marcus Fraser,1
292,0,20574,Mathew Goggin,1
292,0,23063,Scott Hend,1
292,0,34098,Russell Henley,1
292,0,33451,Matt Hill,1
292,0,35384,Bobby Hudson,1
292,0,29222,Billy Hurley III,1
292,0,01553,John Huston,1
292,0,34554,Jung-gon Hwang,1
292,0,01599,Steve Jones,1
292,0,32874,Erick Justesen,1
292,0,20094,Jonathan Kaye,1
292,0,28308,Troy Kelly,1
292,0,01619,Skip Kendall,1
292,0,33108,Drew Kittleson,1
292,0,06012,Greg Kraft,1
292,0,21207,José Manuel Lara,1
292,0,01685,J.L. Lewis,1
292,0,35104,Tom Lewis,1
292,0,24748,WC Liang,1
292,0,35672,Olafur Loftsson,1
292,0,28300,Joost Luiten,1
292,0,31115,Michio Matsumura,1
292,0,32839,Hideki Matsuyama,1
292,0,06350,Bob May,1
292,0,25948,Richard McEvoy,1
292,0,24449,Parker McLachlin,1
292,0,35233,Kevin Messer,1
292,0,07235,John Morse,1
292,0,27302,Garth Mulroy,1
292,0,28618,Savio Nazareth,1
292,0,01887,Mark O'Meara,1
292,0,06373,José María Olazábal,1
292,0,27683,Leif Olson,1
292,0,01926,Steve Pate,1
292,0,21959,Ted Purdy,1
292,0,34478,Jerry Richardson Jr.,1
292,0,27386,Dustin Risdon,1
292,0,23481,Marcel Siem,1
292,0,07707,Mike Small,1
292,0,02106,Chris Smith,1
292,0,30860,Shunsuke Sonoda,1
292,0,12309,Bob Sowards,1
292,0,27037,Sal Spallone,1
292,0,12663,Phil Tataurangi,1
292,0,32617,Jerod Turner,1
292,0,32333,Kevin Tway,1
292,0,12794,Tim Weinhart,1
292,0,10423,Mike Weir,1
292,0,32139,Danny Willett,1
