RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,39546,Keith Mitchell,38.02%,400,1052,-0.155
2,0,55893,Sam Stevens,37.93%,418,1102,-0.151
3,0,33448,Justin Thomas,35.39%,293,828,-0.154
4,0,24502,Adam Scott,35.07%,303,864,-0.162
5,0,37378,Min Woo Lee,34.80%,284,816,-0.134
6,0,36799,Stephan Jaeger,33.93%,344,1014,-0.125
7,0,57366,Cameron Young,33.83%,341,1008,-0.070
8,0,12716,Charley Hoffman,33.37%,281,842,-0.246
9,0,49947,Taylor Moore,32.98%,403,1222,-0.176
10,0,33948,Byeong Hun An,32.94%,305,926,-0.115
10,0,47504,Sam Burns,32.94%,305,926,-0.233
12,0,29725,Tony Finau,32.69%,323,988,-0.167
13,0,34046,Jordan Spieth,32.65%,288,882,-0.135
14,0,46717,Viktor Hovland,32.55%,237,728,-0.127
15,0,48081,Xander Schauffele,32.15%,308,958,-0.247
15,0,51634,Sahith Theegala,32.15%,380,1182,-0.174
17,0,52955,Ludvig Ãberg,32.14%,297,924,-0.148
18,0,45242,Kevin Yu,32.10%,294,916,-0.126
19,0,31323,Gary Woodland,31.99%,318,994,-0.097
20,0,47995,Davis Riley,31.96%,310,970,-0.210
21,0,32070,Rafael Campos,31.91%,194,608,-0.129
22,0,27064,Jhonattan Vegas,31.90%,268,840,-0.209
23,0,36699,Patrick Rodgers,31.88%,394,1236,-0.162
24,0,50484,Hayden Springer,31.78%,246,774,-0.203
25,0,27129,Luke List,31.52%,290,920,-0.083
26,0,52453,Nicolai HÃ¸jgaard,31.51%,196,622,-0.015
27,0,38991,Alejandro Tosti,31.40%,265,844,-0.019
28,0,29936,Ryan Fox,31.37%,298,950,-0.044
29,0,28089,Jason Day,31.16%,258,828,-0.159
30,0,47988,Nick Hardy,31.07%,330,1062,-0.176
31,0,51070,Vincent Norrman,31.05%,199,641,+0.040
32,0,35450,Patrick Cantlay,31.01%,240,774,-0.179
32,0,58168,Davis Thompson,31.01%,343,1106,-0.131
34,0,51696,Rico Hoey,30.99%,287,926,-0.167
35,0,48699,Callum Tarren,30.92%,248,802,-0.065
36,0,32333,Kevin Tway,30.73%,193,628,-0.124
37,0,32366,Kevin Chappell,30.70%,175,570,-0.194
38,0,37212,Paul Barjon,30.66%,187,610,-0.032
39,0,47483,Will Zalatoris,30.64%,250,816,-0.140
40,0,28420,Ryan Brehm,30.60%,194,634,-0.072
41,0,39997,Corey Conners,30.59%,334,1092,-0.195
42,0,54421,Garrick Higgo,30.55%,267,874,-0.094
43,0,46046,Scottie Scheffler,30.53%,265,868,-0.245
44,0,54576,Patrick Fishburn,30.49%,236,774,-0.195
45,0,33653,Thomas Detry,30.47%,273,896,-0.147
46,0,48084,Wesley Bryan,30.41%,149,490,-0.188
47,0,51766,Wyndham Clark,30.32%,262,864,-0.237
48,0,59442,Parker Coody,30.21%,200,662,-0.170
49,0,56630,Akshay Bhatia,30.13%,332,1102,-0.136
50,0,60067,Joe Highsmith,30.10%,242,804,-0.103
51,0,47663,Kevin Dougherty,30.09%,207,688,-0.005
52,0,59836,Pierceson Coody,30.05%,259,862,-0.108
53,0,59866,Nick Dunlap,30.04%,268,892,-0.112
54,0,40250,Taylor Pendrith,30.02%,296,986,-0.139
55,0,40006,Erik van Rooyen,29.92%,292,976,-0.079
56,0,33399,Adam Hadwin,29.90%,296,990,-0.145
57,0,52666,Sami Valimaki,29.85%,234,784,-0.115
58,0,47347,Adam Schenk,29.82%,337,1130,-0.095
59,0,52215,Robert MacIntyre,29.72%,258,868,-0.236
59,0,46442,Maverick McNealy,29.72%,326,1097,-0.236
61,0,56149,Wilson Furr,29.65%,188,634,-0.085
62,0,34255,Joseph Bramlett,29.32%,292,996,-0.134
63,0,35461,Beau Hossler,29.29%,321,1096,-0.209
64,0,50497,Adrien Dumont de Chassart,29.23%,235,804,-0.094
65,0,47679,Victor Perez,29.19%,244,836,-0.156
66,0,47420,Jake Knapp,29.17%,280,960,-0.129
67,0,50493,Justin Suh,29.07%,250,860,-0.132
68,0,33141,Keegan Bradley,28.92%,288,996,-0.128
68,0,48153,Matthieu Pavon,28.92%,214,740,-0.103
70,0,39975,Michael Kim,28.67%,250,872,-0.064
71,0,50188,S.H. Kim,28.49%,355,1246,-0.113
72,0,45609,Tyler Duncan,28.33%,221,780,-0.104
73,0,45157,Cam Davis,28.19%,283,1004,-0.124
74,0,39324,J.J. Spaun,28.02%,283,1010,-0.208
74,0,55454,Carl Yuan,28.02%,209,746,-0.115
76,0,51894,Vince Whaley,27.94%,209,748,-0.172
77,0,30911,Tommy Fleetwood,27.90%,250,896,-0.140
78,0,51997,Andrew Novak,27.88%,295,1058,-0.193
79,0,50095,Austin Smotherman,27.84%,147,528,-0.224
80,0,46113,Ryan McCormick,27.69%,180,650,-0.089
81,0,52514,Trace Crowe,27.66%,203,734,-0.158
82,0,33204,Shane Lowry,27.63%,236,854,-0.203
83,0,46340,Alex Smalley,27.56%,226,820,-0.186
84,0,35506,Mackenzie Hughes,27.53%,321,1166,-0.234
85,0,32839,Hideki Matsuyama,27.52%,246,894,-0.211
86,0,33408,Tyson Alexander,27.42%,232,846,-0.052
87,0,30926,Chris Kirk,27.39%,258,942,-0.124
88,0,60767,Blaine Hale Jr.,27.38%,144,526,-0.028
89,0,34563,Chesson Hadley,27.30%,231,846,-0.173
90,0,48117,Kurt Kitayama,27.26%,265,972,-0.166
91,0,34374,Erik Barnes,27.18%,165,607,-0.048
92,0,48319,Tom Whitney,27.02%,187,692,-0.235
93,0,35617,Martin Trainer,26.94%,153,568,-0.163
94,0,59095,Chris Gotterup,26.84%,244,909,-0.090
95,0,29420,Billy Horschel,26.83%,249,928,-0.068
96,0,51977,Max Greyserman,26.62%,234,879,-0.034
97,0,34466,Peter Malnati,26.59%,251,944,-0.088
98,0,47591,Eric Cole,26.50%,354,1336,-0.172
99,0,33968,ThorbjÃ¸rn Olesen,26.46%,145,548,-0.117
100,0,23320,Ryan Palmer,26.42%,130,492,-0.146
101,0,34099,Harris English,26.37%,288,1092,-0.153
102,0,39971,Sungjae Im,26.36%,290,1100,-0.166
103,0,47806,Raul Pereda,26.01%,129,496,-0.109
104,0,48867,Matti Schmid,25.98%,226,870,-0.115
105,0,27214,Kevin Streelman,25.82%,205,794,-0.117
106,0,40026,Daniel Berger,25.78%,215,834,-0.209
107,0,34587,Chan Kim,25.77%,252,978,-0.183
108,0,28237,Rory McIlroy,25.69%,222,864,-0.086
108,0,28252,Seamus Power,25.69%,318,1238,-0.110
