RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,47663,Kevin Dougherty,66.05%,211813.8,320689
2,0,38991,Alejandro Tosti,65.94%,258060.8,391346
3,0,33948,Byeong Hun An,65.79%,284845.6,432979
4,0,52372,Cameron Champ,65.58%,205697.5,313653
4,1,39546,Keith Mitchell,65.58%,318776.9,486099
6,0,59836,Pierceson Coody,65.32%,259300.9,396978
7,0,37378,Min Woo Lee,65.30%,248359.6,380328
8,0,51766,Wyndham Clark,65.24%,263748.1,404259
8,0,40250,Taylor Pendrith,65.24%,301053.9,461433
10,1,34255,Joseph Bramlett,65.20%,300345.1,460627
10,0,28237,Rory McIlroy,65.20%,263826.6,404669
12,0,59095,Chris Gotterup,65.10%,274500.4,421657
13,0,57366,Cameron Young,65.09%,304907.9,468461
14,0,55893,Sam Stevens,65.04%,332294.3,510888
15,1,52955,Ludvig Åberg,65.02%,279802.5,430347
16,-1,37212,Paul Barjon,65.00%,183358.8,282086
17,1,54421,Garrick Higgo,64.93%,261837.2,403255
18,-1,56149,Wilson Furr,64.91%,191561.3,295115
19,0,34046,Jordan Spieth,64.83%,264922.0,408639
20,0,27064,Jhonattan Vegas,64.82%,252724.6,389866
21,2,54576,Patrick Fishburn,64.79%,231996.6,358065
22,-1,29936,Ryan Fox,64.78%,287129.0,443256
23,-1,40006,Erik van Rooyen,64.77%,292874.6,452188
24,-1,24502,Adam Scott,64.75%,260570.3,402406
25,-2,50484,Hayden Springer,64.73%,233121.7,360170
26,0,47504,Sam Burns,64.69%,278707.9,430865
27,0,45242,Kevin Yu,64.66%,272953.5,422153
28,0,27129,Luke List,64.63%,275562.8,426360
29,0,51070,Vincent Norrman,64.50%,192391.1,298282
29,1,36699,Patrick Rodgers,64.50%,369280.0,572526
29,2,32333,Kevin Tway,64.50%,185713.1,287920
32,0,47988,Nick Hardy,64.47%,316047.6,490218
33,0,48699,Callum Tarren,64.46%,239001.6,370772
34,0,48084,Wesley Bryan,64.40%,145334.8,225662
34,0,46046,Scottie Scheffler,64.40%,260753.8,404879
36,0,36799,Stephan Jaeger,64.34%,305402.5,474638
37,0,55454,Carl Yuan,64.30%,222711.0,346376
38,0,28420,Ryan Brehm,64.27%,189531.2,294882
39,4,31323,Gary Woodland,64.23%,295829.7,460609
40,-2,29725,Tony Finau,64.22%,297949.7,463933
40,-2,48117,Kurt Kitayama,64.22%,289751.6,451151
42,-1,51696,Rico Hoey,64.20%,275676.3,429420
43,-2,47995,Davis Riley,64.18%,287374.8,447730
44,-1,46717,Viktor Hovland,64.17%,219023.8,341312
45,0,60767,Blaine Hale Jr.,64.16%,156930.5,244599
46,0,51977,Max Greyserman,64.14%,263977.2,411593
47,1,49947,Taylor Moore,64.09%,363155.6,566651
48,9,47420,Jake Knapp,64.05%,285176.3,445258
48,-1,46340,Alex Smalley,64.05%,243232.0,379782
50,1,39975,Michael Kim,64.02%,257740.1,402571
51,0,32366,Kevin Chappell,64.01%,169006.8,264030
51,-2,33448,Justin Thomas,64.01%,248408.8,388093
53,-3,46113,Ryan McCormick,64.00%,193542.1,302404
54,-1,35450,Patrick Cantlay,63.98%,231632.6,362041
54,-1,52215,Robert MacIntyre,63.98%,258035.3,403321
56,-1,51894,Vince Whaley,63.97%,221098.5,345619
57,-2,48081,Xander Schauffele,63.94%,287410.2,449503
58,2,50497,Adrien Dumont de Chassart,63.92%,237783.5,371987
58,-1,51634,Sahith Theegala,63.92%,353396.7,552850
60,-1,39997,Corey Conners,63.85%,323919.5,507319
61,0,33141,Keegan Bradley,63.75%,295360.4,463302
62,0,48867,Matti Schmid,63.70%,257243.4,403865
63,0,59866,Nick Dunlap,63.65%,264651.4,415779
64,0,60067,Joe Highsmith,63.64%,237364.8,372970
65,-1,30926,Chris Kirk,63.61%,278075.8,437183
65,2,35617,Martin Trainer,63.61%,166318.9,261479
67,-1,52514,Trace Crowe,63.60%,216654.3,340639
68,0,58168,Davis Thompson,63.59%,328109.0,515941
69,3,46442,Maverick McNealy,63.56%,321647.3,506045
70,-1,56630,Akshay Bhatia,63.55%,326782.7,514232
71,-1,35461,Beau Hossler,63.53%,322900.1,508234
72,-1,45609,Tyler Duncan,63.52%,228169.8,359225
73,2,32757,Patton Kizzire,63.49%,215645.1,339672
74,-1,57975,Harry Hall,63.48%,288500.7,454455
74,-1,52453,Nicolai Højgaard,63.48%,185609.7,292371
76,-1,12716,Charley Hoffman,63.46%,248264.9,391237
77,1,50095,Austin Smotherman,63.42%,154547.7,243699
77,0,39324,J.J. Spaun,63.42%,296384.0,467349
79,0,32070,Rafael Campos,63.40%,179560.0,283204
79,2,47347,Adam Schenk,63.40%,331151.6,522339
81,-1,60004,Jacob Bridgeman,63.39%,244064.2,384991
82,0,45157,Cam Davis,63.36%,296299.3,467630
83,3,33408,Tyson Alexander,63.35%,248209.8,391832
83,0,34563,Chesson Hadley,63.35%,249045.7,393121
85,-1,28089,Jason Day,63.33%,245005.2,386867
86,0,50188,S.H. Kim,63.30%,365443.2,577288
87,-2,35310,Lanto Griffin,63.29%,236126.1,373060
88,0,34466,Peter Malnati,63.23%,275612.9,435867
89,0,33399,Adam Hadwin,63.21%,290233.0,459155
90,-1,39971,Sungjae Im,63.19%,323189.3,511437
91,0,32839,Hideki Matsuyama,63.11%,263060.5,416814
91,2,51997,Andrew Novak,63.11%,309863.7,491023
93,3,57362,Austin Eckroat,63.08%,318893.3,505554
93,-1,48153,Matthieu Pavon,63.08%,217486.6,344785
95,-2,22405,Justin Rose,63.07%,216184.5,342773
96,-1,34099,Harris English,63.06%,318717.5,505407
97,0,33653,Thomas Detry,63.03%,264476.3,419602
98,0,34587,Chan Kim,62.99%,285759.8,453666
98,0,32791,K.H. Lee,62.99%,273217.4,433736
100,1,35506,Mackenzie Hughes,62.98%,339878.0,539668
100,0,23320,Ryan Palmer,62.98%,143771.1,228283
102,-1,55708,Hayden Buckley,62.96%,242016.1,384412
103,4,34021,Bud Cauley,62.93%,205632.6,326760
103,0,59442,Parker Coody,62.93%,193664.4,307725
103,3,48887,Matt Wallace,62.93%,234533.3,372665
106,-2,47591,Eric Cole,62.92%,389587.8,619178
107,-3,34374,Erik Barnes,62.91%,178317.8,283431
108,-1,34076,Joel Dahmen,62.90%,292906.3,465681
109,-2,27214,Kevin Streelman,62.88%,229744.2,365380
110,2,40026,Daniel Berger,62.86%,241880.3,384803
110,0,50493,Justin Suh,62.86%,249836.6,397418
112,-1,29420,Billy Horschel,62.84%,272224.4,433236
113,-1,39977,Max Homa,62.83%,283211.9,450768
113,3,29221,Webb Simpson,62.83%,196287.5,312420
115,-1,55182,Tom Kim,62.81%,292902.6,466298
115,-1,33204,Shane Lowry,62.81%,249764.5,397631
117,0,49771,J.T. Poston,62.79%,313443.7,499210
118,-1,40098,Matt Fitzpatrick,62.74%,254139.1,405039
119,0,32102,Rickie Fowler,62.71%,275819.0,439832
119,0,27330,Josh Teater,62.71%,153188.3,244283
121,0,59143,Mac Meissner,62.68%,260908.5,416285
121,0,48319,Tom Whitney,62.68%,201572.6,321572
123,0,27139,David Skinns,62.67%,271947.0,433925
