RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,27649,Brandt Snedeker,38.92%,281,722,+0.021
2,0,40058,Zac Blair,36.28%,373,1028,+0.005
3,0,34256,Andrew Putnam,34.99%,366,1046,-0.033
4,0,30927,Brendon Todd,34.98%,433,1238,-0.002
5,0,26596,Ryan Moore,31.67%,280,884,+0.057
6,0,24024,Zach Johnson,31.33%,188,600,-0.085
7,0,22371,Aaron Baddeley,30.84%,251,814,+0.036
8,0,26476,Chez Reavie,30.67%,238,776,+0.004
9,0,29478,Kevin Kisner,28.29%,185,654,+0.130
10,0,46441,Robby Shelton,27.02%,247,914,+0.093
11,0,23108,Matt Kuchar,26.77%,249,930,-0.028
12,0,36884,Ben Kohles,26.51%,268,1011,-0.019
13,0,28775,Nate Lashley,26.46%,227,858,+0.053
14,0,45522,Christiaan Bezuidenhout,26.22%,263,1003,-0.027
15,0,25900,Lucas Glover,26.02%,280,1076,-0.064
16,0,27936,Martin Laird,25.99%,210,808,+0.100
17,0,36326,David Lipsky,25.81%,208,806,+0.024
18,0,27770,Camilo Villegas,25.53%,158,619,+0.120
19,0,52374,Brandon Wu,25.11%,220,876,-0.023
20,0,39327,Ben Silverman,25.00%,245,980,-0.053
21,0,29908,C.T. Pan,24.81%,196,790,-0.051
22,0,55789,Taylor Montgomery,24.77%,161,650,+0.050
23,0,47806,Raul Pereda,24.40%,121,496,+0.223
24,0,29535,Brice Garnett,24.08%,144,598,-0.014
25,0,34098,Russell Henley,23.44%,211,900,-0.028
25,0,37275,Sam Ryder,23.44%,195,832,+0.072
27,0,31646,Emiliano Grillo,23.14%,249,1076,+0.008
28,0,49771,J.T. Poston,22.74%,246,1082,+0.016
29,0,29221,Webb Simpson,22.29%,152,682,+0.033
30,0,51287,Ryo Hisatsune,22.05%,213,966,+0.009
31,0,27644,Brian Harman,21.92%,242,1104,-0.070
32,0,46414,Aaron Rai,21.91%,227,1036,-0.040
33,0,57900,Chandler Phillips,21.90%,226,1032,-0.009
34,0,36801,Mark Hubbard,21.76%,265,1218,-0.011
35,0,27330,Josh Teater,21.67%,114,526,+0.123
36,0,47983,Chad Ramey,21.43%,204,952,+0.078
37,0,47993,Denny McCarthy,21.12%,234,1108,-0.009
37,0,25493,Nick Taylor,21.12%,223,1056,+0.004
39,0,51349,Nico Echavarria,21.09%,205,972,-0.015
40,0,27349,Alex Noren,21.03%,175,832,-0.091
41,0,52513,Carson Young,20.94%,214,1022,-0.009
42,0,54783,Dylan Wu,20.87%,202,968,+0.094
43,0,55182,Tom Kim,20.83%,210,1008,-0.086
44,0,52375,Doug Ghim,20.73%,226,1090,E
45,0,36871,Matt NeSmith,20.53%,177,862,+0.079
46,0,40162,Justin Lower,20.52%,235,1145,-0.004
47,0,51890,Greyson Sigg,20.39%,186,912,+0.038
48,0,54591,Ben Griffin,20.35%,256,1258,+0.004
49,0,32640,Troy Merritt,20.22%,163,806,+0.043
50,0,23320,Ryan Palmer,19.92%,98,492,+0.041
51,0,30163,Henrik Norlander,19.71%,134,680,-0.015
51,0,33968,ThorbjÃ¸rn Olesen,19.71%,108,548,+0.139
53,0,27214,Kevin Streelman,19.52%,155,794,+0.019
54,0,32367,Jorge Campillo,19.51%,112,574,+0.027
55,0,34076,Joel Dahmen,19.37%,196,1012,+0.026
55,0,49960,Sepp Straka,19.37%,179,924,-0.061
57,0,34099,Harris English,18.86%,206,1092,-0.039
58,0,50525,Collin Morikawa,18.61%,179,962,-0.073
59,0,54628,Lee Hodges,18.56%,222,1196,-0.023
60,0,48887,Matt Wallace,18.53%,149,804,-0.034
61,0,35532,Tom Hoge,18.45%,234,1268,+0.038
62,0,34021,Bud Cauley,18.36%,130,708,-0.023
63,0,40098,Matt Fitzpatrick,18.32%,159,868,+0.050
64,0,28252,Seamus Power,18.26%,226,1238,-0.075
65,0,32102,Rickie Fowler,18.00%,171,950,-0.058
66,0,59143,Mac Meissner,17.71%,159,898,+0.038
67,0,32757,Patton Kizzire,17.62%,130,738,+0.054
67,0,39324,J.J. Spaun,17.62%,178,1010,+0.051
69,0,32791,K.H. Lee,17.61%,165,937,+0.085
70,0,32839,Hideki Matsuyama,17.56%,157,894,-0.038
71,0,40115,Adam Svensson,17.53%,244,1392,+0.029
72,0,22405,Justin Rose,17.47%,130,744,+0.054
73,0,33399,Adam Hadwin,17.27%,171,990,+0.041
74,0,37455,Si Woo Kim,17.25%,187,1084,+0.048
75,0,60004,Jacob Bridgeman,17.07%,142,832,+0.007
75,0,48119,Ben Taylor,17.07%,128,750,+0.078
77,0,55708,Hayden Buckley,16.91%,141,834,+0.149
78,0,27139,David Skinns,16.84%,158,938,+0.063
79,0,51997,Andrew Novak,16.82%,178,1058,+0.022
80,0,48867,Matti Schmid,16.78%,146,870,+0.110
81,0,47679,Victor Perez,16.75%,140,836,+0.057
82,0,39971,Sungjae Im,16.64%,183,1100,+0.011
83,0,30911,Tommy Fleetwood,16.63%,149,896,-0.007
84,0,47591,Eric Cole,16.54%,221,1336,-0.027
85,0,48319,Tom Whitney,16.47%,114,692,+0.070
86,0,39997,Corey Conners,16.39%,179,1092,+0.017
87,0,30926,Chris Kirk,16.35%,154,942,+0.026
87,0,48153,Matthieu Pavon,16.35%,121,740,+0.033
89,0,57362,Austin Eckroat,16.30%,177,1086,-0.034
90,0,46442,Maverick McNealy,16.23%,178,1097,+0.096
91,0,52514,Trace Crowe,16.21%,119,734,+0.050
92,0,52666,Sami Valimaki,16.20%,127,784,+0.118
93,0,34374,Erik Barnes,16.14%,98,607,+0.061
94,0,50095,Austin Smotherman,16.10%,85,528,-0.012
95,0,33486,Roger Sloan,16.09%,120,746,-0.050
96,0,35461,Beau Hossler,16.06%,176,1096,+0.051
97,0,33408,Tyson Alexander,15.96%,135,846,+0.096
98,0,57975,Harry Hall,15.95%,156,978,+0.058
98,0,34587,Chan Kim,15.95%,156,978,-0.038
100,0,35617,Martin Trainer,15.85%,90,568,+0.056
101,0,33204,Shane Lowry,15.69%,134,854,-0.022
102,0,34466,Peter Malnati,15.68%,148,944,+0.176
103,0,50497,Adrien Dumont de Chassart,15.67%,126,804,+0.016
104,0,50493,Justin Suh,15.58%,134,860,+0.112
105,0,56630,Akshay Bhatia,15.52%,171,1102,-0.012
106,0,45609,Tyler Duncan,15.38%,120,780,+0.133
107,0,35310,Lanto Griffin,15.30%,123,804,+0.065
108,0,39977,Max Homa,15.18%,146,962,+0.041
109,0,60067,Joe Highsmith,15.17%,122,804,+0.074
110,0,35506,Mackenzie Hughes,15.01%,175,1166,-0.051
111,0,29420,Billy Horschel,14.98%,139,928,+0.036
112,0,39975,Michael Kim,14.79%,129,872,E
113,0,40026,Daniel Berger,14.75%,123,834,+0.016
114,0,45157,Cam Davis,14.74%,148,1004,+0.108
115,0,50188,S.H. Kim,14.69%,183,1246,+0.120
115,0,47420,Jake Knapp,14.69%,141,960,+0.078
117,0,59442,Parker Coody,14.65%,97,662,+0.052
118,0,12716,Charley Hoffman,14.61%,123,842,+0.089
119,0,58168,Davis Thompson,14.29%,158,1106,-0.044
120,0,47995,Davis Riley,14.23%,138,970,+0.043
121,0,59866,Nick Dunlap,14.13%,126,892,+0.063
122,0,48081,Xander Schauffele,14.09%,135,958,-0.141
123,0,33141,Keegan Bradley,14.06%,140,996,-0.007
124,0,32366,Kevin Chappell,14.04%,80,570,+0.075
125,0,48084,Wesley Bryan,13.88%,68,490,+0.015
126,0,40006,Erik van Rooyen,13.83%,135,976,-0.030
127,0,51894,Vince Whaley,13.77%,103,748,+0.117
128,0,32333,Kevin Tway,13.69%,86,628,+0.093
129,0,47347,Adam Schenk,13.54%,153,1130,+0.033
130,0,33653,Thomas Detry,13.50%,121,896,+0.041
130,0,60767,Blaine Hale Jr.,13.50%,71,526,+0.169
132,0,48117,Kurt Kitayama,13.48%,131,972,-0.046
132,0,52215,Robert MacIntyre,13.48%,117,868,+0.085
132,0,47483,Will Zalatoris,13.48%,110,816,+0.145
135,0,35450,Patrick Cantlay,13.18%,102,774,-0.059
136,0,51696,Rico Hoey,13.17%,122,926,+0.049
137,0,48699,Callum Tarren,13.09%,105,802,+0.162
138,0,54421,Garrick Higgo,13.04%,114,874,+0.061
139,0,31323,Gary Woodland,12.98%,129,994,+0.039
140,0,27129,Luke List,12.93%,119,920,+0.025
141,0,33448,Justin Thomas,12.92%,107,828,-0.047
142,0,34563,Chesson Hadley,12.77%,108,846,+0.009
143,0,47504,Sam Burns,12.31%,114,926,+0.061
144,0,28089,Jason Day,12.20%,101,828,-0.079
145,0,46113,Ryan McCormick,12.15%,79,650,+0.127
146,0,47988,Nick Hardy,12.05%,128,1062,+0.164
147,0,27064,Jhonattan Vegas,11.90%,100,840,+0.140
147,0,45242,Kevin Yu,11.90%,109,916,+0.037
149,0,46046,Scottie Scheffler,11.87%,103,868,-0.262
150,0,51634,Sahith Theegala,11.76%,139,1182,-0.122
151,0,34255,Joseph Bramlett,11.75%,117,996,+0.034
152,0,29725,Tony Finau,11.74%,116,988,E
153,0,46340,Alex Smalley,11.71%,96,820,+0.010
154,0,49947,Taylor Moore,11.70%,143,1222,-0.021
154,0,51070,Vincent Norrman,11.70%,75,641,+0.080
156,0,24502,Adam Scott,11.69%,101,864,E
157,0,56149,Wilson Furr,11.67%,74,634,+0.203
158,0,52955,Ludvig Ãberg,11.26%,104,924,+0.010
159,0,51766,Wyndham Clark,11.23%,97,864,-0.010
160,0,34046,Jordan Spieth,11.22%,99,882,+0.101
161,0,32070,Rafael Campos,11.18%,68,608,+0.132
162,0,52372,Cameron Champ,11.13%,75,674,-0.013
162,0,46717,Viktor Hovland,11.13%,81,728,-0.136
164,0,28237,Rory McIlroy,11.11%,96,864,-0.031
165,0,28420,Ryan Brehm,11.04%,70,634,+0.143
166,0,37212,Paul Barjon,10.98%,67,610,+0.313
166,0,50484,Hayden Springer,10.98%,85,774,+0.141
168,0,57366,Cameron Young,10.91%,110,1008,-0.109
169,0,54576,Patrick Fishburn,10.85%,84,774,+0.048
170,0,52453,Nicolai HÃ¸jgaard,10.77%,67,622,+0.164
171,0,47663,Kevin Dougherty,10.61%,73,688,+0.151
172,0,59836,Pierceson Coody,10.56%,91,862,+0.055
173,0,36699,Patrick Rodgers,10.52%,130,1236,+0.108
174,0,36799,Stephan Jaeger,10.45%,106,1014,-0.047
175,0,59095,Chris Gotterup,10.34%,94,909,-0.043
176,0,51977,Max Greyserman,10.24%,90,879,+0.033
177,0,29936,Ryan Fox,10.00%,95,950,-0.074
178,0,38991,Alejandro Tosti,9.48%,80,844,+0.125
179,0,55454,Carl Yuan,9.38%,70,746,+0.200
180,0,39546,Keith Mitchell,9.22%,97,1052,+0.144
181,0,33948,Byeong Hun An,9.07%,84,926,+0.048
182,0,37378,Min Woo Lee,8.82%,72,816,-0.194
183,0,55893,Sam Stevens,8.80%,97,1102,+0.031
184,0,40250,Taylor Pendrith,8.72%,86,986,+0.047
