RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,52372,Cameron Champ,56.97%,50369.6,88416
2,0,47663,Kevin Dougherty,56.43%,54075.8,95824
3,0,28237,Rory McIlroy,56.27%,62625.6,111287
4,0,33948,Byeong Hun An,56.16%,66421.5,118268
5,0,37212,Paul Barjon,56.14%,45747.4,81494
6,0,51766,Wyndham Clark,56.11%,62427.1,111256
7,0,38991,Alejandro Tosti,56.03%,60030.4,107146
8,0,59836,Pierceson Coody,55.56%,60646.7,109159
9,0,59095,Chris Gotterup,55.49%,65654.4,118312
10,0,37378,Min Woo Lee,55.48%,57771.5,104129
11,0,31323,Gary Woodland,55.47%,66889.8,120579
12,0,27064,Jhonattan Vegas,55.40%,59957.4,108218
13,0,52955,Ludvig Ãberg,55.39%,64114.3,115746
14,0,40250,Taylor Pendrith,55.38%,68244.4,123235
15,0,57366,Cameron Young,55.37%,71243.0,128671
16,0,54421,Garrick Higgo,55.35%,60824.3,109890
17,0,47504,Sam Burns,55.28%,64437.1,116566
18,0,56149,Wilson Furr,55.23%,47414.2,85854
18,0,39546,Keith Mitchell,55.23%,75289.8,136316
18,0,51070,Vincent Norrman,55.23%,45060.6,81584
21,0,47420,Jake Knapp,55.20%,64401.6,116673
22,0,34255,Joseph Bramlett,55.15%,69024.9,125166
23,0,50484,Hayden Springer,55.11%,58159.7,105536
24,0,48699,Callum Tarren,55.05%,56927.8,103405
24,0,40006,Erik van Rooyen,55.05%,67276.0,122200
26,0,48117,Kurt Kitayama,55.03%,65967.3,119867
27,0,54576,Patrick Fishburn,55.01%,56242.8,102246
28,0,48081,Xander Schauffele,55.00%,70010.6,127281
29,0,51696,Rico Hoey,54.90%,68062.2,123965
30,0,55454,Carl Yuan,54.88%,55306.4,100773
31,0,29725,Tony Finau,54.87%,70362.9,128233
32,0,29936,Ryan Fox,54.85%,66006.4,120329
33,0,28420,Ryan Brehm,54.77%,46097.9,84162
34,0,51977,Max Greyserman,54.76%,59704.7,109024
35,0,27129,Luke List,54.72%,64167.9,117256
35,0,32333,Kevin Tway,54.72%,40253.0,73563
37,0,46046,Scottie Scheffler,54.70%,59613.1,108979
38,0,24502,Adam Scott,54.68%,56714.4,103730
39,0,33448,Justin Thomas,54.67%,58975.9,107874
40,0,33141,Keegan Bradley,54.64%,66308.0,121348
40,0,52215,Robert MacIntyre,54.64%,56507.5,103415
42,0,36799,Stephan Jaeger,54.61%,70828.1,129697
43,0,35450,Patrick Cantlay,54.59%,54423.3,99690
44,0,46113,Ryan McCormick,54.58%,49482.3,90661
45,0,60767,Blaine Hale Jr.,54.56%,40518.7,74263
46,0,36699,Patrick Rodgers,54.54%,84857.2,155588
47,0,48084,Wesley Bryan,54.49%,34802.1,63865
48,0,48867,Matti Schmid,54.48%,64062.8,117579
49,0,32366,Kevin Chappell,54.47%,40297.0,73979
49,0,46340,Alex Smalley,54.47%,59744.7,109690
51,0,47988,Nick Hardy,54.44%,75239.6,138213
52,0,51634,Sahith Theegala,54.40%,82748.3,152109
53,0,35310,Lanto Griffin,54.37%,55781.0,102601
54,0,59866,Nick Dunlap,54.35%,62723.7,115414
54,0,55893,Sam Stevens,54.35%,76772.3,141249
56,0,34046,Jordan Spieth,54.30%,58851.8,108382
57,0,33408,Tyson Alexander,54.25%,57875.6,106674
58,0,49947,Taylor Moore,54.17%,83493.6,154138
59,0,45242,Kevin Yu,54.14%,62080.8,114658
60,0,28089,Jason Day,54.13%,58150.8,107435
61,0,52453,Nicolai HÃ¸jgaard,54.10%,44799.6,82803
62,0,32070,Rafael Campos,54.06%,45138.2,83497
62,0,45157,Cam Davis,54.06%,67611.5,125070
62,0,46717,Viktor Hovland,54.06%,51432.1,95131
65,0,48887,Matt Wallace,54.05%,52652.9,97415
66,0,50497,Adrien Dumont de Chassart,54.03%,54540.2,100952
66,0,47483,Will Zalatoris,54.03%,55946.9,103542
68,0,51894,Vince Whaley,54.02%,51707.6,95722
69,0,50188,S.H. Kim,53.98%,83294.9,154308
70,0,39997,Corey Conners,53.97%,74468.7,137989
70,0,39977,Max Homa,53.97%,69474.8,128733
72,0,33653,Thomas Detry,53.95%,61609.1,114202
73,0,34563,Chesson Hadley,53.90%,60796.8,112804
74,0,32757,Patton Kizzire,53.89%,49771.7,92362
75,0,58168,Davis Thompson,53.82%,73214.0,136029
76,0,48153,Matthieu Pavon,53.80%,48534.6,90216
76,0,47995,Davis Riley,53.80%,65815.7,122338
78,0,40026,Daniel Berger,53.76%,52577.3,97793
79,0,60067,Joe Highsmith,53.75%,57090.4,106206
80,0,34099,Harris English,53.73%,71743.4,133520
80,0,30926,Chris Kirk,53.73%,62568.9,116450
80,0,46442,Maverick McNealy,53.73%,72712.2,135330
83,0,22405,Justin Rose,53.70%,46416.0,86434
83,0,48119,Ben Taylor,53.70%,52206.4,97217
85,0,39975,Michael Kim,53.63%,58372.1,108842
86,0,34587,Chan Kim,53.62%,71216.9,132828
87,0,27139,David Skinns,53.61%,66343.2,123744
88,0,30911,Tommy Fleetwood,53.58%,61048.7,113939
89,0,60004,Jacob Bridgeman,53.55%,57806.5,107953
90,0,59143,Mac Meissner,53.54%,62353.0,116468
91,0,32791,K.H. Lee,53.53%,63329.4,118315
92,0,39324,J.J. Spaun,53.52%,71581.2,133745
93,0,39971,Sungjae Im,53.51%,73810.7,137936
94,0,35506,Mackenzie Hughes,53.50%,79265.9,148154
95,0,33204,Shane Lowry,53.48%,55571.2,103910
96,0,50493,Justin Suh,53.44%,59313.1,110991
97,0,33399,Adam Hadwin,53.42%,64065.7,119928
98,0,57362,Austin Eckroat,53.39%,71062.6,133090
99,0,56630,Akshay Bhatia,53.38%,73823.0,138310
99,0,59442,Parker Coody,53.38%,46846.3,87755
101,0,12716,Charley Hoffman,53.36%,58484.5,109613
102,0,40098,Matt Fitzpatrick,53.34%,59284.0,111139
103,0,57975,Harry Hall,53.29%,67901.5,127415
103,0,35532,Tom Hoge,53.29%,86132.9,161639
105,0,45609,Tyler Duncan,53.26%,52662.6,98871
106,0,55708,Hayden Buckley,53.25%,57701.7,108353
107,0,35461,Beau Hossler,53.24%,74972.3,140826
108,0,47347,Adam Schenk,53.20%,78224.2,147028
109,0,28252,Seamus Power,53.14%,82777.1,155763
110,0,32839,Hideki Matsuyama,53.12%,60580.0,114052
111,0,29420,Billy Horschel,53.11%,58683.7,110502
112,0,55182,Tom Kim,53.08%,64180.3,120905
113,0,23320,Ryan Palmer,53.05%,34444.2,64929
114,0,34374,Erik Barnes,53.03%,43321.9,81691
114,0,32102,Rickie Fowler,53.03%,66000.1,124469
116,0,47591,Eric Cole,53.01%,89485.1,168818
117,0,50095,Austin Smotherman,52.96%,35951.5,67883
117,0,49960,Sepp Straka,52.96%,61872.6,116837
119,0,52514,Trace Crowe,52.95%,50812.9,95966
120,0,52666,Sami Valimaki,52.94%,55961.2,105697
121,0,47679,Victor Perez,52.92%,53188.7,100503
122,0,34021,Bud Cauley,52.89%,48212.9,91158
123,0,27330,Josh Teater,52.86%,38036.0,71960
124,0,51997,Andrew Novak,52.84%,71431.2,135185
124,0,49771,J.T. Poston,52.84%,66653.3,126146
126,0,36871,Matt NeSmith,52.83%,58562.6,110853
127,0,30163,Henrik Norlander,52.79%,46214.3,87541
128,0,29221,Webb Simpson,52.75%,44723.7,84786
128,0,35617,Martin Trainer,52.75%,35267.9,66863
130,0,34466,Peter Malnati,52.72%,60810.9,115354
131,0,37455,Si Woo Kim,52.71%,69777.3,132383
132,0,40115,Adam Svensson,52.68%,89803.4,170482
133,0,52375,Doug Ghim,52.66%,73849.4,140248
134,0,52513,Carson Young,52.60%,68743.0,130682
135,0,50525,Collin Morikawa,52.52%,64796.7,123374
136,0,33968,ThorbjÃ¸rn Olesen,52.51%,38030.8,72423
137,0,54591,Ben Griffin,52.50%,80016.4,152413
138,0,37275,Sam Ryder,52.49%,58051.4,110601
139,0,25493,Nick Taylor,52.44%,68965.1,131519
140,0,27214,Kevin Streelman,52.42%,53753.0,102547
141,0,48319,Tom Whitney,52.40%,49701.1,94848
142,0,31646,Emiliano Grillo,52.39%,69862.7,133363
143,0,34076,Joel Dahmen,52.38%,65438.1,124924
143,0,51287,Ryo Hisatsune,52.38%,63401.2,121032
143,0,54783,Dylan Wu,52.38%,68467.0,130720
146,0,51349,Nico Echavarria,52.37%,62494.8,119334
146,0,54628,Lee Hodges,52.37%,81418.7,155458
148,0,47983,Chad Ramey,52.31%,64053.7,122440
149,0,47993,Denny McCarthy,52.29%,68604.6,131208
150,0,27936,Martin Laird,52.25%,52141.0,99798
150,0,32640,Troy Merritt,52.25%,53710.9,102798
152,0,40162,Justin Lower,52.24%,77455.7,148277
152,0,27770,Camilo Villegas,52.24%,40588.3,77697
154,0,36801,Mark Hubbard,52.22%,77824.1,149038
155,0,32367,Jorge Campillo,52.18%,38066.9,72947
156,0,33486,Roger Sloan,52.16%,52909.4,101434
157,0,27644,Brian Harman,52.14%,69260.7,132829
158,0,34098,Russell Henley,52.12%,58908.7,113034
159,0,57900,Chandler Phillips,52.11%,68147.9,130774
159,0,51890,Greyson Sigg,52.11%,60464.9,116043
161,0,27349,Alex Noren,52.10%,55642.0,106805
162,0,39327,Ben Silverman,52.05%,66762.2,128260
163,0,29908,C.T. Pan,51.94%,53338.2,102700
164,0,46414,Aaron Rai,51.82%,67248.9,129768
165,0,36326,David Lipsky,51.79%,55087.2,106368
166,0,55789,Taylor Montgomery,51.72%,43420.2,83955
167,0,52374,Brandon Wu,51.70%,56200.8,108701
168,0,46441,Robby Shelton,51.65%,61330.1,118737
169,0,25900,Lucas Glover,51.63%,70856.5,137239
170,0,28775,Nate Lashley,51.54%,56955.6,110504
171,0,47806,Raul Pereda,51.48%,34798.3,67594
172,0,45522,Christiaan Bezuidenhout,51.30%,64891.8,126490
173,0,26596,Ryan Moore,51.29%,59417.8,115852
174,0,29535,Brice Garnett,51.23%,39048.1,76215
175,0,36884,Ben Kohles,51.18%,66179.9,129311
176,0,26476,Chez Reavie,50.85%,52071.7,102393
177,0,24024,Zach Johnson,50.75%,36203.1,71340
178,0,22371,Aaron Baddeley,50.74%,58986.3,116247
179,0,23108,Matt Kuchar,50.73%,59769.7,117818
180,0,29478,Kevin Kisner,50.62%,41392.7,81772
181,0,40058,Zac Blair,50.22%,64256.5,127943
182,0,30927,Brendon Todd,50.14%,76548.0,152682
183,0,34256,Andrew Putnam,50.09%,67276.6,134315
184,0,27649,Brandt Snedeker,49.92%,48703.4,97565
