RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,20498,Briny Baird,2' 7",167.500,64,46
2,0,24925,Jonathan Byrd,2' 8",271.750,103,106
2,0,19846,Brian Gay,2' 8",283.917,105,7
2,0,27095,Nick Watney,2' 8",255.833,97,12
5,0,29720,Andres Gonzales,2' 9",212.833,77,169
5,0,24980,Scott Gutschewski,2' 9",258.083,95,115
5,0,06527,Steve Stricker,2' 9",203.917,74,2
8,0,24924,Bill Haas,2' 10",269.667,95,79
8,0,21731,Freddie Jacobson,2' 10",345.083,123,34
10,0,22371,Aaron Baddeley,2' 11",247.250,84,55
10,0,20848,Ángel Cabrera,2' 11",155.500,53,176
10,0,20472,Alex Cejka,2' 11",227.583,79,111
10,0,20229,Stewart Cink,2' 11",292.500,100,107
10,0,07457,Steve Flesch,2' 11",360.500,124,108
10,0,12716,Charley Hoffman,2' 11",352.250,120,163
10,0,23325,Vaughn Taylor,2' 11",411.500,143,72
17,0,01116,Michael Bradley,3' 0",203.250,68,179
17,0,28089,Jason Day,3' 0",278.167,94,3
17,0,22378,Trevor Immelman,3' 0",246.083,82,89
17,0,22348,Nick O'Hern,3' 0",346.667,115,58
17,0,02206,David Toms,3' 0",285.667,94,25
22,0,12652,Cameron Beckman,3' 1",289.250,95,113
22,0,24507,Jason Bohn,3' 1",358.167,116,83
22,0,19970,Robert Karlsson,3' 1",265.333,85,40
22,0,01766,Billy Mayfair,3' 1",417.250,135,27
22,0,20127,Chris Riley,3' 1",277.417,91,20
22,0,30110,Kyle Stanley,3' 1",463.083,150,156
28,0,24846,Ricky Barnes,3' 2",347.333,111,117
28,0,20593,Greg Chalmers,3' 2",418.250,132,1
28,0,23673,Michael Connell,3' 2",367.083,116,30
28,0,06251,Chris DiMarco,3' 2",477.500,149,39
28,0,23409,James Driscoll,3' 2",278.417,87,112
28,0,06522,Ernie Els,3' 2",299.167,94,182
28,0,10809,Jim Furyk,3' 2",333.417,105,76
28,0,25900,Lucas Glover,3' 2",314.667,99,162
28,0,24604,Hunter Haas,3' 2",402.250,126,48
28,0,08537,J.P. Hayes,3' 2",289.167,92,80
28,0,27974,Sung Kang,3' 2",264.750,83,115
28,0,10585,Scott McCarron,3' 2",279.833,88,36
28,0,26596,Ryan Moore,3' 2",385.917,123,45
28,0,23320,Ryan Palmer,3' 2",422.500,132,47
28,0,01948,Tim Petrovic,3' 2",435.333,139,38
28,0,23621,Rory Sabbatini,3' 2",346.417,109,84
28,0,23788,D.J. Trahan,3' 2",441.083,139,82
28,0,24663,Y.E. Yang,3' 2",250.500,79,23
46,0,35087,Bio Kim,3' 3",303.333,94,142
46,0,23108,Matt Kuchar,3' 3",395.000,123,13
46,0,26851,Marc Leishman,3' 3",394.667,123,71
46,0,25396,Kevin Na,3' 3",438.000,135,9
46,0,20645,John Senden,3' 3",431.083,131,145
46,0,25834,Daniel Summerhays,3' 3",374.333,115,138
52,0,24357,K.J. Choi,3' 4",335.333,101,27
52,0,06621,Joe Durant,3' 4",322.667,97,59
52,0,28679,Fabián Gómez,3' 4",379.417,114,177
52,0,23718,Nathan Green,3' 4",397.583,120,26
52,0,21350,Ryuji Imada,3' 4",449.667,134,65
52,0,10860,Justin Leonard,3' 4",364.333,109,18
52,0,01706,Davis Love III,3' 4",247.500,74,161
52,0,22046,Geoff Ogilvy,3' 4",319.250,96,52
52,0,25240,D.A. Points,3' 4",391.667,118,77
52,0,33911,Nate Smith,3' 4",280.250,84,90
52,0,08375,Paul Stankowski,3' 4",349.250,105,56
63,0,06004,Stephen Ames,3' 5",331.750,97,35
63,0,07867,Woody Austin,3' 5",317.667,92,5
63,0,23614,Rich Beem,3' 5",292.917,86,168
63,0,10505,Shane Bertsch,3' 5",331.917,96,57
63,0,34255,Joseph Bramlett,3' 5",356.583,105,119
63,0,23638,Brendon de Jonge,3' 5",552.250,162,42
63,0,20157,Retief Goosen,3' 5",220.833,64,81
63,0,21961,Charles Howell III,3' 5",378.083,112,5
63,0,26300,Matt Jones,3' 5",341.250,101,110
63,0,27936,Martin Laird,3' 5",333.167,98,60
63,0,27797,Derek Lamely,3' 5",316.000,92,183
63,0,32640,Troy Merritt,3' 5",297.750,87,121
63,0,01810,Phil Mickelson,3' 5",350.083,103,17
63,0,23800,Bryce Molder,3' 5",364.333,106,15
63,0,29518,Brendan Steele,3' 5",435.750,128,149
63,0,12602,Dean Wilson,3' 5",354.833,105,19
79,0,21407,Arjun Atwal,3' 6",483.833,139,131
79,0,20070,Matt Bettencourt,3' 6",430.583,122,141
79,0,23541,Ben Crane,3' 6",300.917,87,23
79,0,25686,Jason Dufner,3' 6",416.000,118,70
79,0,12782,Tim Herron,3' 6",411.750,119,60
79,0,24024,Zach Johnson,3' 6",368.917,105,4
79,0,08075,Jerry Kelly,3' 6",409.500,116,14
79,0,29718,Anthony Kim,3' 6",297.750,86,75
79,0,27933,John Merrick,3' 6",312.083,89,91
79,0,20572,Rod Pampling,3' 6",289.750,83,10
79,0,24361,Pat Perez,3' 6",433.417,124,78
79,0,25562,Andres Romero,3' 6",455.333,129,120
79,0,26679,Kevin Stadler,3' 6",481.083,138,174
79,0,26289,Boo Weekley,3' 6",274.667,79,169
93,0,24290,D.J. Brigman,3' 7",338.667,94,166
93,0,12510,Chad Campbell,3' 7",508.917,141,102
93,0,01313,Steve Elkington,3' 7",217.167,61,43
93,0,23353,J.J. Henry,3' 7",371.500,103,126
93,0,31557,Jim Herman,3' 7",328.667,91,118
93,0,26420,Richard Johnson,3' 7",281.000,79,155
93,0,30711,Colt Knost,3' 7",377.083,105,135
93,0,24490,George McNeill,3' 7",355.000,98,124
93,0,06515,Shaun Micheel,3' 7",300.167,84,69
93,0,25345,Carl Pettersson,3' 7",511.167,142,72
93,0,24138,Ian Poulter,3' 7",235.417,65,122
93,0,23497,Tag Ridings,3' 7",482.833,135,134
93,0,29221,Webb Simpson,3' 7",410.583,115,16
93,0,22293,Heath Slocum,3' 7",338.833,94,149
93,0,27770,Camilo Villegas,3' 7",329.917,93,127
93,0,25804,Bubba Watson,3' 7",361.333,100,184
109,0,32366,Kevin Chappell,3' 8",438.083,119,72
109,0,11123,Chris Couch,3' 8",473.917,129,27
109,0,27141,J.B. Holmes,3' 8",288.500,79,158
109,0,27466,Spencer Levin,3' 8",520.750,143,41
109,0,31401,Zack Miller,3' 8",438.500,120,153
109,0,30692,Scott Stallings,3' 8",435.250,119,165
109,0,26287,Roland Thatcher,3' 8",384.583,104,92
109,0,20160,Charlie Wi,3' 8",439.833,119,64
109,0,21878,Mark Wilson,3' 8",383.250,105,11
118,0,22621,Ben Curtis,3' 9",348.667,92,21
118,0,21753,Brian Davis,3' 9",650.417,173,62
118,0,32102,Rickie Fowler,3' 9",494.667,132,139
118,0,20766,Padraig Harrington,3' 9",284.083,75,49
118,0,26758,David Hearn,3' 9",383.500,103,53
118,0,25444,Justin Hicks,3' 9",201.333,54,185
118,0,06573,Brandt Jobe,3' 9",470.333,126,67
118,0,30926,Chris Kirk,3' 9",435.667,116,99
118,0,31202,William McGirt,3' 9",408.333,110,51
118,0,01797,Rocco Mediate,3' 9",308.917,83,178
118,0,26331,Charl Schwartzel,3' 9",238.500,64,50
118,0,27963,Chris Stroud,3' 9",482.417,129,103
118,0,32150,Michael Thompson,3' 9",483.000,129,32
118,0,23623,Bo Van Pelt,3' 9",471.000,125,68
118,0,27064,Jhonattan Vegas,3' 9",405.500,107,148
118,0,26951,Johnson Wagner,3' 9",438.583,116,96
118,0,25632,Jimmy Walker,3' 9",528.583,141,54
135,0,29910,Blake Adams,3' 10",607.500,160,33
135,0,29478,Kevin Kisner,3' 10",418.333,109,142
135,0,22913,John Rollins,3' 10",394.417,102,123
135,0,24502,Adam Scott,3' 10",290.083,75,62
135,0,06567,Vijay Singh,3' 10",411.917,108,105
135,0,31323,Gary Woodland,3' 10",417.917,110,86
141,0,10885,Robert Allenby,3' 11",407.083,103,66
141,0,33141,Keegan Bradley,3' 11",473.250,121,125
141,0,30750,Tommy Gainey,3' 11",519.500,134,133
141,0,24358,Robert Garrigus,3' 11",533.667,137,164
141,0,30925,Dustin Johnson,3' 11",391.833,100,181
141,0,25818,Scott Piercy,3' 11",453.917,115,100
141,0,30946,Alex Prugh,3' 11",431.167,110,186
141,0,28486,Michael Putnam,3' 11",345.250,88,87
141,0,27649,Brandt Snedeker,3' 11",487.167,124,22
141,0,27214,Kevin Streelman,3' 11",466.667,118,37
151,0,06643,Paul Goydos,4' 0",540.333,135,130
151,0,23548,Bill Lunde,4' 0",422.083,106,114
151,0,22961,David Mathis,4' 0",482.250,120,30
151,0,28475,Jeff Overton,4' 0",507.667,128,147
151,0,32876,Martin Piller,4' 0",348.167,87,172
151,0,27330,Josh Teater,4' 0",602.083,150,152
157,0,23983,Luke Donald,4' 1",331.417,82,8
157,0,21209,Sergio Garcia,4' 1",304.833,75,44
157,0,32698,Bobby Gates,4' 1",506.167,123,180
157,0,01577,Lee Janzen,4' 1",332.250,82,144
157,0,27120,Troy Matteson,4' 1",613.083,150,132
157,0,27939,Matt McQuillan,4' 1",283.667,70,101
157,0,22405,Justin Rose,4' 1",309.250,76,95
157,0,33419,Cameron Tringale,4' 1",486.667,118,97
165,0,25274,Steven Bowditch,4' 2",563.667,136,175
165,0,10733,Kent Jones,4' 2",396.000,95,151
165,0,20436,Garrett Willis,4' 2",506.333,122,88
168,0,20098,Stuart Appleby,4' 3",425.833,100,128
168,0,09011,David Duval,4' 3",431.500,101,172
168,0,24140,Sean O'Hair,4' 3",390.583,92,146
168,0,21949,Joe Ogilvie,4' 3",505.833,119,109
172,0,26881,Jarrod Lyle,4' 4",536.667,123,104
172,0,24781,Hunter Mahan,4' 4",422.333,98,92
172,0,33413,Ben Martin,4' 4",408.333,95,167
172,0,31193,Jim Renner,4' 4",435.917,101,85
176,0,28087,Kris Blanks,4' 5",527.917,119,94
176,0,08725,Tom Gillis,4' 5",387.333,87,129
178,0,21805,Harrison Frazar,4' 6",403.833,90,157
178,0,28158,Steve Marino,4' 6",516.500,115,97
178,0,25457,Alexandre Rocha,4' 6",312.583,69,136
178,0,34072,Will Strickler,4' 6",374.833,84,154
178,0,26668,Marc Turnesa,4' 6",312.500,70,171
183,0,25572,Graeme McDowell,4' 8",291.917,63,160
184,0,28620,Aron Price,4' 9",330.167,70,137
185,0,26476,Chez Reavie,4' 10",674.667,140,140
186,0,29420,Billy Horschel,4' 11",488.000,100,159
