RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,36801,Mark Hubbard,47
1,1,39971,Sungjae Im,47
3,1,34099,Harris English,44
4,0,40026,Daniel Berger,43
4,3,46046,Scottie Scheffler,43
6,-3,27644,Brian Harman,42
6,-2,32839,Hideki Matsuyama,42
6,4,48081,Xander Schauffele,42
9,1,35310,Lanto Griffin,41
9,1,46717,Viktor Hovland,41
9,-1,30927,Brendon Todd,41
12,4,29725,Tony Finau,39
12,-4,35449,Adam Long,39
12,6,50525,Collin Morikawa,39
12,6,33448,Justin Thomas,39
16,-6,33948,Byeong Hun An,38
16,2,45526,Abraham Ancer,38
16,-6,46402,Talor Gooch,38
16,-6,53165,Doc Redman,38
20,-4,34076,Joel Dahmen,37
20,4,29478,Kevin Kisner,37
20,4,34360,Patrick Reed,37
23,6,47959,Bryson DeChambeau,36
23,-5,33597,Harry Higgs,36
23,6,28237,Rory McIlroy,36
23,6,48822,Sebastián Muñoz,36
23,-5,30163,Henrik Norlander,36
23,-5,36699,Patrick Rodgers,36
23,6,29221,Webb Simpson,36
30,-1,45486,Joaquin Niemann,35
30,15,46970,Jon Rahm,35
30,-6,47347,Adam Schenk,35
30,-6,31560,Brian Stuard,35
30,-6,37189,Harold Varner III,35
35,-6,45609,Tyler Duncan,34
35,-6,34098,Russell Henley,34
35,-6,29420,Billy Horschel,34
35,-6,47993,Denny McCarthy,34
35,-6,27349,Alex Noren,34
35,-6,49771,J.T. Poston,34
35,-6,56278,Matthew Wolff,34
42,-1,24024,Zach Johnson,33
42,-1,46442,Maverick McNealy,33
42,-1,33667,Carlos Ortiz,33
42,3,23320,Ryan Palmer,33
42,-1,25804,Bubba Watson,33
47,-2,25364,Paul Casey,32
47,15,30925,Dustin Johnson,32
47,-2,37455,Si Woo Kim,32
47,-2,32791,K.H. Lee,32
47,-2,33419,Cameron Tringale,32
52,-1,39997,Corey Conners,31
52,-1,29970,Dylan Frittelli,31
52,-1,33399,Adam Hadwin,31
52,-1,21961,Charles Howell III,31
52,19,35506,Mackenzie Hughes,31
52,-1,29926,Danny Lee,31
52,10,35891,Cameron Smith,31
52,-1,31323,Gary Woodland,31
60,-3,47504,Sam Burns,30
60,2,52372,Cameron Champ,30
60,-3,26300,Matt Jones,30
60,2,25396,Kevin Na,30
60,-3,36871,Matthew NeSmith,30
60,-3,30692,Scott Stallings,30
60,-3,29518,Brendan Steele,30
67,-5,45157,Cam Davis,29
67,-5,27129,Luke List,29
67,-5,26476,Chez Reavie,29
67,-5,27214,Kevin Streelman,29
67,-5,32254,Xinjun Zhang,29
72,-1,33141,Keegan Bradley,28
72,-1,29268,Bronson Burgoon,28
72,-1,25900,Lucas Glover,28
72,-1,33122,Russell Knox,28
76,0,33490,Bo Hoag,27
76,0,35532,Tom Hoge,27
76,0,39977,Max Homa,27
76,0,30944,Jason Kokrak,27
76,0,23108,Matt Kuchar,27
76,0,33410,Andrew Landry,27
76,0,37275,Sam Ryder,27
83,0,32640,Troy Merritt,26
83,0,24361,Pat Perez,26
83,0,39953,Chase Seiffert,26
83,0,23325,Vaughn Taylor,26
87,0,40058,Zac Blair,25
87,0,29479,Scott Brown,25
87,0,28089,Jason Day,25
87,0,29535,Brice Garnett,25
87,0,27974,Sung Kang,25
87,0,27942,Rob Oppenheim,25
87,0,23621,Rory Sabbatini,25
87,0,49960,Sepp Straka,25
