RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
108,4,27129,Luke List,71.048,4860,42.338,69
109,4,32254,Xinjun Zhang,71.058,5436,35.452,77
110,4,12716,Charley Hoffman,71.060,4149,43.531,59
111,4,32150,Michael Thompson,71.061,4371,34.753,62
112,4,22056,Cameron Percy,71.073,3162,36.263,45
113,4,37275,Sam Ryder,71.091,4922,54.379,70
114,4,19803,Ryan Armour,71.092,4068,55.344,58
115,4,33120,Mark Anderson,71.095,3319,22.480,47
116,4,49960,Sepp Straka,71.102,4943,34.132,70
117,4,29974,Branden Grace,71.108,2880,35.423,41
118,4,25900,Lucas Glover,71.120,4724,41.051,67
119,5,25686,Jason Dufner,71.159,4390,21.855,62
120,5,32640,Troy Merritt,71.165,4791,48.244,68
121,5,33404,Chris Baker,71.170,3454,33.312,49
122,5,39953,Chase Seiffert,71.175,3806,37.468,54
123,0,26851,Marc Leishman,71.186,4343,- .672,61
124,4,20229,Stewart Cink,71.189,3621,9.639,51
125,4,33490,Bo Hoag,71.193,4718,51.923,67
126,4,48887,Matt Wallace,71.206,3129,4.052,44
127,4,34563,Chesson Hadley,71.228,4078,53.208,58
127,4,33410,Andrew Landry,71.228,4453,34.367,63
129,4,29484,Peter Uihlein,71.235,3016,47.101,43
130,4,51766,Wyndham Clark,71.243,4323,22.808,61
131,4,28679,Fabián Gómez,71.252,3870,48.862,55
132,4,37455,Si Woo Kim,71.254,5221,51.763,74
133,4,33413,Ben Martin,71.259,2532,33.325,36
134,4,26758,David Hearn,71.266,3592,42.581,51
135,4,26499,Rafa Cabrera Bello,71.285,3749,29.098,53
135,4,32448,James Hahn,71.285,2538,28.272,36
137,4,22371,Aaron Baddeley,71.291,3309,41.664,47
138,4,39546,Keith Mitchell,71.298,4554,9.084,64
139,4,46550,Brandon Hagy,71.300,3242,37.785,46
139,4,27942,Rob Oppenheim,71.300,4317,32.295,61
141,4,25818,Scott Piercy,71.306,4673,33.226,66
142,4,23788,D.J. Trahan,71.307,3318,33.438,47
143,4,27330,Josh Teater,71.335,2882,42.723,41
144,4,32791,K.H. Lee,71.339,5087,49.383,72
145,4,27936,Martin Laird,71.344,2746,36.426,39
146,4,46441,Robby Shelton,71.358,5028,38.412,71
147,4,34255,Joseph Bramlett,71.367,3751,31.473,53
148,4,28775,Nate Lashley,71.384,3676,35.992,52
149,4,35461,Beau Hossler,71.387,4743,39.928,67
150,4,52375,Doug Ghim,71.402,2826,30.096,40
151,4,19846,Brian Gay,71.407,4461,37.671,63
152,4,32757,Patton Kizzire,71.444,3882,47.442,55
153,4,49298,Kramer Hickok,71.472,3464,38.152,49
154,4,51894,Vince Whaley,71.478,2687,29.158,38
155,5,27974,Sung Kang,71.489,5198,20.664,73
156,5,46435,Austin Cook,71.522,4236,55.303,60
157,5,35658,Kris Ventura,71.567,3099,49.938,44
158,5,29479,Scott Brown,71.572,4541,39.617,64
159,5,32366,Kevin Chappell,71.573,2907,27.509,41
160,5,34466,Peter Malnati,71.574,4036,43.690,57
161,5,49766,Hank Lebioda,71.578,3894,42.770,55
162,5,27554,Scott Harrington,71.583,4841,26.659,68
163,5,33486,Roger Sloan,71.586,3608,42.905,51
164,5,31420,Anirban Lahiri,71.601,2475,31.027,35
165,5,35732,Wes Roach,71.602,2831,33.096,40
166,5,40042,Tyler McCumber,71.636,3761,35.686,53
167,5,29908,C.T. Pan,71.637,3988,23.696,56
168,5,40058,Zac Blair,71.705,4698,34.501,66
169,5,32662,Michael Gligic,71.720,3403,39.546,48
170,5,27963,Chris Stroud,71.733,3256,43.735,46
171,5,28420,Ryan Brehm,71.798,3543,46.878,50
172,5,32139,Danny Willett,71.805,2867,5.189,40
173,5,34213,Grayson Murray,71.810,2559,26.161,36
174,5,48119,Ben Taylor,71.823,2976,40.583,42
175,5,34431,Robert Streb,71.836,3554,37.795,50
176,5,25572,Graeme McDowell,71.866,3439,10.563,48
177,5,21407,Arjun Atwal,71.867,2196,31.869,31
178,5,34256,Andrew Putnam,71.871,3278,28.061,46
179,5,27556,Ted Potter Jr.,71.877,3127,35.592,44
180,6,25632,Jimmy Walker,71.927,3314,- 5.343,46
181,6,32333,Kevin Tway,71.992,3434,21.639,48
182,6,33449,Zack Sucher,72.006,2557,35.202,36
183,6,31557,Jim Herman,72.022,4309,12.345,60
184,6,48045,Michael Gellerman,72.048,2983,42.996,42
185,6,24924,Bill Haas,72.060,3121,49.628,44
186,6,39324,J.J. Spaun,72.066,4134,45.844,58
187,6,32618,Rhein Gibson,72.087,3559,45.364,50
188,6,34314,Sebastian Cappelen,72.106,3777,44.603,53
189,6,40009,Dominic Bozzelli,72.277,2568,33.988,36
190,6,35230,Nelson Ledesma,72.579,2866,37.145,40
191,6,28307,Matt Every,72.589,3234,32.485,45
192,7,23623,Bo Van Pelt,73.586,3125,39.191,43
193,7,35617,Martin Trainer,74.865,3416,27.774,46
