RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,39971,Sungjae Im,64
2,0,35310,Lanto Griffin,59
3,1,34099,Harris English,56
4,1,46046,Scottie Scheffler,55
5,-2,36699,Patrick Rodgers,54
6,-1,36801,Mark Hubbard,52
6,-1,53165,Doc Redman,52
8,0,34360,Patrick Reed,51
9,4,50525,Collin Morikawa,50
10,-2,27644,Brian Harman,49
10,1,32839,Hideki Matsuyama,49
10,3,48822,Sebastián Muñoz,49
10,-2,31560,Brian Stuard,49
14,1,29725,Tony Finau,48
14,9,46717,Viktor Hovland,48
14,-3,35449,Adam Long,48
14,15,48081,Xander Schauffele,48
14,1,30927,Brendon Todd,48
19,-4,33948,Byeong Hun An,46
19,-4,34076,Joel Dahmen,46
19,-4,46402,Talor Gooch,46
19,-4,30163,Henrik Norlander,46
19,-4,49771,J.T. Poston,46
19,-4,47347,Adam Schenk,46
25,7,45526,Abraham Ancer,45
25,7,40026,Daniel Berger,45
25,-2,45609,Tyler Duncan,45
25,-2,33597,Harry Higgs,45
25,-2,47993,Denny McCarthy,45
25,-2,46442,Maverick McNealy,45
25,-2,37189,Harold Varner III,45
32,-3,34098,Russell Henley,44
32,5,29478,Kevin Kisner,44
32,-3,30692,Scott Stallings,44
35,5,47959,Bryson DeChambeau,43
35,-3,29420,Billy Horschel,43
35,-3,33667,Carlos Ortiz,43
35,-3,56278,Matthew Wolff,43
39,-2,37455,Si Woo Kim,42
39,1,45486,Joaquin Niemann,42
39,15,46970,Jon Rahm,42
39,15,33448,Justin Thomas,42
39,-2,32254,Xinjun Zhang,42
44,-4,25364,Paul Casey,41
44,3,52372,Cameron Champ,41
44,-4,29970,Dylan Frittelli,41
44,-4,27129,Luke List,41
44,-4,36871,Matthew NeSmith,41
44,3,23320,Ryan Palmer,41
44,-4,26476,Chez Reavie,41
51,-4,33490,Bo Hoag,40
51,-4,35532,Tom Hoge,40
51,-4,21961,Charles Howell III,40
51,-4,32791,K.H. Lee,40
51,11,29221,Webb Simpson,40
51,-4,27214,Kevin Streelman,40
57,-3,39997,Corey Conners,39
57,-3,33399,Adam Hadwin,39
57,-3,39977,Max Homa,39
57,-3,24024,Zach Johnson,39
57,-3,29926,Danny Lee,39
57,9,28237,Rory McIlroy,39
57,-3,31323,Gary Woodland,39
64,10,35506,Mackenzie Hughes,38
64,-2,33122,Russell Knox,38
64,-2,33419,Cameron Tringale,38
64,-2,25804,Bubba Watson,38
68,-2,25900,Lucas Glover,37
69,-1,47504,Sam Burns,36
69,-1,29535,Brice Garnett,36
69,-1,31646,Emiliano Grillo,36
69,20,30925,Dustin Johnson,36
69,-1,26300,Matt Jones,36
69,-1,30944,Jason Kokrak,36
69,5,25396,Kevin Na,36
