RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
39,0,01677,Tom Lehman,7.93,1655416,20875584
41,0,01766,Billy Mayfair,7.77,2236455,28777000
42,0,12782,Tim Herron,7.66,2103550,27473584
42,0,22046,Geoff Ogilvy,7.66,1931676,25205584
44,0,12461,Paul McGinley,7.65,547183,7155584
45,0,01329,Brad Faxon,7.62,1700534,22330584
46,0,24507,Jason Bohn,7.59,1888567,24880000
47,0,06036,Scott Dunlap,7.57,204500,2700000
48,0,10944,Thomas Bjørn,7.54,769267,10201584
49,0,21961,Charles Howell III,7.28,2074329,28481584
50,0,24357,K.J. Choi,7.09,1765373,24898584
51,0,01313,Steve Elkington,7.05,1410350,20015000
52,0,20634,Peter Lonard,6.88,1897998,27571584
53,0,01249,John Daly,6.86,1759920,25643584
54,0,08123,Jeff Brehaut,6.85,1271061,18549000
55,0,25572,Graeme McDowell,6.84,1086859,15880584
56,0,12680,Shigeki Maruyama,6.72,1933048,28759584
57,0,22624,Joel Kribel,6.71,112360,1674000
58,0,21959,Ted Purdy,6.70,2198368,32823584
59,0,21407,Arjun Atwal,6.68,963768,14418000
60,0,25345,Carl Pettersson,6.65,1993850,29970000
61,0,20229,Stewart Cink,6.49,1733048,26705584
62,0,21949,Joe Ogilvie,6.35,1819547,28670584
63,0,23325,Vaughn Taylor,6.29,1827573,29036000
64,0,20691,Greg Owen,6.17,1352878,21915000
65,0,20094,Jonathan Kaye,6.14,1416108,23069000
66,0,22293,Heath Slocum,6.11,1606185,26287000
67,0,20572,Rod Pampling,6.05,1613814,26669584
68,0,24024,Zach Johnson,5.97,1796440,30107584
69,0,22348,Nick O'Hern,5.94,889201,14962584
70,0,22983,Bradley Dredge,5.92,77000,1300000
71,0,20433,Mark Hensby,5.88,1312636,22313584
72,0,26596,Ryan Moore,5.81,686249,11817000
73,0,01975,Tom Purtzer,5.78,58240,1008000
74,0,01948,Tim Petrovic,5.64,1711228,30326584
75,0,10423,Mike Weir,5.59,1363466,24383584
76,0,01941,Tom Pernice Jr.,5.37,1608056,29962584
77,0,26420,Richard Johnson,5.35,689363,12888000
78,0,22405,Justin Rose,5.33,1365190,25623000
79,0,28486,Michael Putnam,5.27,229733,4356000
79,0,23623,Bo Van Pelt,5.27,1606081,30484584
81,0,20608,David Howell,5.16,696949,13494000
82,0,22034,Yasuharu Imano,5.08,66000,1300000
83,0,02010,Loren Roberts,5.04,874330,17365000
84,0,22378,Trevor Immelman,4.92,726867,14769584
85,0,01666,Bernhard Langer,4.86,952450,19585584
86,0,24361,Pat Perez,4.82,1258087,26092584
87,0,20628,Arron Oberholser,4.73,921796,19476000
88,0,08075,Jerry Kelly,4.71,1352486,28733584
89,0,01024,Billy Andrade,4.70,1120834,23823000
90,0,23688,Scott Drummond,4.51,56946,1261584
90,0,27561,Nick Flanagan,4.51,56946,1261584
90,0,26808,Tadahiro Takayama,4.51,56946,1261584
93,0,24138,Ian Poulter,4.48,946890,21145584
94,0,02133,Craig Stadler,4.45,256110,5760000
94,0,02223,Bob Tway,4.45,1072387,24085584
96,0,12823,Carlos Franco,4.43,1029266,23218000
97,0,06621,Joe Durant,4.42,1039699,23500584
97,0,01388,Robert Gamez,4.42,1115364,25254000
97,0,10585,Scott McCarron,4.42,977517,22140000
100,0,22371,Aaron Baddeley,4.31,1006005,23346000
101,0,23320,Ryan Palmer,4.28,1280001,29918000
102,0,07867,Woody Austin,4.27,1177094,27587000
103,0,02104,Jeff Sluman,4.25,1087506,25605000
104,0,21753,Brian Davis,4.10,854459,20863584
105,0,02101,Joey Sindelar,4.05,1060237,26179000
106,0,06575,Dudley Hart,3.99,1051338,26361000
107,0,01320,Bob Estes,3.96,891477,22518000
108,0,10885,Robert Allenby,3.95,1184457,30011584
109,0,06004,Stephen Ames,3.89,959664,24671584
110,0,01968,Nick Price,3.85,626735,16295584
111,0,21951,Joey Snyder III,3.82,1042695,27297000
112,0,25396,Kevin Na,3.81,1095203,28755000
113,0,24847,Michael Harris,3.79,65430,1728000
113,0,21731,Freddie Jacobson,3.79,868525,22910584
113,0,01920,Craig Parry,3.79,629886,16630584
116,0,01685,J.L. Lewis,3.74,1031158,27549000
117,0,21805,Harrison Frazar,3.71,999082,26919000
118,0,06643,Paul Goydos,3.70,486361,13149000
119,0,23349,Charles Warren,3.67,1007276,27459000
119,0,12602,Dean Wilson,3.67,821902,22419000
121,0,23409,James Driscoll,3.65,849890,23301000
122,0,20099,Doug Barron,3.61,731990,20259000
123,0,06595,Kevin Sutherland,3.57,845875,23679000
124,0,20848,Ángel Cabrera,3.56,451027,12685584
125,0,07749,Brett Quigley,3.54,998154,28197000
125,0,20812,Tjaart van der Walt,3.54,544057,15381000
125,0,22114,Simon Yates,3.54,46000,1300000
128,0,23621,Rory Sabbatini,3.53,920987,26100584
129,0,01928,Corey Pavin,3.49,736506,21105000
130,0,02214,Kirk Triplett,3.48,598145,17212000
131,0,01707,Steve Lowery,3.34,950274,28449000
131,0,23788,D.J. Trahan,3.34,806304,24147000
133,0,01797,Rocco Mediate,3.30,696249,21123000
134,0,23497,Tag Ridings,3.28,891811,27153000
135,0,20645,John Senden,3.27,855324,26181000
136,0,22328,Marc Cayeux,3.25,42250,1300000
136,0,23353,J.J. Henry,3.25,942346,28953000
138,0,12660,Jesper Parnevik,3.19,732844,23004000
139,0,01326,Nick Faldo,3.16,184649,5851584
140,0,01724,Jeff Maggert,3.12,743780,23872000
141,0,21461,Kenneth Ferrie,3.11,120250,3861584
142,0,22913,John Rollins,3.09,852147,27621000
143,0,20396,Lee Westwood,3.08,501267,16249584
144,0,19824,Craig Barlow,3.07,720362,23463000
145,0,21350,Ryuji Imada,3.02,650221,21510000
146,0,07457,Steve Flesch,2.99,869106,29055584
147,0,08537,J.P. Hayes,2.98,531704,17847000
148,0,28118,Peter Tomasulo,2.97,55027,1854000
149,0,01261,Jay Delsing,2.95,230850,7830000
150,0,23481,Marcel Siem,2.94,29150,990000
151,0,23552,Hank Kuehne,2.93,786817,26883000
152,0,19881,Robert Damron,2.91,739835,25443000
152,0,20569,Richard Green,2.91,365807,12559584
154,0,20850,Daniel Chopra,2.89,893367,30880584
155,0,23614,Rich Beem,2.86,701242,24535584
156,0,20585,Niclas Fasth,2.85,107500,3770000
157,0,01457,Jay Haas,2.84,485109,17081000
158,0,24924,Bill Haas,2.82,159586,5652000
159,0,20382,Stephen Leaney,2.80,758057,27049000
160,0,22117,Jyoti Randhawa,2.79,72500,2600000
161,0,21878,Mark Wilson,2.78,573218,20619000
162,0,06034,Marco Dawson,2.67,526264,19701000
163,0,20378,Mathias Grönberg,2.66,401139,15057000
164,0,20992,Kazuhiko Hosokawa,2.65,34500,1300000
165,0,22621,Ben Curtis,2.62,594669,22699584
166,0,24925,Jonathan Byrd,2.61,726022,27772000
167,0,23857,Neil Cheetham,2.54,33000,1300000
168,0,19958,Miguel Angel Jiménez,2.53,281398,11101584
169,0,20701,Warren Abery,2.50,32500,1300000
170,0,01553,John Huston,2.49,657969,26379000
171,0,01035,Tommy Armour III,2.45,636642,25956000
172,0,23322,Brett Wetterich,2.43,576029,23661000
173,0,08385,Omar Uresti,2.41,538237,22329000
173,0,10425,Jay Williamson,2.41,382653,15885000
175,0,19846,Brian Gay,2.40,689861,28791000
176,0,12662,Thomas Levet,2.37,485343,20475584
176,0,20663,Brenden Pappas,2.37,279340,11790000
178,0,20548,Hidemichi Tanaka,2.35,686113,29241000
179,0,23108,Matt Kuchar,2.32,402785,17388000
180,0,08633,Per-Ulrik Johansson,2.31,126640,5472000
181,0,22295,Darron Stiles,2.30,499826,21753000
182,0,06527,Steve Stricker,2.29,397639,17352000
183,0,27095,Nick Watney,2.28,605369,26523000
184,0,10733,Kent Jones,2.26,629943,27873000
184,0,20218,Shingo Katayama,2.26,131020,5800000
186,0,06197,Michael Allen,2.22,591829,26703000
187,0,20121,Todd Fischer,2.19,664097,30303000
188,0,11127,Stephen Dodd,2.18,109500,5031584
189,0,20498,Briny Baird,2.17,624190,28719000
189,0,22548,Patrick Sheehan,2.17,675037,31149000
191,0,23725,Brendan Jones,2.12,498816,23499000
192,0,24980,Scott Gutschewski,2.11,485486,23032584
193,0,21284,Hiroyuki Fujita,2.08,26243,1261584
193,0,23624,Soren Hansen,2.08,26243,1261584
193,0,24957,Simon Khan,2.08,26243,1261584
196,0,20474,Phillip Price,2.02,419415,20727000
197,0,06332,Neal Lancaster,1.96,532185,27153000
197,0,24781,Hunter Mahan,1.96,589566,30033000
199,0,01723,Andrew Magee,1.94,488779,25245000
200,0,25632,Jimmy Walker,1.92,155850,8100000
201,0,08215,Steve Schneiter,1.91,22300,1170000
202,0,24236,Nick Dougherty,1.90,128217,6740000
203,0,20623,Gavin Coles,1.87,359522,19219000
203,0,08339,Spike McRoy,1.87,173919,9306000
205,0,01473,Todd Hamilton,1.85,559494,30171584
205,0,10117,Bob Heintz,1.85,355488,19215000
207,0,24511,Thongchai Jaidee,1.84,92653,5031584
208,0,10649,Tom Scherrer,1.83,27333,1494000
208,0,02246,Duffy Waldorf,1.83,462724,25246584
210,0,26331,Charl Schwartzel,1.82,77000,4235584
211,0,01577,Lee Janzen,1.80,422748,23535000
212,0,20472,Alex Cejka,1.78,510082,28688584
212,0,20095,Carl Paulson,1.78,198214,11151000
214,0,12652,Cameron Beckman,1.77,474107,26757000
215,0,07223,Brian Bateman,1.76,505516,28773000
216,0,06515,Shaun Micheel,1.75,487401,27901584
217,0,07363,Craig Bowden,1.72,199911,11628000
217,0,02131,Mike Springer,1.72,59268,3438000
219,0,08725,Tom Gillis,1.71,421050,24669000
220,0,25364,Paul Casey,1.68,195192,11619584
221,0,11032,Frank Lickliter II,1.67,486580,29088000
222,0,01219,John Cook,1.66,374185,22599000
223,0,01527,Scott Hoch,1.65,31130,1890000
223,0,01569,Peter Jacobsen,1.65,180583,10935000
223,0,02106,Chris Smith,1.65,454375,27513000
226,0,12645,Brent Geiberger,1.64,309558,18884000
227,0,08931,Glen Day,1.63,370220,22644000
227,0,01361,Dan Forsman,1.63,214134,13140000
227,0,20394,Steve Webster,1.63,39586,2431584
230,0,24494,Erik Compton,1.61,15895,990000
230,0,23903,Stephen Gangluff,1.61,14161,882000
232,0,24512,Simon Dyson,1.59,38548,2431584
233,0,24604,Hunter Haas,1.57,371925,23643000
234,0,26287,Roland Thatcher,1.55,326299,21105000
235,0,19904,Paul Lawrie,1.52,19153,1261584
236,0,22986,Søren Kjeldsen,1.51,17667,1170000
236,0,25818,Scott Piercy,1.51,47140,3114000
238,0,21633,Steve Allan,1.50,418428,27837000
239,0,27573,Gavin Flint,1.47,7932,540000
239,0,28158,Steve Marino,1.47,14542,990000
241,0,21806,Paul Gow,1.46,324458,22185000
241,0,23063,Scott Hend,1.46,356247,24400584
243,0,22792,Peter Hanson,1.44,51891,3601584
243,0,01938,David Peoples,1.44,127907,8856000
243,0,25240,D.A. Points,1.44,400540,27909000
246,0,19972,José Coceres,1.42,269704,18945000
246,0,08993,Franklin Langham,1.42,380435,26757000
248,0,20369,John Bickerton,1.39,17522,1261584
248,0,27466,Spencer Levin,1.39,78082,5607000
248,0,01823,Larry Mize,1.39,206968,14931000
248,0,23874,Tino Schuster,1.39,17522,1261584
248,0,06078,Esteban Toledo,1.39,76887,5544000
253,0,10201,Matt Gogel,1.38,344150,24993000
254,0,24912,Will MacKenzie,1.36,275528,20295000
255,0,24290,D.J. Brigman,1.34,294849,22023000
255,0,25732,S.K. Ho,1.34,50169,3731584
255,0,27214,Kevin Streelman,1.34,21694,1620000
258,0,23036,Chris Anderson,1.33,270347,20295000
259,0,01157,Tom Byrum,1.31,323953,24778584
260,0,20939,Keiichiro Fukabori,1.30,15223,1170000
260,0,19903,Jonathan Lomas,1.30,15223,1170000
260,0,26539,Robert Rock,1.30,16383,1261584
260,0,20624,David Smail,1.30,16383,1261584
260,0,26679,Kevin Stadler,1.30,367775,28287000
260,0,20160,Charlie Wi,1.30,250080,19269000
266,0,01323,Brad Fabel,1.28,6925,540000
266,0,01682,Wayne Levi,1.28,6925,540000
268,0,26597,Ben Portie,1.26,6780,540000
269,0,01042,Paul Azinger,1.25,246489,19647000
269,0,27352,Steve Collins,1.25,11250,900000
269,0,01378,David Frost,1.25,111257,8875584
269,0,20820,Patrik Sjöland,1.25,15769,1261584
273,0,25234,Jason Knutzon,1.24,8920,720000
274,0,12716,Charley Hoffman,1.23,10656,864000
275,0,08063,Kelly Grunewald,1.21,11935,990000
276,0,23043,Paul Sheehan,1.18,11715,990000
277,0,23969,Graeme Storm,1.17,14806,1261584
278,0,27060,John Mallinger,1.16,13553,1170000
279,0,06514,Kevin Johnson,1.14,11330,990000
280,0,12826,Paul Claxton,1.12,269700,24111000
280,0,23739,Ryan Dillon,1.12,6060,540000
282,0,20445,Casey Martin,1.11,10547,954000
282,0,20127,Chris Riley,1.11,268735,24318584
284,0,01927,Dennis Paulson,1.09,232146,21321000
284,0,07187,Ron Philo Jr.,1.09,12750,1170000
286,0,01132,Mark Brooks,1.08,273667,25317000
286,0,27708,Jason Hartwick,1.08,12090,1116000
286,0,21695,Maarten Lafeber,1.08,26243,2431584
286,0,02190,Doug Tewell,1.08,10088,936000
286,0,20436,Garrett Willis,1.08,52250,4860000
291,0,26948,Camilo Benedetti,1.07,9600,900000
291,0,25274,Steven Bowditch,1.07,8299,774000
291,0,01717,Sandy Lyle,1.07,46433,4321584
294,0,07707,Mike Small,1.06,21900,2070000
295,0,02256,Tom Watson,1.04,26243,2521584
296,0,10831,Greg Meyer,1.03,8928,864000
297,0,24227,Justin Bolli,1.02,207399,20313000
297,0,01771,Blaine McCallister,1.02,64253,6300000
299,0,26758,David Hearn,1.01,197452,19485000
300,0,01624,Darrell Kestner,1.00,11700,1170000
301,0,01468,Gary Hallberg,.99,7160,720000
302,0,21522,Rick Heath,.98,9735,990000
302,0,08545,Glen Hnatiuk,.98,185162,18837000
304,0,10699,Ahmad Bateman,.97,9625,990000
304,0,01887,Mark O'Meara,.97,190969,19711584
306,0,01475,Donnie Hammond,.96,20150,2106000
306,0,12454,Mario Tiziani,.96,181618,18909000
308,0,01633,Tom Kite,.95,103429,10935000
309,0,01306,David Edwards,.92,62459,6804000
310,0,01116,Michael Bradley,.91,25254,2790000
311,0,27615,Chris Nallen,.90,10547,1170000
311,0,02245,Grant Waite,.90,38855,4320000
313,0,20580,Andre Stolz,.89,104775,11770000
314,0,10213,Dicky Pride,.87,36931,4266000
315,0,27770,Camilo Villegas,.86,16300,1890000
316,0,20502,Michael Long,.85,180418,21195000
317,0,06214,Guy Boros,.84,27765,3294000
318,0,26497,Casey Wittenberg,.83,67547,8154000
319,0,06016,Brad Lardon,.82,25331,3105000
320,0,06140,Sean Murphy,.81,21120,2592000
320,0,01876,Greg Norman,.81,17522,2161584
322,0,02135,Mike Standly,.76,8904,1170000
323,0,20376,Stephen Gallacher,.74,36500,4901584
323,0,19830,Joakim Haeggman,.74,35000,4721584
325,0,01487,Jeff Hart,.72,135165,18693000
326,0,22363,Don Yrene,.71,10452,1476000
327,0,23540,Jason Allred,.69,176436,25462584
327,0,12760,Danny Ellis,.69,36956,5382000
327,0,01761,Len Mattiace,.69,209637,30285000
330,0,01599,Steve Jones,.68,124144,18270000
330,0,10912,Craig Perks,.68,171378,25191000
332,0,02002,John Riegger,.65,23328,3564000
333,0,01418,Bill Glasson,.64,108426,16947000
334,0,01619,Skip Kendall,.63,180560,28575000
335,0,28088,Matt Davidson,.62,98905,15867000
336,0,01127,Danny Briggs,.60,148835,24669000
336,0,02049,Gene Sauers,.60,29091,4860000
336,0,27649,Brandt Snedeker,.60,12731,2106000
339,0,02218,Ted Tryba,.59,10437,1782000
340,0,28220,Colby Beckstrom,.57,11095,1944000
340,0,10565,Ian Leggatt,.57,63283,11097000
342,0,24663,Y.E. Yang,.55,22855,4141584
343,0,23048,Eric Axley,.54,11100,2070000
343,0,27382,Wil Collins,.54,11200,2070000
343,0,20935,Toru Taniguchi,.54,38880,7183584
346,0,01755,Dick Mast,.53,12053,2268000
346,0,06090,Jim McGovern,.53,7932,1494000
348,0,01175,Jim Carter,.51,104138,20565000
349,0,25034,James McLean,.50,18000,3582000
350,0,06617,Brian Henninger,.48,7236,1494000
350,0,10962,Bradley Hughes,.48,76818,15867000
350,0,02033,Dave Rummells,.48,5640,1170000
350,0,02099,Scott Simpson,.48,35556,7344000
354,0,01713,David Lundstrom,.46,7000,1530000
355,0,25692,Akio Sadakata,.45,7315,1620000
356,0,01533,P.H. Horgan III,.42,6540,1575000
357,0,25847,Rob Rashell,.41,84391,20745000
358,0,06809,Bob Burns,.40,44407,11052000
358,0,01282,Trevor Dodds,.40,5820,1440000
360,0,20029,Notah Begay III,.39,34545,8892000
361,0,21498,Hideto Tanihara,.38,62832,16569000
362,0,12309,Bob Sowards,.37,19162,5166000
363,0,02257,Brian Watts,.35,18520,5220000
364,0,06599,John Elliott,.33,67819,20709000
365,0,25741,Nick Gilliam,.32,8925,2754000
366,0,08881,Tripp Isenhour,.31,14448,4644000
367,0,23613,Rich Barcelo,.30,6945,2341584
368,0,01374,Robin Freeman,.29,17257,5940000
369,0,22224,Euan Walters,.28,46365,16556584
370,0,26950,John Morgan,.26,21030,8208000
370,0,02136,Chris Starkjohann,.26,9917,3744000
372,0,01549,Mike Hulbert,.18,6030,3276000
372,0,01926,Steve Pate,.18,12402,7074000
372,0,02170,Hal Sutton,.18,18320,9981000
375,0,08337,Mike Heinen,.12,6300,5220000
376,0,08547,John Maginnes,.07,10080,13599000
377,0,09011,David Duval,.04,7630,18136584
