RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
1,0,39971,Sungjae Im,9.04,31,343
2,0,29725,Tony Finau,9.25,32,346
3,0,45609,Tyler Duncan,9.58,30,313
4,0,52375,Doug Ghim,9.77,26,266
5,0,26851,Marc Leishman,10.14,28,276
6,0,46402,Talor Gooch,10.18,29,285
7,0,36801,Mark Hubbard,10.33,25,242
8,0,51890,Greyson Sigg,10.41,33,317
9,0,40250,Taylor Pendrith,10.71,30,280
10,0,33448,Justin Thomas,11.01,37,336
11,0,48081,Xander Schauffele,11.18,34,304
12,0,50525,Collin Morikawa,11.26,26,231
13,0,27349,Alex Noren,11.57,25,216
14,0,40006,Erik van Rooyen,11.59,19,164
15,0,45522,Christiaan Bezuidenhout,11.76,32,272
16,0,34098,Russell Henley,11.84,38,321
17,0,33204,Shane Lowry,11.85,25,211
18,0,46046,Scottie Scheffler,11.99,44,367
19,0,37189,Harold Varner III,12.00,33,275
20,0,32839,Hideki Matsuyama,12.28,35,285
21,0,23320,Ryan Palmer,12.33,28,227
22,0,34431,Robert Streb,12.55,34,271
23,0,47993,Denny McCarthy,12.61,45,357
24,0,51634,Sahith Theegala,12.62,53,420
25,0,47504,Sam Burns,12.65,42,332
26,0,26476,Chez Reavie,12.89,37,287
27,0,19803,Ryan Armour,12.90,20,155
28,0,47483,Will Zalatoris,12.93,41,317
29,0,35449,Adam Long,12.94,40,309
30,0,39436,Joshua Creel,12.95,18,139
31,0,30692,Scott Stallings,12.97,48,370
32,0,45486,Joaquin Niemann,13.00,42,323
33,0,24925,Jonathan Byrd,13.02,25,192
33,0,30944,Jason Kokrak,13.02,28,215
35,0,50095,Austin Smotherman,13.04,36,276
36,0,21961,Charles Howell III,13.08,28,214
37,0,39997,Corey Conners,13.15,43,327
38,0,49947,Taylor Moore,13.19,43,326
39,0,32791,K.H. Lee,13.26,46,347
40,0,31323,Gary Woodland,13.30,31,233
41,0,34563,Chesson Hadley,13.31,39,293
41,0,34256,Andrew Putnam,13.31,43,323
43,0,29420,Billy Horschel,13.33,34,255
44,0,39546,Keith Mitchell,13.35,45,337
45,0,32139,Danny Willett,13.40,28,209
46,0,35450,Patrick Cantlay,13.42,40,298
47,0,27936,Martin Laird,13.45,30,223
48,0,27770,Camilo Villegas,13.48,31,230
49,0,47529,Mito Pereira,13.50,42,311
50,0,46601,Trey Mullinax,13.52,43,318
51,0,48117,Kurt Kitayama,13.57,35,258
52,0,55708,Hayden Buckley,13.62,44,323
52,0,24924,Bill Haas,13.62,41,301
52,0,25818,Scott Piercy,13.62,38,279
55,0,23108,Matt Kuchar,13.67,35,256
56,0,46970,Jon Rahm,13.72,38,277
57,0,28775,Nate Lashley,13.76,41,298
58,0,33141,Keegan Bradley,13.85,41,296
58,0,48887,Matt Wallace,13.85,27,195
60,0,29908,C.T. Pan,13.94,40,287
61,0,32640,Troy Merritt,14.02,46,328
62,0,23983,Luke Donald,14.16,33,233
63,0,27644,Brian Harman,14.19,44,310
64,0,56278,Matthew Wolff,14.20,25,176
65,0,27214,Kevin Streelman,14.24,43,302
66,0,27974,Sung Kang,14.29,41,287
66,0,49964,Aaron Wise,14.29,49,343
68,0,32448,James Hahn,14.35,34,237
69,0,34466,Peter Malnati,14.36,55,383
70,0,54628,Lee Hodges,14.37,47,327
71,0,30926,Chris Kirk,14.38,42,292
71,0,28252,Seamus Power,14.38,43,299
73,0,36884,Ben Kohles,14.47,34,235
73,0,30163,Henrik Norlander,14.47,34,235
73,0,32150,Michael Thompson,14.47,44,304
76,0,33399,Adam Hadwin,14.50,48,331
77,0,24980,Scott Gutschewski,14.51,28,193
78,0,35532,Tom Hoge,14.53,52,358
