RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
170,0,01282,Trevor Dodds,1.99,119435,5989500
171,0,06088,Steve Gotsche,1.95,5657,290000
171,0,02049,Gene Sauers,1.95,117608,6028500
173,0,06617,Brian Henninger,1.92,112811,5877000
173,0,02201,Jim Thorpe,1.92,70375,3665000
175,0,02230,Stan Utley,1.91,17370,909000
176,0,06086,Russell Beiersdorf,1.90,111750,5895000
177,0,02180,Harry Taylor,1.88,105845,5625000
178,0,01162,Rex Caldwell,1.86,4350,234000
178,0,06315,Pete Jordan,1.86,5405,290000
180,0,01619,Skip Kendall,1.85,115189,6237000
181,0,01346,Ed Fiori,1.83,117617,6430500
182,0,06034,Marco Dawson,1.82,120461,6601500
182,0,02206,David Toms,1.82,120952,6655500
184,0,02303,Robert Wrenn,1.79,103928,5802500
185,0,02194,Barney Thompson,1.77,5121,290000
186,0,08575,Ron McDougal,1.75,20375,1164000
187,0,07065,Arden Knoll,1.74,8170,470000
188,0,06006,JC Anderson,1.73,89781,5193000
189,0,01659,Massy Kuramoto,1.71,74132,4340000
190,0,01938,David Peoples,1.70,105308,6198500
191,0,01533,P.H. Horgan III,1.68,105571,6295500
192,0,08635,Colin Montgomerie,1.67,17991,1076000
192,0,01878,Andy North,1.67,14500,866000
194,0,01943,Chris Perry,1.63,25332,1557000
195,0,01157,Tom Byrum,1.61,82354,5121000
195,0,10195,Tim Conley,1.61,66592,4149000
195,0,06128,Steve Lamontagne,1.61,107077,6664500
195,0,02261,Doug Weaver,1.61,4680,290000
199,0,02111,Mike Smith,1.60,107375,6711500
200,0,12416,Chris Van Der Velde,1.59,6854,432000
201,0,07457,Steve Flesch,1.56,6785,434000
202,0,01175,Jim Carter,1.53,2752,180000
202,0,01374,Robin Freeman,1.53,92096,6003000
204,0,06643,Paul Goydos,1.51,87803,5805000
204,0,06044,Scott Gump,1.51,96822,6412500
204,0,01886,Peter O'Malley,1.51,9220,612000
207,0,01761,Len Mattiace,1.50,74521,4977000
208,0,01884,Mac O'Grady,1.49,10428,702000
209,0,02148,Ray Stewart,1.48,2670,180000
210,0,07569,Mark Carnevale,1.46,100045,6853500
211,0,06072,Greg Whisman,1.45,3392,234000
212,0,06589,Jeff Woodland,1.43,73367,5139000
213,0,01609,Jim Kane,1.40,5660,405000
214,0,01629,Eddie Kirby,1.39,6525,470000
215,0,01035,Tommy Armour III,1.38,52011,3771000
216,0,02185,Lance Ten Broeck,1.36,88262,6484500
217,0,01266,Clark Dennis,1.34,6050,450000
217,0,06566,Jaime Gomez,1.34,77495,5787000
217,0,01864,Larry Nelson,1.34,54869,4104500
217,0,06136,Mike Schuchart,1.34,61492,4599000
221,0,02217,Dennis Trixler,1.33,75032,5625000
222,0,02298,Jim Woodward,1.32,52731,4000500
223,0,10909,Rett Crowder,1.30,702,54000
224,0,01218,Jeff Cook,1.29,72397,5607000
225,0,02094,Tony Sills,1.27,11686,918000
225,0,02313,Bruce Zabriski,1.27,16828,1323000
227,0,01215,Charles Coody,1.24,3800,306000
227,0,01849,Bill Murchison,1.24,45401,3663000
229,0,06050,Tony Mollica,1.23,2431,198000
230,0,01955,Gary Player,1.21,3700,306000
231,0,10904,Mike Malizia,1.19,2996,252000
231,0,02170,Hal Sutton,1.19,74143,6208500
233,0,01946,Peter Persons,1.17,73092,6250500
234,0,01129,Bill Britton,1.16,74748,6459500
234,0,02074,Ed Selser,1.16,624,54000
236,0,06284,Jim Hallet,1.15,80366,6999500
237,0,07285,Tim Crockett,1.14,2870,252000
237,0,10823,Kiyoshi Murota,1.14,2472,216000
239,0,01191,Barry Cheesman,1.13,66747,5915000
239,0,10139,Jim Ellis,1.13,2233,198000
239,0,01705,Tim Loustalot,1.13,2550,225000
239,0,08045,Perry Moss,1.13,63564,5625000
243,0,06599,John Elliott,1.12,60377,5409000
243,0,01731,Hiroshi Makino,1.12,2010,180000
245,0,02192,Steve Thomas,1.11,597,54000
246,0,01425,Ernie Gonzalez,1.10,2175,198000
247,0,10505,Shane Bertsch,1.09,2548,234000
247,0,01779,Gary McCord,1.09,16456,1512000
249,0,01323,Brad Fabel,1.08,59672,5532500
249,0,06524,Craig Lee,1.08,2145,198000
249,0,02041,Bill Sander,1.08,582,54000
249,0,02168,Robert Sullivan,1.08,1940,180000
253,0,01790,Pat McGowan,1.07,6650,621000
254,0,06474,Chip Craig,1.04,2431,234000
255,0,10207,Jimmy Johnston,1.02,54418,5359500
255,0,01611,Richie Karl,1.02,1464,144000
255,0,01949,Mark Pfeil,1.02,9100,893000
255,0,02023,Clarence Rose,1.02,6823,666000
259,0,01117,Steve Brady,1.01,1820,180000
260,0,01435,Wayne Grady,1.00,45958,4608500
261,0,01507,Webb Heintzelman,.99,4290,432000
262,0,01684,Rick Lewallen,.97,2610,270000
263,0,06130,Jeffrey Wilson,.94,5507,585000
264,0,08277,Greg Lesher,.92,23170,2511000
265,0,01068,Andy Bean,.89,37292,4207500
266,0,01571,Barry Jaeckel,.87,15584,1795500
266,0,06040,John Ross,.87,23412,2691000
268,0,01358,Bob Ford,.86,2587,300000
268,0,01501,Vance Heafner,.86,6525,758000
268,0,01564,David Jackson,.86,53562,6205500
271,0,01610,Yoshinori Kaneko,.84,4848,576000
271,0,01685,J.L. Lewis,.84,5965,714000
273,0,06721,Bob Borowicz,.83,2475,300000
274,0,01303,Bob Eastwood,.82,24289,2961000
274,0,10217,Warren Schutte,.82,10875,1332000
276,0,01592,Tony Johnstone,.81,10892,1346000
276,0,10107,Deane Pappas,.81,4537,558000
278,0,10885,Robert Allenby,.80,11051,1382000
278,0,08759,Tad Rhyan,.80,50524,6329000
278,0,02241,Bobby Wadkins,.80,39153,4873500
281,0,01168,David Canipe,.79,1556,198000
281,0,01934,Dave Peege,.79,33530,4239000
283,0,01578,Tom Jenkins,.75,4302,576000
284,0,01284,Mike Donald,.73,51312,6999500
285,0,01443,Hubert Green,.70,29786,4228500
285,0,06751,Chris Tucker,.70,17473,2511000
287,0,01984,Sam Randolph,.68,4460,657000
287,0,02195,Leonard Thompson,.68,15152,2241000
289,0,01871,Mike Nicolette,.67,1556,234000
290,0,02083,Tom Shaw,.63,2716,432000
291,0,06228,Greg Cerulli,.62,2786,450000
291,0,05319,Gene Jones,.62,24521,3969000
293,0,01725,John Mahaffey,.61,36912,6021500
293,0,02120,Ed Sneed,.61,3124,513000
295,0,01139,Olin Browne,.60,2737,459000
296,0,01248,Rick Dalpos,.58,31585,5427000
296,0,02215,Paul Trittler,.58,2632,450000
298,0,06409,Brad Sherfy,.56,2690,480000
299,0,10423,Mike Weir,.54,1940,360000
300,0,08265,Eric Johnson,.52,1880,360000
301,0,06247,David Delong,.51,21058,4167000
302,0,06144,John Dowdall,.50,20380,4113000
303,0,01977,Dana Quigley,.49,2353,480000
304,0,01782,Mike McCullough,.48,2010,423000
304,0,01824,Yoshinori Mizumaki,.48,1710,360000
306,0,10837,Kevin Burton,.43,2512,590000
306,0,06401,Marty Schiene,.43,20857,4851000
308,0,08535,Gary Nicklaus,.42,5427,1278000
308,0,08553,Lee Porter,.42,14907,3555000
310,0,01499,Mark Hayes,.41,6942,1683000
311,0,01469,Dan Halldorson,.40,24283,6106500
311,0,02076,Peter Senior,.40,3600,894000
313,0,01996,Mike Reid,.38,5125,1332000
314,0,01522,Lon Hinkle,.37,8620,2331000
315,0,01930,Eddie Pearce,.36,18741,5229000
316,0,02160,Ron Streck,.35,885,252000
317,0,01901,Jay Overton,.33,8368,2568000
318,0,06691,Greg Cesario,.32,15333,4779000
319,0,07003,David Berganio Jr.,.31,2485,812000
319,0,06150,Carl Cooper,.31,10774,3483000
321,0,01376,Bob Friend,.30,5647,1881000
322,0,01305,Danny Edwards,.29,1556,540000
323,0,10795,Neale Smith,.28,11413,4095000
324,0,01390,Buddy Gardner,.27,13721,5080500
324,0,10844,Mark Mielke,.27,2100,770000
326,0,01342,Forrest Fezler,.22,2610,1206000
327,0,01310,Dave Eichelberger,.21,1640,774000
328,0,02244,Fred Wadsworth,.19,609,324000
329,0,01150,George Burns,.16,2550,1593000
329,0,01910,Arnold Palmer,.16,1970,1236000
331,0,02087,Don Shirey Jr.,.14,597,432000
331,0,02292,Bob Wolcott,.14,702,504000
333,0,06621,Joe Durant,.12,4055,3303000
334,0,01641,Gary Koch,.10,702,702000
335,0,01639,Kenny Knox,.09,3630,3888000
336,0,02311,Kim Young,.08,2343,3105000
