RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
57,0,02135,Mike Standly,2.91,354,1217
60,0,06150,Carl Cooper,2.90,255,878
60,0,01444,Ken Green,2.90,315,1088
60,0,01549,Mike Hulbert,2.90,392,1350
63,0,01313,Steve Elkington,2.89,319,1103
63,0,08537,J.P. Hayes,2.89,235,812
63,0,01639,Kenny Knox,2.89,246,851
63,0,02067,Ted Schulz,2.89,375,1299
67,0,01006,John Adams,2.87,333,1160
67,0,01132,Mark Brooks,2.87,382,1331
67,0,01323,Brad Fabel,2.87,324,1127
67,0,01390,Buddy Gardner,2.87,291,1014
67,0,01527,Scott Hoch,2.87,206,718
67,0,06072,Greg Whisman,2.87,259,902
73,0,06012,Greg Kraft,2.86,261,913
73,0,01701,Bob Lohr,2.86,300,1049
75,0,02101,Joey Sindelar,2.85,392,1374
75,0,02185,Lance Ten Broeck,2.85,360,1265
77,0,01185,Brandel Chamblee,2.84,286,1008
77,0,01249,John Daly,2.84,269,947
77,0,01457,Jay Haas,2.84,368,1294
77,0,06128,Steve Lamontagne,2.84,308,1086
77,0,01823,Larry Mize,2.84,279,983
82,0,01049,Ian Baker-Finch,2.83,204,721
82,0,01361,Dan Forsman,2.83,384,1359
82,0,01388,Robert Gamez,2.83,275,973
82,0,01876,Greg Norman,2.83,207,731
82,0,01960,Don Pooley,2.83,191,675
87,0,01284,Mike Donald,2.82,343,1218
87,0,01510,Nolan Henke,2.82,298,1058
87,0,01771,Blaine McCallister,2.82,334,1186
87,0,01943,Chris Perry,2.82,251,891
87,0,01946,Peter Persons,2.82,344,1218
92,0,01288,Ed Dougherty,2.80,352,1257
92,0,01550,Ed Humenik,2.80,343,1224
92,0,01736,Roger Maltbie,2.80,219,783
95,0,01458,Jerry Haas,2.79,188,675
95,0,01557,John Inman,2.79,312,1117
95,0,01755,Dick Mast,2.79,241,865
98,0,02007,Larry Rinker,2.78,275,990
98,0,02298,Jim Woodward,2.78,232,836
100,0,01014,Fulton Allem,2.77,334,1207
100,0,01143,Brad Bryant,2.77,381,1375
100,0,02133,Craig Stadler,2.77,278,1005
103,0,01381,Fred Funk,2.76,368,1335
103,0,01690,Bruce Lietzke,2.76,230,832
103,0,02321,Fuzzy Zoeller,2.76,212,769
106,0,01024,Billy Andrade,2.75,278,1010
106,0,01203,Russ Cochran,2.75,327,1191
106,0,01797,Rocco Mediate,2.75,286,1039
109,0,01475,Donnie Hammond,2.74,229,836
109,0,02226,Tray Tyner,2.74,202,737
109,0,02313,Bruce Zabriski,2.74,262,957
112,0,01181,Jon Chaffee,2.73,192,704
112,0,01196,Brian Claar,2.73,336,1231
112,0,06599,John Elliott,2.73,175,640
112,0,06284,Jim Hallet,2.73,385,1408
112,0,01723,Andrew Magee,2.73,318,1164
112,0,01748,Doug Martin,2.73,269,984
112,0,01978,Fran Quinn,2.73,176,644
112,0,02111,Mike Smith,2.73,350,1283
112,0,02223,Bob Tway,2.73,203,743
112,0,02279,Mark Wiebe,2.73,274,1003
122,0,01320,Bob Estes,2.72,284,1044
122,0,01569,Peter Jacobsen,2.72,288,1059
124,0,01926,Steve Pate,2.71,348,1283
124,0,02267,D.A. Weibring,2.71,250,924
124,0,02292,Bob Wolcott,2.71,312,1152
127,0,01035,Tommy Armour III,2.70,260,964
127,0,01418,Bill Glasson,2.70,169,626
127,0,01958,Dan Pohl,2.70,206,763
130,0,01971,Dillard Pruitt,2.69,297,1106
131,0,01142,Bart Bryant,2.68,194,724
131,0,06124,Patrick Burke,2.68,295,1099
131,0,02230,Stan Utley,2.68,197,736
134,0,01157,Tom Byrum,2.67,235,879
134,0,01353,Bruce Fleisher,2.67,328,1227
134,0,06044,Scott Gump,2.67,371,1390
137,0,01040,Emlyn Aubrey,2.65,223,842
137,0,01306,David Edwards,2.65,307,1157
137,0,06048,Dicky Thompson,2.65,212,801
140,0,01559,Hale Irwin,2.64,203,769
140,0,08277,Greg Lesher,2.64,239,904
140,0,02095,Larry Silveira,2.64,170,644
140,0,02167,Mike Sullivan,2.64,253,958
144,0,01023,Jerry Anderson,2.63,247,939
144,0,01766,Billy Mayfair,2.63,382,1451
144,0,01891,David Ogrin,2.63,250,950
147,0,01239,Michael Cunning,2.62,244,932
147,0,02201,Jim Thorpe,2.62,169,645
149,0,07569,Mark Carnevale,2.61,266,1021
149,0,01435,Wayne Grady,2.61,222,850
149,0,01489,Steve Hart,2.61,263,1007
152,0,01346,Ed Fiori,2.59,285,1099
152,0,02195,Leonard Thompson,2.59,209,807
154,0,06010,Brad Bell,2.58,154,596
154,0,02033,Dave Rummells,2.58,295,1145
156,0,01139,Olin Browne,2.57,278,1082
156,0,01374,Robin Freeman,2.57,248,964
156,0,01469,Dan Halldorson,2.57,279,1084
156,0,01725,John Mahaffey,2.57,240,933
156,0,01934,Dave Peege,2.57,195,759
156,0,02041,Bill Sander,2.57,140,545
162,0,06751,Chris Tucker,2.56,249,973
163,0,01307,Joel Edwards,2.55,176,691
163,0,01443,Hubert Green,2.55,137,537
163,0,01783,Mark McCumber,2.55,256,1002
163,0,02063,Dave Schreyer,2.55,138,542
167,0,01975,Tom Purtzer,2.52,249,987
167,0,06040,John Ross,2.52,270,1072
169,0,01495,Morris Hatalsky,2.51,202,805
169,0,02214,Kirk Triplett,2.51,200,796
171,0,02002,John Riegger,2.50,196,784
172,0,01376,Bob Friend,2.49,290,1166
172,0,01996,Mike Reid,2.49,235,945
174,0,02322,Richard Zokol,2.48,211,850
175,0,01060,Dave Barr,2.47,294,1191
175,0,06132,Sonny Skinner,2.47,213,862
175,0,02170,Hal Sutton,2.47,220,889
178,0,06383,E.J. Pfister,2.46,149,605
178,0,02094,Tony Sills,2.46,178,723
180,0,01168,David Canipe,2.45,209,854
181,0,02311,Kim Young,2.44,180,739
182,0,02100,Tim Simpson,2.39,217,907
183,0,06122,Greg Hickman,2.33,162,696
