RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
160,0,25818,Scott Piercy,45' 9",206,9426.167,+22.00
162,0,22913,John Rollins,45' 10",156,7145.750,+5.00
163,0,07363,Craig Bowden,46' 0",73,3359.000,+19.00
163,0,20436,Garrett Willis,46' 0",81,3722.667,+19.00
165,0,23613,Rich Barcelo,46' 1",132,6084.750,+32.00
166,0,22371,Aaron Baddeley,46' 2",216,9967.500,+19.00
167,0,10885,Robert Allenby,46' 3",101,4674.500,-2.00
168,0,02239,Scott Verplank,46' 4",88,4075.250,+11.00
169,0,21731,Freddie Jacobson,46' 6",155,7206.333,+21.00
170,0,12782,Tim Herron,46' 7",157,7316.000,+28.00
170,0,10585,Scott McCarron,46' 7",133,6196.417,+13.00
172,0,22378,Trevor Immelman,46' 8",73,3405.417,+5.00
172,0,26420,Richard Johnson,46' 8",101,4710.917,+16.00
174,0,22946,Henrik Bjornstad,46' 11",102,4787.333,+5.00
175,0,20229,Stewart Cink,47' 4",120,5681.333,+11.00
176,0,25720,Chad Collins,47' 5",170,8062.417,+21.00
177,0,21350,Ryuji Imada,47' 7",148,7040.417,+8.00
177,0,25396,Kevin Na,47' 7",132,6275.833,+12.00
177,0,31560,Brian Stuard,47' 7",107,5093.500,+18.00
180,0,20686,Jeev Milkha Singh,47' 11",92,4406.083,+7.00
181,0,01116,Michael Bradley,48' 1",122,5862.917,+20.00
182,0,23673,Michael Connell,48' 3",118,5692.667,+17.00
183,0,06643,Paul Goydos,48' 6",106,5136.750,+20.00
184,0,25364,Paul Casey,48' 7",76,3694.000,+8.00
184,0,23353,J.J. Henry,48' 7",128,6221.833,+9.00
184,0,12602,Dean Wilson,48' 7",61,2961.750,+2.00
187,0,10860,Justin Leonard,48' 11",101,4940.667,-5.00
188,0,28158,Steve Marino,49' 5",121,5983.083,+10.00
189,0,08075,Jerry Kelly,49' 6",122,6039.083,+22.00
190,0,06012,Greg Kraft,51' 2",70,3583.667,+23.00
191,0,23718,Nathan Green,52' 10",157,8298.000,+31.00
192,0,20105,Jeff Gove,55' 5",73,4044.667,+19.00
