RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,24227,Justin Bolli,100.00,21,21
1,0,31557,Jim Herman,100.00,26,26
3,0,21731,Freddie Jacobson,96.00,25,24
4,0,06573,Brandt Jobe,95.65,23,22
5,0,23325,Vaughn Taylor,95.45,22,21
6,0,28092,D.H. Lee,94.87,39,37
6,0,23800,Bryce Molder,94.87,39,37
8,0,06004,Stephen Ames,94.12,17,16
8,0,22792,Peter Hanson,94.12,17,16
8,0,06527,Steve Stricker,94.12,34,32
11,0,23623,Bo Van Pelt,93.55,31,29
12,0,23452,Nicolas Colsaerts,92.86,14,13
13,0,25804,Bubba Watson,92.59,27,25
14,0,29420,Billy Horschel,92.50,40,37
14,0,01810,Phil Mickelson,92.50,40,37
16,0,25572,Graeme McDowell,92.31,13,12
16,0,29518,Brendan Steele,92.31,39,36
18,0,21209,Sergio Garcia,92.00,25,23
18,0,28135,Aaron Watkins,92.00,25,23
18,0,10423,Mike Weir,92.00,25,23
18,0,21878,Mark Wilson,92.00,25,23
22,0,25274,Steven Bowditch,91.43,35,32
23,0,29425,Andrew Svoboda,91.30,23,21
24,0,20593,Greg Chalmers,91.18,34,31
25,0,23320,Ryan Palmer,90.70,43,39
25,0,26476,Chez Reavie,90.70,43,39
27,0,08075,Jerry Kelly,90.63,32,29
27,0,21099,David Lynn,90.63,32,29
29,0,21753,Brian Davis,90.38,52,47
30,0,25444,Justin Hicks,90.00,30,27
30,0,34360,Patrick Reed,90.00,40,36
32,0,19846,Brian Gay,89.47,38,34
33,0,24138,Ian Poulter,89.29,28,25
34,0,30750,Tommy Gainey,88.89,27,24
34,0,30944,Jason Kokrak,88.89,54,48
34,0,34261,Scott Langley,88.89,36,32
34,0,27120,Troy Matteson,88.89,27,24
34,0,27963,Chris Stroud,88.89,45,40
39,0,23621,Rory Sabbatini,88.68,53,47
40,0,25562,Andres Romero,88.64,44,39
41,0,24846,Ricky Barnes,88.57,35,31
42,0,10885,Robert Allenby,88.46,26,23
42,0,26497,Casey Wittenberg,88.46,26,23
44,0,33141,Keegan Bradley,88.24,34,30
44,0,27408,Martin Kaymer,88.24,17,15
44,0,22056,Cameron Percy,88.24,34,30
47,0,37273,Derek Ernst,88.00,25,22
48,0,28475,Jeff Overton,87.80,41,36
49,0,28780,Nicholas Thompson,87.69,65,57
50,0,21961,Charles Howell III,87.50,48,42
50,0,36884,Ben Kohles,87.50,16,14
50,0,27649,Brandt Snedeker,87.50,40,35
53,0,12716,Charley Hoffman,87.23,47,41
54,0,23983,Luke Donald,87.10,31,27
55,0,32150,Michael Thompson,86.96,23,20
56,0,32448,James Hahn,86.84,38,33
56,0,34098,Russell Henley,86.84,38,33
56,0,22913,John Rollins,86.84,38,33
59,0,23541,Ben Crane,86.67,30,26
59,0,28679,Fabián Gómez,86.67,30,26
61,0,23108,Matt Kuchar,86.49,37,32
62,0,34409,David Lingmerth,86.36,22,19
62,0,20443,Jin Park,86.36,22,19
64,0,30926,Chris Kirk,86.27,51,44
65,0,27936,Martin Laird,86.11,36,31
65,0,27933,John Merrick,86.11,36,31
65,0,30163,Henrik Norlander,86.11,36,31
65,0,22405,Justin Rose,86.11,36,31
69,0,32334,Charlie Beljan,85.71,28,24
69,0,29479,Scott Brown,85.71,28,24
69,0,24494,Erik Compton,85.71,28,24
69,0,23409,James Driscoll,85.71,28,24
69,0,23353,J.J. Henry,85.71,42,36
69,0,22806,Doug LaBelle II,85.71,28,24
69,0,27330,Josh Teater,85.71,42,36
76,0,10860,Justin Leonard,85.42,48,41
77,0,29740,Brad Fritsch,85.19,27,23
77,0,34431,Robert Streb,85.19,27,23
79,0,27095,Nick Watney,85.00,40,34
80,0,31323,Gary Woodland,84.75,59,50
81,0,20098,Stuart Appleby,84.62,39,33
81,0,22621,Ben Curtis,84.62,13,11
81,0,25686,Jason Dufner,84.62,39,33
81,0,06522,Ernie Els,84.62,26,22
81,0,10809,Jim Furyk,84.62,39,33
81,0,26951,Johnson Wagner,84.62,26,22
87,0,26300,Matt Jones,84.44,45,38
88,0,24399,Scott Gardiner,84.38,32,27
88,0,21528,Henrik Stenson,84.38,32,27
90,0,26679,Kevin Stadler,84.00,50,42
91,0,12510,Chad Campbell,83.78,37,31
92,0,28089,Jason Day,83.72,43,36
93,0,33419,Cameron Tringale,83.64,55,46
94,0,35139,Richard Lee,83.33,36,30
94,0,22046,Geoff Ogilvy,83.33,24,20
94,0,24502,Adam Scott,83.33,24,20
94,0,27214,Kevin Streelman,83.33,36,30
98,0,24507,Jason Bohn,82.93,41,34
98,0,34021,Bud Cauley,82.93,41,34
98,0,35539,Luke Guthrie,82.93,41,34
101,0,30925,Dustin Johnson,82.86,35,29
102,0,33461,Morgan Hoffmann,82.76,29,24
103,0,32200,Roberto Castro,82.61,46,38
104,0,27436,Graham DeLaet,82.22,45,37
104,0,24781,Hunter Mahan,82.22,45,37
106,0,28307,Matt Every,82.00,50,41
107,0,26758,David Hearn,81.82,44,36
107,0,19970,Robert Karlsson,81.82,22,18
107,0,30692,Scott Stallings,81.82,44,36
107,0,08793,Tiger Woods,81.82,33,27
111,0,01320,Bob Estes,81.25,32,26
112,0,27644,Brian Harman,81.08,37,30
113,0,20572,Rod Pampling,80.77,26,21
114,0,23788,D.J. Trahan,80.65,31,25
115,0,25345,Carl Pettersson,80.56,36,29
115,0,20160,Charlie Wi,80.56,36,29
117,0,34099,Harris English,80.36,56,45
118,0,28455,Will Claxton,80.00,30,24
118,0,27503,Steve LeBrun,80.00,30,24
118,0,28237,Rory McIlroy,80.00,30,24
121,0,31202,William McGirt,79.49,39,31
122,0,20229,Stewart Cink,79.41,34,27
123,0,27129,Luke List,79.31,29,23
124,0,34046,Jordan Spieth,79.25,53,42
125,0,24140,Sean O'Hair,79.17,24,19
126,0,08725,Tom Gillis,78.95,38,30
126,0,12782,Tim Herron,78.95,19,15
126,0,26596,Ryan Moore,78.95,38,30
126,0,25336,Alistair Presnell,78.95,19,15
130,0,23135,Tim Clark,78.57,28,22
130,0,23638,Brendon de Jonge,78.57,56,44
132,0,20104,Ken Duke,78.13,32,25
133,0,24924,Bill Haas,78.05,41,32
134,0,27895,Jonas Blixt,77.78,45,35
134,0,24358,Robert Garrigus,77.78,36,28
134,0,29289,S.Y. Noh,77.78,36,28
134,0,20645,John Senden,77.78,27,21
138,0,24361,Pat Perez,77.50,40,31
139,0,28500,Martin Flores,77.27,44,34
140,0,28259,Sangmoon Bae,77.14,35,27
140,0,32102,Rickie Fowler,77.14,35,27
142,0,20848,Ángel Cabrera,76.92,26,20
142,0,10213,Dicky Pride,76.92,26,20
142,0,29221,Webb Simpson,76.92,52,40
142,0,33418,Shawn Stefani,76.92,26,20
142,0,24663,Y.E. Yang,76.92,26,20
147,0,20691,Greg Owen,76.67,30,23
148,0,32366,Kevin Chappell,76.47,51,39
148,0,34174,John Huh,76.47,51,39
148,0,22295,Darron Stiles,76.47,17,13
151,0,30711,Colt Knost,76.00,25,19
152,0,24024,Zach Johnson,75.86,29,22
152,0,25818,Scott Piercy,75.86,29,22
154,0,22378,Trevor Immelman,75.76,33,25
155,0,22371,Aaron Baddeley,75.00,28,21
155,0,22961,David Mathis,75.00,32,24
155,0,24490,George McNeill,75.00,32,24
158,0,25900,Lucas Glover,74.29,35,26
159,0,26289,Boo Weekley,73.68,57,42
160,0,26851,Marc Leishman,73.53,34,25
160,0,27770,Camilo Villegas,73.53,34,25
162,0,32698,Bobby Gates,72.73,22,16
162,0,25632,Jimmy Walker,72.73,44,32
164,0,20396,Lee Westwood,72.41,29,21
165,0,25240,D.A. Points,72.34,47,34
166,0,24357,K.J. Choi,72.22,36,26
166,0,27556,Ted Potter Jr.,72.22,36,26
168,0,25834,Daniel Summerhays,72.09,43,31
169,0,23497,Tag Ridings,71.43,28,20
169,0,31560,Brian Stuard,71.43,28,20
171,0,01724,Jeff Maggert,70.37,27,19
172,0,33869,Eric Meierdierks,69.23,13,9
172,0,02206,David Toms,69.23,13,9
174,0,26331,Charl Schwartzel,68.97,29,20
175,0,30852,Ryo Ishikawa,68.57,35,24
176,0,01116,Michael Bradley,66.67,24,16
177,0,28310,Lee Williams,65.38,26,17
178,0,30110,Kyle Stanley,64.71,34,22
179,0,20766,Padraig Harrington,57.89,19,11
179,0,06567,Vijay Singh,57.89,19,11
