RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,01527,Scott Hoch,-51,3.95,4104
2,0,01226,Fred Couples,-49,3.95,3728
3,0,01633,Tom Kite,-29,3.96,2952
4,0,02146,Payne Stewart,-28,3.97,3664
4,0,02190,Doug Tewell,-28,3.96,2840
6,0,01060,Dave Barr,-26,3.97,3648
7,0,01072,Chip Beck,-22,3.97,3368
8,0,01235,Ben Crenshaw,-20,3.98,3624
9,0,01876,Greg Norman,-12,3.97,1760
10,0,01858,Tommy Nakajima,-11,3.98,1760
11,0,02033,Dave Rummells,-8,3.99,4224
11,0,02159,Curtis Strange,-8,3.99,3040
13,0,01935,Calvin Peete,-5,3.99,3052
14,0,01864,Larry Nelson,-4,3.99,2216
14,0,02104,Jeff Sluman,-4,4.00,4480
16,0,01725,John Mahaffey,-2,4.00,3968
17,0,01975,Tom Purtzer,+1,4.00,3184
18,0,01042,Paul Azinger,+2,4.00,3392
18,0,01701,Bob Lohr,+2,4.00,4512
20,0,02049,Gene Sauers,+3,4.00,4224
21,0,01444,Ken Green,+5,4.01,3756
22,0,01690,Bruce Lietzke,+6,4.01,3448
23,0,01346,Ed Fiori,+7,4.01,4208
23,0,01682,Wayne Levi,+7,4.01,3320
23,0,02100,Tim Simpson,+7,4.01,3816
26,0,01161,Mark Calcavecchia,+8,4.01,4388
26,0,01783,Mark McCumber,+8,4.01,3000
26,0,01984,Sam Randolph,+8,4.01,3088
29,0,01378,David Frost,+9,4.01,3320
29,0,02242,Lanny Wadkins,+9,4.01,3448
29,0,02256,Tom Watson,+9,4.02,2280
32,0,01823,Larry Mize,+13,4.02,2832
32,0,02241,Bobby Wadkins,+13,4.01,4296
32,0,02267,D.A. Weibring,+13,4.02,2960
35,0,01435,Wayne Grady,+14,4.02,2640
35,0,01641,Gary Koch,+14,4.02,2912
35,0,01717,Sandy Lyle,+14,4.02,2312
38,0,01457,Jay Haas,+15,4.02,3752
38,0,01837,Gil Morgan,+15,4.02,2848
40,0,01219,John Cook,+16,4.02,3808
40,0,01475,Donnie Hammond,+16,4.02,4120
40,0,01877,Tim Norris,+16,4.02,3384
40,0,01926,Steve Pate,+16,4.02,3864
40,0,01996,Mike Reid,+16,4.02,2944
45,0,01006,John Adams,+17,4.03,2704
46,0,01960,Don Pooley,+19,4.03,2856
47,0,01355,Raymond Floyd,+20,4.03,2336
48,0,02321,Fuzzy Zoeller,+21,4.03,2600
49,0,01385,Jim Gallagher Jr.,+22,4.03,2712
50,0,01150,George Burns,+23,4.04,2228
50,0,01361,Dan Forsman,+23,4.02,5064
50,0,02223,Bob Tway,+23,4.02,3840
53,0,01313,Steve Elkington,+24,4.03,3676
53,0,01390,Buddy Gardner,+24,4.02,4424
53,0,01418,Bill Glasson,+24,4.03,3600
53,0,01958,Dan Pohl,+24,4.03,3348
53,0,02101,Joey Sindelar,+24,4.02,4224
53,0,02160,Ron Streck,+24,4.03,2744
59,0,01928,Corey Pavin,+26,4.03,3120
60,0,02279,Mark Wiebe,+27,4.02,4448
61,0,01569,Peter Jacobsen,+28,4.04,3176
61,0,01846,Jodie Mudd,+28,4.03,3956
61,0,02180,Harry Taylor,+28,4.05,2216
61,0,02185,Lance Ten Broeck,+28,4.03,3416
65,0,01061,Ray Barr Jr.,+29,4.04,2640
65,0,01495,Morris Hatalsky,+29,4.04,2928
67,0,01033,George Archer,+33,4.03,3832
67,0,01968,Nick Price,+33,4.05,2864
67,0,02170,Hal Sutton,+33,4.04,3096
70,0,01715,Mark Lye,+34,4.04,3604
70,0,02303,Robert Wrenn,+34,4.04,3792
72,0,01132,Mark Brooks,+35,4.03,4112
72,0,01559,Hale Irwin,+35,4.05,2784
72,0,01887,Mark O'Meara,+35,4.05,3072
72,0,02133,Craig Stadler,+35,4.05,2552
76,0,01414,Bob Gilder,+37,4.04,3408
77,0,01035,Tommy Armour III,+38,4.04,3808
77,0,01443,Hubert Green,+38,4.06,2400
