RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
1,0,26679,Kevin Stadler,8.87,18,203
2,0,08793,Tiger Woods,10.47,27,258
3,0,01035,Tommy Armour III,10.82,21,194
4,0,01132,Mark Brooks,11.76,20,170
5,0,19846,Brian Gay,11.80,38,322
6,0,20593,Greg Chalmers,11.90,37,311
7,0,23135,Tim Clark,11.95,35,293
8,0,10809,Jim Furyk,12.04,36,299
9,0,27649,Brandt Snedeker,12.09,33,273
10,0,26300,Matt Jones,12.56,25,199
11,0,10423,Mike Weir,12.59,36,286
12,0,01948,Tim Petrovic,12.73,42,330
13,0,20572,Rod Pampling,12.76,31,243
14,0,01810,Phil Mickelson,12.82,30,234
15,0,06527,Steve Stricker,12.83,39,304
16,0,12716,Charley Hoffman,12.98,47,362
17,0,23983,Luke Donald,13.08,34,260
18,0,28089,Jason Day,13.10,30,229
19,0,02206,David Toms,13.31,47,353
20,0,24024,Zach Johnson,13.39,45,336
21,0,20498,Briny Baird,13.44,41,305
22,0,20766,Padraig Harrington,13.49,29,215
23,0,01677,Tom Lehman,13.51,20,148
24,0,07867,Woody Austin,13.54,39,288
25,0,21961,Charles Howell III,13.55,45,332
26,0,12510,Chad Campbell,13.78,43,312
27,0,20127,Chris Riley,13.82,38,275
28,0,27120,Troy Matteson,13.83,43,311
29,0,24357,K.J. Choi,13.85,27,195
29,0,29221,Webb Simpson,13.85,45,325
31,0,22046,Geoff Ogilvy,13.86,37,267
32,0,27466,Spencer Levin,13.97,32,229
32,0,26951,Johnson Wagner,13.97,38,272
34,0,26476,Chez Reavie,14.00,35,250
35,0,26596,Ryan Moore,14.02,46,328
36,0,25396,Kevin Na,14.06,45,320
37,0,22548,Patrick Sheehan,14.11,23,163
38,0,23353,J.J. Henry,14.19,44,310
38,0,23108,Matt Kuchar,14.19,42,296
40,0,25686,Jason Dufner,14.24,45,316
41,0,24138,Ian Poulter,14.29,26,182
42,0,10585,Scott McCarron,14.33,44,307
43,0,10117,Bob Heintz,14.43,29,201
44,0,10885,Robert Allenby,14.49,31,214
44,0,26497,Casey Wittenberg,14.49,31,214
46,0,21731,Freddie Jacobson,14.54,41,282
47,0,25804,Bubba Watson,14.61,39,267
48,0,23800,Bryce Molder,14.66,34,232
49,0,25190,Jeff Quinney,14.76,40,271
50,0,22348,Nick O'Hern,14.77,44,298
51,0,08075,Jerry Kelly,14.78,47,318
52,0,27963,Chris Stroud,14.83,47,317
53,0,23623,Bo Van Pelt,14.84,57,384
54,0,25919,Brian Vranesh,15.00,24,160
55,0,22621,Ben Curtis,15.03,29,193
56,0,01320,Bob Estes,15.06,39,259
57,0,01941,Tom Pernice Jr.,15.15,40,264
58,0,23349,Charles Warren,15.21,33,217
59,0,12782,Tim Herron,15.23,46,302
60,0,30711,Colt Knost,15.25,36,236
60,0,28620,Aron Price,15.25,43,282
62,0,24503,Jeff Klauk,15.29,48,314
63,0,26289,Boo Weekley,15.33,40,261
64,0,06197,Michael Allen,15.35,39,254
65,0,21878,Mark Wilson,15.38,52,338
66,0,24925,Jonathan Byrd,15.47,54,349
66,0,25900,Lucas Glover,15.47,54,349
68,0,26881,Jarrod Lyle,15.51,29,187
69,0,26420,Richard Johnson,15.52,43,277
70,0,01724,Jeff Maggert,15.56,40,257
71,0,02239,Scott Verplank,15.61,49,314
72,0,23788,D.J. Trahan,15.65,54,345
73,0,28158,Steve Marino,15.85,55,347
74,0,22293,Heath Slocum,15.91,49,308
75,0,23778,Brad Adamonis,15.96,34,213
76,0,22892,Jason Gore,15.97,38,238
77,0,01577,Lee Janzen,16.00,40,250
78,0,06595,Kevin Sutherland,16.01,53,331
79,0,26695,Michael Letzig,16.03,55,343
79,0,23621,Rory Sabbatini,16.03,46,287
81,0,26301,James Nitties,16.04,47,293
82,0,25240,D.A. Points,16.10,57,354
83,0,27214,Kevin Streelman,16.14,56,347
84,0,01707,Steve Lowery,16.25,45,277
85,0,20160,Charlie Wi,16.26,53,326
86,0,12652,Cameron Beckman,16.31,46,282
87,0,29718,Anthony Kim,16.38,48,293
88,0,20157,Retief Goosen,16.39,39,238
89,0,30925,Dustin Johnson,16.41,54,329
90,0,22371,Aaron Baddeley,16.52,37,224
91,0,24361,Pat Perez,16.54,42,254
92,0,24781,Hunter Mahan,16.58,61,368
93,0,23541,Ben Crane,16.67,56,336
93,0,21350,Ryuji Imada,16.67,46,276
93,0,25562,Andres Romero,16.67,33,198
96,0,08931,Glen Day,16.73,41,245
96,0,23548,Bill Lunde,16.73,45,269
98,0,01473,Todd Hamilton,16.80,42,250
99,0,23638,Brendon de Jonge,16.82,54,321
100,0,21209,Sergio Garcia,16.84,33,196
101,0,20104,Ken Duke,16.86,44,261
101,0,20645,John Senden,16.86,59,350
103,0,24507,Jason Bohn,16.89,51,302
104,0,27095,Nick Watney,16.93,54,319
105,0,06004,Stephen Ames,16.95,50,295
106,0,23320,Ryan Palmer,16.98,45,265
107,0,06251,Chris DiMarco,16.99,52,306
108,0,07457,Steve Flesch,17.01,41,241
108,0,24490,George McNeill,17.01,49,288
108,0,20691,Greg Owen,17.01,58,341
111,0,24140,Sean O'Hair,17.03,47,276
112,0,07749,Brett Quigley,17.04,53,311
113,0,20850,Daniel Chopra,17.07,57,334
114,0,01766,Billy Mayfair,17.14,42,245
114,0,01928,Corey Pavin,17.14,42,245
116,0,01945,Kenny Perry,17.17,57,332
116,0,12602,Dean Wilson,17.17,51,297
118,0,20229,Stewart Cink,17.18,39,227
118,0,01313,Steve Elkington,17.18,39,227
120,0,01797,Rocco Mediate,17.20,43,250
121,0,23718,Nathan Green,17.22,57,331
122,0,10860,Justin Leonard,17.28,61,353
123,0,27933,John Merrick,17.35,55,317
124,0,06567,Vijay Singh,17.47,40,229
124,0,08845,Scott Sterling,17.47,29,166
126,0,26498,Matt Weibring,17.50,42,240
127,0,24663,Y.E. Yang,17.51,52,297
128,0,24358,Robert Garrigus,17.59,51,290
129,0,20472,Alex Cejka,17.67,50,283
130,0,01706,Davis Love III,17.87,52,291
131,0,22961,David Mathis,17.90,46,257
132,0,20848,Ángel Cabrera,17.93,33,184
133,0,20634,Peter Lonard,17.97,46,256
134,0,27936,Martin Laird,17.98,48,267
134,0,23497,Tag Ridings,17.98,32,178
136,0,24912,Will MacKenzie,18.02,40,222
137,0,22405,Justin Rose,18.18,46,253
137,0,23325,Vaughn Taylor,18.18,58,319
139,0,21805,Harrison Frazar,18.26,63,345
140,0,22913,John Rollins,18.36,56,305
141,0,31416,Derek Fathauer,18.37,36,196
142,0,23614,Rich Beem,18.39,48,261
143,0,28087,Kris Blanks,18.43,40,217
144,0,20574,Mathew Goggin,18.52,45,243
145,0,25632,Jimmy Walker,18.64,44,236
146,0,25818,Scott Piercy,18.73,59,315
147,0,01226,Fred Couples,18.75,39,208
148,0,24924,Bill Haas,18.77,61,325
149,0,10425,Jay Williamson,18.89,41,217
