RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,10117,Bob Heintz,47.42,239,504
2,0,23541,Ben Crane,45.68,222,486
3,0,24361,Pat Perez,44.86,218,486
4,0,01388,Robert Gamez,44.71,169,378
5,0,20566,Kaname Yokoo,44.66,209,468
6,0,08881,Tripp Isenhour,44.17,159,360
7,0,22046,Geoff Ogilvy,44.02,206,468
8,0,02246,Duffy Waldorf,43.98,190,432
9,0,08537,J.P. Hayes,43.96,182,414
10,0,01185,Brandel Chamblee,43.85,221,504
11,0,12782,Tim Herron,43.30,226,522
12,0,02099,Scott Simpson,43.29,187,432
13,0,24925,Jonathan Byrd,43.01,240,558
14,0,21949,Joe Ogilvie,42.69,146,342
15,0,01098,Jay Don Blake,42.59,253,594
16,0,06613,Tommy Tolles,42.50,153,360
17,0,01457,Jay Haas,42.42,168,396
17,0,02214,Kirk Triplett,42.42,168,396
19,0,01619,Skip Kendall,42.41,229,540
20,0,01219,John Cook,42.36,183,432
21,0,23125,Brad Elder,42.22,190,450
22,0,19846,Brian Gay,42.09,250,594
23,0,20127,Chris Riley,41.98,204,486
24,0,21633,Steve Allan,41.95,219,522
25,0,20593,Greg Chalmers,41.85,226,540
26,0,19881,Robert Damron,41.56,187,450
27,0,02133,Craig Stadler,41.53,157,378
28,0,02110,Jerry Smith,41.32,238,576
28,0,11011,Mike Sposa,41.32,238,576
30,0,20498,Briny Baird,41.22,230,558
31,0,20634,Peter Lonard,41.20,178,432
31,0,01706,Davis Love III,41.20,178,432
33,0,06078,Esteban Toledo,41.19,215,522
34,0,23903,Stephen Gangluff,41.15,200,486
35,0,20574,Mathew Goggin,41.11,148,360
36,0,12663,Phil Tataurangi,41.06,170,414
37,0,08553,Lee Porter,41.04,229,558
38,0,06567,Vijay Singh,41.03,192,468
39,0,08931,Glen Day,41.00,214,522
40,0,08375,Paul Stankowski,40.93,221,540
41,0,20572,Rod Pampling,40.87,206,504
42,0,01226,Fred Couples,40.85,125,306
43,0,19824,Craig Barlow,40.83,147,360
44,0,01157,Tom Byrum,40.82,169,414
45,0,02206,David Toms,40.81,191,468
46,0,06809,Bob Burns,40.80,213,522
47,0,01307,Joel Edwards,40.67,205,504
47,0,02010,Loren Roberts,40.67,183,450
49,0,01313,Steve Elkington,40.66,161,396
50,0,12753,David Morland IV,40.56,146,360
50,0,06527,Steve Stricker,40.56,146,360
50,0,02245,Grant Waite,40.56,219,540
53,0,07867,Woody Austin,40.52,248,612
53,0,01968,Nick Price,40.52,124,306
55,0,06575,Dudley Hart,40.51,175,432
55,0,01810,Phil Mickelson,40.51,175,432
57,0,01139,Olin Browne,40.45,233,576
57,0,10733,Kent Jones,40.45,233,576
59,0,10585,Scott McCarron,40.38,189,468
60,0,01941,Tom Pernice Jr.,40.37,218,540
60,0,20548,Hidemichi Tanaka,40.37,218,540
62,0,21805,Harrison Frazar,40.28,203,504
62,0,12660,Jesper Parnevik,40.28,174,432
64,0,01724,Jeff Maggert,40.17,188,468
65,0,01723,Andrew Magee,40.12,195,486
66,0,01928,Corey Pavin,40.10,166,414
66,0,10649,Tom Scherrer,40.10,231,576
68,0,02239,Scott Verplank,40.05,173,432
69,0,02257,Brian Watts,40.00,144,360
70,0,07749,Brett Quigley,39.96,223,558
70,0,23322,Brett Wetterich,39.96,223,558
72,0,23800,Bryce Molder,39.95,151,378
73,0,06012,Greg Kraft,39.88,201,504
74,0,01024,Billy Andrade,39.85,208,522
75,0,01014,Fulton Allem,39.81,172,432
75,0,12652,Cameron Beckman,39.81,172,432
75,0,01938,David Peoples,39.81,215,540
78,0,07003,David Berganio Jr.,39.78,179,450
79,0,01549,Mike Hulbert,39.77,136,342
80,0,06004,Stephen Ames,39.74,186,468
81,0,20043,Edward Fryatt,39.73,236,594
82,0,10912,Craig Perks,39.71,193,486
83,0,06350,Bob May,39.68,200,504
84,0,01927,Dennis Paulson,39.66,207,522
85,0,06498,Matt Peterson,39.53,185,468
86,0,23614,Rich Beem,39.51,192,486
86,0,01249,John Daly,39.51,128,324
86,0,06373,José María Olazábal,39.51,128,324
89,0,06036,Scott Dunlap,39.48,199,504
89,0,01378,David Frost,39.48,199,504
91,0,01132,Mark Brooks,39.46,206,522
92,0,01553,John Huston,39.33,177,450
92,0,20094,Jonathan Kaye,39.33,177,450
92,0,01945,Kenny Perry,39.33,177,450
95,0,24937,Jess Daley,39.30,191,486
96,0,07457,Steve Flesch,39.26,212,540
97,0,12510,Chad Campbell,39.24,226,576
98,0,01569,Peter Jacobsen,39.15,148,378
98,0,23621,Rory Sabbatini,39.15,148,378
100,0,20098,Stuart Appleby,39.10,183,468
101,0,08123,Jeff Brehaut,39.08,204,522
101,0,10425,Jay Williamson,39.08,204,522
103,0,01042,Paul Azinger,38.89,133,342
103,0,12388,Michael Clark II,38.89,224,576
103,0,10565,Ian Leggatt,38.89,182,468
103,0,01761,Len Mattiace,38.89,196,504
103,0,20095,Carl Paulson,38.89,189,486
108,0,21961,Charles Howell III,38.70,209,540
108,0,10457,Frank Nobilo,38.70,202,522
110,0,06251,Chris DiMarco,38.68,188,486
110,0,01577,Lee Janzen,38.68,188,486
112,0,08993,Franklin Langham,38.66,167,432
113,0,01475,Donnie Hammond,38.56,118,306
114,0,19972,José Coceres,38.54,111,288
114,0,06522,Ernie Els,38.54,111,288
116,0,02104,Jeff Sluman,38.53,215,558
117,0,08633,Per-Ulrik Johansson,38.48,187,486
118,0,10860,Justin Leonard,38.43,166,432
119,0,10201,Matt Gogel,38.41,159,414
120,0,21806,Paul Gow,38.40,235,612
121,0,06643,Paul Goydos,38.33,138,360
122,0,01142,Bart Bryant,38.30,131,342
123,0,01329,Brad Faxon,38.16,158,414
124,0,07721,Pat Bates,38.10,192,504
125,0,11032,Frank Lickliter II,38.03,178,468
125,0,20502,Michael Long,38.03,178,468
125,0,08535,Gary Nicklaus,38.03,178,468
128,0,01361,Dan Forsman,37.96,164,432
128,0,20105,Jeff Gove,37.96,205,540
128,0,19817,Michael Muehr,37.96,164,432
131,0,01175,Jim Carter,37.93,198,522
131,0,12823,Carlos Franco,37.93,198,522
133,0,21259,Jason Hill,37.92,157,414
133,0,20436,Garrett Willis,37.92,157,414
135,0,12645,Brent Geiberger,37.86,184,486
136,0,06332,Neal Lancaster,37.78,204,540
137,0,23983,Luke Donald,37.74,197,522
138,0,22913,John Rollins,37.71,224,594
139,0,08545,Glen Hnatiuk,37.65,183,486
140,0,01527,Scott Hoch,37.50,135,360
141,0,01035,Tommy Armour III,37.45,182,486
142,0,01685,J.L. Lewis,37.41,202,540
143,0,24357,K.J. Choi,37.39,175,468
144,0,06197,Michael Allen,37.24,181,486
144,0,06595,Kevin Sutherland,37.24,181,486
146,0,06617,Brian Henninger,37.22,134,360
146,0,01797,Rocco Mediate,37.22,134,360
148,0,01203,Russ Cochran,37.04,140,378
149,0,01707,Steve Lowery,36.97,173,468
150,0,22293,Heath Slocum,36.92,206,558
151,0,01381,Fred Funk,36.90,186,504
151,0,06515,Shaun Micheel,36.90,186,504
153,0,21209,Sergio Garcia,36.84,126,342
153,0,02322,Richard Zokol,36.84,126,342
155,0,10809,Jim Furyk,36.81,159,432
156,0,01920,Craig Parry,36.77,139,378
157,0,10107,Deane Pappas,36.74,205,558
158,0,01161,Mark Calcavecchia,36.71,152,414
158,0,01514,Eduardo Herrera,36.71,152,414
158,0,12680,Shigeki Maruyama,36.71,152,414
161,0,20229,Stewart Cink,36.67,165,450
161,0,01926,Steve Pate,36.67,132,360
163,0,01771,Blaine McCallister,36.63,178,486
164,0,08339,Spike McRoy,36.57,158,432
165,0,01766,Billy Mayfair,36.51,184,504
166,0,02170,Hal Sutton,36.22,163,450
167,0,23177,Kenneth Staton,36.19,228,630
168,0,07223,Brian Bateman,36.11,195,540
168,0,20157,Retief Goosen,36.11,91,252
168,0,01599,Steve Jones,36.11,143,396
168,0,23108,Matt Kuchar,36.11,169,468
168,0,01887,Mark O'Meara,36.11,143,396
173,0,10885,Robert Allenby,35.90,168,468
173,0,01374,Robin Freeman,35.90,168,468
175,0,20645,John Senden,35.82,187,522
176,0,19958,Miguel Angel Jiménez,35.80,116,324
176,0,06573,Brandt Jobe,35.80,174,486
176,0,02223,Bob Tway,35.80,174,486
179,0,20029,Notah Begay III,35.78,161,450
180,0,23135,Tim Clark,35.61,141,396
181,0,08075,Jerry Kelly,35.52,179,504
182,0,10962,Bradley Hughes,35.35,140,396
183,0,23338,David Gossett,35.32,178,504
184,0,06315,Pete Jordan,35.25,184,522
185,0,02002,John Riegger,35.11,158,450
186,0,09011,David Duval,35.10,139,396
187,0,26289,Boo Weekley,35.02,145,414
188,0,06621,Joe Durant,34.77,169,486
189,0,23353,J.J. Henry,34.34,204,594
190,0,12826,Paul Claxton,34.10,178,522
191,0,10423,Mike Weir,34.03,147,432
192,0,01948,Tim Petrovic,33.89,183,540
193,0,02101,Joey Sindelar,33.87,189,558
194,0,01320,Bob Estes,33.56,145,432
195,0,20663,Brenden Pappas,33.10,143,432
196,0,01666,Bernhard Langer,32.96,89,270
197,0,23623,Bo Van Pelt,32.94,166,504
198,0,10213,Dicky Pride,32.29,93,288
199,0,08793,Tiger Woods,32.03,98,306
200,0,01677,Tom Lehman,31.94,115,360
201,0,02106,Chris Smith,31.80,166,522
202,0,06016,Brad Lardon,31.22,118,378
