RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,10117,Bob Heintz,51.59,65,126
2,0,23541,Ben Crane,46.88,135,288
3,0,23800,Bryce Molder,46.46,92,198
4,0,06315,Pete Jordan,45.68,74,162
5,0,20572,Rod Pampling,45.03,154,342
6,0,10201,Matt Gogel,44.44,112,252
6,0,01514,Eduardo Herrera,44.44,56,126
8,0,06809,Bob Burns,44.15,151,342
9,0,07749,Brett Quigley,43.75,126,288
10,0,01226,Fred Couples,43.59,102,234
11,0,01685,J.L. Lewis,43.52,141,324
12,0,01361,Dan Forsman,43.46,133,306
13,0,12753,David Morland IV,43.33,78,180
14,0,06012,Greg Kraft,43.25,109,252
15,0,01619,Skip Kendall,43.12,163,378
16,0,20094,Jonathan Kaye,42.96,116,270
17,0,19958,Miguel Angel Jiménez,42.93,85,198
18,0,08881,Tripp Isenhour,42.86,108,252
19,0,20566,Kaname Yokoo,42.78,77,180
20,0,01938,David Peoples,42.68,169,396
21,0,01307,Joel Edwards,42.51,176,414
21,0,07457,Steve Flesch,42.51,176,414
23,0,20436,Garrett Willis,42.46,107,252
24,0,24357,K.J. Choi,42.40,145,342
25,0,24925,Jonathan Byrd,42.36,122,288
25,0,24361,Pat Perez,42.36,122,288
27,0,01920,Craig Parry,42.31,99,234
28,0,20127,Chris Riley,42.27,175,414
29,0,19846,Brian Gay,42.22,190,450
30,0,20498,Briny Baird,42.17,167,396
31,0,21209,Sergio Garcia,42.16,129,306
32,0,07867,Woody Austin,42.01,121,288
32,0,20593,Greg Chalmers,42.01,121,288
32,0,01968,Nick Price,42.01,121,288
35,0,23135,Tim Clark,41.85,113,270
36,0,01139,Olin Browne,41.81,143,342
37,0,01329,Brad Faxon,41.67,150,360
37,0,06373,José María Olazábal,41.67,105,252
39,0,01161,Mark Calcavecchia,41.50,127,306
39,0,01723,Andrew Magee,41.50,127,306
41,0,06643,Paul Goydos,41.45,97,234
41,0,22913,John Rollins,41.45,194,468
43,0,02246,Duffy Waldorf,41.36,134,324
44,0,01927,Dennis Paulson,41.32,119,288
45,0,07223,Brian Bateman,41.18,126,306
46,0,10733,Kent Jones,41.11,148,360
46,0,06332,Neal Lancaster,41.11,148,360
48,0,10860,Justin Leonard,40.91,162,396
48,0,19817,Michael Muehr,40.91,81,198
48,0,01887,Mark O'Meara,40.91,81,198
51,0,12782,Tim Herron,40.74,154,378
