RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,25396,Kevin Na,19.77,683,135
2,0,33448,Justin Thomas,19.72,644,127
3,0,32102,Rickie Fowler,19.63,652,128
4,0,25572,Graeme McDowell,19.47,524,102
5,0,36689,Brooks Koepka,19.42,690,134
6,0,37278,Nicholas Lindheim,19.38,480,93
7,0,37454,Whee Kim,19.36,661,128
8,0,25892,Steve Wheatcroft,18.81,420,79
9,0,32150,Michael Thompson,18.78,490,92
10,0,27770,Camilo Villegas,18.73,614,115
11,0,39954,Cody Gribble,18.72,748,140
11,0,48822,Sebastián Muñoz,18.72,422,79
13,0,48084,Wesley Bryan,18.59,764,142
14,0,40058,Zac Blair,18.52,837,155
15,0,23983,Luke Donald,18.26,460,84
16,0,20229,Stewart Cink,17.97,885,159
17,0,33399,Adam Hadwin,17.96,824,148
18,0,27649,Brandt Snedeker,17.84,454,81
19,0,06522,Ernie Els,17.71,367,65
20,0,35545,Blayne Barber,17.69,746,132
21,0,25686,Jason Dufner,17.63,777,137
22,0,28089,Jason Day,17.60,534,94
23,0,27895,Jonas Blixt,17.53,582,102
23,0,22986,Søren Kjeldsen,17.53,348,61
25,0,25191,Gonzalo Fernandez-Castaño,17.50,440,77
26,0,48081,Xander Schauffele,17.38,823,143
27,0,27644,Brian Harman,17.37,904,157
28,0,23497,Tag Ridings,17.36,530,92
29,0,19846,Brian Gay,17.32,710,123
30,0,34098,Russell Henley,17.30,954,165
31,0,29926,Danny Lee,17.25,794,137
32,0,34046,Jordan Spieth,17.21,680,117
33,0,29289,S.Y. Noh,17.14,782,134
34,0,34409,David Lingmerth,17.05,704,120
35,0,35506,Mackenzie Hughes,16.98,1060,180
36,0,28307,Matt Every,16.97,607,103
36,0,25345,Carl Pettersson,16.97,542,92
38,0,34466,Peter Malnati,16.94,738,125
39,0,31560,Brian Stuard,16.90,704,119
40,0,22405,Justin Rose,16.82,553,93
41,0,33461,Morgan Hoffmann,16.81,827,139
42,0,23325,Vaughn Taylor,16.71,802,134
43,0,10809,Jim Furyk,16.70,479,80
44,0,27141,J.B. Holmes,16.69,611,102
45,0,46443,Brian Campbell,16.67,426,71
45,0,35532,Tom Hoge,16.67,408,68
47,0,24502,Adam Scott,16.63,433,72
48,0,24024,Zach Johnson,16.60,705,117
49,0,40009,Dominic Bozzelli,16.58,549,91
50,0,46970,Jon Rahm,16.57,700,116
50,0,26476,Chez Reavie,16.57,893,148
52,0,26331,Charl Schwartzel,16.56,471,78
53,0,40026,Daniel Berger,16.53,720,119
54,0,31646,Emiliano Grillo,16.46,723,119
55,0,24361,Pat Perez,16.44,742,122
56,0,34360,Patrick Reed,16.37,843,138
57,0,30926,Chris Kirk,16.35,740,121
58,0,29222,Billy Hurley III,16.28,731,119
59,0,29223,Sam Saunders,16.26,615,100
60,0,27958,Ryan Blaum,16.22,888,144
61,0,26499,Rafa Cabrera Bello,16.19,488,79
61,0,26851,Marc Leishman,16.19,766,124
63,0,29478,Kevin Kisner,16.18,816,132
64,0,01810,Phil Mickelson,16.16,693,112
65,0,24140,Sean O'Hair,16.15,768,124
65,0,25632,Jimmy Walker,16.15,514,83
67,0,25364,Paul Casey,16.12,738,119
67,0,27974,Sung Kang,16.12,881,142
69,0,21209,Sergio Garcia,16.11,478,77
70,0,23621,Rory Sabbatini,16.09,553,89
71,0,35450,Patrick Cantlay,16.06,498,80
72,0,22371,Aaron Baddeley,16.04,455,73
73,0,25274,Steven Bowditch,15.99,444,71
74,0,34213,Grayson Murray,15.96,852,136
75,0,23108,Matt Kuchar,15.91,811,129
76,0,28500,Martin Flores,15.90,780,124
77,0,25240,D.A. Points,15.87,630,100
78,0,29720,Andres Gonzales,15.84,625,99
79,0,27095,Nick Watney,15.82,708,112
80,0,34174,John Huh,15.81,816,129
81,0,29221,Webb Simpson,15.79,874,138
82,0,25804,Bubba Watson,15.77,558,88
83,0,47959,Bryson DeChambeau,15.75,749,118
83,0,26300,Matt Jones,15.75,527,83
85,0,27936,Martin Laird,15.69,765,120
86,0,34099,Harris English,15.68,778,122
87,0,27436,Graham DeLaet,15.65,805,126
88,0,39975,Michael Kim,15.59,885,138
88,0,29518,Brendan Steele,15.59,744,116
90,0,46440,Smylie Kaufman,15.57,655,102
91,0,33204,Shane Lowry,15.53,438,68
92,0,26951,Johnson Wagner,15.49,639,99
93,0,29461,Jamie Lovemark,15.47,808,125
94,0,23541,Ben Crane,15.46,731,113
95,0,32640,Troy Merritt,15.44,719,111
96,0,46550,Brandon Hagy,15.42,746,115
97,0,46501,Ollie Schniederjans,15.41,863,133
98,0,28252,Seamus Power,15.34,691,106
99,0,33413,Ben Martin,15.31,764,117
99,0,30110,Kyle Stanley,15.31,1032,158
101,0,25198,Francesco Molinari,15.30,608,93
102,0,29479,Scott Brown,15.24,820,125
103,0,20472,Alex Cejka,15.17,666,101
104,0,23800,Bryce Molder,15.15,660,100
105,0,34431,Robert Streb,15.13,879,133
105,0,33419,Cameron Tringale,15.13,661,100
107,0,12716,Charley Hoffman,15.12,972,147
107,0,29420,Billy Horschel,15.12,939,142
109,0,46732,Rick Lamb,15.06,405,61
110,0,37189,Harold Varner III,15.03,938,141
111,0,30191,Julián Etulain,14.98,534,80
112,0,32757,Patton Kizzire,14.96,742,111
112,0,31420,Anirban Lahiri,14.96,568,85
114,0,20593,Greg Chalmers,14.95,669,100
115,0,24357,K.J. Choi,14.94,549,82
116,0,46601,Trey Mullinax,14.93,737,110
117,0,25720,Chad Collins,14.90,537,80
118,0,25818,Scott Piercy,14.89,524,78
119,0,24846,Ricky Barnes,14.86,774,115
120,0,33141,Keegan Bradley,14.85,970,144
121,0,25900,Lucas Glover,14.84,950,141
121,0,29485,Brett Stegmaier,14.84,640,95
123,0,27214,Kevin Streelman,14.81,837,124
124,0,33948,Byeong Hun An,14.80,561,83
125,0,26596,Ryan Moore,14.76,691,102
126,0,24358,Robert Garrigus,14.73,638,94
127,0,36699,Patrick Rodgers,14.68,729,107
128,0,28679,Fabián Gómez,14.64,526,77
129,0,25493,Nick Taylor,14.59,898,131
130,0,26329,Louis Oosthuizen,14.58,542,79
131,0,35891,Cameron Smith,14.56,721,105
132,0,22046,Geoff Ogilvy,14.54,743,108
132,0,29908,C.T. Pan,14.54,839,122
134,0,29725,Tony Finau,14.53,950,138
