RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
1,0,08793,Tiger Woods,20
2,0,06522,Ernie Els,19
3,0,01042,Paul Azinger,18
4,0,10423,Mike Weir,16
5,0,02010,Loren Roberts,15
6,0,10885,Robert Allenby,12
7,0,21209,Sergio Garcia,11
8,0,01313,Steve Elkington,9
8,0,07457,Steve Flesch,9
8,0,08635,Colin Montgomerie,9
8,0,02245,Grant Waite,9
12,0,02239,Scott Verplank,8
13,0,10944,Thomas Bjørn,7
13,0,06251,Chris DiMarco,7
13,0,12823,Carlos Franco,7
13,0,01706,Davis Love III,7
13,0,01724,Jeff Maggert,7
13,0,01810,Phil Mickelson,7
13,0,02246,Duffy Waldorf,7
20,0,20229,Stewart Cink,6
20,0,19825,Darren Clarke,6
20,0,01381,Fred Funk,6
20,0,20766,Padraig Harrington,6
20,0,01619,Skip Kendall,6
20,0,01633,Tom Kite,6
20,0,06350,Bob May,6
20,0,12660,Jesper Parnevik,6
28,0,01219,John Cook,5
28,0,12782,Tim Herron,5
28,0,01577,Lee Janzen,5
28,0,06140,Sean Murphy,5
28,0,01920,Craig Parry,5
28,0,02206,David Toms,5
28,0,20396,Lee Westwood,5
35,0,19905,Andrew Coltart,4
35,0,01249,John Daly,4
35,0,01329,Brad Faxon,4
35,0,10201,Matt Gogel,4
35,0,08537,J.P. Hayes,4
35,0,10860,Justin Leonard,4
35,0,01707,Steve Lowery,4
35,0,01968,Nick Price,4
43,0,20098,Stuart Appleby,3
43,0,01035,Tommy Armour III,3
43,0,07867,Woody Austin,3
43,0,12661,Todd Barranger,3
43,0,20099,Doug Barron,3
43,0,01157,Tom Byrum,3
43,0,06036,Scott Dunlap,3
43,0,09011,David Duval,3
43,0,20043,Edward Fryatt,3
43,0,12645,Brent Geiberger,3
43,0,20157,Retief Goosen,3
43,0,06575,Dudley Hart,3
43,0,06617,Brian Henninger,3
43,0,01527,Scott Hoch,3
43,0,19958,Miguel Angel Jiménez,3
43,0,06012,Greg Kraft,3
43,0,01666,Bernhard Langer,3
43,0,08993,Franklin Langham,3
43,0,01677,Tom Lehman,3
43,0,10585,Scott McCarron,3
43,0,01823,Larry Mize,3
43,0,01824,Yoshinori Mizumaki,3
43,0,10457,Frank Nobilo,3
43,0,06373,José María Olazábal,3
43,0,01943,Chris Perry,3
43,0,01958,Dan Pohl,3
43,0,06567,Vijay Singh,3
43,0,02104,Jeff Sluman,3
43,0,11011,Mike Sposa,3
43,0,08375,Paul Stankowski,3
43,0,20548,Hidemichi Tanaka,3
43,0,06078,Esteban Toledo,3
43,0,02256,Tom Watson,3
43,0,02257,Brian Watts,3
77,0,01093,Ronnie Black,2
77,0,24356,Jason Buha,2
77,0,20848,Ángel Cabrera,2
77,0,01161,Mark Calcavecchia,2
77,0,20400,Michael Campbell,2
77,0,01175,Jim Carter,2
77,0,01185,Brandel Chamblee,2
77,0,01224,Jeff Coston,2
77,0,01226,Fred Couples,2
77,0,11653,Paul Curry,2
77,0,08931,Glen Day,2
77,0,07763,Doug Dunakey,2
77,0,01326,Nick Faldo,2
77,0,20939,Keiichiro Fukabori,2
77,0,20763,Pierre Fulke,2
77,0,10809,Jim Furyk,2
77,0,06064,Jeff Gallagher,2
77,0,01418,Bill Glasson,2
77,0,12626,Joey Gullion,2
77,0,01457,Jay Haas,2
77,0,08545,Glen Hnatiuk,2
77,0,12449,Ryan Howison,2
77,0,10962,Bradley Hughes,2
77,0,06573,Brandt Jobe,2
77,0,01685,J.L. Lewis,2
77,0,12461,Paul McGinley,2
77,0,12753,David Morland IV,2
77,0,20601,Gary Orr,2
77,0,01906,Masashi Jumbo Ozaki,2
77,0,20505,Lucas Parsons,2
77,0,20474,Phillip Price,2
77,0,10213,Dicky Pride,2
77,0,01975,Tom Purtzer,2
77,0,20127,Chris Riley,2
77,0,23621,Rory Sabbatini,2
77,0,20387,Jarmo Sandelin,2
77,0,02076,Peter Senior,2
77,0,02133,Craig Stadler,2
77,0,06581,David Sutherland,2
77,0,06595,Kevin Sutherland,2
77,0,06613,Tommy Tolles,2
77,0,02214,Kirk Triplett,2
