RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,19972,José Coceres,3.80,114,30
2,0,01577,Lee Janzen,3.83,306,80
3,0,10809,Jim Furyk,3.86,324,84
4,0,21209,Sergio Garcia,3.87,120,31
5,0,20634,Peter Lonard,3.89,700,180
6,0,20157,Retief Goosen,3.90,203,52
6,0,01810,Phil Mickelson,3.90,616,158
8,0,01475,Donnie Hammond,3.91,446,114
8,0,01706,Davis Love III,3.91,407,104
10,0,20098,Stuart Appleby,3.92,435,111
10,0,06522,Ernie Els,3.92,47,12
10,0,01329,Brad Faxon,3.92,537,137
10,0,19846,Brian Gay,3.92,752,192
14,0,10860,Justin Leonard,3.93,534,136
14,0,02002,John Riegger,3.93,530,135
14,0,20127,Chris Riley,3.93,534,136
14,0,08793,Tiger Woods,3.93,118,30
18,0,06251,Chris DiMarco,3.94,658,167
18,0,08545,Glen Hnatiuk,3.94,756,192
18,0,01553,John Huston,3.94,453,115
18,0,06573,Brandt Jobe,3.94,662,168
18,0,01619,Skip Kendall,3.94,626,159
18,0,20645,John Senden,3.94,650,165
18,0,02206,David Toms,3.94,501,127
25,0,01042,Paul Azinger,3.95,415,105
25,0,01142,Bart Bryant,3.95,486,123
25,0,08633,Per-Ulrik Johansson,3.95,695,176
25,0,01724,Jeff Maggert,3.95,628,159
25,0,01920,Craig Parry,3.95,245,62
25,0,01938,David Peoples,3.95,722,183
25,0,10912,Craig Perks,3.95,573,145
25,0,02214,Kirk Triplett,3.95,454,115
25,0,02239,Scott Verplank,3.95,450,114
34,0,01388,Robert Gamez,3.96,614,155
34,0,01707,Steve Lowery,3.96,416,105
34,0,10585,Scott McCarron,3.96,534,135
34,0,01945,Kenny Perry,3.96,538,136
38,0,20498,Briny Baird,3.97,929,234
38,0,20229,Stewart Cink,3.97,603,152
38,0,23983,Luke Donald,3.97,706,178
38,0,10962,Bradley Hughes,3.97,627,158
38,0,01569,Peter Jacobsen,3.97,532,134
38,0,01797,Rocco Mediate,3.97,310,78
38,0,06515,Shaun Micheel,3.97,616,155
38,0,06373,José María Olazábal,3.97,437,110
38,0,24361,Pat Perez,3.97,715,180
38,0,02010,Loren Roberts,3.97,580,146
48,0,01024,Billy Andrade,3.98,577,145
48,0,01219,John Cook,3.98,378,95
48,0,06621,Joe Durant,3.98,386,97
48,0,01320,Bob Estes,3.98,390,98
48,0,01685,J.L. Lewis,3.98,657,165
48,0,02246,Duffy Waldorf,3.98,629,158
54,0,07721,Pat Bates,3.99,755,189
54,0,07003,David Berganio Jr.,3.99,786,197
54,0,12510,Chad Campbell,3.99,707,177
54,0,01226,Fred Couples,3.99,407,102
54,0,09011,David Duval,3.99,551,138
54,0,07457,Steve Flesch,3.99,698,175
54,0,01361,Dan Forsman,3.99,974,244
54,0,01381,Fred Funk,3.99,627,157
54,0,23338,David Gossett,3.99,718,180
54,0,08075,Jerry Kelly,3.99,383,96
54,0,23108,Matt Kuchar,3.99,722,181
54,0,10565,Ian Leggatt,3.99,650,163
54,0,01677,Tom Lehman,3.99,291,73
54,0,08339,Spike McRoy,3.99,543,136
54,0,20548,Hidemichi Tanaka,3.99,690,173
54,0,02223,Bob Tway,3.99,630,158
70,0,06004,Stephen Ames,4.00,548,137
70,0,06809,Bob Burns,4.00,1005,251
70,0,01185,Brandel Chamblee,4.00,784,196
70,0,23135,Tim Clark,4.00,328,82
70,0,08931,Glen Day,4.00,799,200
70,0,01307,Joel Edwards,4.00,472,118
70,0,08553,Lee Porter,4.00,780,195
70,0,02101,Joey Sindelar,4.00,552,138
70,0,06567,Vijay Singh,4.00,212,53
70,0,06527,Steve Stricker,4.00,624,156
70,0,10423,Mike Weir,4.00,532,133
81,0,08123,Jeff Brehaut,4.01,622,155
81,0,20593,Greg Chalmers,4.01,923,230
81,0,21806,Paul Gow,4.01,513,128
81,0,08537,J.P. Hayes,4.01,618,154
81,0,01514,Eduardo Herrera,4.01,581,145
81,0,12782,Tim Herron,4.01,449,112
81,0,11032,Frank Lickliter II,4.01,505,126
81,0,01761,Len Mattiace,4.01,782,195
81,0,19817,Michael Muehr,4.01,554,138
81,0,07749,Brett Quigley,4.01,697,174
91,0,12652,Cameron Beckman,4.02,551,137
91,0,01139,Olin Browne,4.02,948,236
91,0,01157,Tom Byrum,4.02,535,133
91,0,12663,Phil Tataurangi,4.02,506,126
95,0,01098,Jay Don Blake,4.03,689,171
95,0,01175,Jim Carter,4.03,584,145
95,0,01599,Steve Jones,4.03,581,144
95,0,12680,Shigeki Maruyama,4.03,347,86
95,0,01887,Mark O'Meara,4.03,286,71
95,0,20095,Carl Paulson,4.03,387,96
95,0,01948,Tim Petrovic,4.03,950,236
95,0,01968,Nick Price,4.03,479,119
95,0,23322,Brett Wetterich,4.03,867,215
104,0,01014,Fulton Allem,4.04,461,114
104,0,07223,Brian Bateman,4.04,752,186
104,0,12823,Carlos Franco,4.04,501,124
104,0,23903,Stephen Gangluff,4.04,456,113
104,0,12645,Brent Geiberger,4.04,969,240
104,0,20105,Jeff Gove,4.04,1205,298
104,0,01723,Andrew Magee,4.04,671,166
104,0,12753,David Morland IV,4.04,553,137
104,0,06498,Matt Peterson,4.04,914,226
104,0,10213,Dicky Pride,4.04,469,116
104,0,02106,Chris Smith,4.04,590,146
115,0,10885,Robert Allenby,4.05,336,83
115,0,19824,Craig Barlow,4.05,328,81
115,0,24357,K.J. Choi,4.05,757,187
115,0,24937,Jess Daley,4.05,887,219
115,0,08881,Tripp Isenhour,4.05,446,110
115,0,01666,Bernhard Langer,4.05,166,41
115,0,02104,Jeff Sluman,4.05,441,109
122,0,07867,Woody Austin,4.06,695,171
122,0,20029,Notah Begay III,4.06,730,180
122,0,24925,Jonathan Byrd,4.06,714,176
122,0,23125,Brad Elder,4.06,787,194
122,0,01374,Robin Freeman,4.06,584,144
122,0,20043,Edward Fryatt,4.06,637,157
122,0,01527,Scott Hoch,4.06,256,63
122,0,06012,Greg Kraft,4.06,662,163
122,0,06350,Bob May,4.06,710,175
122,0,01766,Billy Mayfair,4.06,645,159
122,0,08535,Gary Nicklaus,4.06,585,144
122,0,10457,Frank Nobilo,4.06,869,214
122,0,22913,John Rollins,4.06,897,221
122,0,10649,Tom Scherrer,4.06,499,123
122,0,02133,Craig Stadler,4.06,459,113
122,0,02170,Hal Sutton,4.06,410,101
138,0,06197,Michael Allen,4.07,676,166
138,0,01203,Russ Cochran,4.07,505,124
138,0,01378,David Frost,4.07,720,177
138,0,21961,Charles Howell III,4.07,553,136
138,0,19958,Miguel Angel Jiménez,4.07,602,148
138,0,01771,Blaine McCallister,4.07,920,226
138,0,06078,Esteban Toledo,4.07,801,197
138,0,02245,Grant Waite,4.07,884,217
146,0,23541,Ben Crane,4.08,869,213
146,0,01313,Steve Elkington,4.08,825,202
146,0,20574,Mathew Goggin,4.08,535,131
146,0,01457,Jay Haas,4.08,685,168
146,0,23353,J.J. Henry,4.08,629,154
146,0,20094,Jonathan Kaye,4.08,343,84
146,0,20572,Rod Pampling,4.08,661,162
146,0,12660,Jesper Parnevik,4.08,775,190
146,0,01926,Steve Pate,4.08,640,157
146,0,11011,Mike Sposa,4.08,1073,263
146,0,06595,Kevin Sutherland,4.08,689,169
146,0,26289,Boo Weekley,4.08,629,154
146,0,10425,Jay Williamson,4.08,723,177
159,0,12826,Paul Claxton,4.09,458,112
159,0,06643,Paul Goydos,4.09,356,87
159,0,06617,Brian Henninger,4.09,606,148
159,0,23800,Bryce Molder,4.09,470,115
159,0,21949,Joe Ogilvie,4.09,380,93
